path,female_beta,female_se,male_beta,male_se
UCLA -> DASS Depression,0.6840852931867597,0.1041231918029054,0.649598087457573,0.0926596450247254
DASS Depression -> WCST Perseverative Error Rate,-0.9297321862354998,0.3967077508700632,0.5484146252436736,0.6294382807233353
UCLA -> WCST Perseverative Error Rate (direct),0.040073773287836664,0.5773187325013615,-0.8057119237842866,0.6787361899577162
