participant_id,acf_lag1,acf_lag2,acf_lag3,acf_mean,n_trials
06qcrpGKL6Vc3LVplFQC90VAcRm1,0.21371758971426374,0.0802027145831303,0.12402587652896116,0.09777081473913404,82
0ZtXlQtAJkW6jS21vfMOtNL4OnL2,-0.0037438537393701724,-0.08484446743336674,-0.14137254999433282,-0.07630371699242681,75
0d841i8KPjdjwCYfDuUUXj0SEjH2,0.027405235229669353,-0.023816795063235353,0.0869324008668311,-0.029914280922214688,66
0oa5NYVnIBS9NmrmRAZrahXDctP2,0.11227682618854834,0.12710826614881174,-0.03525582375327236,0.031235959455866814,72
146QT9LupyU2BAiTsB3PMIpVXM22,0.23631456532077014,0.12658380562847185,0.2203496847376348,0.06365932938601768,77
1Vb7DcXYw9R86bw5qj9eBk9fPqA2,0.05343219012156282,0.021315281937695295,-0.08636017984441947,-0.005698495782262318,65
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,0.1770554044787276,-0.10239206505326595,-0.04168174079529655,0.010691842956238868,69
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,0.2628732571883772,0.199546032828577,0.2374102922088138,0.18383460615638633,86
23AEyocWhqY955WHbxhHRSgQ1ms2,0.30463924538835524,0.07341303905812396,-0.046023948494249206,0.057066291945102134,83
2h5FgHUEvBS1twD5DqbTIRrMm1f2,0.22160951026947448,0.15706352918725908,0.020813495858000696,0.023672859197823814,91
2zDXvJKvjeejeOSNbtDbtSI5cdz1,0.0449747876385757,0.010658185922971916,0.11327575105229437,0.0189878199305529,71
3WijiOiVCoMbn80F05SPYsxl0TC2,0.3693219501614333,0.3049979968559209,0.1596196837604298,0.16161281723404267,78
3xCaqfcHxRQxuOlEzXz3PNcHODH2,0.0790227096368279,0.023466764605661196,-0.021121651824976734,0.033922377902370404,68
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,0.3362301793473318,0.07979095862613521,0.07519707217999042,0.08358994661379678,81
5OOi73igsahMZ5IVKQwwyhnj4Cn2,0.035938688357685614,0.02220676939363705,0.043627526895294734,0.00797578811056932,69
5rXSa3anB5ejmFrnwUsTB82byup1,0.5099735775452685,0.5536037962365205,0.27085061404317173,0.33157938756607225,85
5zxa5CMLGQSSonWOXqXf0QNS3PH3,0.12773578445351325,0.045355016327077446,-0.007362678897856774,0.04390455094111587,85
62fAfeQc27bZelkPX7G54T3gvci2,-0.010092994170515894,0.09662734858123105,-0.0331816775794681,0.005211282104640539,64
6ABZuv4jbjgE0B8TeyUk6nwVb122,0.1280406033491411,-0.09769113334944841,0.039894041366277944,-0.04954631125237828,86
6WFCyGwk71XLPBmbe4Vav3eotVm1,0.2376228796951618,0.1268710582063427,-0.1431617407149071,-0.024866187592706597,69
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,0.27213468868346236,0.3083565056083439,0.1317137511125826,0.16376676375775107,76
80UJMJbCOMgs6YVpsMgXfYTzw6o2,0.26014985014844527,0.22681550373653966,0.2786009694382532,0.22109328187365013,70
87w5Le0CgZhSfYAaOH3Xd2fc98l1,0.42517328509412544,0.3452551070360516,0.22284310914658173,0.29282580507867495,115
8bwaafIhKVMNBoHaXFcY8HirS9u2,0.28119556315173505,0.02953632191333617,0.02307480490020928,0.07761796156477418,80
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,-0.022289766773960423,0.17529433030835156,0.050012335123035295,0.11725683501832465,93
8mscvscxtXf7EbbLqCyy4a4pl2q2,0.49819472566554335,0.40555218802115733,0.31587255713349144,0.2727004417442443,74
9Xz1RIwnPXgyRqmucudW9VeuDnq1,-0.12305384918355848,-0.12996170032375817,0.08428767033313925,-0.055008539036328706,70
9l7DjYLs0XdgwykPZR5E01KTZfu2,0.016782306592283684,0.008456937324759394,-0.02526899345557613,-0.03560439979760146,72
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,0.5173007151163885,0.3165906426085517,0.17345111882782788,0.2349208287607988,80
ASGvwW80q7VY7xFaLGZhVuErUQu2,0.0823992655296857,-0.23754931457955158,-0.0014653550039026104,-0.01489444697608579,79
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,0.35556694546318623,0.39731859321716323,0.3190747978626277,0.2839446198532599,91
AsXBOflrszVNKoFqbN61bMJqS0k2,0.2346632274903289,0.15476724502772315,0.12023104890353832,0.0793293951082618,105
AyAnuCaltBbpEYbudoyNzTvXlcC2,0.5081388583446607,0.41179914552532554,0.2364744980764623,0.3120823233516388,107
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,0.2057975697261598,0.22577022955134193,0.15511489437481019,0.16396487349742478,92
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,0.08985083708199595,0.19004521035921826,0.08759460098017319,0.06868857088931477,77
CDEoAyvS8feXLKMKsaZah9agEhF3,0.19625021299688095,0.13672868605007746,0.12676820273314127,0.1151753834485425,65
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,0.17339172507055514,0.05160194665274115,-0.025737002936612696,0.05934738574653072,90
CUNlBEszJVRGK1jWlTaOaCqpDg53,0.28824394240521634,0.17090662336131923,0.13820219523520455,0.15583977863746526,75
Cbkx2NHyF3NrebzXGqNgSfiWent1,-0.016340206263887852,-0.05707616537054759,-0.050376139431588016,-0.04521184282202241,71
Co587hoelyeANqFX7AYvuVQW0lZ2,0.18475185784490714,0.0007742192167891858,-0.03562674297741956,0.0052381001662846595,82
CtJe4bZZnYUBNrcPk00d3YQFSGp2,0.41147673398184753,0.0444480097546989,-0.10332407210496003,0.049974774981212444,79
DAKDKPH698P12JfTbbjemLI6PIH2,0.4552348683140171,0.2238717722659722,0.4564115639825486,0.35816702354834545,83
DPvStUYSmohmXwFwaKRqHv89R3k1,0.2832262407512108,-0.006664239139168861,0.043182748673125305,0.00047105961853932676,63
DaRehVxIOhXtEtUExdgvUl0mKcx2,0.2177936429949036,0.26335296377535883,0.15592561041209516,0.15958342476544607,122
Df83JuPuJkXqTGbENhM2gw5SJM43,0.2596809391174265,0.024976787534423662,0.10929059282010332,0.14501372654702527,88
DzB19GqCB7fyrlEPexogWkjFzEx2,0.3769460466353691,0.11921052221052053,0.12003200608119956,0.0799408138990486,78
EEodWwGh0wWq5f8JmzfKvq0lyeu1,0.11190193211133267,0.033467998297063054,0.10433574067266672,0.034365128599057944,93
EUhcW9kURScie1DwGPHqmNqotJB2,0.03130870568687532,0.05203641606071076,-0.09467003178295029,0.037628417354851264,126
EmfmKFDgWJdW47a6CNTNjnbYaPh2,-0.15128409708783386,0.1872284784099031,-0.05478129915978217,0.006702285851024692,82
EoToosG69XMp4LTYdB6sB9WTrv22,-0.021185500635845723,-0.03912430069870531,-0.0007059700238203329,-0.06772781424036418,62
Fz7EUjZCLuUBxLDUVtN6djaBTy42,0.2450749184236307,0.17904089063396597,0.07940119469530182,0.11892417750067877,82
G1Ff3XYUZMRsPafyEQ80ussnVlf1,0.1891140342218234,0.06597422068884769,0.03460090218506636,0.09672313338137903,128
G9VruXninjUdE9czK2DambZl5li2,0.20589519497225547,0.05538554149162062,0.16365221077020523,0.16107210211562908,97
GDZGRW51kbWtAdUIHCtEd8sAtqY2,0.20462688805298704,0.023738660366142656,0.24448340433084498,0.14997858926887495,82
GE4hogtdLdTFbNasENgtm6SO3hC3,0.5061132626175724,0.3210097047488816,0.08834168572115256,0.17811530969927383,67
GEwkBw3YHaNp3TCh9YS9PKVfavz1,0.2347983488555555,0.2793357992928477,0.24898204371191004,0.20060045305313995,75
HSggdq91WiQp16bOj7V3dABkcgk2,0.15193122648559929,0.15693961279877702,0.15801069210355467,0.12201208826131738,89
HbydnnT1hUP3WagAy2TJAc6GqVs2,0.1081166426971117,-0.08440400843184441,0.23486091370928885,-0.0006504894461574262,65
HyQM2xKwwuVfqidmRYF6TiRk90C2,0.4697815920811242,0.29414774325926,0.020583092423140145,0.12815223447681845,83
IaTJhUGICmO9xcL3605RW8QHneN2,0.323068475299365,0.15515169280217792,0.2531926098129519,0.21326007539043154,108
JntnHLHjYhc0xJJQALM3h9R5Ozv1,0.12217071497286502,0.1050092442059642,0.2210729985194888,0.12636884201906598,75
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,0.01812307943655446,0.0766673038794168,-0.03617660695729899,-0.006762284432461643,60
K26uNuY0VNPjJNF26wEx3bFg0kr2,0.14287666516679184,-0.0450172731202123,-0.056618496779553426,-0.008012029397923282,70
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,0.3285510702314522,0.39337140742523763,0.35161599085402123,0.3536173887710824,83
LSLmd8jENtONZFVkIpRDX665Bu73,0.03422773986785906,0.04948494986775764,0.15188556608043585,0.05762264211445003,82
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,0.10144061324813336,-0.07547735148661706,0.04740312862623775,-0.03407680897361852,70
LliUMEIsrCVZ88YFQfevan2Og4z1,0.2767476184187958,0.1493327549659206,0.1853660267303384,0.16851397866525739,96
M4Km1Q2P2oPliChDQkwl6k20FUI3,0.3067532216507559,0.13429877598458498,0.05163370989197638,0.036856944323063676,93
MMSYeiMQi3gMr4PrXQcpXzFiegj2,0.2038903936971407,0.2409352726161505,0.23686693517701748,0.15161063690756008,108
O61Eik2zvrSQLMNpFbTNEgjWwMr2,0.5269912965752107,0.29091529548877526,0.29849854565519224,0.20000091585231564,78
OExlWyngGfPrScDYjaRcv5PIAet1,0.3290880730847881,-0.1401462967479539,-0.08077222438288206,-0.0044318276546451724,64
ORuVuFPU5idz3fMoXTGsbwToW2j2,0.3085671875025407,0.17822738829211582,0.005725760801463028,0.08664148927603796,88
ORvIk1xRWIQmKuLVe6GXNouvAXx2,0.2937594162352313,0.17185130057653936,0.1318787165424846,0.21372876317550946,91
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,-0.15888059462993653,0.15412265925112312,-0.007398370386171737,-0.034698192236026305,66
PLreonkqaMeFc0UqxKUelH44UQu1,0.3669150436984065,0.21664270235797878,0.22635933845864878,0.14686235561073663,91
PkpTH7pWpEOG9A86xSloOSozwTk2,0.4626776866257892,0.2418215839117202,0.24613417341166133,0.27693478441945063,112
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,0.2778411119458032,0.250796431681808,-0.04429522565058551,0.08158230220445563,74
QbOEVCaZLUMOgltUdXm58oZOALv2,0.17168608326171864,0.3057105995584437,0.10890464353321297,0.1394030063512974,98
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,0.09136104233452053,0.3255594221529587,0.08926862781399522,0.16497230997603324,63
QreA2rLiUhV3YHeMfuHMPdGbpJ53,-0.010072033259089137,-0.03351144311880896,0.07754881746392793,0.0015655196504224746,95
Qv0jhW3sqicqQvd7LfReAsI7nD73,0.35244220341985955,0.0189847043588246,0.1312669161607556,0.10581704487515027,76
Rc706mP0TSeIoIpMYH1SpRXjOxA2,0.17417738377475142,-0.012270598945671762,0.055401684808177476,0.0038153789656334867,59
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,0.5174885719772719,0.3090238408969504,0.21002276090351293,0.3262071944616157,74
Ru3Qf6pXZua1DfNkQdhbor6iJ403,0.19516466889848513,0.016995426652717777,0.06609074983862147,-0.009877315082357507,81
SOhR7IO689NQCPQu56SjATO8FR92,0.24151523786642679,0.29035148984078823,-0.021399981660391528,0.10203959948393775,100
SPCT9D90pRa1ihXS5jEw6vCmquI3,0.7050750254869931,0.6272074448267151,0.6762492688972126,0.6466493961109906,113
SdDjNMBD2ZMTEwUphkohi2cZwUx1,0.21665366859626334,0.12738362075264792,0.13341253444282838,0.1098342864623221,83
SpSfX0ZcfcPLdlOENlfdfvEPwru2,0.32970573995629626,0.09114223227485091,-0.009618328756368194,0.08866674291267976,72
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,0.2543433452245085,0.11770796878432813,0.08668450108658794,0.12920236599748433,76
Ub7nV8F55kPruh35ZpUcKoBUyn63,0.12164070948816555,0.2339394503559199,0.0611914357121716,0.05912420810798572,80
UbwuSMtBsHdW3Ji41opk3GInMqi2,0.09750285033903518,-0.3124743159501034,-0.09329398621472394,0.023677234170026616,76
VwTymW8T68MfpnJvZ2X97ILqDWS2,0.2958391352228674,0.29256008175499065,0.09775502728291637,0.15268040983025444,81
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,0.10072490432574241,0.01465035661318347,0.09435538087204734,0.03912347457533638,85
WbOfW9KmUkPQK8o5hlHJnJFdpp92,0.18607158660553738,0.22152981311372583,0.10432205392268674,0.1181055613152926,97
WcTsIpSoEhYeIBSNjAbbdaNSBya2,0.3332080087725466,0.1435438515160707,0.16925039209124876,0.14019618705898015,93
WeHQDy9BWldTlaQDVVlsJNCqwxA2,0.168394721191886,0.027674822805849642,0.05534288258709417,0.08269741755808427,107
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,0.5893251851989966,0.4079590556477848,0.343165782276086,0.36591160407888906,71
WnC6Uscb5VMIr43GASKiUCO3AYH2,0.5136749478999909,0.37608463415908727,0.45073756753089106,0.3284247457157632,72
WqoZv41KTtTCuPKBPyClregrKAi1,0.0609397370927443,0.16846493303581278,-0.04040722615687245,0.09022914217781795,89
XehZHBpwr5MYzUXkj0FAYCsFG922,0.3315017394727992,0.19588579506609335,0.22007123969346448,0.17707497025996513,113
YEU5ox3jteVINfdSTg5ymqYcS9o2,0.43694781909576047,0.22171660432486823,0.18327140055464045,0.11706600532974835,67
Yco8O7tmHlbsUBfKW2ywcZByGO32,0.0981323492883498,0.16992918740081847,0.014831369758238755,0.06730202809103608,64
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,0.08787540197356851,0.03440747199617824,-0.07749574084211447,-0.030507933592990165,86
aM2995jJmJWvr6cneaGH58HauIg2,0.468441983184703,0.193865758852816,0.14669034884015109,0.19983300281233815,87
afdTz6deeYWf1qKNdUpKAYKN3hz1,0.4176887847575684,0.33997474453333165,0.18323348711085988,0.3151105774557075,101
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,0.06438755180179473,0.0662565108662129,0.15379398221258872,0.08325735787557956,119
