participant_id,total_var,slow_var,fast_var,diff_var,fast_ratio,n_trials
HSggdq91WiQp16bOj7V3dABkcgk2,48717.660580543336,8143.150772701438,42380.69003521721,92661.75859126927,0.8699245721200135,108
HbydnnT1hUP3WagAy2TJAc6GqVs2,47929.38119715218,7037.383519888346,46283.00843060449,93469.15552143817,0.9656500308281569,108
HyQM2xKwwuVfqidmRYF6TiRk90C2,41084.0945293616,4799.422682004835,38809.35495353612,76215.91513170511,0.9446321112371167,108
IaTJhUGICmO9xcL3605RW8QHneN2,87948.83402953477,10435.351847646596,83259.30950508265,139203.65322551623,0.9466789460463194,108
JntnHLHjYhc0xJJQALM3h9R5Ozv1,72011.37805632265,13074.178032947324,63213.625318596205,97427.11043852246,0.877828296372201,108
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,49158.08180810869,3590.6054397874523,49906.35891190392,95177.89516380378,1.0152218531780017,108
K26uNuY0VNPjJNF26wEx3bFg0kr2,44012.94304783307,7467.135239811426,44261.99572927909,70610.78151103208,1.0056586236729355,108
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,28903.521519205635,3562.9375390261293,30333.85802126352,53670.78120360055,1.0494865824950592,108
LSLmd8jENtONZFVkIpRDX665Bu73,92021.73119812773,22949.96399003038,76152.8093350263,133989.65876788832,0.8275524524860894,108
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,21534.368589459595,2364.304749165924,25495.77136935755,37678.3573041234,1.183957229274739,108
LliUMEIsrCVZ88YFQfevan2Og4z1,42393.18944444529,8656.565668319263,35556.55740462985,73104.71172154842,0.8387327745468504,108
M4Km1Q2P2oPliChDQkwl6k20FUI3,29547.7684261822,4575.977697524487,31926.506807364785,44329.179805298525,1.0805048403951478,108
MMSYeiMQi3gMr4PrXQcpXzFiegj2,119858.58688521612,12867.409501323049,117301.53094542716,258483.70283934585,0.9786660596771615,108
O61Eik2zvrSQLMNpFbTNEgjWwMr2,68501.10887776922,7643.421285303226,71935.78670782282,105591.4292443372,1.0501404705167956,108
OExlWyngGfPrScDYjaRcv5PIAet1,54195.52342097872,9836.57623296871,51015.23311627811,96066.4558393081,0.941318210362195,108
ORuVuFPU5idz3fMoXTGsbwToW2j2,78069.7671335401,8771.803679964767,73239.25259913367,143857.25475230376,0.9381256700030408,108
ORvIk1xRWIQmKuLVe6GXNouvAXx2,133471.40671797012,20079.051432721015,106610.0164300477,233265.2247387189,0.7987479794479015,108
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,171931.46866923769,11530.570974084694,161198.26050748106,330321.79061143845,0.9375727535812236,108
PLreonkqaMeFc0UqxKUelH44UQu1,44942.73821658212,5365.708144158647,42505.34710299298,83256.70765976785,0.9457667420742549,108
PkpTH7pWpEOG9A86xSloOSozwTk2,117506.54287969906,13415.187993461523,124671.13250489117,250469.176388466,1.0609718356919673,106
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,69503.62448218525,9739.673018376607,58893.44427233849,118579.81844890067,0.8473434977111691,108
QbOEVCaZLUMOgltUdXm58oZOALv2,89111.95153161658,11528.200152579277,90863.37078613677,156833.51570683304,1.0196541454251375,108
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,50761.364103786545,7072.0859690333045,59207.257852492025,82067.15302995738,1.1663842943904548,108
QreA2rLiUhV3YHeMfuHMPdGbpJ53,114997.32754818744,15582.380088976555,97686.94644422976,196917.57243439354,0.849471448832547,108
Qv0jhW3sqicqQvd7LfReAsI7nD73,34325.43913184715,5919.572955438161,32158.196260799272,58284.54435047353,0.9368619040029378,108
Rc706mP0TSeIoIpMYH1SpRXjOxA2,77805.66826510358,4431.512922838868,80158.98866828543,178513.6809280074,1.0302461305924844,108
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,53912.64555284607,7060.519255243061,53368.25116306953,96936.93931614033,0.9899022875951632,108
Ru3Qf6pXZua1DfNkQdhbor6iJ403,137172.77789009357,31859.5696633627,102553.70294063145,219014.63931699048,0.7476243064990649,108
SOhR7IO689NQCPQu56SjATO8FR92,101314.0931370332,14168.120059145693,95172.13161686042,175395.32006471299,0.9393770271242974,108
SPCT9D90pRa1ihXS5jEw6vCmquI3,47125.02373428598,6675.795846210585,41206.83778404155,75952.62172707093,0.8744152154996448,108
SdDjNMBD2ZMTEwUphkohi2cZwUx1,34575.788571641686,1821.39859310267,37276.782699253425,70625.61773488978,1.0781180773943948,108
SpSfX0ZcfcPLdlOENlfdfvEPwru2,50653.17764060375,18042.603030301674,36600.134659637224,61481.27801555143,0.7225634474370752,108
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,68019.51037705364,13790.047677590643,58018.29689878101,108460.95456751427,0.8529655179398861,108
Ub7nV8F55kPruh35ZpUcKoBUyn63,119017.29189033888,17220.02301654505,99161.84652727979,228204.10198264683,0.8331717597695496,108
UbwuSMtBsHdW3Ji41opk3GInMqi2,32497.49434842274,4207.529643173177,33769.46984187817,60231.24826444585,1.0391407251223097,108
VwTymW8T68MfpnJvZ2X97ILqDWS2,114754.01941502184,23623.060006935066,99702.02709896246,182742.01907430252,0.8688325481513459,108
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,105982.55727022525,9040.619536782204,101059.0305032497,215239.12778407798,0.9535439897489738,108
WbOfW9KmUkPQK8o5hlHJnJFdpp92,196573.4429725134,34847.27371416092,153790.60652201864,309964.8064605974,0.7823569867651093,106
WcTsIpSoEhYeIBSNjAbbdaNSBya2,69299.20249229143,7172.190090741902,70395.80383911653,129100.69450459977,1.015824155363795,108
WeHQDy9BWldTlaQDVVlsJNCqwxA2,95409.43587106181,9030.309123560135,93823.3889737697,172397.07188402483,0.9833764146825528,108
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,35951.85434504619,3615.8733316837374,37290.69278408845,70036.9241951235,1.0372397603248174,108
WnC6Uscb5VMIr43GASKiUCO3AYH2,33191.86528510216,5430.788206002587,28594.612428378194,53356.97948628106,0.8614945916044254,108
WqoZv41KTtTCuPKBPyClregrKAi1,95191.19367284056,7807.222762982076,90343.68212191721,178716.41348588953,0.9490760503793703,108
XehZHBpwr5MYzUXkj0FAYCsFG922,41347.63274688165,2617.4154623806844,44621.977006495734,85647.78461872089,1.0791906100080426,108
YEU5ox3jteVINfdSTg5ymqYcS9o2,22968.261346382784,1142.3292549785062,25429.981468492777,33582.239498797884,1.1071792106936158,108
Yco8O7tmHlbsUBfKW2ywcZByGO32,91931.2924699621,7704.067379443678,92382.43490486381,181383.77741895762,1.0049073870581022,108
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,38957.131575101754,5241.446457110908,40092.44055641352,77452.3254280797,1.029142519877859,108
aM2995jJmJWvr6cneaGH58HauIg2,186950.33871526385,15285.948789754148,182332.96698683558,369124.3623748124,0.9753016134650562,104
afdTz6deeYWf1qKNdUpKAYKN3hz1,129347.91056475403,15857.014978421937,131122.92909517154,212000.49364536657,1.0137228233735474,108
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,53695.759270572446,6548.832292965571,51479.143300151074,95643.68838366408,0.958718975194077,108
azdL1gX79EVd9iepyCAVQrqIaQF3,36738.19702590031,2182.102777555328,42579.007588550325,63734.49354352899,1.1589846817613905,108
bXpFswkI7TfIfL6G4FqWrbaxTGx2,75766.87709534062,9662.643257871823,65376.50778309843,124477.35126562281,0.8628639623200048,108
biQ16yPcCKSkJQhSxUKcDc8gm8I2,56069.81060507541,3348.513772868787,58292.33247108064,119185.76523646634,1.0396384764282414,108
btpcu1rB1JeSTo2upeHGPdv8kYG3,131397.97346689305,17460.02685911282,133423.18515824605,228421.14490740467,1.015412807655388,108
c0hRe9PCPPZs3HWFqhIQargNlp52,94085.36309418418,7222.985092661991,97557.05322444542,189935.7598725958,1.0368993647480098,108
cC0BEsQjfrcuCyoaOas9zJT0MNs2,71475.45767295414,7379.599343285868,71844.95109199535,146903.49521311314,1.0051695145588555,108
cEIs6U87xfbSL5eFTXDK77MmvNf1,107307.0195130945,8093.242751697056,112534.77781443197,184607.79212118726,1.0487177663218903,108
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,63759.90000967165,22310.002550301917,42379.532491701095,77867.50243706249,0.6646737602360199,108
cec6NLR2ZLVVw6h0TEKSNIH11v02,49956.606759262744,3629.745830629403,54341.60010895406,95149.22430082367,1.087776044734629,108
d9rwc0NXArcNlJvFsgKhQqkGxJq2,58343.95993591902,4567.346317551737,64521.71142391815,124641.1112524984,1.1058850221134175,108
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,64127.06551978391,16277.212683368121,52104.249782869236,104085.19547891436,0.8125157351351825,108
e7NIVznoeNMC7bBejXnMVvFNPfx1,108896.15132577372,18453.63184651145,86884.48719634755,181854.17055185614,0.7978655456465483,108
fEq0OghbLpfD1jigl1Mbz96aMbg2,86472.15766408479,11378.18761185311,83146.37612965966,131649.44587673276,0.9615392789509813,108
foaW7wtvY3XLNdguFUK7OvOefP93,64392.29768175543,9628.289510742808,58639.70294652893,114506.78903659381,0.9106633100179556,108
g2G9l3no7RbeRA9a1W3JnfegTnh2,260421.15251663394,75300.60664559912,203322.9682968262,342661.5599427617,0.7807467493787369,105
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,62472.70601851797,8608.232153861909,65320.82870370353,104154.09083762554,1.045589872229023,108
h5RYP03wJuVN0xo7qAR8CKFxLaj1,106515.64404311543,8973.686519789888,98150.32302537945,242428.99914348015,0.9214639211649523,108
hrRr560eFBNwJ0CcUjCqtSD8TdP2,26837.92697189632,1703.282240914458,30948.80576101526,29941.77989705699,1.1531742296423901,108
i1tBstVkNiVP0qro7TgGD08IGGa2,109713.9067623907,12582.156181811455,113045.99574821565,226203.8318765422,1.0303707076354622,107
iKVZi0Oo96UrMBhPQMHWFcf55uA3,175843.49172303657,43538.77609948092,136704.38559986072,270602.19265306136,0.7774207862931762,106
iWsc4pghIEWOQUZKuQJMfe516UI3,42578.271923678236,7498.5429208621745,40058.98231801043,79309.86337125472,0.9408315675614162,108
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,201591.719213782,54721.124655436186,155685.93612172492,332999.5142313673,0.7722833890643328,107
idP8RVfm74N86O0dszLXANIpjXv2,77180.77200771157,7082.879486690624,75287.74724818859,162634.71292190682,0.9754728449809515,108
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,194678.47462659536,33075.8470605977,169790.52754126402,272515.3692595121,0.8721587112644689,107
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,98173.08220196304,6048.069085935837,93628.48390887481,186276.07240691184,0.9537083058700447,107
jzdk8E3tVXTXIozlfK5oeEb7wWp2,86771.94115879016,25354.563054252747,66206.94105815527,113256.98547988063,0.7629994232467207,108
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,67075.36592884343,14413.78188490151,60626.65267316521,91164.06890222002,0.9038586943749319,108
kI0YdycDU0X5hcoEPjEON3Ionyd2,118511.45590181134,18712.225506141243,110100.71282505269,193156.32114937674,0.9290301261362692,108
kR2rCtaPyPaj7YMizKUDn5xL2qx1,78523.3993518606,6662.251531865163,79474.4853264393,152763.64297844723,1.0121121345029513,108
kgSRatooJJfDaMZ2yIURqb8aJuE3,197163.84730670968,23001.890312737676,176797.34048175954,382965.02323788375,0.896702630308954,108
kxerHPSL3bQjD74HhiebYf3blPr1,37775.524348416046,3942.8949127616497,36120.46714934473,77131.17774477236,0.9561870489524863,108
lHDkoPQu5reNCO45npeYSS9eLQl1,45027.76423655235,6943.157570575072,40871.99496995332,79871.51675758603,0.9077065153675676,108
lpzDdvuMkKWkPxu6xeclmdctEp42,41623.64934726607,5679.001360188382,39295.67264270955,67680.13543639543,0.9440708169258727,108
m69r9GQTk2b51mvxrFLt4fZeJi52,52935.721879284734,6320.971515152132,53636.940626711774,93586.3429120373,1.0132466078204452,108
mUZzgdWKnPb2txOkJg9FHgqX5792,157150.91830673456,27513.756057652918,128495.81987594086,256912.89848546594,0.8176587274223664,108
mg2WZiRBn4NQDKiMK43Y8dBqyG53,53641.56404320818,9888.576530966524,48181.74439214422,81899.58791160406,0.8982166208527014,108
mweMgSlGM2VxThhwnupYxYzUbR23,43336.47393947639,3183.4271159058135,48224.298353939186,84574.59153464793,1.1127877736727987,108
mwsliuPsLFhRFjtjQwYkqcCRDvi2,34066.12712103229,3390.331438452687,37096.35399792551,64612.97646850289,1.0889513171288077,108
nT1qJOiMyDdJ9ui4el195A8Hsgs1,57753.43286856708,5439.161945591595,65204.82639838959,84942.94814091465,1.1290207899291473,108
ohl9pXqpeSMfepC3w9h0tW5SbJw1,144554.43393690555,7649.8798276297175,152535.85094503345,271968.9443584807,1.05521392039494,108
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,39917.970850482554,13604.93753902513,31498.259739374138,60311.38562320669,0.7890746715897601,108
pRQimOpZtsekBI2I1kbnD3pycmo1,85047.85967422536,8492.68720879212,84414.64964544417,156193.09331340392,0.9925546623841365,108
pcbRW89vVJcviD87V3uxyG4I9st2,33953.68295181742,9045.277808835379,26198.097438160843,43380.37650799681,0.7715833794919309,108
q0Atnpm0jZS5swcVmq0EMalQUKw1,34368.17515432067,3936.7135802467856,37742.24093535652,54649.541269979316,1.098174132489885,108
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,70454.14882372737,11685.933850634947,62488.276250151306,120795.61489125238,0.8869353656729816,107
qnR5PLX1v3fPi6SwTJMwGcadwyD3,110129.2866872747,26074.884321210622,83048.2063737655,129857.56836352727,0.7540973783802926,107
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,33601.14360339424,8446.47724544385,29442.602124922327,52335.281750367954,0.8762380969065638,108
rFV2EUbp64f5ORSh7DqwmCQmeqT2,123074.23871229797,24453.43267081847,105735.358139709,179375.26540860446,0.859118522657525,108
rNe3cRPepZUXbJhmmfQZiGsVzX22,79554.64665618412,7464.496670771998,85284.72810076074,179992.38880933166,1.0720269862971128,108
rUuJv5gl7dWVo7UPQWMx4bohxhK2,211227.34809896775,21180.625332958134,199961.2829061683,399348.1815746084,0.9466637947491492,106
ric6cNjG25XmZJCiKZDOxzeezao1,24661.230202335173,3011.8619637184947,27658.549239740725,43097.150869070996,1.1215397209633822,108
roaf78tUWxWSEjAUcUu8O7mrQbl1,45986.96527624991,5442.301372461321,46277.64363619735,93971.17109381614,1.0063208858901929,108
sqfXvh6GJLaYAqr3RvHrixP8IOx1,85894.00885058627,6998.866800574313,83774.23584238865,163774.97721159848,0.9753210609614811,108
ssPK6ISW0HerTGke9hznqJ2LpKu1,80023.37699939459,15259.09982161658,66485.14452046233,137438.9987026269,0.8308215300757092,108
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,193351.62914507836,28651.838472187494,201381.57108861647,297495.8049783231,1.0415302523130694,106
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,47556.999492137686,7760.470527188111,38868.9233953218,76211.51779598696,0.8173123580209842,108
tv88wS5Nf6SjruozSmXJxQSmx6J3,128518.58138395239,15284.859628506163,129917.48580585411,247164.94650113702,1.010884841762472,108
u64Uf920g5VD9Byq26LT2rs5o4t1,31820.466161166674,4033.9192471860524,32090.582475052426,65679.52364822323,1.0084887604259989,108
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,70621.34117375084,4710.622283201286,73821.06707740627,136421.78491894394,1.0453082007573757,108
v8nNKiWvPdcjiHXZci39OuFTY6M2,81853.0790798783,7359.125904495783,96254.17077663535,155549.24826642143,1.1759383013888018,108
wdppvL4tIkVlGjou6aYzzjlaZXB2,130724.00375156153,15754.696205338698,122874.49054870111,179140.43748091234,0.9399535435146382,108
wkhxvE50megJGMA1EiROSZIJWNq1,66587.88108763463,8461.985524430025,69080.72671342803,115416.90028076744,1.0374369267361523,108
xBGZhFOeypWnqzSQClkrwV9z2vF3,114721.22250686883,11319.369080767123,111621.04880944223,181738.12494193812,0.9729764586736254,108
xHctBv4C2EU8rHYRouw0btT3GT02,61558.351651674035,4066.5111702196295,63863.460188944526,110961.34453185654,1.037445910675352,107
xyAILKfYP2M8GqAai11x6NT7IcP2,108096.40379627685,19154.836595117536,89840.84059193562,174314.3477264352,0.8311177563432502,108
y1EHXv8tUTa4BRS4fRio7bULYfA2,50744.8363925117,8179.234457944822,46354.57792181068,72307.51065617426,0.9134836412370643,108
yatBVTBMCSMp0wJluOCLzTFKMyP2,49228.708504809365,7744.286381008048,44775.49321925071,83612.09677700188,0.9095402780041731,108
yfjd8LbAMrYeG54927d3GiKAyXI2,141845.14317815346,15739.57352727226,124384.5943832986,237381.81762249774,0.876904147694892,108
zw1w9FipI9RjJsuhHse6UZavBxs2,56654.75402949229,9926.655555555742,46871.69815757848,85699.74757620423,0.8273215365682971,108
zxG9mUnF7uRkaOKSoCPsiRZzr372,70734.21522303262,10707.074919854256,68756.7459987562,127549.71985655809,0.9720436677209008,108
