path,female_beta,female_se,male_beta,male_se
UCLA -> DASS Depression,0.6840852931867597,0.1041231918029054,0.649598087457573,0.0926596450247254
DASS Depression -> Stroop Interference Effect,-16.05596455049249,11.409502401508018,-23.675850834274424,16.881955579828375
UCLA -> Stroop Interference Effect (direct),9.686562380957689,14.275161668387522,19.266739283067608,17.841217134904653
