path,female_beta,female_se,male_beta,male_se
UCLA -> WCST Perseverative Error Rate,-0.5943385816759932,0.4238998142093616,-0.45236629968426334,0.4533661435119218
WCST Perseverative Error Rate -> DASS Anxiety,-0.011891187833908086,0.0150425893956669,0.005074006629007036,0.027386304013865485
UCLA -> DASS Anxiety (direct),0.47535936104252746,0.10553902047515487,0.5122664082895851,0.14070535158595954
