gender,mean,se,ci_lower,ci_upper,significant
Female,0.007486411256270819,0.011671919397840624,-0.010173707788295674,0.035461277474023944,False
Male,-0.004969054513557946,0.017360389777415382,-0.04835160830147578,0.02639384417092541,False
