participant_id,condition,n_trials,pc,rt_mean,drift,boundary,nondecision,valid
nT1qJOiMyDdJ9ui4el195A8Hsgs1,congruent,36,1.0,0.924977777775791,0.4464432226665638,0.1547062297730751,0.7520590173662017,True
nT1qJOiMyDdJ9ui4el195A8Hsgs1,incongruent,36,1.0,1.0366666666666668,0.4217084631583987,0.16378032176352827,0.8428683730590206,True
nT1qJOiMyDdJ9ui4el195A8Hsgs1,neutral,36,1.0,1.009858333342605,0.42726926853909775,0.1616487607981697,0.8210716885317448,True
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,congruent,36,1.0,0.5993222222220568,0.5546278755786995,0.12452952840572676,0.48728271355217534,True
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,incongruent,36,0.9166666666666666,0.8170757575757576,0.6458638741498861,0.03712694530181896,0.7931240222928603,True
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,neutral,36,0.9722222222222222,0.6782485714282309,1.2356801877202161,0.028772396748133502,0.6672530361221818,True
dGL2zPQyEvdibcvxeTencpgoWbg2,congruent,36,0.9722222222222222,0.8316285714285747,0.2536090977831303,0.14019008358011323,0.5705934848311265,True
dGL2zPQyEvdibcvxeTencpgoWbg2,incongruent,36,0.9722222222222222,0.8722000000000066,0.8346855231236253,0.04259506081025957,0.8481019011181211,True
dGL2zPQyEvdibcvxeTencpgoWbg2,neutral,35,0.9714285714285714,0.7567941176470726,0.8442429530292824,0.041769499075627464,0.7334698657740136,True
ric6cNjG25XmZJCiKZDOxzeezao1,congruent,36,1.0,0.739399999999978,0.49933517552135465,0.13831901130212246,0.6011738344435573,True
ric6cNjG25XmZJCiKZDOxzeezao1,incongruent,36,1.0,0.8006583333333449,0.4798530614157218,0.14393478616706942,0.6509803088033665,True
ric6cNjG25XmZJCiKZDOxzeezao1,neutral,36,0.9722222222222222,0.7054800000000145,0.9740361430712444,0.03650119235081981,0.6877838659414612,True
kxerHPSL3bQjD74HhiebYf3blPr1,congruent,36,1.0,0.7097777777777778,0.5096484233159899,0.1355199871650787,0.5770892997964655,True
kxerHPSL3bQjD74HhiebYf3blPr1,incongruent,36,0.9722222222222222,0.8385999999999867,0.4823904826393661,0.0737026991502107,0.7664508726248768,True
kxerHPSL3bQjD74HhiebYf3blPr1,neutral,36,1.0,0.6999166666666733,0.5132260789402531,0.13457528878715846,0.5690716611995804,True
2h5FgHUEvBS1twD5DqbTIRrMm1f2,congruent,36,1.0,0.720041666665011,0.5060029744332301,0.13649632764283168,0.5854344194051222,True
2h5FgHUEvBS1twD5DqbTIRrMm1f2,incongruent,36,0.9722222222222222,0.864274285708155,0.34576441654412327,0.10282573600327995,0.7238416812128105,True
2h5FgHUEvBS1twD5DqbTIRrMm1f2,neutral,36,1.0,0.7315944444470935,0.5019918711116911,0.1375869844934567,0.5948274782605849,True
lpzDdvuMkKWkPxu6xeclmdctEp42,congruent,36,1.0,0.8023500000172191,0.47934693580910664,0.14408676185632435,0.6523557290724294,True
lpzDdvuMkKWkPxu6xeclmdctEp42,incongruent,36,1.0,0.9056444444523917,0.45118330408835655,0.153080903394776,0.7363399287448821,True
lpzDdvuMkKWkPxu6xeclmdctEp42,neutral,36,1.0,0.8052138889034589,0.4784937344384635,0.14434368271831144,0.6546842319979922,True
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,congruent,36,1.0,0.8678333333333431,0.46090744186887617,0.14985123153237048,0.7055973663212811,True
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,incongruent,35,0.9714285714285714,1.2765882352940936,0.16975325135427277,0.20773449088504903,0.6996804382823149,True
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,neutral,36,1.0,0.9429444444444314,0.44216954934019004,0.15620150209246397,0.7666669290423663,True
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,congruent,36,1.0,0.8336083333293598,0.4702738826734608,0.14686664586568857,0.6777705141624686,True
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,incongruent,36,1.0,0.960847222228845,0.43803086622964715,0.15767735360976912,0.7812228954581727,True
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,neutral,36,1.0,0.788863888879617,0.4834269368426255,0.1428707060421206,0.6413907613359885,True
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,congruent,36,1.0,1.0345194444192782,0.4221458799835472,0.16361061675925254,0.8411225604652078,True
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,incongruent,36,1.0,1.180161111123032,0.3952403126851551,0.17474823688216273,0.9595374363470699,True
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,neutral,36,1.0,1.196349999990728,0.39255702803801756,0.17594271113086946,0.9726999145672129,True
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,congruent,36,1.0,1.1469472222129502,0.400922257441932,0.1722716723864826,0.9325326744416645,True
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,incongruent,36,1.0,1.2421388889087568,0.38525368771479607,0.17927809645683748,1.0099288595574243,True
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,neutral,36,1.0,1.1580666666560704,0.3989928410320447,0.17310472941778537,0.9415734088922364,True
wJqgthfmzIMG17pc6WTECny3DVu2,congruent,36,1.0,0.7674444444443926,0.49012675536611044,0.14091772593580226,0.6239755469151405,True
wJqgthfmzIMG17pc6WTECny3DVu2,incongruent,36,1.0,0.782852777777757,0.485279377137889,0.14232533060406657,0.6365033895340253,True
wJqgthfmzIMG17pc6WTECny3DVu2,neutral,36,0.9444444444444444,0.7796941176470891,0.29219511810050075,0.0969630623014629,0.6322080999601567,True
LliUMEIsrCVZ88YFQfevan2Og4z1,congruent,36,1.0,0.5291333333333282,0.5902681138632401,0.11701046721708551,0.43021519466041036,True
LliUMEIsrCVZ88YFQfevan2Og4z1,incongruent,36,0.9722222222222222,0.6360199999999787,0.400756448904799,0.0887159288691571,0.5314836084045588,True
LliUMEIsrCVZ88YFQfevan2Og4z1,neutral,36,0.9722222222222222,0.588717142857119,0.3925335463638338,0.09057437496549689,0.4797551623619495,True
EUhcW9kURScie1DwGPHqmNqotJB2,congruent,36,1.0,1.0779888888928626,0.41354687344045526,0.16701262232231645,0.8764656665178407,True
EUhcW9kURScie1DwGPHqmNqotJB2,incongruent,36,0.9722222222222222,1.2085457142693654,1.0219910153507474,0.034788447335510266,1.1924713284267487,True
EUhcW9kURScie1DwGPHqmNqotJB2,neutral,36,1.0,1.127066666689184,0.4044427746790696,0.17077211440182488,0.9163686633582306,True
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,congruent,36,1.0,0.8642722222175864,0.46185601762823847,0.1495434619238415,0.702701982463641,True
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,incongruent,36,1.0,0.8297527777718173,0.47136521115701924,0.14652661280825421,0.6746357303939563,True
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,neutral,36,1.0,0.7441611111097867,0.49773524975267336,0.1387636254832373,0.6050448858664619,True
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,congruent,36,1.0,1.3275666666693158,0.3726522213124246,0.18534049667875352,1.0793864531796975,True
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,incongruent,35,0.9714285714285714,1.5567911764628748,0.22653291461936328,0.15566658516451806,1.2328396836452389,True
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,neutral,36,1.0,1.2956000000072854,0.37722147971405634,0.18309547971351087,1.0533957531910683,True
vpFmF3TtdQTW3MyS8ouwz3urZVs2,congruent,36,1.0,0.7734861111111111,0.4882088233251383,0.14147132228392317,0.628887762111869,True
vpFmF3TtdQTW3MyS8ouwz3urZVs2,incongruent,36,1.0,1.0589499999998757,0.41724789720712707,0.1655312063854442,0.8609859777981462,True
vpFmF3TtdQTW3MyS8ouwz3urZVs2,neutral,36,0.9722222222222222,0.8495828571427081,0.43474203001843953,0.08178063807952073,0.7607517067544547,True
wdppvL4tIkVlGjou6aYzzjlaZXB2,congruent,36,1.0,0.7466833333332713,0.4968938884956153,0.13899858578577592,0.6070955945564958,True
wdppvL4tIkVlGjou6aYzzjlaZXB2,incongruent,36,0.9444444444444444,0.8662705882349435,0.31330450256378684,0.09043002321613273,0.7379892481951218,True
wdppvL4tIkVlGjou6aYzzjlaZXB2,neutral,36,0.9444444444444444,0.8004205882352065,0.27840123093592944,0.1017672707312219,0.6379575921101126,True
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,congruent,36,1.0,1.0149166666732894,0.42620318591285433,0.16205310065562903,0.8251843983563341,True
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,incongruent,35,1.0,1.1801485714214188,0.3952424124980689,0.1747473084934249,0.9595272408635677,True
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,neutral,36,0.9722222222222222,1.1570457142915043,0.19986442440222305,0.17788798942699022,0.7367474950106037,True
K26uNuY0VNPjJNF26wEx3bFg0kr2,congruent,36,0.9722222222222222,0.7045257142856983,0.3588970173931705,0.09906318217168526,0.5741823741116815,True
K26uNuY0VNPjJNF26wEx3bFg0kr2,incongruent,36,1.0,0.7933694444444392,0.48205228841914133,0.14327812448103508,0.6450540317108908,True
K26uNuY0VNPjJNF26wEx3bFg0kr2,neutral,36,1.0,0.774125000000013,0.4880073212584899,0.1415297369071673,0.6294072147533684,True
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,congruent,36,1.0,0.7636111111110853,0.4913554352398872,0.14056534808201668,0.6208588310662296,True
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,incongruent,36,1.0,0.8320833333333428,0.47070463242180777,0.14673224572090623,0.6765306032953711,True
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,neutral,36,1.0,0.7726944444444381,0.4884588572862607,0.14139890546811928,0.6282440925343671,True
DPvStUYSmohmXwFwaKRqHv89R3k1,congruent,36,1.0,0.9146944444510672,0.4489457486767072,0.15384386195896949,0.7436980883349796,True
DPvStUYSmohmXwFwaKRqHv89R3k1,incongruent,36,0.9166666666666666,1.1325939394091116,1.1170191210192455,0.021466913391870724,1.1245864245167514,True
DPvStUYSmohmXwFwaKRqHv89R3k1,neutral,36,1.0,0.9399138888849152,0.4428818172334008,0.15595028989435036,0.7642029167266933,True
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,congruent,36,1.0,0.7014999999999967,0.5126465586234995,0.13472741916367859,0.570359000354566,True
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,incongruent,36,1.0,0.7839166666666765,0.484949968001579,0.14242200710127825,0.6373683911066161,True
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,neutral,36,1.0,0.7215555555555652,0.5054718756848287,0.1366397441853926,0.5866652963178298,True
62fAfeQc27bZelkPX7G54T3gvci2,congruent,36,1.0,0.9678722222221291,0.43643831569323527,0.15825271362066182,0.7869346160193421,True
62fAfeQc27bZelkPX7G54T3gvci2,incongruent,35,1.0,1.1576228571428784,0.39906931665136036,0.1730715565056212,0.9412125667678001,True
62fAfeQc27bZelkPX7G54T3gvci2,neutral,36,0.9722222222222222,0.9447571428572228,0.26309739528308734,0.13513429343015476,0.7022103997647813,True
q0Atnpm0jZS5swcVmq0EMalQUKw1,congruent,36,1.0,0.744916666666668,0.4974827637643519,0.13883405178476,0.6056591950783439,True
q0Atnpm0jZS5swcVmq0EMalQUKw1,incongruent,36,0.9722222222222222,0.8026000000000018,0.6828905214324248,0.05206322170106782,0.7665980209475522,True
q0Atnpm0jZS5swcVmq0EMalQUKw1,neutral,36,1.0,0.7074444444444455,0.5104882070774909,0.13529704864661304,0.5751921684101599,True
kR2rCtaPyPaj7YMizKUDn5xL2qx1,congruent,36,1.0,0.7655749999999727,0.4907248065492043,0.14074598810720657,0.6224555833163696,True
kR2rCtaPyPaj7YMizKUDn5xL2qx1,incongruent,36,0.9166666666666666,1.0548212121212222,0.24806790067788823,0.09666285989625055,0.8924616665557696,True
kR2rCtaPyPaj7YMizKUDn5xL2qx1,neutral,36,1.0,0.8298194444444121,0.4713462763263226,0.1465324990467702,0.6746899341526705,True
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,congruent,36,1.0,0.7531777777771155,0.49474696084220265,0.1396017626240949,0.6123759435812274,True
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,incongruent,36,1.0,0.893100000000662,0.45434090557695966,0.15201701396174722,0.7261405890478159,True
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,neutral,36,1.0,0.7885666666626931,0.4835180335724597,0.14284378863014038,0.6411491029375168,True
mwsliuPsLFhRFjtjQwYkqcCRDvi2,congruent,36,1.0,0.7480055555502574,0.49645452361961073,0.1391216002684788,0.6081706356711455,True
mwsliuPsLFhRFjtjQwYkqcCRDvi2,incongruent,36,0.9722222222222222,0.7002514285632542,0.39905796922679926,0.08909352363963892,0.5948232828724527,True
mwsliuPsLFhRFjtjQwYkqcCRDvi2,neutral,36,1.0,0.7086500000158946,0.510053800907988,0.13541227937823974,0.5761723529726739,True
iKVZi0Oo96UrMBhPQMHWFcf55uA3,congruent,34,1.0,1.1463235294117786,0.40103130969308687,0.1722248266334706,0.9320255770751577,True
iKVZi0Oo96UrMBhPQMHWFcf55uA3,incongruent,36,0.9444444444444444,1.2760294117646989,1.8294182654292408,0.015486963247256376,1.2722669617516924,True
iKVZi0Oo96UrMBhPQMHWFcf55uA3,neutral,36,1.0,1.2781666666666829,0.37978529074554745,0.1818594597249954,1.039221471541754,True
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,congruent,36,1.0,0.7173027777754597,0.5069680937312693,0.13623647846978015,0.5832075485154191,True
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,incongruent,36,1.0,0.7190583333290285,0.5063488431727877,0.13640309189551514,0.5846349140330248,True
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,neutral,36,1.0,0.6674027777777778,0.525578848483904,0.13141234276401967,0.5426360387272925,True
ssPK6ISW0HerTGke9hznqJ2LpKu1,congruent,36,1.0,0.7711888888412051,0.48893542237133625,0.1412610840333638,0.6270199910534857,True
ssPK6ISW0HerTGke9hznqJ2LpKu1,incongruent,36,1.0,0.9048333333598243,0.4513854837564343,0.15301233706433082,0.7356804497542431,True
ssPK6ISW0HerTGke9hznqJ2LpKu1,neutral,36,1.0,0.8287611112329695,0.4716471364036447,0.14643902709371315,0.6738294496586998,True
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,congruent,36,1.0,0.6510861111111056,0.5321237811710314,0.12979601782594707,0.5293696699616163,True
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,incongruent,36,0.8888888888888888,0.7440343749999884,0.20292979909131673,0.102470980161179,0.5476619063104383,True
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,neutral,36,1.0,0.678936111111113,0.5210956283944987,0.13254294226048952,0.5520132881510375,True
5zxa5CMLGQSSonWOXqXf0QNS3PH3,congruent,36,0.9722222222222222,0.5768285714217594,0.6896776741936488,0.051550864911586766,0.5415317002935345,True
5zxa5CMLGQSSonWOXqXf0QNS3PH3,incongruent,36,1.0,0.705144444445769,0.5113200699825409,0.13507693486164912,0.5733221389018767,True
5zxa5CMLGQSSonWOXqXf0QNS3PH3,neutral,36,1.0,0.6383638888729943,0.537400081697504,0.1285216547945425,0.519025786913836,True
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,congruent,36,1.0,1.0353638888887235,0.42197369343479035,0.16367737814243363,0.8418091413681983,True
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,incongruent,36,0.9722222222222222,1.1836399999999576,0.2998045879687666,0.11858884767499982,0.9968506998118795,True
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,neutral,35,0.9714285714285714,1.1196500000003724,0.2370639929510442,0.14875141858191793,0.8238409743988818,True
h5RYP03wJuVN0xo7qAR8CKFxLaj1,congruent,36,1.0,0.9207249999990066,0.4474730830782682,0.15435017300114304,0.7486012695664913,True
h5RYP03wJuVN0xo7qAR8CKFxLaj1,incongruent,36,0.9722222222222222,1.2166600000006813,1.0357800572993676,0.03432531874343498,1.2010107526713074,True
h5RYP03wJuVN0xo7qAR8CKFxLaj1,neutral,36,1.0,0.9370666666709716,0.443554142154195,0.15571390552469522,0.7618879647441813,True
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,congruent,36,1.0,0.9033083333373071,0.45176634628270806,0.15288333970601742,0.7344405388655993,True
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,incongruent,36,0.9722222222222222,1.3013285714421956,0.23944655706744633,0.14848190364616343,1.0085014146924451,True
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,neutral,36,1.0,0.972497222231494,0.4353992726921243,0.15863037014148618,0.7906950014533852,True
v8nNKiWvPdcjiHXZci39OuFTY6M2,congruent,36,1.0,1.0980083333328363,0.4097595327504843,0.1685562928161161,0.8927426021107663,True
v8nNKiWvPdcjiHXZci39OuFTY6M2,incongruent,36,1.0,1.315538888884915,0.37435189729375706,0.18449899222038046,1.069607192575852,True
v8nNKiWvPdcjiHXZci39OuFTY6M2,neutral,36,1.0,1.1127750000018213,0.4070316720401194,0.16968592994325477,0.9047487336002764,True
LSLmd8jENtONZFVkIpRDX665Bu73,congruent,36,1.0,0.8590416666666666,0.46325996432365973,0.14909025839804935,0.6984492462764398,True
LSLmd8jENtONZFVkIpRDX665Bu73,incongruent,36,1.0,1.089569444451067,0.41134329845761725,0.1679073125670526,0.8858813102694132,True
LSLmd8jENtONZFVkIpRDX665Bu73,neutral,36,1.0,0.9618305555515819,0.4378068972098838,0.15775801666590625,0.7820224008195006,True
mUZzgdWKnPb2txOkJg9FHgqX5792,congruent,36,1.0,1.063094444440471,0.4164337882636402,0.16585481229673793,0.8643556444954563,True
mUZzgdWKnPb2txOkJg9FHgqX5792,incongruent,36,1.0,1.1990166666573947,0.3921202528614807,0.1761386903187685,0.9748680647229917,True
mUZzgdWKnPb2txOkJg9FHgqX5792,neutral,36,1.0,1.0131722222268582,0.42656993897409023,0.16191377187195719,0.82376606679448,True
WbOfW9KmUkPQK8o5hlHJnJFdpp92,congruent,34,0.9705882352941176,1.159460606059342,0.1735377802881457,0.20148393944308887,0.6130898310892133,True
WbOfW9KmUkPQK8o5hlHJnJFdpp92,incongruent,36,1.0,1.1588083333344092,0.39886513783438965,0.17316015172818303,0.9421764256638026,True
WbOfW9KmUkPQK8o5hlHJnJFdpp92,neutral,36,0.9722222222222222,1.2447714285701514,0.2027697132830357,0.17533920642905326,0.8364310094710052,True
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,congruent,36,1.0,0.8607472222215599,0.4628007659821366,0.14923818814325698,0.6998359589797015,True
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,incongruent,36,0.9722222222222222,1.092982857142176,0.2767426693145511,0.12847126430829994,0.8737648157984734,True
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,neutral,36,1.0,0.8794055555462837,0.457864826026226,0.15084702702742542,0.7150062345939165,True
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,congruent,36,1.0,0.7875972222222188,0.48381552047447535,0.14275595730941282,0.6403608900195293,True
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,incongruent,36,1.0,0.9661194444444552,0.43683403939736326,0.15810935402783186,0.7855095089899511,True
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,neutral,36,1.0,0.7293611111111046,0.5027598434161392,0.13737681855652434,0.593011652502961,True
tSvrYUUA5nbPdK6C5D73giKnIDv2,congruent,36,1.0,0.8701111111111208,0.46030376454121913,0.15004775782210816,0.7074493279126756,True
tSvrYUUA5nbPdK6C5D73giKnIDv2,incongruent,36,0.9444444444444444,0.8852647058823495,0.34229422738184634,0.08277128614546062,0.7777921418012925,True
tSvrYUUA5nbPdK6C5D73giKnIDv2,neutral,36,1.0,0.9667222222222193,0.4366978291685526,0.15815866984726296,0.7859996012647358,True
fEq0OghbLpfD1jigl1Mbz96aMbg2,congruent,36,0.9444444444444444,0.5762294117650564,0.14388819227698693,0.19690381116208883,-0.03197063283947177,False
fEq0OghbLpfD1jigl1Mbz96aMbg2,incongruent,36,0.9444444444444444,0.7176882352964844,0.33428923680189776,0.08475335225151742,0.6050069030567857,True
fEq0OghbLpfD1jigl1Mbz96aMbg2,neutral,36,0.9722222222222222,0.6898571428567172,0.18089663410147905,0.19654031039045988,0.17679783365606327,True
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,congruent,36,0.9722222222222222,0.6392371428573771,0.6591504503852513,0.0539383392579256,0.6005951569306939,True
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,incongruent,36,1.0,0.8041333333332505,0.47881511490622675,0.14424679931002604,0.6538056794750391,True
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,neutral,36,1.0,0.7449805555555762,0.4974614314609421,0.13884000531186577,0.6057111403425084,True
cEIs6U87xfbSL5eFTXDK77MmvNf1,congruent,36,1.0,0.8790500000185437,0.45795741456574507,0.15081652920059907,0.714717147929095,True
cEIs6U87xfbSL5eFTXDK77MmvNf1,incongruent,36,1.0,0.9243583333094914,0.44659278613046205,0.15465441881613604,0.7515553741351628,True
cEIs6U87xfbSL5eFTXDK77MmvNf1,neutral,36,1.0,0.8419583333068423,0.4679361355620573,0.14760037222499536,0.684559534319443,True
AsXBOflrszVNKoFqbN61bMJqS0k2,congruent,36,1.0,0.7255027777751287,0.5040949470856368,0.13701297381731578,0.58987461024417,True
AsXBOflrszVNKoFqbN61bMJqS0k2,incongruent,36,0.9166666666666666,0.8146848484819585,0.19516887924430712,0.12286258352679016,0.5523851245998488,True
AsXBOflrszVNKoFqbN61bMJqS0k2,neutral,36,0.9722222222222222,0.7540142857074738,0.29333626005468544,0.12120383824442998,0.5588964171324213,True
Fz7EUjZCLuUBxLDUVtN6djaBTy42,congruent,36,1.0,0.9428333333300218,0.4421956029926575,0.15619229888098277,0.7665765894498604,True
Fz7EUjZCLuUBxLDUVtN6djaBTy42,incongruent,36,1.0,1.031599999997351,0.4227427977404561,0.16337959666172652,0.8387488877608871,True
Fz7EUjZCLuUBxLDUVtN6djaBTy42,neutral,36,1.0,0.9764527777764533,0.434516488716848,0.15895265100398367,0.7939110908425084,True
DzB19GqCB7fyrlEPexogWkjFzEx2,congruent,34,1.0,1.1514999999929878,0.40012889324769496,0.17261324776096615,0.936234339136545,True
DzB19GqCB7fyrlEPexogWkjFzEx2,incongruent,36,1.0,1.3320805555648276,0.37202030076660275,0.1856553194655283,1.083056499021687,True
DzB19GqCB7fyrlEPexogWkjFzEx2,neutral,36,1.0,1.2409972222050032,0.38543085579772673,0.17919568905176614,1.0090006202418276,True
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,congruent,36,1.0,0.9606944444444543,0.4380656945380828,0.15766481750942318,0.7810986785167878,True
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,incongruent,36,1.0,1.0517222222221996,0.4186791741147644,0.1649653291987086,0.8551093874801701,True
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,neutral,36,1.0,1.0051944444444414,0.4282593408019481,0.1612750527686129,0.8172796842413366,True
xBGZhFOeypWnqzSQClkrwV9z2vF3,congruent,36,1.0,0.9355305555555452,0.44391814362123994,0.15558622412472375,0.7606390199113543,True
