participant_id,prp_shape_linear_slope,prp_shape_linear_intercept,prp_shape_linear_r2,prp_shape_exp_amplitude,prp_shape_exp_decay_rate,prp_shape_exp_asymptote,prp_shape_exp_r2,prp_shape_recovery_half_life,prp_shape_bottleneck_traditional,prp_shape_exp_better_fit,prp_shape_n_soa
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,-0.3668378063010502,924.3453908984831,0.9529286082744809,649.2475819952563,0.001041689639504807,319.5714806810079,0.9799246717902257,665.4066185101448,408.0,1.0,5.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,-0.48799299883313885,1103.676779463244,0.8965078273593851,1129.4428198400137,0.000633716606812794,8.139552664021165,0.9030052763361083,1093.7809947036903,634.0,1.0,5.0
lpzDdvuMkKWkPxu6xeclmdctEp42,-0.43547257876312717,1235.3173862310384,0.671546847575676,662.4850004627972,0.0024532632902673043,725.2409476081198,0.8220356954330507,282.54088475127384,411.0,1.0,5.0
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,-0.2686697782963827,1258.588098016336,0.8635251745266774,1261.7131802888553,0.00024021570505129093,2.6125663488325585e-13,0.8398555054641781,2885.519830653638,332.0,0.0,5.0
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,-0.5219253208868144,1097.8856476079345,0.9275790284261656,821.6479023297584,0.0014293364744771364,365.8881104089675,0.9721987321594299,484.9433236589757,612.0,1.0,5.0
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,-0.6949591598599767,1245.2812135355894,0.9344271903626982,1071.831894166893,0.0015685354578664503,307.79408667704894,0.9956840054629383,441.90724352688613,799.0,1.0,5.0
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,-0.4909218203033839,1891.2240373395566,0.688479776469889,827.7928949214322,0.00463317117585533,1399.3001806581085,0.9765215569712988,149.60534680266446,640.0,1.0,5.0
LliUMEIsrCVZ88YFQfevan2Og4z1,-0.3391015169194866,914.1866977829638,0.8861215981898519,493.0526736646856,0.0022673355240536183,518.2394389744704,0.9750569878074683,305.71001653990476,442.0,1.0,5.0
EUhcW9kURScie1DwGPHqmNqotJB2,-0.7423687281213536,1393.6896149358226,0.9253015462979235,1163.1446873418536,0.0014792924245949034,365.38236652685464,0.9821940499042442,468.5667073227662,847.0,1.0,5.0
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,-0.5503967327887981,1325.982497082847,0.9108307355825302,810.6834392039569,0.002025820658293005,655.9927051931893,0.9954513692613759,342.1562405943694,685.0,1.0,5.0
nHy6rdfyacWW9BnyDb1dNvNYWfh1,-0.41317386231038505,1139.8599766627772,0.7075023546483313,1144.523745566401,0.00043644462865643574,7.507541583119788e-11,0.6584114671877015,1588.167513239309,531.0,0.0,5.0
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,-0.3229171528588098,1168.3418903150525,0.5796058450996948,498.4584933337857,0.0024405495661945563,786.1088896878631,0.7298040373122027,284.01274457242016,278.0,1.0,5.0
wdppvL4tIkVlGjou6aYzzjlaZXB2,-0.4349708284714119,1034.4865810968495,0.8748032132282646,636.8756528058719,0.002516383655645091,540.5210683535593,0.9959167488721038,275.4536968180445,549.0,1.0,5.0
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,-0.5681913652275379,1268.1680280046673,0.9394778633525749,981.8402113242129,0.0011066742533874592,360.65285206678897,0.9730948944389329,626.3335199479576,617.0,1.0,5.0
K26uNuY0VNPjJNF26wEx3bFg0kr2,-0.46801633605600934,1116.0875145857642,0.9097144817787566,1119.621043776685,0.0006026414504962019,27.43326638670231,0.9167376447454044,1150.1817208046725,620.0,1.0,5.0
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,-0.7055425904317386,1787.5495915985998,0.983439745739991,1828.176170343688,0.0005339736041592956,3.8290667772171585e-11,0.9888397894500502,1298.092593268271,824.0,1.0,5.0
DPvStUYSmohmXwFwaKRqHv89R3k1,-0.6827421236872813,1298.2613768961494,0.9625013227326559,1162.547717396795,0.0011436030523365543,227.7550829776568,0.9961028547638651,606.1081938735128,780.0,1.0,5.0
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,-0.5515519253208868,1106.313885647608,0.8909143860581131,823.6644490978744,0.0019176231519106063,418.07692289901445,0.9809869450228156,361.46162496491263,647.0,1.0,5.0
62fAfeQc27bZelkPX7G54T3gvci2,-0.6147491248541423,1549.5845974329054,0.9606389567276621,1581.2679029170176,0.0005304218679577408,1.6568083165357272e-09,0.9547256414213842,1306.7846980531522,688.0,0.0,5.0
q0Atnpm0jZS5swcVmq0EMalQUKw1,-0.5624620770128355,1064.3325554259043,0.8876922892495349,860.9988503434413,0.001661132945092429,321.2666566610261,0.961687205759218,417.2737544022264,605.0,1.0,5.0
kR2rCtaPyPaj7YMizKUDn5xL2qx1,-0.6924970828471412,1378.948658109685,0.8666486798707689,1038.991007692419,0.0018774265116558296,506.90747901418473,0.9550763561780038,369.20069907216333,746.0,1.0,5.0
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,-0.6696382730455076,1442.6336056009334,0.8260947587472763,987.1656450084104,0.0026001694611114162,686.8664300920884,0.9574920218785367,266.57769461828326,790.0,1.0,5.0
mwsliuPsLFhRFjtjQwYkqcCRDvi2,-0.5105950991831972,1191.4737456242708,0.996321105530688,1221.3892808526755,0.0005907744077193877,1.1831369442137868e-17,0.9919213145972158,1173.2857271792716,606.0,0.0,5.0
iKVZi0Oo96UrMBhPQMHWFcf55uA3,-0.6312952158693116,1478.7957992998834,0.836953556294011,926.3466736702477,0.0023416979366672245,744.8244381230063,0.9447977663720388,296.00196067407967,814.0,1.0,5.0
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,-0.4628821470245041,920.7257876312718,0.7998017225295208,697.0647897653495,0.002746342032668264,400.7731055457068,0.972390185427243,252.38924078458797,540.0,1.0,5.0
ssPK6ISW0HerTGke9hznqJ2LpKu1,-0.45567094515752626,895.8086347724621,0.7843824475553318,693.9635192519654,0.0031694788843914367,404.0212853806713,0.976926975573333,218.6943676998292,575.0,1.0,5.0
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,-0.4507467911318553,1108.1435239206535,0.9081050780870872,1014.145593070981,0.0006637980209488482,127.13459564844673,0.9170926332329199,1044.2139908298382,515.0,1.0,5.0
5zxa5CMLGQSSonWOXqXf0QNS3PH3,-0.5066511085180864,1087.0595099183197,0.883684327875157,754.6753106432767,0.001994928127639126,463.1566430068155,0.9824429014909077,347.454713258388,584.0,1.0,5.0
h5RYP03wJuVN0xo7qAR8CKFxLaj1,-0.45331388564760794,1464.3243873978995,0.8472641066515627,1478.102400534581,0.00039056921156104603,5.2930075883305125,0.8507656260252069,1774.7102435175084,553.0,1.0,5.0
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,-0.5522987164527421,1143.4574095682613,0.7929441719347159,822.1233209760143,0.0036289528313034843,580.7538245127205,0.9306609245879548,191.00473684332061,758.0,1.0,5.0
v8nNKiWvPdcjiHXZci39OuFTY6M2,-0.5748658109684948,1605.6382730455075,0.9416691174787689,906.4263432002323,0.0014128444876710606,796.0283013129267,0.9824705384796624,490.6040166547504,718.0,1.0,5.0
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,-0.7600700116686114,1560.2322053675612,0.9464962690318446,1223.9827932583873,0.0013212455436341691,455.03774354407034,0.9826877762499932,524.616475642673,957.0,1.0,5.0
LSLmd8jENtONZFVkIpRDX665Bu73,-0.5093232205367562,1273.0886814469077,0.7730021562401813,772.1983023248724,0.004229295608127675,775.3052211459292,0.9111603790301555,163.89187344291693,734.0,1.0,5.0
mUZzgdWKnPb2txOkJg9FHgqX5792,-0.49483080513418903,1354.0221703617271,0.836136752265856,736.4202085822266,0.0019762836645745054,743.321970815895,0.9248195734726644,350.73263670839486,607.0,1.0,5.0
WbOfW9KmUkPQK8o5hlHJnJFdpp92,-0.27131855309218206,764.2065344224037,0.9387497911556913,436.31336981648303,0.001330893647208469,370.81089895075934,0.9771104087677772,520.8133512499754,342.0,1.0,5.0
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,-0.7276312718786464,1743.3103850641774,0.9518174094137978,1783.5485912064191,0.0005681963372764909,3.509138836659407e-15,0.9465906592120432,1219.9078647398107,739.0,0.0,5.0
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,-0.6298249708284714,1309.9194865810969,0.90885505838942,1358.5120688460117,0.0007073223297389169,1.0458727800068402e-11,0.9176038185821326,979.959420785989,633.0,1.0,5.0
fEq0OghbLpfD1jigl1Mbz96aMbg2,-0.6445157526254376,1213.4772462077012,0.9764774118907561,1197.8535009503207,0.000936691519775821,84.91939086007625,0.9980640253475317,739.9951488039911,745.0,1.0,5.0
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,-0.6594982497082847,1225.1691948658108,0.9495184307487833,1256.1997794267304,0.000894159487338965,36.868917901439225,0.971438878101466,775.1941240625472,726.0,1.0,5.0
cEIs6U87xfbSL5eFTXDK77MmvNf1,-0.5772578763127187,1296.7386231038506,0.8610928504724515,899.9424309749488,0.0015153642380536076,504.999502999142,0.9185561025666662,457.41291971509787,597.0,1.0,5.0
AsXBOflrszVNKoFqbN61bMJqS0k2,-0.6084597432905484,1423.8914819136523,0.8836295643108967,919.1763414283841,0.0017831657470960922,642.785900172426,0.9653479412483305,388.7171911465573,695.0,1.0,5.0
Fz7EUjZCLuUBxLDUVtN6djaBTy42,-0.4702100350058343,1105.6966161026837,0.7935719423037019,715.2275221262842,0.0032089448808049464,600.6383865823494,0.9853108480707634,216.00470132914003,572.0,1.0,5.0
DzB19GqCB7fyrlEPexogWkjFzEx2,-0.773068844807468,1604.0116686114354,0.9243822293269234,1659.7271088129992,0.000701906046496468,1.0621897465382425e-13,0.9250803378456721,987.521312887612,885.0,1.0,5.0
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,-0.6098133022170362,1598.7141190198367,0.9251928796713179,1543.0973288034122,0.000555024646852599,93.02134150170394,0.9338452338058819,1248.8583786154422,646.0,1.0,5.0
xBGZhFOeypWnqzSQClkrwV9z2vF3,-0.6159393232205368,1410.532088681447,0.8165994672249623,880.6194705751925,0.0023916185003544903,710.0244258823742,0.8788273743502055,289.8234732910812,857.0,1.0,5.0
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,-0.6507001166861144,1495.3220536756126,0.886540794010319,1000.8622649697907,0.0015890247976084468,622.2368279934182,0.9465515962152692,436.2091652711542,790.0,1.0,5.0
y1EHXv8tUTa4BRS4fRio7bULYfA2,-0.594049008168028,1487.2625437572929,0.6829429313429932,1072.6001345469695,0.007024291877433878,958.9224004235525,0.9071373795157924,98.67858463950483,895.0,1.0,5.0
HyQM2xKwwuVfqidmRYF6TiRk90C2,-0.30906651108518085,928.5705950991832,0.8209790357859527,460.89136609998303,0.0028630207881414843,587.9607474080254,0.980951908623837,242.10343963653102,391.0,1.0,5.0
roaf78tUWxWSEjAUcUu8O7mrQbl1,-0.411610268378063,1488.340723453909,0.7543800185502246,1501.941321784275,0.00033557643867480533,1.7624884157358756e-07,0.7524434113500778,2065.5418577573273,343.0,0.0,5.0
Rc706mP0TSeIoIpMYH1SpRXjOxA2,-0.6304084014002334,1410.1878646441073,0.9059137723815345,1449.4816857717797,0.0006268363486710824,1.769327719488899e-14,0.9025592785978237,1105.7865135444752,636.0,0.0,5.0
i1tBstVkNiVP0qro7TgGD08IGGa2,-0.7361143523920654,1606.6126021003502,0.9661211812178502,1652.7838764938172,0.0006466371461218865,1.452630022063555e-13,0.9585545612033259,1071.9260171133008,924.0,0.0,5.0
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,-0.48187864644107353,1302.064177362894,0.8510473564724046,1320.6299125413323,0.00047506760346822073,2.9530585082366945e-13,0.8324726102583995,1459.0495657873519,648.0,0.0,5.0
2zDXvJKvjeejeOSNbtDbtSI5cdz1,-0.6637222870478413,1412.512252042007,0.9168495534304097,1012.9263204274586,0.0016621860488841467,537.5593876242472,0.9875927378374871,417.0093841331821,750.0,1.0,5.0
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,-0.47068844807467913,1681.1166861143524,0.6703343517269523,1027.8343816433405,0.0007010347844664685,690.869602198553,0.6825114309226304,988.7486269136757,475.0,1.0,5.0
iWsc4pghIEWOQUZKuQJMfe516UI3,-0.4965460910151692,1010.2112018669778,0.8290353678378367,742.4327429755614,0.0020918894533223107,405.9002904577344,0.9435168575249446,331.3498136620452,530.0,1.0,5.0
lHDkoPQu5reNCO45npeYSS9eLQl1,-0.7526604434072346,1605.8238039673279,0.9838753438294028,1661.0287608276126,0.0006800392567738358,4.8109444811543504e-18,0.9901292700592565,1019.2752457384513,913.0,1.0,5.0
WcTsIpSoEhYeIBSNjAbbdaNSBya2,-0.6051925320886814,1309.3885647607935,0.9922647449429224,1348.5337181181703,0.0006562450439168561,1.0695655622709583e-14,0.9872740825506136,1056.2322519387508,669.0,0.0,5.0
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,-0.589463243873979,1334.5530921820305,0.9341000733649845,1148.7279769420427,0.0008531289597560735,242.99614031878204,0.9511622600201666,812.476440558447,650.0,1.0,5.0
CtJe4bZZnYUBNrcPk00d3YQFSGp2,-0.6875495915985997,1565.8728121353558,0.9665639621816401,1228.4369473977442,0.001016381445410082,417.94627319384466,0.9896809341237086,681.9754371650098,848.0,1.0,5.0
CDEoAyvS8feXLKMKsaZah9agEhF3,-0.6477479579929988,1349.3640606767794,0.9567841303506406,1085.129071245075,0.0011939776197524316,356.0120254529056,0.9937219492374249,580.5361583776316,738.0,1.0,5.0
GDZGRW51kbWtAdUIHCtEd8sAtqY2,-0.6535705950991832,1188.8424737456244,0.9505415628138733,1058.8584867499576,0.001305901876210916,231.6663615359226,0.9903208064142549,530.7804462086516,797.0,1.0,5.0
QreA2rLiUhV3YHeMfuHMPdGbpJ53,-0.5522053675612603,1307.8144690781796,0.8977092221190959,917.3306274892913,0.0012284625602021714,471.96217774656856,0.9381674821397149,564.2395649777656,621.0,1.0,5.0
AyAnuCaltBbpEYbudoyNzTvXlcC2,-0.5353092182030338,1776.4422403733956,0.8582434135321624,796.5761799678071,0.0020714895979674314,1124.9816895583533,0.9644753343379997,334.61291876148886,620.0,1.0,5.0
azdL1gX79EVd9iepyCAVQrqIaQF3,-0.5799883313885648,1193.7946324387399,0.9343523329920012,926.672481936163,0.0013747783330584984,363.6464070861012,0.9824213441961793,504.1883217768541,643.0,1.0,5.0
jzdk8E3tVXTXIozlfK5oeEb7wWp2,-0.5234072345390899,1122.9673278879814,0.930030680712043,870.7611237557858,0.001209993085828791,326.85517775104466,0.9630099850662752,572.8521829405088,655.0,1.0,5.0
ORuVuFPU5idz3fMoXTGsbwToW2j2,-0.0711901983663944,617.9474912485415,0.663831081850847,118.01196284176659,0.003931662920921406,543.025358015505,0.9520871313977871,176.29873020688729,84.0,1.0,5.0
pRQimOpZtsekBI2I1kbnD3pycmo1,-0.3111435239206534,732.1260210035006,0.6829298903037571,547.974786906049,0.005566538736830726,433.826470315744,0.9815861565971261,124.52031923783653,435.0,1.0,5.0
yfjd8LbAMrYeG54927d3GiKAyXI2,-0.7694515752625437,1378.3477246207701,0.9082735465053393,1141.1719161197682,0.0019783784523831035,431.0696838342685,0.9980795545088422,350.3612666853494,909.0,1.0,5.0
HSggdq91WiQp16bOj7V3dABkcgk2,-0.6182730455075846,1240.6056009334889,0.8261023482334744,970.3853171222322,0.0014700809725354878,381.75268967412455,0.8764556344010856,471.5027223054631,753.0,1.0,5.0
PLreonkqaMeFc0UqxKUelH44UQu1,-0.5131855309218203,1088.0653442240373,0.9590418738130541,835.3340107499548,0.0012854817244280872,330.97971968301874,0.9967697759027214,539.2120069760832,617.0,1.0,5.0
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,-0.5426137689614936,1451.0023337222872,0.8772379053977503,831.8590534112587,0.0015985138552871332,725.717933845803,0.9335713911088782,433.619751413064,683.0,1.0,5.0
foaW7wtvY3XLNdguFUK7OvOefP93,-0.4473512252042007,1166.3815635939322,0.8974872875864304,719.2476773869907,0.0013405903869775728,519.0693087006838,0.9386867675650828,517.0462113507167,556.0,1.0,5.0
EmfmKFDgWJdW47a6CNTNjnbYaPh2,-0.7737456242707118,1673.9229871645275,0.9892693979089553,1731.4230341857335,0.0006697786040814489,2.709332548291588e-11,0.9999428168184041,1034.8900014662975,899.0,1.0,5.0
6ABZuv4jbjgE0B8TeyUk6nwVb122,-0.6996382730455076,1486.6336056009336,0.9351587090172783,1229.1173516775216,0.001064327848876606,345.1930995420093,0.9665667089173763,651.2534472263969,754.0,1.0,5.0
WeHQDy9BWldTlaQDVVlsJNCqwxA2,-0.7133372228704784,1365.73512252042,0.9521303162849338,1242.53792025779,0.0010839908838208832,214.11623082418947,0.9837062436630829,639.4400459501279,794.0,1.0,5.0
0d841i8KPjdjwCYfDuUUXj0SEjH2,-0.5518319719953325,1184.242707117853,0.8571163167423788,1221.5540847304208,0.0006670589596309967,1.476846887953087e-11,0.855278168812985,1039.1093179280285,723.0,0.0,5.0
0oa5NYVnIBS9NmrmRAZrahXDctP2,-0.3282497082847141,834.1948658109685,0.7374521656990461,517.4904155738406,0.0035299970350372834,485.6595435015907,0.9747030380903399,196.3591395913522,409.0,1.0,5.0
5OOi73igsahMZ5IVKQwwyhnj4Cn2,-0.34679113185530924,995.5239206534422,0.8004281040306133,896.0655028611696,0.0005383800813624113,120.08402948093595,0.8078181781421595,1287.4681002422753,382.0,1.0,5.0
O61Eik2zvrSQLMNpFbTNEgjWwMr2,-0.8079579929988331,1612.0606767794634,0.9691321657918269,1461.105562082972,0.0009937944732181974,244.06127554504627,0.9947823665454956,697.4753827271064,911.0,1.0,5.0
Ub7nV8F55kPruh35ZpUcKoBUyn63,-0.6700700116686115,1761.2322053675612,0.9972572067630612,1794.5860071276481,0.000502758841816772,4.234446515012668e-12,0.993539757077806,1378.687201313427,752.0,0.0,5.0
Co587hoelyeANqFX7AYvuVQW0lZ2,-0.4536756126021004,896.6907817969661,0.8233323601774503,676.561081643783,0.002493050415765873,374.28828469842426,0.9709849854279404,278.0317542623815,525.0,1.0,5.0
cec6NLR2ZLVVw6h0TEKSNIH11v02,-0.6049941656942823,1140.89731621937,0.8686207706143297,960.9729377381366,0.0014177388833051833,285.4116529791912,0.9218199551006869,488.91032666326186,614.0,1.0,5.0
M4Km1Q2P2oPliChDQkwl6k20FUI3,-0.46712952158693116,1114.4795799299884,0.7848779464591638,714.6654891015975,0.0033103704756945337,616.2293893758674,0.9837228060646445,209.38658849490835,571.0,1.0,5.0
1Vb7DcXYw9R86bw5qj9eBk9fPqA2,-0.3984247374562427,1023.2753792298716,0.8815700475928541,598.333124725815,0.0018167679690827322,516.4603215008763,0.9597947860094006,381.52763168205144,481.0,1.0,5.0
Ru3Qf6pXZua1DfNkQdhbor6iJ403,-0.46287047841306883,1351.5204200700116,0.7578569563165506,695.4159808265466,0.001942054251294978,773.8843289034423,0.8487459991348396,356.9144271318625,536.0,1.0,5.0
6WFCyGwk71XLPBmbe4Vav3eotVm1,-0.35035005834305716,835.1610268378063,0.6904123404622079,601.8578454265373,0.0054816379785026645,501.68729373154486,0.9508916476521276,126.44891604995807,506.0,1.0,5.0
ASGvwW80q7VY7xFaLGZhVuErUQu2,-0.6258576429404901,1624.0945157526255,0.9883471852415574,1658.0611702539811,0.0005153426032836241,5.618245927384617e-13,0.9910692372703133,1345.0220807350263,691.0,1.0,5.0
SpSfX0ZcfcPLdlOENlfdfvEPwru2,-0.7596149358226371,1372.222870478413,0.9554355632377858,1335.84639957383,0.0010588024321083148,130.47849555376288,0.9848181235141872,654.6520479554742,835.0,1.0,5.0
aM2995jJmJWvr6cneaGH58HauIg2,-0.56,1263.0,0.9517528203210436,1028.219095780041,0.0009618631502456838,296.98866930622756,0.9752066536272151,720.629728234103,613.0,1.0,5.0
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,-0.5892648774795799,1213.0618436406066,0.9710642760133527,1236.9643511405068,0.0007458794229211218,25.44944514291584,0.9846060651372147,929.3019210066705,665.0,1.0,5.0
m69r9GQTk2b51mvxrFLt4fZeJi52,-0.5503733955659277,1218.5717619603267,0.959871721676472,928.4521707160948,0.0011707985248373442,366.2464803962486,0.9946273234619096,592.0294276560028,624.0,1.0,5.0
wkhxvE50megJGMA1EiROSZIJWNq1,-0.7826137689614936,1619.002333722287,0.9931188317209683,1677.4439989329821,0.0007084347708487014,1.2963715167400294e-14,0.9970081404378162,978.4206098884141,900.0,1.0,5.0
d9rwc0NXArcNlJvFsgKhQqkGxJq2,-0.40975495915986,1294.6872812135357,0.8960570096709967,610.7656590750339,0.0019424988578993427,785.9139142950352,0.9878575008782965,356.83273518602147,466.0,1.0,5.0
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,-0.7776896149358227,1477.3372228704784,0.95515588074658,1548.468942918968,0.0008164918448946481,1.2509374654027811e-09,0.9695666807456376,848.9333786908577,855.0,1.0,5.0
WqoZv41KTtTCuPKBPyClregrKAi1,-0.6520186697782964,1506.5285880980164,0.9265206965777629,1547.044770647739,0.000602372275408486,1.4975972262939427e-15,0.9271457087045529,1150.6956891233121,681.0,1.0,5.0
Yco8O7tmHlbsUBfKW2ywcZByGO32,-0.45701283547257876,1268.4259043173863,0.6583872953269402,820.2559381322359,0.00556124409737892,825.7645317091033,0.9832622000527678,124.63887008423777,630.0,1.0,5.0
xHctBv4C2EU8rHYRouw0btT3GT02,-0.39908984830805133,1309.9813302217037,0.9054315922867291,609.758947719049,0.0016609451628178127,783.3786507669649,0.9771419412572029,417.32093032139187,452.0,1.0,5.0
SOhR7IO689NQCPQu56SjATO8FR92,-0.6493465577596266,1735.4994165694281,0.9606597795567511,1495.266736117355,0.0006403434921956855,286.3809858453098,0.9707460147798449,1082.4615054385893,778.0,1.0,5.0
idP8RVfm74N86O0dszLXANIpjXv2,-0.5473745624270712,1116.7922987164527,0.8896899180019371,862.5156277477302,0.0014589398415440886,352.8402029923307,0.9468017441173783,475.10333244881684,611.0,1.0,5.0
mweMgSlGM2VxThhwnupYxYzUbR23,-0.4903267211201867,1256.750291715286,0.6871973802272301,784.4257215222369,0.0013744651761501922,554.2804308659935,0.7242995599145741,504.3031955901682,462.0,1.0,5.0
9Xz1RIwnPXgyRqmucudW9VeuDnq1,-0.5150758459743291,1369.3348891481915,0.9101100304137053,762.1262490423275,0.0019455863006854562,733.0358973357962,0.9892922795759757,356.26647880679474,647.0,1.0,5.0
ohl9pXqpeSMfepC3w9h0tW5SbJw1,-0.6200816802800466,1363.4375729288215,0.7595182623095764,968.4965039044163,0.003738213779766509,721.1103507307939,0.9766320957550458,185.42202811184322,784.0,1.0,5.0
9l7DjYLs0XdgwykPZR5E01KTZfu2,-0.5513652275379229,1474.0280046674447,0.7731278512288426,836.7302011270391,0.004135227055758409,930.7457014101306,0.9184005015574058,167.6201019227518,775.0,1.0,5.0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,-0.4729171528588098,1005.3418903150525,0.8010931797791639,708.2298354852982,0.0024827750833196984,458.6978533603411,0.9521267239956264,279.1824298611632,517.0,1.0,5.0
rFV2EUbp64f5ORSh7DqwmCQmeqT2,-0.7409334889148191,1724.4294049008167,0.9556010530813676,1758.001624597759,0.0005759493419599849,7.518814321301808e-13,0.9296616970972301,1203.4863660076946,758.0,0.0,5.0
h52Mz0cZjnOsmXT02EgU3JzzRKs2,-0.26480746791131854,754.6114352392065,0.8456185837521127,426.649596141378,0.0013626994413621326,372.53570908604445,0.8985563777097288,508.6574188854781,267.0,1.0,5.0
bXpFswkI7TfIfL6G4FqWrbaxTGx2,-0.31288214702450406,778.7257876312718,0.9319648226093361,514.7059691212006,0.0012554444483541044,310.9284265328231,0.9715624672606739,552.1129839465742,343.0,1.0,5.0
XehZHBpwr5MYzUXkj0FAYCsFG922,-0.5562660443407235,1455.2823803967328,0.9571975166802256,907.5444096473499,0.0012755965911731696,631.7049029121183,0.9935997792462442,543.3905870840059,683.0,1.0,5.0
DAKDKPH698P12JfTbbjemLI6PIH2,-0.580828471411902,1044.5810968494748,0.8660063411544431,857.4170108723282,0.0023775066086527087,369.9865874639396,0.9924412427811508,291.5437450467234,681.0,1.0,5.0
3WijiOiVCoMbn80F05SPYsxl0TC2,-0.4715752625437573,1074.7246207701282,0.8995643677567255,697.5950785832786,0.00205218235421987,501.33860738721677,0.9959801693808552,337.76100799942935,554.0,1.0,5.0
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,-0.5695799299883314,1593.6067677946323,0.9813348826869819,1615.4813148623562,0.00045586263095766976,1.1206231795481508e-11,0.9643386718966013,1520.5176592426353,684.0,0.0,5.0
Df83JuPuJkXqTGbENhM2gw5SJM43,-0.3767211201866978,1811.2917152858809,0.6010120951754513,1819.9606341247022,0.00023931437421610146,7.614136253599304e-12,0.5989040652482294,2896.387577346406,604.0,0.0,5.0
qnR5PLX1v3fPi6SwTJMwGcadwyD3,-0.5547141190198367,1116.9684947491248,0.8615046679073558,1154.8203202393493,0.0007225853066028925,3.3858470416867816e-10,0.8529190144272689,959.25999909776,506.0,0.0,5.0
