model,term,beta,se,t,p
EF outcome,Intercept,0.1740358194379352,0.06338878150816207,2.7455302862309474,0.006041319097583462
EF outcome,C(gender_male)[T.1],-0.39418471302778263,0.09702618272229968,-4.06266331383958,4.851598195774452e-05
EF outcome,z_ucla,0.01146851696287478,0.06818308845163985,0.1682017817513362,0.8664245392817539
EF outcome,z_ucla:C(gender_male)[T.1],-0.015201838208611144,0.12035151292273759,-0.12631198262019616,0.8994849714710236
EF outcome,z_dass_str,-0.1256685790332771,0.07387479361432603,-1.7011022689193283,0.08892378494581687
EF outcome,z_dass_str:C(gender_male)[T.1],0.21295258763483393,0.12704642953033554,1.6761792395274369,0.09370308936879317
EF outcome,z_age,0.12638702891421946,0.04891609125274883,2.583751597427915,0.00977321552289494
