module,parameter,param_col,dass_var,model_name,model_description,n,a_coef,b_coef,indirect_effect,a_p,b_p,method,aic,bic,cfi,rmsea
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.011747253580835258,0.012851358739554647,-0.0001509681699718318,0.5632481169354027,0.9429050655305864,semopy,17.99999985091906,47.548833409560956,1.0497228258099214,0.0
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.6578117903791474,0.0020535806906146026,0.0013508695907812377,0.0,0.9421386770010087,semopy,17.999999456604925,47.54883301524682,1.049722503937186,0.0
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.6933296106434699,-0.012952098409338666,-0.008980073347162682,0.0,0.6383478842509265,semopy,17.99999931704756,47.548832875689456,1.0497223946624317,0.0
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.011703089830300668,-0.08791843095409525,0.0010289172951948636,0.5646927310592429,0.6777534437189623,semopy,17.99999892604873,47.54883248469062,1.1065459548312557,0.0
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.49101574089140115,-0.010194351282347972,-0.005005586947809295,4.440892098500626e-16,0.6706162812977636,semopy,17.999999754816663,47.54883331345856,1.1065474044791945,0.0
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.511782662471399,-0.006654464695560396,-0.0034056396592158276,4.440892098500626e-16,0.776865139776814,semopy,17.999999786734776,47.54883334537667,1.1065474811128393,0.0
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-0.011697200608665232,0.07678528351131635,-0.000898172865025102,0.5648678270442182,0.710180872747824,semopy,17.999998936036732,47.54883249467863,1.0821424462342275,0.0
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.5555023051215077,0.009451349733526605,0.005250246563483577,0.0,0.7002946206049026,semopy,17.999999209545688,47.54883276818758,1.0821428150689079,0.0
wcst_hmm_path,P(Lapse→Focus),trans_to_focus,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5591792265608486,-0.016874791039573664,-0.00943603260188474,0.0,0.4904868831813338,semopy,17.999999790648616,47.54883334929051,1.0821435986996109,0.0
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,0.011747253580835273,-0.01285135873955472,-0.00015096816997183285,0.5632481169354022,0.942905065530586,semopy,17.99999985091906,47.548833409560956,1.0497228258099214,0.0
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.6578117903791475,-0.0020535806906145935,-0.0013508695907812319,0.0,0.942138677001009,semopy,17.999999456604925,47.54883301524682,1.049722503937186,0.0
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.6933296106434698,0.012952098409338622,0.008980073347162651,0.0,0.6383478842509276,semopy,17.99999931704756,47.548832875689456,1.0497223946624317,0.0
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,0.01170308983030065,0.08791843095409509,0.00102891729519486,0.5646927310592433,0.6777534437189627,semopy,17.99999892604873,47.54883248469062,1.1065459548312557,0.0
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.4910157408914011,0.010194351282347962,0.00500558694780929,4.440892098500626e-16,0.6706162812977636,semopy,17.999999754816663,47.54883331345856,1.1065474044791976,0.0
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.511782662471399,0.0066544646955604015,0.00340563965921583,4.440892098500626e-16,0.7768651397768138,semopy,17.999999786734776,47.54883334537667,1.1065474811128393,0.0
wcst_hmm_path,P(Lapse→Lapse),stay_lapse,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,0.011697200608665236,-0.07678528351131654,-0.0008981728650251045,0.564867827044218,0.7101808727478234,semopy,17.999998936036732,47.54883249467863,1.082142446234225,0.0
