participant_id,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy
foaW7wtvY3XLNdguFUK7OvOefP93,7.792207792207792,0.08195593493828487,0.9999480711989782,5.192880102184208e-05,0.9180440650617152,3538.594832560195,1149.6310461688968,2388.963786391298,11,77,1.0,11.833333333333334,0.0,1262.610521895094,339.2938772683016,0.27366479736924587,88.31168831168831,0.8888888888888885,0.11940298507462598,0.880597014925374,0.11111111111111144,7.555555555555555,1.125,0.36066847187964196
g2G9l3no7RbeRA9a1W3JnfegTnh2,4.9504950495049505,0.012782428131903669,0.41036270107173806,0.589637298928262,0.9872175718680964,5251.050541278865,1267.7749851350031,3983.275556143862,3,101,2.5,48.0,0.0,2261.3259105733446,500.0727595287261,0.19705501245430126,78.21782178217822,0.6363636363636409,0.17948717948717985,0.8205128205128203,0.363636363636359,5.266666666666667,1.5714285714285714,0.524137206754352
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,30.555555555555557,0.20996363638110788,0.3822902819483438,0.6177097180516562,0.7900363636188921,2926.591263028764,1421.4975961547068,1505.0936668740571,19,72,2.2,5.0,0.1,1264.5967483551144,342.4060916514105,0.615498282275913,11.11111111111111,0.09523809523809534,0.749999999999997,0.2500000000000031,0.9047619047619047,1.3333333333333333,9.142857142857142,0.34883209584303193
h52Mz0cZjnOsmXT02EgU3JzzRKs2,18.571428571428573,0.07616409762458858,0.3675666032183499,0.6324333967816501,0.9238359023754115,2454.1371932296065,914.7650914042836,1539.372101825323,7,70,3.25,14.25,0.25,1002.5581534277973,222.67614357707114,0.47994861471265415,8.571428571428571,0.06349206349206221,0.6666666666666683,0.33333333333333176,0.9365079365079378,1.5,12.8,0.2925084684723972
h5RYP03wJuVN0xo7qAR8CKFxLaj1,15.873015873015872,0.19319586650894563,0.999992388488244,7.611511755942798e-06,0.8068041334910543,3600.93745497759,1297.1697785641106,2303.7676764134794,39,126,1.0,5.3,0.0,1254.3235114579948,404.5896875930461,0.43755818118196266,34.92063492063492,0.22222222222221533,0.4318181818181855,0.5681818181818145,0.7777777777777847,2.3157894736842106,4.315789473684211,0.6469539532366189
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,33.78378378378378,0.2939232694216702,0.4039243304803283,0.5960756695196717,0.7060767305783298,1876.9159660879766,1010.1684604361191,866.7475056518575,22,74,2.0833333333333335,4.454545454545454,0.08333333333333333,496.01498148342796,241.08242930089204,0.639590900918687,90.54054054054053,1.0,0.10606060606060741,0.8939393939393925,0.0,8.375,1.0,0.31304108587198165
hrRr560eFBNwJ0CcUjCqtSD8TdP2,27.906976744186046,0.13576870210535813,0.3570648665008486,0.6429351334991514,0.8642312978946418,1832.2781601455408,890.1634237159104,942.1147364296304,15,86,3.0,7.75,0.375,534.0379351999276,175.64384483647467,0.5920726008913406,15.11627906976744,0.12499999999999861,0.6923076923076947,0.3076923076923054,0.8750000000000013,1.4444444444444444,7.3,0.42472077473219927
htPWXDgfuheOJbl6ihHore9XuDp2,1.2345679012345678,0.0,1.0,0.0,1.0,6337.299999237061,1469.696249938011,4867.603749299049,1,81,1.0,80.0,0.0,0.0,592.4634767904703,0.06652161425379031,14.814814814814813,0.14705882352941366,0.8333333333333348,0.16666666666666521,0.8529411764705863,1.2,6.2727272727272725,0.4194833693061807
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,8.333333333333332,0.0872577659517307,0.9989199480988995,0.0010800519011005436,0.9127422340482693,3687.798615350814,1519.880391651715,2167.918223699099,11,72,1.0,11.0,0.0,499.2243809162723,474.66931135657006,0.2868359830561607,13.88888888888889,0.11475409836065664,0.6999999999999983,0.3000000000000017,0.8852459016393434,1.4285714285714286,7.75,0.40294135786694235
i1tBstVkNiVP0qro7TgGD08IGGa2,10.0,0.08743680486412349,0.6318890244321758,0.3681109755678242,0.9125631951358765,3534.44370931151,1774.1686998739624,1760.2750094375474,7,80,2.0,18.0,0.0,1279.8804625908397,553.9277374211056,0.3250829733914482,13.750000000000002,0.11764705882352879,0.727272727272723,0.272727272727277,0.8823529411764713,1.375,7.666666666666667,0.40039917444896944
iKVZi0Oo96UrMBhPQMHWFcf55uA3,13.23529411764706,0.10219523071338764,0.6869934126770529,0.3130065873229471,0.8978047692866123,3080.4523412646295,1471.646408746124,1608.8059325185054,11,68,1.5,9.833333333333334,0.0,1076.0127471823162,310.5121696915726,0.3908351994928211,11.76470588235294,0.06779661016949179,0.625,0.37500000000000006,0.9322033898305082,1.6,12.0,0.362210557135449
