path,female_beta,female_se,male_beta,male_se
DASS Depression -> Loneliness,0.6052035373998949,0.07383093675851815,0.7638386076053219,0.10460320541339228
Loneliness -> WCST Perseverative Error Rate,0.040073773287836664,0.5773187325013615,-0.8057119237842866,0.6787361899577162
DASS Depression -> WCST Perseverative Error Rate (direct),-0.9297321862354998,0.3967077508700632,0.5484146252436736,0.6294382807233353
