model,term,beta,se,t,p
WCST Perseverative Error Rate outcome,Intercept,10.5131502344543,0.4673489279868305,22.495291215797018,4.615421268153359e-112
WCST Perseverative Error Rate outcome,C(gender_male)[T.1],-1.178832131373078,0.671316286957819,-1.7560010896132898,0.07908822251126571
WCST Perseverative Error Rate outcome,z_ucla,0.040073773287836664,0.5773187325013615,0.0694136029749254,0.9446604014284059
WCST Perseverative Error Rate outcome,z_ucla:C(gender_male)[T.1],-0.8457856970721233,0.8894256304919773,-0.9509347022125784,0.3416375243644185
WCST Perseverative Error Rate outcome,z_dass_dep,-0.9297321862354998,0.3967077508700632,-2.343619917171778,0.01909762194706876
WCST Perseverative Error Rate outcome,z_dass_dep:C(gender_male)[T.1],1.4781468114791734,0.7433272002191804,1.9885547186263615,0.04675037363921584
WCST Perseverative Error Rate outcome,z_age,-0.03637702117466567,0.303120146227801,-0.12000858942357331,0.9044763437609228
