participant_id,stroop_interference,stroop_interference_predicted,stroop_interference_deviation,stroop_interference_deviation_z
GE4hogtdLdTFbNasENgtm6SO3hC3,167.11220778804818,139.56702829537755,27.545179492670627,0.2563135602015122
ORvIk1xRWIQmKuLVe6GXNouvAXx2,292.52020203224345,135.94212549486087,156.57807653738257,1.456991204485715
80UJMJbCOMgs6YVpsMgXfYTzw6o2,74.12777777787096,140.21908283730133,-66.09130505943037,-0.6149931861091821
rUuJv5gl7dWVo7UPQWMx4bohxhK2,396.93382352941126,138.96404573393517,257.9697777954761,2.400461837206229
xyAILKfYP2M8GqAai11x6NT7IcP2,204.09444444444196,142.17252119430643,61.921923250135535,0.5761962308864311
pcbRW89vVJcviD87V3uxyG4I9st2,90.58611111111044,138.96414626767162,-48.37803515656118,-0.45016756670006686
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,317.49015896660944,142.17252119430643,175.31763777230302,1.6313666758096455
yatBVTBMCSMp0wJluOCLzTFKMyP2,33.833333333540395,138.96363895593123,-105.13030562239084,-0.9782591152226137
u64Uf920g5VD9Byq26LT2rs5o4t1,98.30000000033112,143.5952848213648,-45.295284821033675,-0.4214819408205292
nT1qJOiMyDdJ9ui4el195A8Hsgs1,111.68888889087576,141.19441649820786,-29.5055276073321,-0.27455500257936644
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,217.75353535370093,139.5694153675503,78.18411998615062,0.7275193160460156
kxerHPSL3bQjD74HhiebYf3blPr1,128.8222222222089,142.17252119430643,-13.350298972097534,-0.12422727759691729
2h5FgHUEvBS1twD5DqbTIRrMm1f2,144.23261904314393,141.19441649820786,3.0382025449360697,0.02827109952625534
lpzDdvuMkKWkPxu6xeclmdctEp42,103.29444443517264,143.5952848213648,-40.300840386192164,-0.3750076081822727
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,408.75490196075066,143.84621187608198,264.9086900846687,2.4650298431341713
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,127.23888889948536,139.3991982150158,-12.160309315530426,-0.11315417910580566
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,145.64166670375403,141.19441649820786,4.447250205546169,0.041382577797097087
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,95.1916666958066,143.5952848213648,-48.4036181255582,-0.4504056214880523
LliUMEIsrCVZ88YFQfevan2Og4z1,106.88666666665053,141.1944162301377,-34.30774956348718,-0.3192406655204083
EUhcW9kURScie1DwGPHqmNqotJB2,130.55682537650296,141.19441649820786,-10.6375911217049,-0.09898497314557991
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,-34.519444445768954,134.7451342233775,-169.26457866914646,-1.5750417159649273
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,229.22450979355904,148.47189911069097,80.75261068286807,0.7514196502222835
wdppvL4tIkVlGjou6aYzzjlaZXB2,119.58725490167228,140.21908283730133,-20.631827935629047,-0.1919834021431305
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,165.2319047481294,139.56990832000133,25.661996428128077,0.23879015448500449
K26uNuY0VNPjJNF26wEx3bFg0kr2,88.84373015874098,125.63507707948426,-36.79134692074328,-0.3423510497135759
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,68.47222222225776,139.56985025390375,-71.097628031646,-0.6615780509806796
DPvStUYSmohmXwFwaKRqHv89R3k1,217.89949495804436,140.21908283730133,77.68041212074303,0.7228322107643645
