participant_id,pe_rate,pe_rate_predicted,pe_rate_deviation,pe_rate_deviation_z
ssPK6ISW0HerTGke9hznqJ2LpKu1,9.75609756097561,10.462011228477712,-0.7059136675021023,-0.13477797730166102
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,8.108108108108109,10.425891508803671,-2.3177834006955624,-0.4425274264408302
5zxa5CMLGQSSonWOXqXf0QNS3PH3,8.235294117647058,10.283573545223465,-2.048279427576407,-0.39107184193530314
h5RYP03wJuVN0xo7qAR8CKFxLaj1,7.317073170731707,10.61356225472618,-3.296489083994473,-0.629388764365378
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,12.22222222222222,10.555440337317183,1.6667818849050366,0.31823366141282683
v8nNKiWvPdcjiHXZci39OuFTY6M2,9.090909090909092,10.26691772588108,-1.1760086349719892,-0.22453179816119667
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,1.0869565217391304,10.61356225472618,-9.526605732987049,-1.8188862326264261
LSLmd8jENtONZFVkIpRDX665Bu73,10.975609756097562,10.206195090119236,0.7694146659783261,0.14690203230338095
mUZzgdWKnPb2txOkJg9FHgqX5792,14.563106796116504,10.462011228477712,4.101095567638792,0.7830098647658181
WbOfW9KmUkPQK8o5hlHJnJFdpp92,6.185567010309279,10.266899394059344,-4.081332383750065,-0.7792365393973084
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,7.246376811594203,10.318116257780405,-3.0717394461862018,-0.5864779907430646
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,8.641975308641975,10.462011228477712,-1.8200359198357372,-0.3474939942157987
fEq0OghbLpfD1jigl1Mbz96aMbg2,20.689655172413797,10.555440337317183,10.134214835096614,1.9348952143793707
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,8.108108108108109,10.283573545223465,-2.1754654371153563,-0.4153550849094566
cEIs6U87xfbSL5eFTXDK77MmvNf1,10.891089108910892,10.462011228477712,0.42907788043318007,0.08192255156965883
AsXBOflrszVNKoFqbN61bMJqS0k2,18.09523809523809,10.2835818205961,7.811656274641992,1.4914560810213253
Fz7EUjZCLuUBxLDUVtN6djaBTy42,12.195121951219512,10.318116257780405,1.8770056934391075,0.3583710620600375
DzB19GqCB7fyrlEPexogWkjFzEx2,10.256410256410255,10.512132956875359,-0.25572270046510326,-0.04882436749066416
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,5.88235294117647,10.462011228477712,-4.579658287301242,-0.8743804081303078
xBGZhFOeypWnqzSQClkrwV9z2vF3,10.256410256410255,10.283573545223465,-0.02716328881320962,-0.0051862051857698675
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,7.352941176470589,10.206195090119236,-2.853253913648647,-0.5447632039345203
y1EHXv8tUTa4BRS4fRio7bULYfA2,16.49484536082474,10.206195090119236,6.288650270705505,1.2006731169299918
HyQM2xKwwuVfqidmRYF6TiRk90C2,8.433734939759036,10.283532565173093,-1.8497976254140571,-0.35317630731378324
roaf78tUWxWSEjAUcUu8O7mrQbl1,9.58904109589041,10.283573545223465,-0.6945324493330549,-0.13260499548437876
Rc706mP0TSeIoIpMYH1SpRXjOxA2,1.694915254237288,10.49502640918334,-8.800111154946052,-1.6801788038618488
i1tBstVkNiVP0qro7TgGD08IGGa2,10.126582278481012,10.318116257780405,-0.1915339792993933,-0.03656900766046376
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,5.714285714285714,10.555440337317183,-4.841154623031469,-0.9243071184690209
2zDXvJKvjeejeOSNbtDbtSI5cdz1,7.042253521126761,10.555440337317183,-3.513186816190422,-0.6707622118218831
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,9.090909090909092,10.283573545223465,-1.1926644543143734,-0.2277118437455411
iWsc4pghIEWOQUZKuQJMfe516UI3,7.59493670886076,10.26691772588108,-2.671981017020321,-0.5101533139834858
lHDkoPQu5reNCO45npeYSS9eLQl1,14.814814814814811,10.425891508803671,4.38892330601114,0.8379639507610737
WcTsIpSoEhYeIBSNjAbbdaNSBya2,13.978494623655912,10.613537200188583,3.364957423467329,0.6424612188710525
mg2WZiRBn4NQDKiMK43Y8dBqyG53,9.75609756097561,10.61356225472618,-0.8574646937505701,-0.16371315976956333
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,9.89010989010989,10.318116257780405,-0.42800636767051436,-0.08171797085468838
CtJe4bZZnYUBNrcPk00d3YQFSGp2,13.924050632911392,10.425891508803671,3.498159124107721,0.6678930196874036
CDEoAyvS8feXLKMKsaZah9agEhF3,9.230769230769232,10.462011228477712,-1.23124199770848,-0.23507733829152858
GDZGRW51kbWtAdUIHCtEd8sAtqY2,12.195121951219512,10.512132956875359,1.6829889943441536,0.32132803616241945
QreA2rLiUhV3YHeMfuHMPdGbpJ53,11.578947368421051,10.49502640918334,1.0839209592377106,0.20694977469110945
AyAnuCaltBbpEYbudoyNzTvXlcC2,12.149532710280374,10.555440337317183,1.5940923729631908,0.3043552711200964
azdL1gX79EVd9iepyCAVQrqIaQF3,9.876543209876544,10.512132956875359,-0.6355897469988143,-0.12135124228051522
jzdk8E3tVXTXIozlfK5oeEb7wWp2,10.256410256410255,10.206195090119236,0.05021516629101974,0.009587430948204495
ORuVuFPU5idz3fMoXTGsbwToW2j2,12.5,10.206195090119236,2.2938049098807642,0.4379492851757649
pRQimOpZtsekBI2I1kbnD3pycmo1,10.95890410958904,10.462011228477712,0.4968928811113287,0.09487026606065843
yfjd8LbAMrYeG54927d3GiKAyXI2,8.974358974358974,10.61356225472618,-1.6392032803672052,-0.31296816124258076
HSggdq91WiQp16bOj7V3dABkcgk2,7.865168539325842,10.26691772588108,-2.4017491865552385,-0.4585587618600128
PLreonkqaMeFc0UqxKUelH44UQu1,15.384615384615383,10.462011228477712,4.922604156137671,0.9398580333040648
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,10.526315789473683,10.26691772588108,0.2593980635926023,0.04952609353873215
foaW7wtvY3XLNdguFUK7OvOefP93,10.526315789473683,10.206195090119236,0.3201206993544474,0.061119684088362096
EmfmKFDgWJdW47a6CNTNjnbYaPh2,10.975609756097562,10.49502640918334,0.4805833469142211,0.09175633565951362
6ABZuv4jbjgE0B8TeyUk6nwVb122,8.13953488372093,10.555440337317183,-2.4159054535962525,-0.46126157542740187
WeHQDy9BWldTlaQDVVlsJNCqwxA2,12.149532710280374,10.318116257780405,1.831416452499969,0.3496668451517045
0d841i8KPjdjwCYfDuUUXj0SEjH2,4.545454545454546,10.555440337317183,-6.009985791862637,-1.1474685445675346
0oa5NYVnIBS9NmrmRAZrahXDctP2,8.333333333333332,10.512132956875359,-2.1787996235420266,-0.41599167111428725
5OOi73igsahMZ5IVKQwwyhnj4Cn2,4.3478260869565215,10.283573545223465,-5.935747458266944,-1.1332944424061768
O61Eik2zvrSQLMNpFbTNEgjWwMr2,8.974358974358974,10.49502640918334,-1.5206674348243663,-0.29033646811141134
Ub7nV8F55kPruh35ZpUcKoBUyn63,11.25,10.425891508803671,0.8241084911963288,0.15734456015506193
Co587hoelyeANqFX7AYvuVQW0lZ2,10.975609756097562,10.49502640918334,0.4805833469142211,0.09175633565951362
cec6NLR2ZLVVw6h0TEKSNIH11v02,0.7874015748031495,10.512132956875359,-9.724731382072209,-1.8567137680101309
M4Km1Q2P2oPliChDQkwl6k20FUI3,8.60215053763441,10.425891508803671,-1.8237409711692614,-0.3482013885439156
1Vb7DcXYw9R86bw5qj9eBk9fPqA2,7.6923076923076925,10.555440337317183,-2.8631326450094905,-0.5466493204561514
Ru3Qf6pXZua1DfNkQdhbor6iJ403,8.641975308641975,10.61356225472618,-1.971586946084205,-0.37642917668370096
6WFCyGwk71XLPBmbe4Vav3eotVm1,5.797101449275362,10.61356225472618,-4.816460805450817,-0.919592402012045
ASGvwW80q7VY7xFaLGZhVuErUQu2,8.860759493670885,10.425891508803671,-1.5651320151327859,-0.2988259569418826
SpSfX0ZcfcPLdlOENlfdfvEPwru2,8.333333333333332,10.206195090119236,-1.8728617567859036,-0.35757987267541863
aM2995jJmJWvr6cneaGH58HauIg2,10.344827586206897,10.512132956875359,-0.16730537066846196,-0.03194311215164679
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,12.676056338028168,10.26691772588108,2.4091386121470872,0.45996960270435383
m69r9GQTk2b51mvxrFLt4fZeJi52,11.11111111111111,10.42596820224671,0.6851429088644014,0.13081227871118575
wkhxvE50megJGMA1EiROSZIJWNq1,15.294117647058824,10.512132956875359,4.7819846901834655,0.913009980825337
d9rwc0NXArcNlJvFsgKhQqkGxJq2,9.30232558139535,10.512132956875359,-1.2098073754800094,-0.23098489021866292
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,10.256410256410255,10.462011228477712,-0.2056009720674563,-0.03925477635892997
WqoZv41KTtTCuPKBPyClregrKAi1,6.741573033707865,10.318116257780405,-3.57654322407254,-0.6828586605755481
Yco8O7tmHlbsUBfKW2ywcZByGO32,4.6875,10.512132956875359,-5.824632956875359,-1.1120796842340726
xHctBv4C2EU8rHYRouw0btT3GT02,11.235955056179774,10.283573545223465,0.9523815109563092,0.18183534272738644
SOhR7IO689NQCPQu56SjATO8FR92,17.0,10.206195090119236,6.793804909880764,1.297120775655043
idP8RVfm74N86O0dszLXANIpjXv2,6.849315068493151,10.206195090119236,-3.3568800216260843,-0.6409190247867986
mweMgSlGM2VxThhwnupYxYzUbR23,7.5,10.49502640918334,-2.9950264091833407,-0.5718314008895223
9Xz1RIwnPXgyRqmucudW9VeuDnq1,11.428571428571429,10.206195090119236,1.222376338452193,0.23338464458546068
ohl9pXqpeSMfepC3w9h0tW5SbJw1,9.722222222222223,10.555440337317183,-0.8332181150949598,-0.15908383329788248
9l7DjYLs0XdgwykPZR5E01KTZfu2,9.722222222222223,10.49502640918334,-0.7728041869611175,-0.14754918336889108
23AEyocWhqY955WHbxhHRSgQ1ms2,9.63855421686747,10.425891508803671,-0.7873372919362005,-0.15032394547172084
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,8.661417322834646,10.26691772588108,-1.6055004030464346,-0.3065333720556637
rFV2EUbp64f5ORSh7DqwmCQmeqT2,11.11111111111111,10.512132956875359,0.598978154235752,0.11436110078650175
bXpFswkI7TfIfL6G4FqWrbaxTGx2,7.777777777777778,10.26691772588108,-2.489139948103303,-0.4752440176052061
XehZHBpwr5MYzUXkj0FAYCsFG922,20.35398230088496,10.26691772588108,10.08706457500388,1.925892956770402
DAKDKPH698P12JfTbbjemLI6PIH2,8.433734939759036,10.318116257780405,-1.8843813180213687,-0.3597792679190501
3WijiOiVCoMbn80F05SPYsxl0TC2,11.538461538461538,10.26691772588108,1.2715438125804575,0.2427720428143234
Df83JuPuJkXqTGbENhM2gw5SJM43,9.090909090909092,10.512132956875359,-1.421223865966267,-0.2713500060504354
qnR5PLX1v3fPi6SwTJMwGcadwyD3,14.634146341463412,6.8627648716837975,7.771381469779614,1.4837665334385763
DaRehVxIOhXtEtUExdgvUl0mKcx2,29.508196721311474,10.26691772588108,19.24127899543039,3.6736796340514566
UbwuSMtBsHdW3Ji41opk3GInMqi2,7.894736842105263,10.555440337317183,-2.66070349521192,-0.5080001306010333
cC0BEsQjfrcuCyoaOas9zJT0MNs2,25.833333333333336,10.26691772588108,15.566415607452255,2.972048999749922
Cbkx2NHyF3NrebzXGqNgSfiWent1,7.042253521126761,10.425891508803671,-3.3836379876769103,-0.6460278429143724
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,9.30232558139535,10.61356225472618,-1.3112366733308303,-0.25035048155483103
146QT9LupyU2BAiTsB3PMIpVXM22,9.090909090909092,10.555440337317183,-1.4645312464080913,-0.27961855418442544
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,23.36448598130841,10.283573545223465,13.080912436084944,2.4974993410088944
87w5Le0CgZhSfYAaOH3Xd2fc98l1,12.173913043478262,10.512132956875359,1.6617800866029029,0.3172786830789777
HbydnnT1hUP3WagAy2TJAc6GqVs2,3.076923076923077,10.49502640918334,-7.418103332260264,-1.4163161992238555
EoToosG69XMp4LTYdB6sB9WTrv22,1.6129032258064515,10.555440337317183,-8.942537111510731,-1.7073717641695405
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,8.13953488372093,10.61356225472618,-2.474027371005249,-0.4723586186295799
QbOEVCaZLUMOgltUdXm58oZOALv2,11.224489795918368,10.49502640918334,0.7294633867350271,0.13927425449582115
PkpTH7pWpEOG9A86xSloOSozwTk2,34.82142857142857,10.318116257780405,24.503312313648166,4.678343858265853
8bwaafIhKVMNBoHaXFcY8HirS9u2,8.75,10.425891508803671,-1.6758915088036712,-0.31997293455564807
tv88wS5Nf6SjruozSmXJxQSmx6J3,12.987012987012983,10.425898360997655,2.5611146260153284,0.4889859267826374
SPCT9D90pRa1ihXS5jEw6vCmquI3,8.849557522123893,10.425891508803671,-1.5763339866797779,-0.3009647157397349
3xCaqfcHxRQxuOlEzXz3PNcHODH2,4.411764705882353,10.318116257780405,-5.906351551898052,-1.1276819702530767
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,6.493506493506493,10.462011228477712,-3.9685047349712192,-0.757694695137621
5rXSa3anB5ejmFrnwUsTB82byup1,8.235294117647058,10.283573545223465,-2.048279427576407,-0.39107184193530314
btpcu1rB1JeSTo2upeHGPdv8kYG3,10.44776119402985,10.555440337317183,-0.10767914328733319,-0.020558855562602178
zw1w9FipI9RjJsuhHse6UZavBxs2,7.4074074074074066,10.61356225472618,-3.206154847318773,-0.6121415197507183
IaTJhUGICmO9xcL3605RW8QHneN2,12.037037037037036,10.318116257780405,1.7189207792566314,0.32818838398438266
kI0YdycDU0X5hcoEPjEON3Ionyd2,11.904761904761903,10.49502640918334,1.4097354955785626,0.26915656598172827
YEU5ox3jteVINfdSTg5ymqYcS9o2,2.985074626865672,10.425891508803671,-7.440816881938,-1.420652829075121
GEwkBw3YHaNp3TCh9YS9PKVfavz1,9.333333333333334,10.61356225472618,-1.2802289213928457,-0.24443026456617103
EEodWwGh0wWq5f8JmzfKvq0lyeu1,11.827956989247312,10.49502640918334,1.3329305800639712,0.2544924340397713
c0hRe9PCPPZs3HWFqhIQargNlp52,11.76470588235294,10.512132956875359,1.2525729254775815,0.23914998829256962
biQ16yPcCKSkJQhSxUKcDc8gm8I2,16.40625,10.206195090119236,6.200054909880764,1.1837578706612493
OExlWyngGfPrScDYjaRcv5PIAet1,4.6875,10.512132956875359,-5.824632956875359,-1.1120796842340726
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,8.108108108108109,10.495061243860382,-2.3869531357522735,-0.4557337962996594
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,6.185567010309279,10.49502640918334,-4.309459398874062,-0.8227921455312358
VwTymW8T68MfpnJvZ2X97ILqDWS2,12.34567901234568,10.462011228477712,1.8836677838679687,0.3596430349852536
hrRr560eFBNwJ0CcUjCqtSD8TdP2,9.30232558139535,10.283573545223465,-0.9812479638281157,-0.18734672791376863
G9VruXninjUdE9czK2DambZl5li2,12.371134020618555,10.425891508803671,1.9452425118148842,0.3713993129376997
0ZtXlQtAJkW6jS21vfMOtNL4OnL2,10.666666666666668,10.462011228477712,0.20465543818895604,0.03907424841411002
zxG9mUnF7uRkaOKSoCPsiRZzr372,7.608695652173914,10.318116257780405,-2.709420605606491,-0.5173015422342659
CUNlBEszJVRGK1jWlTaOaCqpDg53,14.666666666666666,10.555440337317183,4.111226329349483,0.7849441006855215
06qcrpGKL6Vc3LVplFQC90VAcRm1,10.975609756097562,10.283573545223465,0.6920362108740967,0.13212839616940658
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,0.0,10.61356225472618,-10.61356225472618,-2.0264155781528217
g2G9l3no7RbeRA9a1W3JnfegTnh2,17.17171717171717,10.49502640918334,6.676690762533829,1.274760523092315
G1Ff3XYUZMRsPafyEQ80ussnVlf1,22.65625,10.318116257780405,12.338133742219595,2.3556828348967738
WnC6Uscb5VMIr43GASKiUCO3AYH2,6.944444444444445,10.283573545223465,-3.3391291007790205,-0.6375298947597872
e7NIVznoeNMC7bBejXnMVvFNPfx1,11.11111111111111,10.55546465303602,0.5556464580750902,0.10608791012531263
kgSRatooJJfDaMZ2yIURqb8aJuE3,3.0303030303030303,11.886037641217442,-8.85573461091441,-1.6907988233218363
afdTz6deeYWf1qKNdUpKAYKN3hz1,18.81188118811881,10.283573545223465,8.528307642895346,1.6282841752916026
sqfXvh6GJLaYAqr3RvHrixP8IOx1,6.666666666666667,10.555440337317183,-3.888773670650516,-0.7424718823887504
rNe3cRPepZUXbJhmmfQZiGsVzX22,9.174311926605505,10.512132956875359,-1.337821030269854,-0.25542615301588306
