participant_id,prp_t1_cost,prp_rt1_rt2_coupling,prp_order_violation_rate,prp_t1_only_rate,prp_t2_only_rate,prp_t2_while_t1_pending_rate,prp_iri_mean,prp_iri_median,prp_iri_p10,prp_iri_p25,prp_iri_grouping_rate_100,prp_t2_acc_short,prp_t2_acc_long,prp_t2_acc_cost,prp_t2_trials,prp_t2_rt_mean_soa_50,prp_t2_rt_median_soa_50,prp_t1_rt_mean_soa_50,prp_t1_rt_median_soa_50,prp_t1_acc_soa_50,prp_t2_acc_soa_50,prp_both_correct_soa_50,prp_timeout_rate_soa_50,prp_order_error_soa_50,prp_rt1_rt2_coupling_soa_50,prp_t2_rt_mean_soa_150,prp_t2_rt_median_soa_150,prp_t1_rt_mean_soa_150,prp_t1_rt_median_soa_150,prp_t1_acc_soa_150,prp_t2_acc_soa_150,prp_both_correct_soa_150,prp_timeout_rate_soa_150,prp_order_error_soa_150,prp_rt1_rt2_coupling_soa_150,prp_t2_rt_mean_soa_300,prp_t2_rt_median_soa_300,prp_t1_rt_mean_soa_300,prp_t1_rt_median_soa_300,prp_t1_acc_soa_300,prp_t2_acc_soa_300,prp_both_correct_soa_300,prp_timeout_rate_soa_300,prp_order_error_soa_300,prp_rt1_rt2_coupling_soa_300,prp_t2_rt_mean_soa_600,prp_t2_rt_median_soa_600,prp_t1_rt_mean_soa_600,prp_t1_rt_median_soa_600,prp_t1_acc_soa_600,prp_t2_acc_soa_600,prp_both_correct_soa_600,prp_timeout_rate_soa_600,prp_order_error_soa_600,prp_rt1_rt2_coupling_soa_600,prp_t2_rt_mean_soa_1200,prp_t2_rt_median_soa_1200,prp_t1_rt_mean_soa_1200,prp_t1_rt_median_soa_1200,prp_t1_acc_soa_1200,prp_t2_acc_soa_1200,prp_both_correct_soa_1200,prp_timeout_rate_soa_1200,prp_order_error_soa_1200,prp_rt1_rt2_coupling_soa_1200,stroop_rt_interference,stroop_rt_facilitation,stroop_rt_incong_minus_neutral,stroop_rt_neutral_minus_cong,stroop_rt_interference_correct,stroop_rt_facilitation_correct,stroop_rt_incong_minus_neutral_correct,stroop_rt_neutral_minus_cong_correct,stroop_acc_interference,stroop_acc_facilitation,stroop_trials,stroop_ez_congruent_v,stroop_ez_congruent_a,stroop_ez_congruent_t0,stroop_ez_congruent_sv,stroop_ez_congruent_sz,stroop_ez_congruent_st0,stroop_ez_incongruent_v,stroop_ez_incongruent_a,stroop_ez_incongruent_t0,stroop_ez_incongruent_sv,stroop_ez_incongruent_sz,stroop_ez_incongruent_st0,stroop_ez_neutral_v,stroop_ez_neutral_a,stroop_ez_neutral_t0,stroop_ez_neutral_sv,stroop_ez_neutral_sz,stroop_ez_neutral_st0,stroop_ez_congruent_v_sd,stroop_ez_incongruent_v_sd,stroop_ez_neutral_v_sd,stroop_ez_v_sd_interference,stroop_ez_v_interference,stroop_ez_a_interference,stroop_ez_t0_interference,wcst_trials,wcst_total_errors,wcst_error_rate,wcst_perseverative_errors,wcst_perseverative_error_rate,wcst_nonperseverative_errors,wcst_perseverative_responses,wcst_perseverative_response_percent,wcst_error_pr_ratio,wcst_error_npe_ratio,wcst_trials_to_first_category,wcst_categories_completed,wcst_trials_per_category_mean,wcst_trials_per_category_sd,wcst_trials_per_category_1,wcst_trials_per_category_2,wcst_trials_per_category_3,wcst_trials_per_category_4,wcst_trials_per_category_5,wcst_trials_per_category_6,wcst_completed_categories,wcst_total_trials_summary,wcst_total_correct_summary,wcst_failure_to_maintain_set,wcst_clr_count,wcst_clr_percent,wcst_learning_to_learn,wcst_learning_to_learn_heaton_clr_delta,wcst_learning_efficiency_delta_trials,wcst_trials_to_first_conceptual_resp,wcst_trials_to_first_conceptual_resp0,wcst_has_first_clr,wcst_category_clr_percents
6OwhwWQDThSPHTVAeXugohrYuje2,-167.7652173730553,0.6650082595828196,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,30.86666667053842,25.59999990463257,8.560000014305114,15.0,1.0,1.0,1.0,0.0,109,1804.773913031039,1863.7999999523165,1841.2869565227757,1884.6000000238416,1.0,1.0,1.0,0.0,0.041666666666666664,0.9996846291062091,1675.9099999904633,1819.5,1803.2600000023842,1949.300000071526,0.8695652173913043,1.0,0.8695652173913043,0.041666666666666664,0.0,0.9989402091510291,1451.2399999916554,1438.3500000238419,1729.8849999845029,1734.4500000476837,0.9583333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.998511993645521,1050.9260869596314,1096.399999976158,1628.969565204952,1674.8000000715256,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.9976879876615867,814.5304347743158,704.2999999523163,1991.3652173747187,1887.3000000715256,1.0,1.0,1.0,0.041666666666666664,0.0,0.9993577717609917,324.0055555469461,62.04444442854992,261.96111111839616,62.04444442854992,339.6013071819458,62.04444442854992,277.5568627533959,62.04444442854992,-0.05555555555555558,0.0,108,0.007643228846143563,5.577066921386346,561.8194843539397,0.0,0.0,0.0,0.005260979069125322,5.385334757713187,801.1735888930616,0.0,0.0,0.0,0.006699149249650109,6.36301673270521,516.8463767046774,0.0,0.0,0.0,,,,,-0.0023822497770182418,-0.19173216367315948,239.35410453912186,128,75,0.5859375,0,0.0,75,0,0.0,0.0,1.0,128.0,1.0,128.0,0.0,128.0,,,,,,0.0,128.0,53.0,1.0,19.0,14.84375,,0.0,0.0,10.0,9.0,1.0,
6WFCyGwk71XLPBmbe4Vav3eotVm1,86.82737155959546,0.8201659475840727,0.016666666666666666,0.0,0.0,0.016666666666666666,398.30423729298576,266.64999985694885,97.56999993307983,154.72499990469078,0.1271186440677966,0.9361702127659575,1.0,0.06382978723404253,115,976.7409090128812,975.1499998569489,855.463636376641,720.1000001430511,1.0,0.9565217391304348,0.9565217391304348,0.0,0.041666666666666664,0.9598002079960828,705.7090908397328,655.5499999523163,685.8954546018081,614.4000000953674,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.9296003591551439,665.6333333651224,650.2000002861023,763.7791665991148,779.1499998569489,1.0,1.0,1.0,0.0,0.0,0.8312847257267523,541.8833333651224,463.4500000476837,730.7208333810171,661.3500001430511,1.0,1.0,1.0,0.0,0.0,0.876866084364275,474.9652174244756,459.4000000953674,683.8521739296291,655.8000001907349,1.0,1.0,1.0,0.0,0.041666666666666664,0.5212898540815324,30.483333415455263,-38.77777769830493,69.2611111137602,-38.77777769830493,30.483333415455263,-38.77777769830493,69.2611111137602,-38.77777769830493,0.0,0.0,108,0.009794640958383234,4.352053224975942,469.6756741559916,0.0,0.0,0.0,0.008791334351505972,4.848729108239541,448.0454575812695,0.0,0.0,0.0,0.013144312156766334,3.2429843617545315,526.957606054035,0.0,0.0,0.0,,,,,-0.0010033066068772627,0.4966758832635998,-21.630216574722112,69,7,0.10144927536231885,4,5.797101449275362,3,14,20.28985507246377,0.5714285714285714,0.42857142857142855,10.0,6.0,11.5,1.707825127659933,10.0,12.0,15.0,11.0,11.0,10.0,6.0,69.0,62.0,0.0,60.0,86.95652173913044,,10.606060606060607,1.666666666666668,3.0,2.0,1.0,"[100.0, 83.33333333333334, 66.66666666666666, 90.9090909090909, 90.9090909090909, 100.0]"
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,435.54130436544824,0.8345954112818194,0.0,0.0,0.0,0.0,364.6325000047781,151.80000007152557,63.29999995242106,81.05000001200824,0.35833333333333334,0.9583333333333334,1.0,0.04166666666666663,117,1277.5136363397944,1231.7999999523163,1143.3727272748947,1084.4500000476837,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.7379307403760317,1179.9999999801319,1034.049999833107,1212.670833349228,1126.5,1.0,1.0,1.0,0.0,0.0,0.9780001854800913,990.1541666885217,892.75,1142.7041666805744,1145.25,1.0,1.0,1.0,0.0,0.0,0.9071086501028853,700.8333333532015,553.75,975.1625000039736,775.9500000476837,1.0,1.0,1.0,0.0,0.0,0.8213218390943213,475.000000010366,456.7000000476837,743.9869565134463,724.3999998569489,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.2732660795114646,145.64166670375403,161.83055557145008,-16.18888886769605,161.83055557145008,145.64166670375403,161.83055557145008,-16.18888886769605,161.83055557145008,0.0,0.0,108,0.00786395479413807,5.420529477380511,699.4489009029126,0.0,0.0,0.0,0.007521146181048848,5.667593441784262,813.8499028322248,0.0,0.0,0.0,0.006463133288573568,6.595376710824581,700.2924752660795,0.0,0.0,0.0,,,,,-0.0003428086130892226,0.24706396440375045,114.4010019293122,76,12,0.15789473684210525,6,7.894736842105263,6,22,28.947368421052634,0.5,0.5,16.0,6.0,12.666666666666666,1.6996731711975948,16.0,11.0,13.0,11.0,12.0,13.0,6.0,76.0,64.0,0.0,60.0,78.94736842105263,,6.944444444444457,1.333333333333334,9.0,8.0,1.0,"[62.5, 90.9090909090909, 76.92307692307693, 90.9090909090909, 83.33333333333334, 76.92307692307693]"
80UJMJbCOMgs6YVpsMgXfYTzw6o2,161.60290135363402,0.7734588836209146,0.0,0.0,0.0,0.0,467.97833333339855,356.3500000005588,176.3400000013411,243.5,0.0,0.9791666666666666,0.9166666666666666,-0.0625,115,1085.8130434784714,1028.7000000011176,922.5695652172132,866.8000000007451,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9382384112277703,956.4958333331937,922.2999999998137,851.2624999999534,863.6499999994412,1.0,1.0,1.0,0.0,0.0,0.9034965928440318,822.533333333442,772.4000000013039,802.4708333332868,712.4000000003725,1.0,1.0,1.0,0.0,0.0,0.8606050074546158,657.5772727271542,617.0999999996275,778.5954545456916,733.5000000009313,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.8976808185077462,522.2954545454545,487.1000000005588,724.5545454547656,650.3000000007451,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.5431119178479884,74.12777777787096,68.51111111106968,5.6166666668012795,68.51111111106968,74.12777777787096,68.51111111106968,5.6166666668012795,68.51111111106968,0.0,0.0,108,0.009721529992272682,4.384782930700807,480.08690901874013,0.0,0.0,0.0,0.009359431861234805,4.554421614731364,536.9214376393178,0.0,0.0,0.0,0.008413947896385963,5.066206648215953,475.1555358635656,0.0,0.0,0.0,,,,,-0.00036209813103787666,0.16963868403055749,56.83452862057766,71,10,0.14084507042253522,5,7.042253521126761,5,19,26.76056338028169,0.5,0.5,13.0,6.0,11.833333333333334,0.6871842709362769,13.0,12.0,12.0,12.0,11.0,11.0,6.0,71.0,61.0,0.0,60.0,84.50704225352112,,7.187257187257174,1.0,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 83.33333333333334, 83.33333333333334, 90.9090909090909, 90.9090909090909]"
87w5Le0CgZhSfYAaOH3Xd2fc98l1,147.71231884043664,0.7405814969340221,0.0,0.0,0.0,0.0,650.5533333335663,598.7000000011176,330.7300000000745,411.97499999860884,0.0,0.9583333333333334,1.0,0.04166666666666663,118,1523.0478260868592,1406.9000000022352,1081.017391304445,942.3000000007452,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9482730194254784,1536.3521739134321,1560.800000000745,1165.373913043219,1153.4000000022352,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.8889822570162622,1189.2708333334886,1162.3999999985099,1009.6416666666046,910.5999999996275,1.0,1.0,1.0,0.0,0.0,0.8862513262988414,999.6124999998137,882.1999999992549,923.3583333327746,772.25,1.0,1.0,1.0,0.0,0.0,0.8548209116087966,814.929166666232,838.3000000007451,975.4833333333954,900.0500000007451,1.0,1.0,1.0,0.0,0.0,0.1777460058383132,90.04523809559282,-98.66285714294236,188.70809523853518,-98.66285714294236,90.04523809559282,-98.66285714294236,188.70809523853518,-98.66285714294236,0.02777777777777779,0.0,106,0.005257783021854971,8.053026317361136,627.5324129602474,0.0,0.0,0.0,0.005581389901095036,7.637308900790118,796.3453058677928,0.0,0.0,0.0,0.005924285124333822,7.14703363483604,686.8448198422813,0.0,0.0,0.0,,,,,0.000323606879240065,-0.4157174165710176,168.81289290754546,128,44,0.34375,14,10.9375,30,37,28.90625,0.3181818181818182,0.6818181818181818,46.0,6.0,21.333333333333332,11.827463332806783,46.0,20.0,23.0,16.0,13.0,10.0,5.0,128.0,84.0,0.0,73.0,57.03125,,0.0,0.0,35.0,34.0,1.0,"[28.26086956521739, 50.0, 78.26086956521739, 81.25, 76.92307692307693]"
8bwaafIhKVMNBoHaXFcY8HirS9u2,122.74530141383195,0.6312069227311902,0.0,0.0,0.0,0.0,388.6324999988089,238.75,127.25999999046326,156.1500000357628,0.0,0.9791666666666666,1.0,0.02083333333333337,118,1043.4565217598624,1026.5,932.2434782981873,932.2000000476836,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9656717238315231,996.1666666666666,1011.5500001907347,948.9499999980131,972.4500000476837,1.0,1.0,1.0,0.0,0.0,0.9053613180941956,843.1391304264898,822.7999999523163,909.6608695776566,949.5,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.85215930150644,636.429166674614,599.6999999284744,860.9041666885217,788.7000000476837,1.0,1.0,1.0,0.0,0.0,0.584505855039165,514.7666666507721,491.85000002384186,818.0291666885217,799.0000001192093,1.0,1.0,1.0,0.0,0.0,-0.0382842090057813,30.705555518468145,-4.7805555793975145,35.48611109786566,-4.7805555793975145,24.18316989708569,-4.7805555793975145,28.963725476483205,-4.7805555793975145,-0.05555555555555558,0.0,108,0.008629852033042977,4.939458823534723,384.579012119668,0.0,0.0,0.0,0.006204114835642612,4.566668121259488,359.85445587633143,0.0,0.0,0.0,0.009554360523170142,4.461502019631723,431.0389992902202,0.0,0.0,0.0,,,,,-0.002425737197400365,-0.3727907022752355,-24.724556243336565,82,9,0.10975609756097561,7,8.536585365853659,2,25,30.48780487804878,0.7777777777777778,0.2222222222222222,11.0,6.0,13.666666666666666,4.714045207910316,11.0,12.0,13.0,12.0,24.0,10.0,6.0,82.0,73.0,0.0,70.0,85.36585365853658,,5.167055167055167,-3.333333333333334,4.0,3.0,1.0,"[90.9090909090909, 83.33333333333334, 76.92307692307693, 83.33333333333334, 83.33333333333334, 100.0]"
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,20.302083373069763,0.5623768523086193,0.008333333333333333,0.0,0.0,0.008333333333333333,707.9882353053628,631.6999998090323,387.43999977130443,508.7500000001164,0.0,1.0,1.0,0.0,119,1716.8875000476837,1610.5500001907349,1118.5541666348774,1077.75,1.0,1.0,1.0,0.0,0.0,0.7803043091311945,1452.2374999920528,1460.8499999046326,1071.2583332856495,1126.5,1.0,1.0,1.0,0.0,0.0,0.8007401126739156,1487.466666618983,1435.7500004768372,1069.4249999125798,1062.4499998092651,1.0,1.0,1.0,0.0,0.0,0.5670290306540117,1040.3652173747187,815.7000007629395,1038.147826111835,911.8999996185304,1.0,1.0,1.0,0.0,0.041666666666666664,0.8362600181328413,844.2041666110357,784.7499995231628,1074.6041665871937,990.1999998092651,1.0,1.0,1.0,0.0,0.0,0.4106547386435394,317.7583335505592,50.77777788374169,266.9805556668175,50.77777788374169,317.49015896660944,50.77777788374169,266.71238108286775,50.77777788374169,-0.02777777777777779,0.0,108,0.006179859115929206,6.897697499371524,465.3788829570922,0.0,0.0,0.0,0.00491260177434583,7.237199807352287,629.7722744086849,0.0,0.0,0.0,0.006406275676282463,6.6539126513439975,553.8314159487876,0.0,0.0,0.0,,,,,-0.001267257341583376,0.3395023079807631,164.39339145159272,98,28,0.2857142857142857,6,6.122448979591836,22,23,23.46938775510204,0.21428571428571427,0.7857142857142857,38.0,6.0,16.333333333333332,9.706813185707357,38.0,12.0,12.0,11.0,13.0,12.0,6.0,98.0,70.0,0.0,60.0,61.224489795918366,,19.394348341716764,8.666666666666668,31.0,30.0,1.0,"[26.31578947368421, 83.33333333333334, 83.33333333333334, 90.9090909090909, 76.92307692307693, 83.33333333333334]"
9NTZ091xWyOO8DgzyTGY0O3i8IR2,-447.9164410057798,0.38475591425417716,0.0,0.0,0.0,0.0,236.88916666662942,162.29999999934807,111.15999999931083,131.27499999967404,0.06666666666666667,0.9791666666666666,0.9166666666666666,-0.0625,116,1003.0130434781313,857.7000000001863,869.5956521740021,779.7000000001863,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9402921475942507,943.2749999999456,881.7499999995343,939.0750000001086,930.100000000093,1.0,1.0,1.0,0.0,0.0,0.9771409795171966,855.0391304347178,725.8999999994412,965.0173913041616,878.2999999998137,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.8949710805136074,604.1541666667521,552.0999999996275,1001.8291666665269,982.149999999907,1.0,1.0,1.0,0.0,0.0,0.7618471544944282,526.5545454545116,488.59999999962747,1352.9909090909853,1498.2999999998137,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.6170182409126852,34.01944444457888,42.18611111111625,-8.166666666537367,42.18611111111625,20.5055555556778,28.67222222221517,-8.166666666537367,28.67222222221517,0.05555555555555558,0.05555555555555558,108,0.004959002600877366,5.7132725511274245,309.50504876401806,0.0,0.0,0.0,0.008162398646294781,5.222337283142021,531.0396043245696,0.0,0.0,0.0,0.00828690518805304,5.143874317744923,548.4817771137685,0.0,0.0,0.0,,,,,0.0032033960454174153,-0.4909352679854031,221.53455556055155,91,10,0.10989010989010989,7,7.6923076923076925,3,19,20.87912087912088,0.7,0.3,11.0,6.0,15.166666666666666,4.597704741377907,11.0,20.0,13.0,12.0,23.0,12.0,6.0,91.0,81.0,1.0,77.0,84.61538461538461,,-5.968210533427921,-1.0,4.0,3.0,1.0,"[90.9090909090909, 95.0, 76.92307692307693, 83.33333333333334, 78.26086956521739, 83.33333333333334]"
9Xz1RIwnPXgyRqmucudW9VeuDnq1,-219.75845410629063,0.7399620991869618,0.016666666666666666,0.0,0.0,0.016666666666666666,302.58974358974655,176.99999999988358,101.6,130.0,0.07692307692307693,0.9782608695652174,1.0,0.021739130434782594,111,1439.590909090925,1373.0000000000582,1304.4999999999893,1202.5,1.0,0.9565217391304348,0.9565217391304348,0.0,0.041666666666666664,0.9836793921370836,1259.9565217391457,1085.0000000001164,1245.0434782608493,1139.0,1.0,1.0,1.0,0.041666666666666664,0.0,0.9874876845648131,1115.71428571428,964.9999999998836,1216.6666666666722,1103.0,0.875,1.0,0.875,0.0,0.0,0.9523999624636328,936.5454545454651,728.4999999999418,1236.954545454556,1173.5,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.0,0.0,0.8923869452569629,803.3478260869414,675.0,1493.8695652173863,1745.9999999998836,1.0,1.0,1.0,0.0,0.041666666666666664,0.642021538269026,228.12745098039204,71.80555555555065,156.3218954248414,71.80555555555065,225.38928571428573,105.48650793650313,119.9027777777826,105.48650793650313,-0.08333333333333337,0.02777777777777779,106,0.005653491256158133,6.288765473222778,532.2005989041578,0.0,0.0,0.0,0.004629070319284118,5.989515239570956,712.0404670009392,0.0,0.0,0.0,0.005356905280891435,7.957355326491742,440.8838826981098,0.0,0.0,0.0,,,,,-0.0010244209368740148,-0.29925023365182213,179.8398680967814,71,9,0.1267605633802817,8,11.267605633802818,1,20,28.169014084507044,0.8888888888888888,0.1111111111111111,13.0,6.0,11.833333333333334,0.6871842709362769,13.0,12.0,12.0,11.0,11.0,12.0,6.0,71.0,62.0,0.0,60.0,84.50704225352112,,7.187257187257174,1.0,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 83.33333333333334, 90.9090909090909, 90.9090909090909, 83.33333333333334]"
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,157.9554077976561,0.7700881780448284,0.0,0.0,0.0,0.0,422.05583332578146,334.7500001192675,99.56999990940093,146.25,0.125,0.9791666666666666,1.0,0.02083333333333337,117,1118.882608683213,1060.5,1001.7043478385261,999.7999999523164,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.9285465336026391,1075.8125,1101.9500000476837,949.7208333412806,980.3999998569489,1.0,1.0,1.0,0.0,0.0,0.8266877409142935,841.0136363614689,714.7999999523163,901.0318181839856,825.6499999761581,1.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.9431278178224906,745.8666667044163,748.2000000476837,857.7041666507721,715.5999999046326,1.0,1.0,1.0,0.0,0.0,0.8655705787030001,506.8208333353202,455.90000009536743,817.2041666805744,648.6000000238419,1.0,1.0,1.0,0.0,0.0,0.8451702474422682,127.23888889948535,-44.74444444974256,171.9833333492279,-44.74444444974256,127.23888889948535,-44.74444444974256,171.9833333492279,-44.74444444974256,0.0,0.0,108,0.007836085511932179,5.439807759308451,496.1501738846135,0.0,0.0,0.0,0.005516022512864163,7.727814502388512,279.8172798281827,0.0,0.0,0.0,0.006754679623217902,6.3107062285962225,334.70401930799744,0.0,0.0,0.0,,,,,-0.0023200629990680153,2.288006743080061,-216.3328940564308,82,16,0.1951219512195122,9,10.975609756097562,7,24,29.268292682926827,0.5625,0.4375,22.0,6.0,13.666666666666666,3.815174380753199,22.0,11.0,13.0,11.0,12.0,13.0,6.0,82.0,66.0,0.0,60.0,73.17073170731707,,12.62626262626263,3.333333333333334,15.0,14.0,1.0,"[45.45454545454545, 90.9090909090909, 76.92307692307693, 90.9090909090909, 83.33333333333334, 76.92307692307693]"
ASGvwW80q7VY7xFaLGZhVuErUQu2,-361.1738095964704,0.5847618952718825,0.0,0.008333333333333333,0.008333333333333333,0.0,132.45438592476575,111.69999980949797,71.26000099149533,90.99999999953434,0.3508771929824561,1.0,0.9166666666666666,-0.08333333333333337,107,1593.4055557250977,1630.7000007629395,1547.1555554072063,1563.6999998092651,0.9,1.0,0.9,0.16666666666666666,0.0,0.9966192905361195,1575.65416653951,1583.300000190735,1620.162500301997,1620.8000001907349,1.0,1.0,1.0,0.0,0.0,0.9845260237758169,1345.7049998283387,1344.8999996185303,1535.7649998664856,1543.2499990463257,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.08333333333333333,0.0,0.9759799147520416,1213.4999997615814,1130.0499992370605,1701.1249997615814,1678.300000190735,1.0,1.0,1.0,0.0,0.0,0.994896739003193,880.9619047074091,841.8999996185303,1950.0476192292713,1935.400001525879,0.9583333333333334,0.9166666666666666,0.875,0.0,0.0,0.9623483772077309,147.41111124886402,127.1416669421726,20.269444306691412,127.1416669421726,146.64671730272698,127.1416669421726,19.505050360554378,127.1416669421726,-0.08333333333333337,0.0,108,0.011197258831023953,3.806895903156962,612.9102489860907,0.0,0.0,0.0,0.006081730777847174,3.942784316485616,654.7023923212174,0.0,0.0,0.0,0.008047609481143258,5.2968274455034265,585.3704799788775,0.0,0.0,0.0,,,,,-0.005115528053176778,0.13588841332865398,41.79214333512675,80,9,0.1125,7,8.75,2,26,32.5,0.7777777777777778,0.2222222222222222,10.0,6.0,13.333333333333334,3.590109871423003,10.0,21.0,12.0,13.0,11.0,13.0,6.0,80.0,71.0,1.0,67.0,83.75,,-6.51015651015652,2.0,3.0,2.0,1.0,"[100.0, 80.95238095238095, 83.33333333333334, 76.92307692307693, 90.9090909090909, 76.92307692307693]"
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,-31.05965898253703,0.7204730354482732,0.0,0.0,0.0,0.0,514.5649999539222,414.7999997139559,280.14000010469465,340.8750001192093,0.0,1.0,0.9583333333333334,-0.04166666666666663,117,1304.0458332896233,1181.9000000953674,1005.8041667342186,856.0499999523163,1.0,1.0,1.0,0.0,0.0,0.9825763567605675,1346.5958332618077,1118.5999999046326,1066.1583333611488,933.8499999046326,1.0,1.0,1.0,0.0,0.0,0.7932172108964476,1062.126086919204,1014.1999998092653,952.1391304472219,819.9000000953674,1.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.942466271822031,950.4541666309038,714.2000000476837,1019.7208333611488,865.0500001907349,1.0,1.0,1.0,0.0,0.0,0.8112732215217634,666.7045454111966,509.40000009536743,1067.0409090302207,863.8499999046326,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.0,0.0,0.6535657417187078,84.56388889418713,-24.461111108461978,109.02500000264911,-24.461111108461978,88.57119048512175,-24.461111108461978,113.03230159358372,-24.461111108461978,-0.02777777777777779,0.0,108,0.007206271325147744,5.915236444353455,534.2694774487576,0.0,0.0,0.0,0.005785707763694672,6.145052959292604,520.311330099883,0.0,0.0,0.0,0.005932847915212087,7.184879737287076,320.1335381983207,0.0,0.0,0.0,,,,,-0.001420563561453072,0.22981651493914956,-13.958147348874604,94,20,0.2127659574468085,10,10.638297872340425,10,25,26.595744680851062,0.5,0.5,20.0,6.0,15.666666666666666,3.0912061651652345,20.0,16.0,15.0,12.0,19.0,12.0,6.0,94.0,74.0,1.0,66.0,70.2127659574468,,23.90350877192983,2.666666666666666,13.0,12.0,1.0,"[50.0, 62.5, 66.66666666666666, 83.33333333333334, 84.21052631578947, 83.33333333333334]"
AsXBOflrszVNKoFqbN61bMJqS0k2,29.13695651541161,0.5798438971820875,0.0,0.0,0.0,0.0,342.66250000098177,240.59999996429542,191.04000002145767,215.97500002384186,0.0,1.0,1.0,0.0,119,1466.62916666766,1423.0500000119207,1290.829166655739,1300.8000000119207,1.0,1.0,1.0,0.0,0.0,0.9779655475093176,1333.5874999761581,1358.7000000476837,1271.070833325386,1306.5,1.0,1.0,1.0,0.0,0.0,0.9814141896405766,1261.0958333263795,1242.149999976158,1317.4791666616995,1277.7499999403954,1.0,1.0,1.0,0.0,0.0,0.9561757618849629,886.3541666815678,823.6000000238419,1254.3250000079472,1199.8999999761581,1.0,1.0,1.0,0.0,0.0,0.9906820078917346,733.6608695569246,686.6999999284744,1251.813043475151,1135.0,0.9583333333333334,1.0,0.9583333333333334,0.0,0.0,0.4270814655373109,121.92222222023531,21.04444444179535,100.87777777843996,21.04444444179535,89.18207070682979,28.511507932345012,60.67056277448478,28.511507932345012,-0.08333333333333337,-0.02777777777777779,108,0.00773514340637994,5.510796184496677,379.1796243940252,0.0,0.0,0.0,0.005370956675391582,4.464558956107287,468.3344660815248,0.0,0.0,0.0,0.007538057387064272,4.7165309030289295,458.54682110177936,0.0,0.0,0.0,,,,,-0.0023641867309883583,-1.0462372283893897,89.15484168749958,105,20,0.19047619047619047,19,18.095238095238095,1,46,43.80952380952381,0.95,0.05,10.0,6.0,17.5,7.932002689527196,10.0,17.0,34.0,15.0,11.0,18.0,6.0,105.0,85.0,1.0,81.0,77.14285714285715,,-5.622895622895626,5.666666666666666,3.0,2.0,1.0,"[100.0, 76.47058823529412, 73.52941176470588, 86.66666666666667, 90.9090909090909, 55.55555555555556]"
