model,term,beta,se,t,p
DASS Stress outcome,Intercept,0.7311846081988667,0.4097965400129595,1.784262522508715,0.07438101703481508
DASS Stress outcome,C(gender_male)[T.1],-1.1627297179635696,0.5396218312610344,-2.1547121532247937,0.03118436617562793
DASS Stress outcome,prp_bottleneck,-0.0010974296073374761,0.0006242834965727332,-1.7579026409672487,0.07876407640241787
DASS Stress outcome,prp_bottleneck:C(gender_male)[T.1],0.0018552003561638844,0.0009241081729591069,2.0075575678800752,0.04469032741713757
DASS Stress outcome,z_ucla,0.4456996200239165,0.09010061246157748,4.946688017398114,7.548681426633889e-07
DASS Stress outcome,z_ucla:C(gender_male)[T.1],0.16581387736004655,0.13135182519068636,1.2623644712917454,0.20681766749103758
DASS Stress outcome,z_age,0.016969269875775107,0.10228673512081021,0.16589902743237245,0.8682364128856999
