model,term,beta,se,t,p
Stroop Interference Effect outcome,Intercept,145.6379111925476,10.28572038723751,14.159232966633496,1.6377192959441827e-45
Stroop Interference Effect outcome,C(gender_male)[T.1],-21.95126555460948,15.735277926926775,-1.395035134209208,0.16300524493661828
Stroop Interference Effect outcome,z_ucla,5.666959737505027,11.95341653530311,0.4740870294922193,0.6354378475098013
Stroop Interference Effect outcome,z_ucla:C(gender_male)[T.1],-7.862768266674436,19.615076537282885,-0.4008533054525415,0.6885281302653863
Stroop Interference Effect outcome,z_dass_str,-15.430097889403491,11.954838583736064,-1.2906989735850836,0.19680808072882583
Stroop Interference Effect outcome,z_dass_str:C(gender_male)[T.1],25.296416668274055,18.933816675457198,1.3360442377718975,0.18153481440527341
Stroop Interference Effect outcome,z_age,17.844210800334714,8.902421189274659,2.0044222151421938,0.045024851584566816
