model,term,beta,se,t,p
DASS Stress predicting loneliness,Intercept,0.09310396739238165,0.08774430678305456,1.0610827164271603,0.2886523117567369
DASS Stress predicting loneliness,C(gender_male)[T.1],-0.20130385534187842,0.1317341130971583,-1.528107265529697,0.12648590785969796
DASS Stress predicting loneliness,z_dass_str,0.44541110737960954,0.09770780596085288,4.558603102377161,5.149498309148101e-06
DASS Stress predicting loneliness,z_dass_str:C(gender_male)[T.1],0.16509062296443613,0.15379890630102044,1.073418705860724,0.28308329536004584
DASS Stress predicting loneliness,z_age,-0.03527671866780598,0.07396901126511668,-0.47691212934249755,0.6334246944605666
