participant_id,cv_slope,tau_slope,acc_slope,rt_slope,z_cv_slope,z_tau_slope,z_acc_slope,z_rt_slope,sustained_attention_index
6ABZuv4jbjgE0B8TeyUk6nwVb122,0.010589670136551016,160.92569686989907,0.025000000000000022,-77.23703701805186,0.15102886625237405,1.3592737372924966,-0.1807402153216163,0.6642113405909263,0.5888135398643533
6WFCyGwk71XLPBmbe4Vav3eotVm1,0.0722540716923466,13.485178864008887,0.02941176470588236,-82.54716776866536,1.0873831257338238,0.19435259283105233,-0.11918522556463626,0.6205166324146123,0.5053593941360311
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,-0.06524283400612252,-40.020669616743874,0.08333333333333331,-176.80555556438594,-1.0004635097319912,-0.2283947977138525,0.6331535381317888,-0.15509378874648974,-0.5042764085810305
80UJMJbCOMgs6YVpsMgXfYTzw6o2,-0.04634131722008414,-112.87158337101555,0.05882352941176472,-227.38355119827287,-0.7134500091265717,-0.8039867108017987,0.2911813728152322,-0.5712776574977909,-0.5949739375603484
87w5Le0CgZhSfYAaOH3Xd2fc98l1,0.0025713744893111345,-24.28565424940058,0.18304843304843305,-290.6560541307766,0.029273605621469783,-0.10407312306325416,2.024424911556414,-1.091918990275014,-0.797785854818303
8bwaafIhKVMNBoHaXFcY8HirS9u2,-0.03563367330643705,-25.207728208436976,0.06851851851851853,-132.73333819595683,-0.5508578532863476,-0.11135838946197817,0.4264503626515592,0.20755691931264883,-0.22027742152180904
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,-0.0026696034454455897,-105.55468006390532,0.26190476190476186,-413.88492071313203,-0.05030897183397497,-0.7461761747991238,3.124665028295275,-2.1059146180835904,-1.506766198252991
8mscvscxtXf7EbbLqCyy4a4pl2q2,0.016492213294028266,231.10601953372162,0.0,-110.15708061734574,0.24065710049828737,1.9137654258861811,-0.5295518239445047,0.3933269187607304,0.7693253172724259
9Xz1RIwnPXgyRqmucudW9VeuDnq1,0.09894159401979652,222.39059817452778,0.047930283224400905,-168.4019607843029,1.4926246358408073,1.8449052593489867,0.1391937437856516,-0.08594433861189531,0.7780979531980619
9l7DjYLs0XdgwykPZR5E01KTZfu2,0.09257805093310599,5.260788834179863,-0.018518518518518545,-169.09422657523538,1.3959962647825888,0.12937204355176282,-0.7879307932947925,-0.09164068643002489,0.5554146037997798
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,0.03705636694493042,-20.011924668419,0.0789473684210526,-468.496393767249,0.5529172113213934,-0.07030657081608355,0.5719585190751415,-2.5552881816069726,-0.661159015044201
ASGvwW80q7VY7xFaLGZhVuErUQu2,0.033371278924524336,-140.26606897509674,0.0314814814814815,-90.56925895125784,0.496960325704833,-1.0204293546113106,-0.09030757604901574,0.5545064059909666,0.03033623828337617
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,-0.08694113093856978,-128.51972726887718,0.1807359307359307,-333.5335498255225,-1.3299452243612435,-0.9276220177359896,1.9921598054936902,-1.4447388641541328,-1.423616477936264
AsXBOflrszVNKoFqbN61bMJqS0k2,0.04657268416052768,15.216323172309664,-0.01994301994301989,-122.78917378806995,0.6974194514240327,0.20803028900391232,-0.807806098629429,0.28938303288051276,0.5006597179844717
AyAnuCaltBbpEYbudoyNzTvXlcC2,-0.011582620607712368,-139.30591051320067,0.0163540163540164,-373.58793891336325,-0.18565029314994225,-1.0128431842056178,-0.3013729938689255,-1.77432864726287,-0.6678622826873761
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,0.1132819901907493,-33.18152261736,0.24074074074074076,-254.85370370373994,1.710378975436131,-0.174358993598297,2.829374777609233,-0.7973173453428691,-0.5226680352785671
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,0.040726112904338335,43.110142933357324,0.05263157894736842,27.212280687300506,0.6086411326376052,0.42841815035246483,0.2047884047352597,1.5236783990665024,0.5889873193303281
CDEoAyvS8feXLKMKsaZah9agEhF3,0.0815840697164694,145.44831900516718,-0.03125,-42.39143518510991,1.2290561683714982,1.2369876453871127,-0.9655663347231149,0.9509403261516916,1.0956376186583543
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,-0.08400604350586136,-15.571368709858064,0.0951178451178451,-95.94200335728999,-1.2853768583311234,-0.035221930587912106,0.7975765186274263,0.5102964778455295,-0.401969707425233
CUNlBEszJVRGK1jWlTaOaCqpDg53,-0.0006583494153827307,-65.79921229599803,0.026315789473684237,-363.5845029238597,-0.019768721212316404,-0.43206994648988467,-0.16238170960462212,-1.6920148141672733,-0.49536794306621307
Cbkx2NHyF3NrebzXGqNgSfiWent1,0.0019714417975443543,-84.88769986184285,0.015250544662309407,-51.80936819100697,0.02016381914556098,-0.5828872596815926,-0.31676914330309097,0.8734443371368816,0.15687250997598523
Co587hoelyeANqFX7AYvuVQW0lZ2,-0.03890484871824881,-18.037283180742065,0.05648148148148141,-53.55740740928388,-0.6005296080278489,-0.05470501397921889,0.25850403257387117,0.8590604985629373,-0.013669539004500408
CtJe4bZZnYUBNrcPk00d3YQFSGp2,-0.06398837646104012,52.734263203134844,0.07602339181286549,-22.299317738797185,-0.9814149722283275,0.5044579076100724,0.5311618397040438,1.1162694394431927,0.027037633780223447
DAKDKPH698P12JfTbbjemLI6PIH2,-0.11578748038700293,-45.81219475656238,0.0,-282.88824073992396,-1.7679678353824664,-0.27415338690834423,-0.5295518239445047,-1.0280011028967873,-0.6351426253107733
DPvStUYSmohmXwFwaKRqHv89R3k1,0.11109880130875471,274.48997995051286,0.0,-3.1077777836057408,1.6772279489551798,2.256540217398914,-0.5295518239445047,1.274188100428947,1.4343770226818866
DaRehVxIOhXtEtUExdgvUl0mKcx2,0.020382400306198728,-111.20142349015282,0.17791005291005285,-385.00932539569794,0.29972834885426647,-0.7907908499477934,1.9527318458850422,-1.8683101653746144,-1.078026128088296
Df83JuPuJkXqTGbENhM2gw5SJM43,-0.040945615386492606,-22.550203146446563,0.04124579124579125,-258.4648989898976,-0.631517998642308,-0.09036139909244376,0.04592860779022661,-0.8270322679326964,-0.3987100683644187
DzB19GqCB7fyrlEPexogWkjFzEx2,0.021620423469037142,280.5241645453567,0.05263157894736842,-87.6189084106486,0.31852733550804185,2.304216048433612,0.2047884047352597,0.5787835305937566,0.7491846274500377
EEodWwGh0wWq5f8JmzfKvq0lyeu1,0.0406191098473693,66.08910956940227,0.009661835748792258,-70.72463768118382,0.607016325363998,0.6099739701111381,-0.39474540515305057,0.7177989831398776,0.582383670942016
EUhcW9kURScie1DwGPHqmNqotJB2,0.013495082731732583,-56.487642465122036,0.06349206349206346,19.03988096196815,0.19514662934438648,-0.3584996367078519,0.3563189281136234,1.4564313503836934,0.23418985372665113
EmfmKFDgWJdW47a6CNTNjnbYaPh2,0.014275512898957052,3.555092774794474,-0.02631578947368418,-38.49532165432072,0.20699721238535287,0.11589541289096157,-0.8967219382843865,0.9829997144690045,0.5506535695074264
EoToosG69XMp4LTYdB6sB9WTrv22,0.04059215506408263,-4.004536180473693,0.01481481481481478,15.295555542133513,0.6066070255815127,0.05616711205900808,-0.3228486484642752,1.4256209590354338,0.6028109362850574
Fz7EUjZCLuUBxLDUVtN6djaBTy42,-0.04121271992505632,-92.02841376442083,0.09523809523809523,-108.18280423160581,-0.635573895822866,-0.6393057308329932,0.799254304142688,0.4095723625333395,-0.41614039206630193
G1Ff3XYUZMRsPafyEQ80ussnVlf1,0.03484284678672592,10.415272327283432,0.04569892473118281,-38.76684586166482,0.5193056140904131,0.1700973942973018,0.10806079396830173,0.9807654623272215,0.3905269191866587
G9VruXninjUdE9czK2DambZl5li2,0.03374972091596215,134.8172243240832,0.10942760942760948,-285.0530303029813,0.5027068465776385,1.1529918269359625,0.9972329949435585,-1.045814195015092,-0.09683712911126241
GDZGRW51kbWtAdUIHCtEd8sAtqY2,-0.05043884718307812,-45.31487754019534,0.125,-148.80083333298023,-0.7756696940241977,-0.2702241051295898,1.2145062191699358,0.07534463601708764,-0.546263845576659
GE4hogtdLdTFbNasENgtm6SO3hC3,0.12905628349332854,4.776050719444726,0.049768518518518545,-261.283564810848,1.949906585394612,0.12554214870997465,0.1648416561843933,-0.8502258174472256,0.2650953151182419
GEwkBw3YHaNp3TCh9YS9PKVfavz1,0.00505710095374759,-50.59355507044239,0.08674463937621829,-273.76968811716716,0.06701856874699101,-0.31193070758151986,0.6807496640647362,-0.9529685821258648,-0.46965759625628245
HSggdq91WiQp16bOj7V3dABkcgk2,-0.007250830434473041,-238.1303368554268,0.04642857142857143,-338.3379365013705,-0.11987344171609716,-1.7936506948705806,0.1182411634980018,-1.484272028896469,-0.8790093322452871
HbydnnT1hUP3WagAy2TJAc6GqVs2,0.06313734459760519,61.88495422147014,0.06666666666666665,66.24148150726603,0.9489485341004804,0.5767571208647787,0.4006124657165301,1.8448323631164694,0.7424813880912997
HyQM2xKwwuVfqidmRYF6TiRk90C2,0.019646796872549388,-39.52005979641794,0.04999999999999999,-240.70666666295784,0.288558445457677,-0.2244395012138807,0.16807139330127135,-0.6809076590116876,-0.19621502701729066
IaTJhUGICmO9xcL3605RW8QHneN2,-0.061559760454927864,-335.1298568110791,0.09259259259259256,-381.17037037014956,-0.9445372131875555,-2.5600396992447716,0.7623430228069323,-1.836721109017772,-1.5259102610642579
JntnHLHjYhc0xJJQALM3h9R5Ozv1,-0.040675636732614956,-190.64478911877083,0.09375,-47.8464120144921,-0.627418458937886,-1.4184694396571804,0.7784917083913258,0.9060537439068246,-0.4795814657698919
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,0.00432897725252851,2.563067450916833,0.0,37.041851851895956,0.05596224270044714,0.10805746378947978,-0.5295518239445047,1.604561575716284,0.5745332765376789
K26uNuY0VNPjJNF26wEx3bFg0kr2,-0.08143622125619651,-138.39885211427952,-0.010893246187363814,-96.75718954247924,-1.2463549275432826,-1.0056765550967701,-0.6815394529740854,0.5035886726813927,-0.26672583924614374
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,-0.0421430754937662,-135.9597130384126,0.1111111111111111,-315.69444444446816,-0.6497010482416818,-0.9864050229413689,1.0207219921572201,-1.2979487867795543,-0.9886942125299563
LSLmd8jENtONZFVkIpRDX665Bu73,0.07275843998664494,225.6595529991287,-0.02631578947368418,-30.657894747531486,1.095041797330374,1.8707331297808765,-0.8967219382843865,1.0474904205605224,1.2274968214890398
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,-0.16819425065731838,-194.2707833455952,-0.02941176470588236,-163.35849674029805,-2.5637479180590925,-1.4471182629362338,-0.9399184223243732,-0.0444439123606087,-0.7788479177578904
LliUMEIsrCVZ88YFQfevan2Og4z1,0.08764985408834429,151.91791768692067,0.125,-240.83726851853936,1.321163168365034,1.2881036642568608,1.2145062191699358,-0.6819823236922625,0.17819457243992412
M4Km1Q2P2oPliChDQkwl6k20FUI3,0.012485729470714232,27.64564448717897,0.022727272727272707,-104.33409095894217,0.17981992217735332,0.3062338181750329,-0.21245036156006125,0.44124171517289845,0.2849364542713365
MMSYeiMQi3gMr4PrXQcpXzFiegj2,0.03486451768099624,-58.79992226581007,0.05413105413105418,-137.77279203603757,0.5196346797043626,-0.3767688592266237,0.22570977877172094,0.1660894912488685,0.02081138323872162
O61Eik2zvrSQLMNpFbTNEgjWwMr2,-0.03115230760885357,42.8418150653537,0.09868421052631576,-199.0384697855602,-0.48280974524739156,0.42629810349347863,0.8473361048300533,-0.33803856815535765,-0.310471578684831
OExlWyngGfPrScDYjaRcv5PIAet1,-0.07640496541029403,-89.80772989448029,0.03125,-148.68574072837276,-1.1699569130812584,-0.6217602037943888,-0.09353731316589457,0.07629168195771617,-0.4054720304380091
ORuVuFPU5idz3fMoXTGsbwToW2j2,0.12479479323295183,245.96125578468204,0.005291005291005291,-123.24391538882384,1.8851972157037062,2.0311360038573096,-0.455729261272994,0.28564116615938245,1.164425911748348
ORvIk1xRWIQmKuLVe6GXNouvAXx2,0.13544929161373961,344.8389339746603,0.08148148148148149,-35.92407407650239,2.0469823735870913,2.8123642550640655,0.6073156411967604,1.0041573691178747,1.3140470891430676
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,-0.043942973616525466,-10.589829796964409,-0.0018382352941176405,-73.76089325022923,-0.6770319268581452,0.004136992522731488,-0.5551997363432464,0.6928149842010907,0.14377994655223084
PLreonkqaMeFc0UqxKUelH44UQu1,-0.013476489433919603,45.14096695873326,0.07659932659932661,-300.6465488253569,-0.2144080869106377,0.44446360298541215,0.5391975492771391,-1.1741263352007985,-0.3708170921007908
PkpTH7pWpEOG9A86xSloOSozwTk2,-0.030911654106635614,-76.69751204790626,-0.24999999999999997,45.78388888637221,-0.479155498612775,-0.5181769406281556,-4.017667910173386,1.676495916889303,1.1742078469554396
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,-0.020450635445518645,84.97930266261866,0.03265107212475632,66.79839181265345,-0.32030826852997224,0.7592245672663122,-0.07398890430057699,1.8494149307437304,0.5905800334451619
QbOEVCaZLUMOgltUdXm58oZOALv2,-0.020483493039385667,-81.09266491258995,0.06843800322061189,-206.20136875744413,-0.32080720060743445,-0.5529028529788282,0.4253269758282965,-0.3969788833701437,-0.42400397819617575
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,0.05590970719665243,12.137695488988413,0.030952380952380953,-346.53608466531864,0.8391991666271577,0.18370618506877825,-0.09768983231616704,-1.5517309500479892,-0.10778394150897158
QreA2rLiUhV3YHeMfuHMPdGbpJ53,0.054067882267645764,228.11238565604305,0.1924315619967794,-40.21610304948399,0.8112316428373736,1.890112854326818,2.1553426836519614,0.9688401684186171,0.37871049548271174
Qv0jhW3sqicqQvd7LfReAsI7nD73,-0.060939479381460326,-55.48279682685718,0.07748538011695905,-195.3955165727271,-0.93511844302903,-0.3505603948578754,0.5515601793895927,-0.30806232368787106,-0.5363253352410924
Rc706mP0TSeIoIpMYH1SpRXjOxA2,-0.12009992210000216,-146.65731375422314,0.017195767195767153,57.51865072477432,-1.8334508866219834,-1.07092630269132,-0.2896284952620955,1.7730560616631934,-0.21042315809700368
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,-0.04119871061774105,-145.71929149253964,0.02777777777777779,-374.6611111164093,-0.6353611689618883,-1.0635150294443896,-0.14198336991907332,-1.7831593048186396,-0.835013033326461
Ru3Qf6pXZua1DfNkQdhbor6iJ403,0.07047643361143222,64.71866263140925,0.0092592592592593,-217.90740740744405,1.0603902587492229,0.5991461282327832,-0.4003623392693604,-0.49330267778016,0.3916490121178017
SOhR7IO689NQCPQu56SjATO8FR92,0.05250656357308223,-119.07886318661139,-0.0841384863123994,-12.878572866247566,0.7875235167033711,-0.8530301596757878,-1.7034910542534203,1.1937885660601795,0.7079432443352958
SPCT9D90pRa1ihXS5jEw6vCmquI3,-0.07783696259474468,-100.27107888926051,0.05698005698005704,-460.21930199517647,-1.1917013333528566,-0.7044306708461385,0.26546038944099604,-2.4871796685562355,-1.1621930155490565
SdDjNMBD2ZMTEwUphkohi2cZwUx1,0.07080644675974423,68.69634403720444,0.023809523809523836,-108.33492056528723,1.065401403093618,0.6305736166749821,-0.19735029192270614,0.4083206647652021,0.5754114941141272
SpSfX0ZcfcPLdlOENlfdfvEPwru2,-0.025066293067124948,-35.65431383782085,0.018518518518518545,-210.05555555554912,-0.39039555658041275,-0.19389640989005463,-0.27117285459421686,-0.4286932752202395,-0.18545309677412247
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,-0.10806066777577523,-2.084710726215235,0.055555555555555525,-310.1499999963023,-1.6506386516362885,0.07133556979090258,0.24558508410635735,-1.2523260152245597,-0.7693035452940757
Ub7nV8F55kPruh35ZpUcKoBUyn63,-0.008929303750875167,18.797852255080556,0.06720272904483432,-164.81696393649008,-0.14536052339671673,0.23632779510638502,0.40809185693456507,-0.05644499133874407,-0.09339239414091022
UbwuSMtBsHdW3Ji41opk3GInMqi2,0.07594747578536204,-205.58960872670377,-0.018518518518518545,16.44093567241697,1.143466288259159,-1.536547811850281,-0.7879307932947925,1.4350457835631354,0.4574737633167015
VwTymW8T68MfpnJvZ2X97ILqDWS2,-0.013885527500413372,231.7731540555518,0.06203703703703706,-27.395740742208773,-0.2206191994194479,1.9190364268375553,0.3360177233789587,1.0743332374294483,0.6091831853671492
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,0.07047413592915336,117.75480191404245,0.0,-2.9152046783461287,1.0603553691770473,1.0181823667549066,-0.5295518239445047,1.2757726990070428,0.9709655647208754
WbOfW9KmUkPQK8o5hlHJnJFdpp92,0.053402078198896544,159.20563379304645,0.06481481481481477,-249.07708333446476,0.801121620522646,1.3456835934491809,0.3747745687815009,-0.7497841012223418,0.25556163599199605
WcTsIpSoEhYeIBSNjAbbdaNSBya2,0.036527580453219785,47.754668151459356,0.04347826086956519,-16.977536232479167,0.5448877571893931,0.46511434286268993,0.07707706061703944,1.160060016515105,0.5232462639875372
WeHQDy9BWldTlaQDVVlsJNCqwxA2,0.05903305406078557,9.82092685200385,0.10897435897435898,-205.72435897435878,0.8866261920467245,0.1654014964489199,0.990909034155264,-0.3930537816639845,-0.082983781830901
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,-0.0009749179412127662,22.5421756167256,-0.0016339869281045694,-425.3849673034838,-0.024575713254726936,0.2659115317526915,-0.5523499682989418,-2.200543395298046,-0.35171440212528493
WnC6Uscb5VMIr43GASKiUCO3AYH2,-0.07285992551507639,135.1350075510969,0.055555555555555525,-150.62314815156998,-1.1161266135539822,1.1555026184436852,0.24558508410635735,0.060349616507548776,-0.03646486567727641
WqoZv41KTtTCuPKBPyClregrKAi1,-0.012443494226957341,-38.60931262668271,0.14285714285714285,-240.6772486772835,-0.19872238433898715,-0.21724372728665803,1.4636573681862843,-0.6806655914695603,-0.6400722678203725
XehZHBpwr5MYzUXkj0FAYCsFG922,-0.042737162823238986,-73.69790488793069,-0.0357142857142857,-110.33472222209514,-0.6587220747565093,-0.4944771744241743,-1.0278541219772017,0.39186518487054317,0.06663001441676529
YEU5ox3jteVINfdSTg5ymqYcS9o2,-0.03728186451136442,-87.29885296654038,0.04814814814814811,-14.191481488280715,-0.5758851107677521,-0.6019376758913607,0.1422334963662422,1.1829852239588052,-0.034267764766637454
Yco8O7tmHlbsUBfKW2ywcZByGO32,-0.02921622742691901,-64.40663365905277,0.012731481481481455,-355.04462963093624,-0.4534109855203273,-0.42106724301703047,-0.35191628251618245,-1.6217439886600336,-0.5360764836703023
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,0.046300604252286784,38.842500571547845,0.042328042328042326,-132.2425926147945,0.6932880048426503,0.39469969296022595,0.06102867742758095,0.21159504680230187,0.30963851679439924
aM2995jJmJWvr6cneaGH58HauIg2,-0.08280352674565032,-135.28959092211113,0.022727272727272707,-156.74055943434882,-1.267117025070557,-0.9811104171355236,-0.21245036156006125,0.01001215527561379,-0.5064412313426013
afdTz6deeYWf1qKNdUpKAYKN3hz1,0.009922944792913169,33.707714209235974,-0.038461538461538436,-404.54116809238667,0.14090485467245698,0.35412996839163485,-1.066185067979717,-2.0290290265210906,-0.11695228386932044
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,0.014295419061002554,-23.574712648781755,0.10000000000000003,-145.731666664724,0.20729948110362412,-0.0984560042804441,0.8656946105470482,0.10059944577830346,-0.16406292198639116
azdL1gX79EVd9iepyCAVQrqIaQF3,-0.10987546000083534,-47.34941701853853,-0.0026315789473684292,-132.18032651072429,-1.6781956924432326,-0.2862989133954482,-0.566268835378493,0.21210740692569605,-0.2965295908836229
bXpFswkI7TfIfL6G4FqWrbaxTGx2,-0.06346865644187966,16.25944678605012,0.021739130434782594,-128.2483091787218,-0.9735231895887383,0.2162719634796134,-0.22623738166373264,0.2444622316814157,-0.07163790319099414
biQ16yPcCKSkJQhSxUKcDc8gm8I2,0.024652760129158527,38.01431431276505,-0.016666666666666663,-143.21222221630592,0.3645724000225706,0.38815622921323917,-0.7620928963597634,0.12133083547663512,0.4090380902680521
btpcu1rB1JeSTo2upeHGPdv8kYG3,0.043230254684223784,-140.90565969426171,-0.0018382352941176405,-207.63808551019213,0.6466657264515838,-1.0254827331712448,-0.5551997363432464,-0.40880098760667166,-0.058104564495771574
c0hRe9PCPPZs3HWFqhIQargNlp52,-0.02018523127746097,-137.32369802200392,0.005291005291005235,-13.722486739436192,-0.31627819093293147,-0.9971818091979796,-0.4557292612729948,1.1868443735069811,0.08227840866226621
cC0BEsQjfrcuCyoaOas9zJT0MNs2,-0.0057698281071622,-111.8040020678173,0.050000000000000044,-88.44814814858961,-0.09738489398852887,-0.7955517971813945,0.16807139330127213,0.5719600849839948,-0.1222619998718002
cEIs6U87xfbSL5eFTXDK77MmvNf1,0.03197122100719693,3.806954730086076,-0.02250000000000002,-265.53178701436076,0.4757008930121463,0.11788536328704516,-0.8434822717051044,-0.885182551691327,0.13797149407824222
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,-0.0023320111762500373,-13.82013594215094,-0.05423280423280419,-325.29279100623415,-0.04518274095758768,-0.02138551636767541,-1.2862330913274889,-1.37692931883953,-0.03931612120932604
cec6NLR2ZLVVw6h0TEKSNIH11v02,0.028975097643735306,28.81358324466143,0.20967741935483872,-146.20979689364407,0.43020571585112655,0.31546165169344875,2.395964893537783,0.09666512442086367,-0.38840810039308604
d9rwc0NXArcNlJvFsgKhQqkGxJq2,0.0427278800312437,-51.47478644922765,0.04999999999999999,-185.29490740210923,0.6390373276622469,-0.31889327852330707,0.16807139330127135,-0.22494889563110249,-0.018219059948358513
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,0.0559278189409808,25.642958008833745,0.06666666666666665,-159.77222221736554,0.8394741876850229,0.29041067908203155,0.4006124657165301,-0.014934051666202661,0.17858458734608043
e7NIVznoeNMC7bBejXnMVvFNPfx1,-0.022879327193378346,-177.20953365441352,-0.0770697167755991,-257.783095044658,-0.35718717768500874,-1.312318068356072,-1.604864299328789,-0.8214220059975712,-0.22151573817746578
fEq0OghbLpfD1jigl1Mbz96aMbg2,0.0733230204633607,65.30452509140488,0.022727272727272707,-169.4617003372773,1.1036147717022171,0.6037750021449587,-0.21245036156006125,-0.09466446485450514,0.45629391763818294
foaW7wtvY3XLNdguFUK7OvOefP93,0.07390187331792542,4.729923555303799,0.07748538011695905,-63.1815789473884,1.1124044675771416,0.12517769998469505,0.5515601793895927,0.7798674642393136,0.3664723631028894
g2G9l3no7RbeRA9a1W3JnfegTnh2,0.023773162516204538,143.59789289086058,-0.027193732193732167,-352.96852708171065,0.3512159909641942,1.222367508833243,-0.9089714027827343,-1.6046606626003066,0.21947355999496632
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,-0.019389623794599548,-74.41318675347637,0.07037037037037036,-185.90000000001658,-0.30419714519735364,-0.5001285854521165,0.45228825958658764,-0.22992793394991498,-0.3716354810464932
h5RYP03wJuVN0xo7qAR8CKFxLaj1,0.08990907532252768,19.475311461340482,0.24933862433862436,-356.45906083798286,1.3554687218507748,0.2416803709420907,2.9493364419504378,-1.6333827150360714,-0.7463925160484108
hrRr560eFBNwJ0CcUjCqtSD8TdP2,-0.08835872401526197,-199.73087144347676,0.06818181818181818,-269.1117003363956,-1.3514709228531214,-1.4902581824228867,0.4217525632088264,-0.914640068888006,-1.0445304343432102
i1tBstVkNiVP0qro7TgGD08IGGa2,-0.052726047865847,279.2733305404872,0.018518518518518545,2.025925912238904,-0.8104001065079989,2.294333263157277,-0.27117285459421686,1.3164310687075869,0.7678842699877704
