outcome,outcome_label,n,ucla_beta,ucla_p,gender_beta,gender_p,age_beta,age_p,ucla_gender_beta,ucla_gender_p,ucla_age_beta,ucla_age_p,gender_age_beta,gender_age_p,threeway_beta,threeway_se,threeway_p,r_squared,r_squared_2way,delta_r2
pe_rate,WCST PE Rate,170,-0.5714974261819378,0.3984729114189185,-1.0047374738865802,0.2463430494412574,-0.5271157041804998,0.15752718776635732,0.7115443325506814,0.35973251906791837,2.77406453040551,0.025858442250153404,0.3432238681717266,0.7579778437730036,-3.2874094441896617,1.424891638119452,0.021047605293703652,0.07141268750178187,0.03906588443860959,0.03234680306317228
wcst_accuracy,WCST Accuracy,170,1.2547157771286341,0.31231288469331875,2.7653686110826716,0.10740042170856748,0.405181205537814,0.5569749645364375,-1.4353487776474725,0.3098451747282671,-0.5358043322089343,0.7999897072107277,1.3030816290205922,0.6031803635098238,2.395166623135037,2.4530471999608436,0.32886399213613815,0.040659637592658004,0.035255530134654434,0.005404107458003571
stroop_interference,Stroop Interference,170,2.615954373643249,0.8446977992117042,-32.52991501584868,0.06097063634680567,3.219309206875121,0.8683806348868874,19.739079084825022,0.278796362437418,26.248280677935853,0.33218598606349203,17.742977521531962,0.5744146543912008,-62.433353315600115,37.728637751333636,0.09796505482735728,0.06608535697876117,0.03806612142799659,0.028019235550764576
prp_bottleneck,PRP Bottleneck,166,2.9735873613180797,0.8777609651834564,-93.94980226420992,6.693121435942312e-05,-8.857890516353983,0.8560674955008882,46.73959805216106,0.04212027944829125,-29.127800652478182,0.4585504319107836,66.78343642920552,0.24751450515549012,6.872871529178646,47.64099558031287,0.8852921548449209,0.1360686338584952,0.10025786974193518,0.035810764116560034
