participant_id,wcst_initial_slowing,wcst_recovery_tau,wcst_recovery_delta,wcst_recovery_r2,wcst_rt_lag1,wcst_rt_lag2,wcst_rt_lag3,wcst_rt_lag4,wcst_rt_lag5,stroop_cse,stroop_reactive_index
62fAfeQc27bZelkPX7G54T3gvci2,1194.833333333023,,,,1194.833333333023,136.98333333308506,449.34999999962747,113.83333333333326,173.96666666663555,150.77272727281184,23.70000000005325
q0Atnpm0jZS5swcVmq0EMalQUKw1,726.8999999999419,,,,726.8999999999419,459.89999999998827,25.0999999999417,53.500000000011596,120.69999999994184,123.66666666666549,68.7428571428544
kR2rCtaPyPaj7YMizKUDn5xL2qx1,717.2299999998882,,,,717.2299999998882,728.019999999879,694.0299999999115,195.60999999993942,5.879999999911433,47.96333333341181,-22.82187499996826
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,2142.0333333214126,,,,2142.0333333214126,722.9666666388512,325.2833333015442,-101.66666668653488,117.29999997218442,-158.38749996821082,-64.3085714244653
mwsliuPsLFhRFjtjQwYkqcCRDvi2,1231.4428571292333,,,,1231.4428571292333,334.02857146944325,104.22857141494751,-19.87142855780462,160.28571435383378,81.62159102071416,58.77428580692833
iKVZi0Oo96UrMBhPQMHWFcf55uA3,907.4999999999418,,,,907.4999999999418,211.25,71.5,267.0,20.000000000058208,13.00769230770402,50.26470588236657
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,1491.0833333532014,,,,1491.0833333532014,314.28333335121465,24.46666667858767,235.51666667064023,464.56666668256116,-172.7339285761118,-101.43611111574694
cozYh6nJw1U2rXQho8XtSpEQXAg2,,,,,,,,,,,
ssPK6ISW0HerTGke9hznqJ2LpKu1,502.487499833107,,,,502.487499833107,179.49999976158142,524.6374998092651,166.2374997138977,159.55000007152557,14.549999952316284,16.146190420786525
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,880.8500000000156,,,,880.8500000000156,206.18333333330997,-67.08333333337214,-110.45000000003108,22.649999999906868,-32.033333333340124,-17.335416666666788
5zxa5CMLGQSSonWOXqXf0QNS3PH3,415.42142856972555,2.3749446356256443,499.99999999972766,0.5196261440627303,415.42142856972555,112.44999998807907,72.09285716499608,124.90714288609365,169.86428571598867,115.7219779956472,28.754285720416533
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,,,,,,,,,,123.13555555509197,-49.77009803972214
h5RYP03wJuVN0xo7qAR8CKFxLaj1,201.5888888902134,0.6026300951028335,499.99985074669735,-0.30483788358347796,201.5888888902134,-194.84444444709357,-186.0000000066227,-115.26666665739481,-254.92222222354667,-126.51208792610487,86.79880952045096
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,645.1545455889268,,,,645.1545455889268,505.1727273680947,96.33636374907064,46.76363650235271,140.84545467116618,-480.7883333365123,-177.6472222345327
v8nNKiWvPdcjiHXZci39OuFTY6M2,1236.0166666656733,,,,1236.0166666656733,690.63333333532,-44.783333341280695,205.83333332836628,185.13333333532023,-118.81428570566436,-78.60166666443865
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,,,,,,,,,,57.324999999953434,-41.64166666666915
LSLmd8jENtONZFVkIpRDX665Bu73,939.1888887882233,,,,939.1888887882233,734.8222221003639,132.94444431198963,352.2111109892528,176.56666655010645,89.87792203178662,92.5262698103511
mUZzgdWKnPb2txOkJg9FHgqX5792,550.6599999825162,,,,550.6599999825162,392.96666664282475,242.55333331425982,76.34666664600377,29.446666638056513,211.83857141903468,89.72507936765282
WbOfW9KmUkPQK8o5hlHJnJFdpp92,933.2666666507721,,,,933.2666666507721,802.4999999875822,415.59999998658895,262.9333333224058,-168.68333334475756,-41.7612500024959,55.00833333226751
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,1661.3499999284747,,,,1661.3499999284747,323.6499999523164,100.1499999284747,138.52999997139,-423.75000004768344,276.47333332697553,13.025326793100248
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,1228.0571428570133,,,,1228.0571428570133,329.1428571427407,97.67142857133854,27.442857142720868,86.42857142845492,-177.24833333331821,-102.05611111110773
tSvrYUUA5nbPdK6C5D73giKnIDv2,,,,,,,,,,-105.33939393939784,5.739898989881908
fEq0OghbLpfD1jigl1Mbz96aMbg2,574.0500000003312,,,,574.0500000003312,492.1944444485837,268.31666666766,298.61666666799124,291.3388888910413,12.371538461171667,23.829411763916937
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,948.1166666665424,,,,948.1166666665424,435.4500000011176,1215.683333332961,111.61666666778422,-34.36666666654253,186.52571428609747,0.9984920638096355
cEIs6U87xfbSL5eFTXDK77MmvNf1,1008.8590909784489,,,,1008.8590909784489,272.4954546148126,318.95909088308167,240.44090895219279,204.56818177483296,349.8071429048266,137.65555560588837
AsXBOflrszVNKoFqbN61bMJqS0k2,403.7026315645169,9.999999999999996,440.8594787305547,-0.41466269526744015,403.7026315645169,241.14999996674692,322.49210522990484,407.4394736446832,303.26578944921494,-166.44583329061663,-41.03194443550376
Fz7EUjZCLuUBxLDUVtN6djaBTy42,48.789999997615496,9.999999999999998,146.89358849410416,0.021353575497746746,48.789999997615496,185.37999997138945,210.92999998331038,33.149999976157915,74.1700000047681,45.77142857994352,30.133333338631473
2JixFAaooKSja8SZPDMlEpfISnF3,,,,,,,,,,,
DzB19GqCB7fyrlEPexogWkjFzEx2,370.2999999821186,3.9002712115161966,499.99999999999994,0.8505192360727073,370.2999999821186,347.75,273.5125000178814,115.38750004768372,130.46249994635582,-136.8712121374681,-119.86552284433947
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,1008.6999999999998,,,,1008.6999999999998,189.0999999999999,891.0999999999999,-423.70000000000005,359.70000000000005,316.78333333337025,74.32619047618107
xBGZhFOeypWnqzSQClkrwV9z2vF3,594.087500000227,,,,594.087500000227,139.4250000002503,807.8625000002794,250.13750000024447,114.31250000026193,427.1379120879202,104.8764285714285
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,894.9600004196168,,,,894.9600004196168,528.920000076294,902.2800003051757,387.7200000762939,59.10000038146973,69.81666668256116,7.022301491479993
y1EHXv8tUTa4BRS4fRio7bULYfA2,714.3000002503395,,,,714.3000002503395,339.3000002205372,60.56875032186508,296.6375002861023,356.65625032782555,7.379166702429416,-24.51087292640932
HyQM2xKwwuVfqidmRYF6TiRk90C2,947.4857142748576,,,,947.4857142748576,466.1999999912721,317.01428570385497,36.15714284884075,94.99999998829185,-15.66089743710097,-12.619285713585555
roaf78tUWxWSEjAUcUu8O7mrQbl1,1334.4714285305568,,,,1334.4714285305568,690.0714285543986,313.65714284351884,531.1285714081355,110.21428566319605,-94.03579545766115,-0.6989682525868375
Rc706mP0TSeIoIpMYH1SpRXjOxA2,,,,,,,,,,-49.55808814834154,-94.2595798540516
i1tBstVkNiVP0qro7TgGD08IGGa2,911.7249998748302,,,,911.7249998748302,347.8124998807907,68.78749987483025,-70.01250013709068,-64.05000010132767,-5.1375757246307785,32.418571482385914
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,1195.9999999998836,,,,1195.9999999998836,328.7499999998254,573.7499999998254,122.49999999982538,419.2499999998836,-108.82954545452753,17.757575757585983
uhq0lYdK12b2vJDJLS0EPTVe9nP2,,,,,,,,,,-136.04464285714494,-220.94117647058636
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,,,,,,,,,,-167.27142857281228,-47.9830952383046
2zDXvJKvjeejeOSNbtDbtSI5cdz1,1217.3100000010804,,,,1217.3100000010804,634.5500000001862,-215.10999999921773,245.72999999988815,338.7499999994411,43.74285714291034,28.36531746026776
iWsc4pghIEWOQUZKuQJMfe516UI3,1300.3500000238419,,,,1300.3500000238419,549.3166666825612,30.750000029802322,-78.84999999403954,-17.249999960263608,76.59650351034179,21.67794116815321
lHDkoPQu5reNCO45npeYSS9eLQl1,298.98749992251396,9.999999999999998,342.6413876363813,-0.0065233433101048455,298.98749992251396,224.53124997019768,345.91874998807907,150.43124994635582,275.00624990463257,-143.94999995014882,-24.05478986972514
WcTsIpSoEhYeIBSNjAbbdaNSBya2,56.34230769654869,9.999999999993541,201.78219602004262,-0.20925921999807517,56.34230769654869,150.05000000447035,99.2500000017194,385.1730769270887,116.32692308093488,-223.80000000160476,-52.8777777769144
mg2WZiRBn4NQDKiMK43Y8dBqyG53,91.16666666668607,5.144024047522564,199.89895224252052,0.18548097953213583,91.16666666668607,193.4166666666472,238.5,53.33333333333337,-8.833333333352698,98.41958041958571,-18.304761904752013
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,929.3277779685127,,,,929.3277779685127,444.9388889736599,220.01666673024488,343.9055556721157,50.46111117468945,34.337500125169754,80.97142855780464
CtJe4bZZnYUBNrcPk00d3YQFSGp2,523.2181818183426,,,,523.2181818183426,395.8000000001523,568.3000000001523,497.61818181837657,204.7181818184274,-15.087912087857035,-34.77222222221815
CDEoAyvS8feXLKMKsaZah9agEhF3,1864.9499999997981,,,,1864.9499999997981,332.51666666644905,589.3999999998291,472.9999999996894,25.749999999766942,115.02846153836265,25.333730158708704
GDZGRW51kbWtAdUIHCtEd8sAtqY2,768.7500000476839,,,,768.7500000476839,529.2600000619886,-15.519999957084565,198.6400000572205,151.80000007152557,-22.679807704228665,-12.580158731294091
QreA2rLiUhV3YHeMfuHMPdGbpJ53,314.46363639831543,4.0368915592988,300.392197008436,0.15545818416560253,314.46363639831543,89.48181817748332,69.14545455845928,88.33636364069844,219.00909094376993,237.14545449343586,39.33264068504445
AyAnuCaltBbpEYbudoyNzTvXlcC2,1992.6499999853281,,,,1992.6499999853281,1308.5115384413648,1334.9115384587876,977.9499999789091,837.5961538278139,-318.20999999245,-107.10499107842998
azdL1gX79EVd9iepyCAVQrqIaQF3,984.3250000002447,,,,984.3250000002447,280.6500000001399,67.38750000018649,59.00000000017485,-41.63749999983679,35.10416666668607,43.030476190532
jzdk8E3tVXTXIozlfK5oeEb7wWp2,67.41249996423721,9.99999999999998,69.61460416926641,-0.0395773228942049,67.41249996423721,22.96249996125698,-51.03750006854534,205.87499998509884,30.937499970197678,43.579870138849515,91.14626985731581
ORuVuFPU5idz3fMoXTGsbwToW2j2,687.12727282264,,,,687.12727282264,176.3909091949463,486.0181819742377,-10.245454398068432,335.90909103913737,-54.25213670730591,-0.6733333186497248
pRQimOpZtsekBI2I1kbnD3pycmo1,1194.3624999672174,,,,1194.3624999672174,899.4249999672174,282.33750000596046,2.6625000089406967,-3.6249999701976776,-308.08055551184543,-134.41944444179535
yfjd8LbAMrYeG54927d3GiKAyXI2,1279.6285714284918,,,,1279.6285714284918,774.3142857141627,397.15714285703984,80.39999999990687,-27.914285714405423,-141.8362499999963,-213.41617647058501
HSggdq91WiQp16bOj7V3dABkcgk2,963.6357143180712,,,,963.6357143180712,452.9214286208153,252.57857148136418,227.55000006301066,-199.30714281116218,-102.40333333810167,-41.969047624724226
PLreonkqaMeFc0UqxKUelH44UQu1,418.0499999980841,7.018571826328767,482.8791422685348,0.1341809685072699,418.0499999980841,371.68571428209543,424.8999999985099,-10.264285714498556,405.5142857123699,23.067582414700382,90.80857142763477
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,965.4000000096858,,,,965.4000000096858,344.037500012666,15.650000013411045,32.412500005215406,303.82500000298023,-94.67692307529285,-12.080238097929737
foaW7wtvY3XLNdguFUK7OvOefP93,891.5374999998894,,,,891.5374999998894,410.6249999999127,25.03749999991851,-57.95000000009895,69.86249999993015,-11.692929292911458,-32.849999999994566
EmfmKFDgWJdW47a6CNTNjnbYaPh2,1326.7333334154555,,,,1326.7333334154555,350.3666667408413,511.077777836058,-44.13333325915869,100.4222223096424,-231.3857143201999,-138.92261906322972
6ABZuv4jbjgE0B8TeyUk6nwVb122,1408.8142858232773,,,,1408.8142858232773,952.1571430478775,40.32857159205855,355.3142859595164,79.31428595951616,20.71727274114437,-1.8500000105964318
WeHQDy9BWldTlaQDVVlsJNCqwxA2,416.9999999999641,5.796648007486595,420.2907159994349,0.15253681084300053,416.9999999999641,104.23076923076928,327.69230769225396,421.7692307692307,16.0,50.20769230772453,-14.99999999999352
0d841i8KPjdjwCYfDuUUXj0SEjH2,1653.2333323160806,,,,1653.2333323160806,483.99999936421705,300.19999980926514,208.33333237965894,-276.1000003814697,-85.17857176916937,-11.740000141853898
0oa5NYVnIBS9NmrmRAZrahXDctP2,841.633333330353,,,,841.633333330353,144.70000000049674,90.21666667113698,14.816666667660115,128.15000000099337,8.27532467449248,-13.258008658047402
5OOi73igsahMZ5IVKQwwyhnj4Cn2,1510.533333333597,,,,1510.533333333597,74.96666666686838,256.06666666680644,912.5333333334424,-29.56666666649585,131.56410256415438,69.66119047621316
O61Eik2zvrSQLMNpFbTNEgjWwMr2,602.928571427507,,,,602.928571427507,264.47142856993855,-107.30000000127734,-37.457142858633006,40.099999999361444,-106.94871794905225,-91.55206349224204
Ub7nV8F55kPruh35ZpUcKoBUyn63,893.2777777645324,,,,893.2777777645324,614.9444444311989,557.7222222056653,328.7666666507721,182.69999998807907,-126.55128205153687,-36.12924836342245
Co587hoelyeANqFX7AYvuVQW0lZ2,967.4777777459885,,,,967.4777777459885,498.27777775128675,100.75555552376636,70.73333330949151,117.11111108462012,-16.284615383698338,-60.123856214039506
cec6NLR2ZLVVw6h0TEKSNIH11v02,,,,,,,,,,46.23384615392422,-44.70833333330745
M4Km1Q2P2oPliChDQkwl6k20FUI3,1255.950000166893,,,,1255.950000166893,514.7250003218651,530.3125002980232,488.55000030994415,-51.799999833106995,-45.66944432258606,-21.674523786892905
1Vb7DcXYw9R86bw5qj9eBk9fPqA2,2083.7299999952315,,,,2083.7299999952315,260.61000000834474,260.630000001192,47.74999999403963,-141.2900000154973,-175.44375000314585,-36.36285714932865
Ru3Qf6pXZua1DfNkQdhbor6iJ403,1073.421428571322,,,,1073.421428571322,538.8500000000267,78.44999999998663,692.0357142856478,565.9214285714552,34.318181818181756,47.12909090908181
6WFCyGwk71XLPBmbe4Vav3eotVm1,726.9750003814695,,,,726.9750003814695,308.6500003337858,645.5000004768369,198.27500045299507,86.9000002145765,46.082380973725094,47.46111110846198
ASGvwW80q7VY7xFaLGZhVuErUQu2,234.18571404048362,4.298994139378105,499.99999999999994,0.1261839589349456,234.18571404048362,730.771428653172,133.11428519657647,-86.61428574153388,300.5142853600637,-46.07529427023496,-32.57125546343923
SpSfX0ZcfcPLdlOENlfdfvEPwru2,1274.9999999999418,,,,1274.9999999999418,396.0,219.66666666662786,24.83333333331393,20.83333333327505,103.1666666666764,10.935714285730569
aM2995jJmJWvr6cneaGH58HauIg2,311.23333334591644,3.237544301676318,499.9999999999868,0.4840190747122357,311.23333334591644,478.28888888822667,76.94444443451039,117.0666666726272,99.76666666732899,-314.1445454505358,-252.5887445900346
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,534.3777779738109,,,,534.3777779738109,360.93333352936634,337.63333349757727,210.2666668097179,51.87777797381091,57.62272737965441,29.50896827001418
m69r9GQTk2b51mvxrFLt4fZeJi52,1074.8888888888632,,,,1074.8888888888632,654.4444444444443,478.7777777777778,759.8888888889148,-6.222222222170558,25.04487179484795,16.702614379086185
wkhxvE50megJGMA1EiROSZIJWNq1,1414.6730769230771,,,,1414.6730769230771,753.7576923083802,747.126923075089,480.6499999990831,957.5423076932248,165.55000000074506,-23.457460316459787
d9rwc0NXArcNlJvFsgKhQqkGxJq2,2003.6499999985099,,,,2003.6499999985099,171.06249999254942,886.5374999940395,-110.96250001341105,283.23749999701977,8.80984848150706,-66.70555555929263
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,766.9375,,,,766.9375,-90.61249999701977,344.0125000104308,147.72500000149012,-1.3374999947845936,-242.9766666730244,-9.658333330518644
WqoZv41KTtTCuPKBPyClregrKAi1,806.1666666667056,,,,806.1666666667056,-68.0,256.16666666666674,120.3333333332946,164.66666666658898,76.23717948717274,63.87063492064817
Yco8O7tmHlbsUBfKW2ywcZByGO32,1704.9666666686535,,,,1704.9666666686535,469.69999999801325,234.0666666726272,-5.266666660706278,-67.49999999006582,-139.0811188823276,11.117142854418148
xHctBv4C2EU8rHYRouw0btT3GT02,803.3900000000372,,,,803.3900000000372,180.1600000000094,388.5600000001491,101.53000000007455,229.3300000000279,-148.84920634928756,-50.01317204302097
SOhR7IO689NQCPQu56SjATO8FR92,500.5058823523714,,,,500.5058823523714,475.81764705824276,566.1705882347135,353.55882352891877,234.1588235289296,163.20202020203897,122.66012544817579
idP8RVfm74N86O0dszLXANIpjXv2,976.7699999809267,,,,976.7699999809267,528.8099999904634,1031.8899999976159,232.90999999046358,111.35000000000014,1.7136363475160579,75.55555555058845
mweMgSlGM2VxThhwnupYxYzUbR23,255.90000000010082,1.9997170375542674,480.18380926647376,0.631608396012213,255.90000000010082,231.61666666677525,154.10000000009313,95.0000000001553,-123.24999999984482,-24.57538461536342,-5.815873015871489
9Xz1RIwnPXgyRqmucudW9VeuDnq1,338.2500000000291,4.02631116293063,284.6447725455244,0.0834685891550212,338.2500000000291,-26.125,77.0,257.8750000000291,88.3749999999709,-64.2499999999759,-40.6176470588166
UmgPh1pF5GgcJ0YH7ANm2c0UQOP2,,,,,,,,,,,
ohl9pXqpeSMfepC3w9h0tW5SbJw1,687.1857142856209,,,,687.1857142856209,238.35714285694303,110.6142857141258,442.04285714269736,3.5714285712288074,139.34787878788734,14.88452380953754
9l7DjYLs0XdgwykPZR5E01KTZfu2,1838.2857143368042,,,,1838.2857143368042,561.0714286395483,7.199999979564268,-32.81428567000785,73.72857146603735,-74.44886364313686,-52.22777778331681
23AEyocWhqY955WHbxhHRSgQ1ms2,668.637499996461,,,,668.637499996461,175.4749999931082,483.0999999959022,284.2374999942258,253.2499999953434,-56.62323232499341,-34.51420635030502
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,-136.86363639343858,9.999999999999654,49.06558881905933,-0.01510585431838729,-136.86363639343858,150.64545451781964,195.35999996066084,24.277777741352793,-33.65555558933147,28.069999986886955,38.21212120143446
rFV2EUbp64f5ORSh7DqwmCQmeqT2,1320.2600000143052,,,,1320.2600000143052,571.9900000095367,463.06000001430516,482.90000000894065,302.43000001609335,1.43269230291628,-29.67287581740254
h52Mz0cZjnOsmXT02EgU3JzzRKs2,,,,,,,,,,,
bXpFswkI7TfIfL6G4FqWrbaxTGx2,261.45714285736915,9.999999999999998,396.70715855307844,0.15486377593547118,261.45714285736915,364.31428571447884,428.58571428599373,269.2571428572993,164.51428571449867,67.09679487180438,16.36672268906682
XehZHBpwr5MYzUXkj0FAYCsFG922,371.1391304342644,9.999999999999972,444.07815764409173,-1.34010715784343,371.1391304342644,353.9347826080477,297.6521739123957,320.2608695639217,341.43913043484736,-9.38250000271944,43.63210083851675
DAKDKPH698P12JfTbbjemLI6PIH2,633.8428571394511,,,,633.8428571394511,157.8571428571429,-108.64285715137214,-10.89999999318809,-51.38571430104116,123.74000000187323,71.87952381154855
3WijiOiVCoMbn80F05SPYsxl0TC2,966.6666666931578,,,,966.6666666931578,345.3222222195732,233.2666666507721,287.17777775393597,-143.5,-93.65833331289753,-45.5724603202608
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,,,,,,,,,,,
Df83JuPuJkXqTGbENhM2gw5SJM43,717.5125000000116,,,,717.5125000000116,171.69999999998254,155.46249999990687,-172.02500000002328,-95.57500000001164,-9.00000000001296,-52.05857142854052
qnR5PLX1v3fPi6SwTJMwGcadwyD3,595.5250000009935,,,,595.5250000009935,264.3166666701436,130.16666666418314,174.85833332935977,211.8499999990065,-64.87754010755748,30.51396825249708
DaRehVxIOhXtEtUExdgvUl0mKcx2,277.88611110713737,9.999999999999998,364.37791448463656,0.10193591773570043,277.88611110713737,294.5071428511824,417.17857142090793,133.97857141920508,245.49285713859967,4.740476170229385,1.7939542374190296
UbwuSMtBsHdW3Ji41opk3GInMqi2,393.5833333327125,2.2724929065424266,499.99999999999994,0.5166181283250862,393.5833333327125,450.5166666662942,11.533333332277834,-123.11666666747385,44.34999999962747,86.35416666687365,39.919444444403666
cC0BEsQjfrcuCyoaOas9zJT0MNs2,214.5290322380681,9.999999999999998,238.47314398242295,-0.7373941956482695,214.5290322380681,149.8387096928011,139.73870968818665,173.07096772040086,238.29354838402037,256.5163636185905,75.32396826043964
Cbkx2NHyF3NrebzXGqNgSfiWent1,2028.0599999994038,,,,2028.0599999994038,182.119999998808,69.87999999821182,118.29999999701977,-45.619999998807884,,100.77523809439606
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,617.7875000536442,,,,617.7875000536442,118.5125000178814,15.125000029802322,320.98750004172325,-45.91249993443489,91.71111108317518,12.862352934404612
146QT9LupyU2BAiTsB3PMIpVXM22,479.37142857164145,7.558455043396536,499.9999999999947,0.2927542681474208,479.37142857164145,715.1000000036188,163.68571428848168,197.97142857632457,269.92857143389324,13.34875000324098,-18.64571428341526
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,395.6660000038146,9.999999999999998,499.9999999999987,-0.5342179652905692,395.6660000038146,311.5019999694823,522.3699999809264,429.88200000762936,323.5219999980927,-314.75804206708085,12.354285668525335
87w5Le0CgZhSfYAaOH3Xd2fc98l1,738.5642857152436,,,,738.5642857152436,517.7428571448793,575.607142858473,219.1000000014899,360.2714285733441,221.40076923118204,8.393464052660192
