participantId,t2_stim,t1_resp,t1_stim,t1_correct,t2_correctResp,idx,t2_resp,t2_rt,t2_correct,t1_correctResp,soa,t1_rt,t2_resp_ms,participant_id,t1_rt_ms,t1_resp_ms,t2_onset_ms,task,block_index,t2_pressed_while_t1_pending,soa_nominal_ms,t1_timeout,t2_timeout,soa_measured_ms,response_order,t1_onset_ms,trial_index,t2_rt_ms
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,6,True,R,65,R,,True,E,,,1151708.8999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,662.1999999880791,1151449.300000012,1151095.6000000238,prp,,False,300.0,False,False,308.5,T1→T2,1150787.1000000238,65.0,613.2999999523163
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,E,4,True,B,66,B,,True,E,,,1153624.800000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,672.8999999761581,1153406.199999988,1153040.1000000238,prp,,False,300.0,False,False,306.80000001192093,T1→T2,1152733.300000012,66.0,584.6999999880791
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,8,True,R,67,R,,True,E,,,1156237.199999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,583.9000000357628,1155231.1000000238,1155852.3999999762,prp,,False,1200.0,False,False,1205.199999988079,T1→T2,1154647.199999988,67.0,384.80000001192093
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,6,True,R,68,R,,True,E,,,1158774.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1301.0999999642372,1158556.8999999762,1157312.800000012,prp,,False,50.0,False,False,57.0,T1→T2,1157255.800000012,68.0,1461.8999999761581
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,9,True,R,69,R,,True,O,,,1160982.800000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,929.8999999761581,1160723.8999999762,1159850.699999988,prp,,False,50.0,False,False,56.69999998807907,T1→T2,1159794.0,69.0,1132.1000000238419
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,E,6,True,B,70,B,,True,E,,,1163259.6000000238,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1068.800000011921,1163066.0,1162613.1000000238,prp,,False,600.0,False,False,615.9000000357628,T1→T2,1161997.199999988,70.0,646.5
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,3,True,B,71,B,,True,O,,,1165411.800000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,904.0,1165184.0,1164434.1000000238,prp,,False,150.0,False,False,154.10000002384186,T1→T2,1164280.0,71.0,977.6999999880791
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,9,True,R,72,R,,True,O,,,1167878.6000000238,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1253.800000011921,1167690.699999988,1167050.3999999762,prp,,False,600.0,False,False,613.5,T1→T2,1166436.8999999762,72.0,828.2000000476837
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,7,True,R,73,R,,True,O,,,1169753.800000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,636.0,1169542.6000000238,1169063.3999999762,prp,,False,150.0,False,False,156.79999995231628,T1→T2,1168906.6000000238,73.0,690.4000000357628
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,3,True,R,74,R,,True,O,,,1171763.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,582.4000000357628,1171355.6000000238,1171380.1000000238,prp,,False,600.0,False,False,606.9000000357628,T1→T2,1170773.199999988,74.0,383.5999999642372
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,5,True,R,75,R,,True,O,,,1173793.8999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,579.3000000119209,1173361.1000000238,1173384.199999988,prp,,False,600.0,False,False,602.3999999761581,T1→T2,1172781.800000012,75.0,409.69999998807907
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,3,True,R,76,R,,True,O,,,1175569.6000000238,2h5FgHUEvBS1twD5DqbTIRrMm1f2,515.8000000119209,1175323.699999988,1174963.6000000238,prp,,False,150.0,False,False,155.70000004768372,T1→T2,1174807.8999999762,76.0,606.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,7,True,R,77,R,,True,O,,,1177377.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,468.4000000357628,1177064.6000000238,1176905.1000000238,prp,,False,300.0,False,False,308.9000000357628,T1→T2,1176596.199999988,77.0,472.5999999642372
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,4,True,R,78,R,,True,E,,,1180056.5,2h5FgHUEvBS1twD5DqbTIRrMm1f2,701.5,1179091.6000000238,1179599.1000000238,prp,,False,1200.0,False,False,1209.0,T1→T2,1178390.1000000238,78.0,457.39999997615814
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,1,True,B,79,B,,True,O,,,1182411.300000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1190.199999988079,1182269.0,1181134.699999988,prp,,False,50.0,False,False,55.89999997615814,T1→T2,1181078.800000012,79.0,1276.6000000238419
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,E,8,True,B,80,B,,True,E,,,1185936.3999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,2204.7000000476837,1185640.6000000238,1184038.5,prp,,False,600.0,False,False,602.6000000238419,T1→T2,1183435.8999999762,80.0,1897.8999999761581
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,3,True,B,81,B,,True,O,,,1188572.6000000238,2h5FgHUEvBS1twD5DqbTIRrMm1f2,753.6000000238419,1187707.5,1188156.800000012,prp,,False,1200.0,False,False,1202.9000000357628,T1→T2,1186953.8999999762,81.0,415.80000001192093
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,5,True,R,82,R,,True,O,,,1192076.6000000238,2h5FgHUEvBS1twD5DqbTIRrMm1f2,2006.1000000238419,1191597.6000000238,1189900.6000000238,prp,,False,300.0,False,False,309.10000002384186,T1→T2,1189591.5,82.0,2176.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,5,True,R,83,R,,True,O,,,1194118.199999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,841.2999999523163,1193934.3999999762,1193400.3999999762,prp,,False,300.0,False,False,307.2999999523163,T1→T2,1193093.1000000238,83.0,717.8000000119209
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,1,True,R,84,R,,True,O,,,1196115.199999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,777.5,1195920.5,1195201.699999988,prp,,False,50.0,False,False,58.69999998807907,T1→T2,1195143.0,84.0,913.5
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,E,6,True,B,85,B,,True,E,,,1198232.300000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,732.5,1197864.3999999762,1197289.300000012,prp,,False,150.0,False,False,157.4000000357628,T1→T2,1197131.8999999762,85.0,943.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,E,2,True,B,86,B,,True,E,,,1202313.300000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,2425.400000035763,1201673.300000012,1199854.6000000238,prp,,False,600.0,False,False,606.7000000476837,T1→T2,1199247.8999999762,86.0,2458.699999988079
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,8,True,R,87,R,,True,E,,,1205255.6000000238,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1729.699999988079,1205068.3999999762,1203955.3999999762,prp,,False,600.0,False,False,616.6999999880791,T1→T2,1203338.699999988,87.0,1300.2000000476837
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,9,True,R,88,R,,True,O,,,1207337.0,2h5FgHUEvBS1twD5DqbTIRrMm1f2,861.8999999761581,1207143.3999999762,1206439.6000000238,prp,,False,150.0,False,False,158.10000002384186,T1→T2,1206281.5,88.0,897.3999999761581
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,6,True,R,89,R,,True,E,,,1209874.199999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1275.8999999761581,1209630.5,1208958.5,prp,,False,600.0,False,False,603.8999999761581,T1→T2,1208354.6000000238,89.0,915.6999999880791
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,1,True,B,90,B,,True,O,,,1222080.0,2h5FgHUEvBS1twD5DqbTIRrMm1f2,708.3999999761581,1221610.199999988,1221517.3999999762,prp,,False,600.0,False,False,615.5999999642372,T1→T2,1220901.800000012,90.0,562.6000000238419
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,1,True,B,91,B,,True,O,,,1223954.0,2h5FgHUEvBS1twD5DqbTIRrMm1f2,639.5,1223744.0,1223414.0,prp,,False,300.0,False,False,309.5,T1→T2,1223104.5,91.0,540.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,9,True,B,92,B,,True,O,,,1225912.8999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,707.0999999642372,1225677.199999988,1225277.5,prp,,False,300.0,False,False,307.39999997615814,T1→T2,1224970.1000000238,92.0,635.3999999761581
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,2,True,R,93,R,,True,E,,,1227926.0,2h5FgHUEvBS1twD5DqbTIRrMm1f2,588.1000000238419,1227517.0,1227535.8999999762,prp,,False,600.0,False,False,607.0,T1→T2,1226928.8999999762,93.0,390.10000002384186
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,6,True,R,94,R,,True,E,,,1230507.8999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,699.8000000119209,1229645.0,1230160.0,prp,,False,1200.0,False,False,1214.800000011921,T1→T2,1228945.199999988,94.0,347.89999997615814
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,1,True,R,95,R,,True,O,,,1232971.8999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,687.3999999761581,1232216.199999988,1232733.199999988,prp,,False,1200.0,False,False,1204.3999999761581,T1→T2,1231528.800000012,95.0,238.69999998807907
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,3,True,B,96,B,,True,O,,,1234828.0,2h5FgHUEvBS1twD5DqbTIRrMm1f2,532.6999999880791,1234515.8999999762,1234291.300000012,prp,,False,300.0,False,False,308.10000002384186,T1→T2,1233983.199999988,96.0,536.6999999880791
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,3,True,B,97,B,,True,O,,,1236869.8999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,577.3999999761581,1236429.0,1236457.1000000238,prp,,False,600.0,False,False,605.5,T1→T2,1235851.6000000238,97.0,412.7999999523163
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,9,True,R,98,R,,True,O,,,1238670.8999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,488.7999999523163,1238382.8999999762,1238201.3999999762,prp,,False,300.0,False,False,307.2999999523163,T1→T2,1237894.1000000238,98.0,469.5
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,8,True,R,99,R,,True,E,,,1241114.800000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1213.2999999523163,1240903.8999999762,1239748.8999999762,prp,,False,50.0,False,False,58.299999952316284,T1→T2,1239690.6000000238,99.0,1365.9000000357628
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,8,True,R,100,R,,True,E,,,1242714.800000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,350.60000002384186,1242478.0,1242182.3999999762,prp,,False,50.0,False,False,55.0,T1→T2,1242127.3999999762,100.0,532.4000000357628
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,7,True,B,101,B,,True,O,,,1244649.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,583.3999999761581,1244320.8999999762,1243895.1000000238,prp,,False,150.0,False,False,157.60000002384186,T1→T2,1243737.5,101.0,754.5999999642372
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,6,True,R,102,R,,True,E,,,1247386.800000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,910.5,1246575.0,1246879.1000000238,prp,,False,1200.0,False,False,1214.6000000238419,T1→T2,1245664.5,102.0,507.69999998807907
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,E,6,True,B,103,B,,True,E,,,1249264.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,675.8999999761581,1249083.8999999762,1248566.0,prp,,False,150.0,False,False,158.0,T1→T2,1248408.0,103.0,698.6999999880791
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,7,True,B,104,B,,True,O,,,1251335.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,768.6999999880791,1251045.800000012,1250332.6000000238,prp,,False,50.0,False,False,55.5,T1→T2,1250277.1000000238,104.0,1003.0999999642372
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,1,True,R,105,R,,True,O,,,1254141.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,621.6000000238419,1252970.0,1253552.699999988,prp,,False,1200.0,False,False,1204.300000011921,T1→T2,1252348.3999999762,105.0,589.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,9,True,R,106,R,,True,O,,,1256369.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,908.8000000119209,1256070.699999988,1255764.1000000238,prp,,False,600.0,False,False,602.2000000476837,T1→T2,1255161.8999999762,106.0,605.5999999642372
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,8,True,R,107,R,,True,E,,,1258443.6000000238,2h5FgHUEvBS1twD5DqbTIRrMm1f2,732.5,1258126.8999999762,1257549.5,prp,,False,150.0,False,False,155.10000002384186,T1→T2,1257394.3999999762,107.0,894.1000000238419
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,1,True,R,108,R,,True,O,,,1260350.699999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,638.9000000357628,1260099.6000000238,1259616.699999988,prp,,False,150.0,False,False,156.0,T1→T2,1259460.699999988,108.0,734.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,4,True,R,109,R,,True,E,,,1262852.5,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1223.9000000357628,1262603.800000012,1261996.199999988,prp,,False,600.0,False,False,616.3000000119209,T1→T2,1261379.8999999762,109.0,856.3000000119209
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,3,True,R,110,R,,True,O,,,1265150.800000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,795.0,1264662.699999988,1263924.800000012,prp,,False,50.0,False,False,57.10000002384186,T1→T2,1263867.699999988,110.0,1226.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,7,True,R,111,R,,True,O,,,1267247.5,2h5FgHUEvBS1twD5DqbTIRrMm1f2,849.5,1267021.6000000238,1266229.0,prp,,False,50.0,False,False,56.89999997615814,T1→T2,1266172.1000000238,111.0,1018.5
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,8,True,R,112,R,,True,E,,,1269465.5,2h5FgHUEvBS1twD5DqbTIRrMm1f2,977.1999999880791,1269232.5,1268408.300000012,prp,,False,150.0,False,False,153.0,T1→T2,1268255.300000012,112.0,1057.199999988079
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,O,7,True,B,113,B,,True,O,,,1271574.3999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,871.8000000119209,1271361.6000000238,1270798.800000012,prp,,False,300.0,False,False,309.0,T1→T2,1270489.800000012,113.0,775.5999999642372
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,9,True,R,114,R,,True,O,,,1274426.300000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,1679.199999988079,1274267.3999999762,1272646.0,prp,,False,50.0,False,False,57.80000001192093,T1→T2,1272588.199999988,114.0,1780.300000011921
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,8,True,R,115,R,,True,E,,,1276566.3999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,659.8999999761581,1276113.5,1276056.699999988,prp,,False,600.0,False,False,603.0999999642372,T1→T2,1275453.6000000238,115.0,509.69999998807907
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,E,4,True,R,116,R,,True,E,,,1278732.300000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,854.1999999880791,1278434.5,1277896.300000012,prp,,False,300.0,False,False,316.0,T1→T2,1277580.300000012,116.0,836.0
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,7,True,R,117,R,,True,O,,,1281328.3999999762,2h5FgHUEvBS1twD5DqbTIRrMm1f2,561.6999999880791,1280317.800000012,1280961.5,prp,,False,1200.0,False,False,1205.3999999761581,T1→T2,1279756.1000000238,117.0,366.89999997615814
2h5FgHUEvBS1twD5DqbTIRrMm1f2,red,O,1,True,R,118,R,,True,O,,,1283163.199999988,2h5FgHUEvBS1twD5DqbTIRrMm1f2,571.1000000238419,1282920.300000012,1282504.6000000238,prp,,False,150.0,False,False,155.4000000357628,T1→T2,1282349.199999988,118.0,658.5999999642372
2h5FgHUEvBS1twD5DqbTIRrMm1f2,blue,E,4,True,B,119,B,,True,E,,,1285775.300000012,2h5FgHUEvBS1twD5DqbTIRrMm1f2,703.6000000238419,1284887.5,1285393.6000000238,prp,,False,1200.0,False,False,1209.7000000476837,T1→T2,1284183.8999999762,119.0,381.69999998807907
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,3,True,R,0,R,,True,O,,,733745.0,lpzDdvuMkKWkPxu6xeclmdctEp42,890.5,733415.2000000477,732582.100000143,prp,,False,50.0,False,False,57.40000009536743,T1→T2,732524.7000000477,0.0,1162.8999998569489
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,2,True,R,1,R,,True,E,,,735995.0,lpzDdvuMkKWkPxu6xeclmdctEp42,808.5,735582.600000143,734951.600000143,prp,,False,150.0,False,False,177.5,T1→T2,734774.100000143,1.0,1043.3999998569489
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,4,True,R,2,R,,True,E,,,738852.0,lpzDdvuMkKWkPxu6xeclmdctEp42,829.5,737855.3000001907,738239.3000001907,prp,,False,1200.0,False,False,1213.5,T1→T2,737025.8000001907,2.0,612.6999998092651
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,E,8,True,B,3,B,,True,E,,,740959.8000001907,lpzDdvuMkKWkPxu6xeclmdctEp42,732.0999999046326,740608.2000000477,739952.100000143,prp,,False,50.0,False,False,76.0,T1→T2,739876.100000143,3.0,1007.7000000476837
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,1,True,B,4,B,,True,O,,,743084.100000143,lpzDdvuMkKWkPxu6xeclmdctEp42,950.1000001430511,742939.600000143,742068.2000000477,prp,,False,50.0,False,False,78.70000004768372,T1→T2,741989.5,4.0,1015.9000000953674
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,6,True,R,5,R,,True,E,,,745707.600000143,lpzDdvuMkKWkPxu6xeclmdctEp42,607.5,744717.600000143,745320.9000000954,prp,,False,1200.0,False,False,1210.7999999523163,T1→T2,744110.100000143,5.0,386.7000000476837
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,6,False,R,6,R,,True,E,,,749030.3000001907,lpzDdvuMkKWkPxu6xeclmdctEp42,576.6000001430511,747320.3000001907,747955.9000000954,prp,,False,1200.0,False,False,1212.2000000476837,T1→T2,746743.7000000477,6.0,1074.4000000953674
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,5,True,R,7,R,,True,O,,,751527.5,lpzDdvuMkKWkPxu6xeclmdctEp42,864.7999999523163,750919.5,750367.2000000477,prp,,False,300.0,False,False,312.5,T1→T2,750054.7000000477,7.0,1160.2999999523163
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,E,8,True,B,8,R,,False,E,,,753724.7000000477,lpzDdvuMkKWkPxu6xeclmdctEp42,806.5,753364.7000000477,752885.2000000477,prp,,False,300.0,False,False,327.0,T1→T2,752558.2000000477,8.0,839.5
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,3,True,B,9,B,,True,O,,,756528.5,lpzDdvuMkKWkPxu6xeclmdctEp42,1770.5,756509.5,755046.5,prp,,False,300.0,False,False,307.5,T1→T2,754739.0,9.0,1482.0
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,5,True,R,10,R,,True,O,,,758928.7000000477,lpzDdvuMkKWkPxu6xeclmdctEp42,1304.4000000953674,758862.4000000954,757618.5,prp,,False,50.0,False,False,60.5,T1→T2,757558.0,10.0,1310.2000000476837
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,9,True,B,11,B,,True,O,,,761523.8000001907,lpzDdvuMkKWkPxu6xeclmdctEp42,1557.0999999046326,761512.5,760264.8000001907,prp,,False,300.0,False,False,309.40000009536743,T1→T2,759955.4000000954,11.0,1259.0
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,9,True,B,12,B,,True,O,,,764323.600000143,lpzDdvuMkKWkPxu6xeclmdctEp42,816.5,763356.4000000954,763751.2000000477,prp,,False,1200.0,False,False,1211.2999999523163,T1→T2,762539.9000000954,12.0,572.4000000953674
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,E,4,True,B,13,B,,True,E,,,767143.0,lpzDdvuMkKWkPxu6xeclmdctEp42,773.5,766127.4000000954,766566.9000000954,prp,,False,1200.0,False,False,1213.0,T1→T2,765353.9000000954,13.0,576.0999999046326
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,1,True,R,14,R,,True,O,,,769871.5,lpzDdvuMkKWkPxu6xeclmdctEp42,1583.0,769751.5,768479.7000000477,prp,,False,300.0,False,False,311.2000000476837,T1→T2,768168.5,14.0,1391.7999999523163
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,6,True,R,15,R,,True,E,,,772278.9000000954,lpzDdvuMkKWkPxu6xeclmdctEp42,1345.1999998092651,772237.5,770967.5,prp,,False,50.0,False,False,75.19999980926514,T1→T2,770892.3000001907,15.0,1311.4000000953674
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,1,True,B,16,B,,True,O,,,774651.2000000477,lpzDdvuMkKWkPxu6xeclmdctEp42,1276.7999999523163,774582.5,773370.2000000477,prp,,False,50.0,False,False,64.5,T1→T2,773305.7000000477,16.0,1281.0
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,7,True,B,17,B,,True,O,,,776539.2000000477,lpzDdvuMkKWkPxu6xeclmdctEp42,797.7999999523163,776473.100000143,775853.600000143,prp,,False,150.0,False,False,178.29999995231628,T1→T2,775675.3000001907,17.0,685.5999999046326
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,2,True,R,18,R,,True,E,,,778886.600000143,lpzDdvuMkKWkPxu6xeclmdctEp42,1208.5,778775.3000001907,777636.8000001907,prp,,False,50.0,False,False,70.0,T1→T2,777566.8000001907,18.0,1249.7999999523163
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,1,True,R,19,R,,True,O,,,780857.9000000954,lpzDdvuMkKWkPxu6xeclmdctEp42,812.7000000476837,780725.100000143,780223.2000000477,prp,,False,300.0,False,False,310.7999999523163,T1→T2,779912.4000000954,19.0,634.7000000476837
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,4,True,R,20,R,,True,E,,,783205.600000143,lpzDdvuMkKWkPxu6xeclmdctEp42,1262.8999998569489,783157.5,781969.4000000954,prp,,False,50.0,False,False,74.79999995231628,T1→T2,781894.600000143,20.0,1236.2000000476837
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,1,True,R,21,B,,False,O,,,785808.3000001907,lpzDdvuMkKWkPxu6xeclmdctEp42,1491.2999999523163,785722.600000143,784852.5,prp,,False,600.0,False,False,621.1999998092651,T1→T2,784231.3000001907,21.0,955.8000001907349
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,4,True,R,22,R,,True,E,,,789311.3000001907,lpzDdvuMkKWkPxu6xeclmdctEp42,2382.600000143051,789222.8000001907,787450.3000001907,prp,,False,600.0,False,False,610.1000001430511,T1→T2,786840.2000000477,22.0,1861.0
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,2,True,R,23,R,,True,E,,,791968.9000000954,lpzDdvuMkKWkPxu6xeclmdctEp42,856.5,791195.5,791551.7000000477,prp,,False,1200.0,False,False,1212.7000000476837,T1→T2,790339.0,23.0,417.2000000476837
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,1,True,R,24,R,,True,O,,,794523.5,lpzDdvuMkKWkPxu6xeclmdctEp42,1355.2000000476837,794351.7000000477,793170.600000143,prp,,False,150.0,False,False,174.10000014305115,T1→T2,792996.5,24.0,1352.8999998569489
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,9,True,B,25,B,,True,O,,,797437.9000000954,lpzDdvuMkKWkPxu6xeclmdctEp42,1819.5,797362.4000000954,796148.5,prp,,False,600.0,False,False,605.5999999046326,T1→T2,795542.9000000954,25.0,1289.4000000953674
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,3,True,R,26,R,,True,O,,,799563.7000000477,lpzDdvuMkKWkPxu6xeclmdctEp42,1056.8999998569489,799520.5,798535.0,prp,,False,50.0,False,False,71.39999985694885,T1→T2,798463.600000143,26.0,1028.7000000476837
lpzDdvuMkKWkPxu6xeclmdctEp42,red,O,7,True,R,27,R,,True,O,,,801693.100000143,lpzDdvuMkKWkPxu6xeclmdctEp42,1025.7000000476837,801605.100000143,800888.0,prp,,False,300.0,False,False,308.59999990463257,T1→T2,800579.4000000954,27.0,805.1000001430511
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,7,True,B,28,B,,True,O,,,803908.5,lpzDdvuMkKWkPxu6xeclmdctEp42,653.0,803370.3000001907,803334.7000000477,prp,,False,600.0,False,False,617.3999998569489,T1→T2,802717.3000001907,28.0,573.7999999523163
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,E,4,True,B,29,B,,True,E,,,806224.0,lpzDdvuMkKWkPxu6xeclmdctEp42,1097.0,806037.7000000477,805121.2000000477,prp,,False,150.0,False,False,180.5,T1→T2,804940.7000000477,29.0,1102.7999999523163
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,1,True,B,30,B,,True,O,,,818877.3000001907,lpzDdvuMkKWkPxu6xeclmdctEp42,1443.8999998569489,818702.2000000477,817572.5,prp,,False,300.0,False,False,314.19999980926514,T1→T2,817258.3000001907,30.0,1304.8000001907349
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,4,True,R,31,R,,True,E,,,821398.8000001907,lpzDdvuMkKWkPxu6xeclmdctEp42,1241.2999999523163,821144.0,820214.2000000477,prp,,False,300.0,False,False,311.5,T1→T2,819902.7000000477,31.0,1184.6000001430511
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,O,5,True,B,32,B,,True,O,,,823529.0,lpzDdvuMkKWkPxu6xeclmdctEp42,661.2000000476837,823085.8000001907,823043.5,prp,,False,600.0,False,False,618.8999998569489,T1→T2,822424.600000143,32.0,485.5
lpzDdvuMkKWkPxu6xeclmdctEp42,red,E,2,True,R,33,R,,True,E,,,826241.3000001907,lpzDdvuMkKWkPxu6xeclmdctEp42,1653.2000000476837,826197.7000000477,824604.0,prp,,False,50.0,False,False,59.5,T1→T2,824544.5,33.0,1637.3000001907349
lpzDdvuMkKWkPxu6xeclmdctEp42,blue,E,4,True,B,34,B,,True,E,,,828365.5,lpzDdvuMkKWkPxu6xeclmdctEp42,1015.1000001430511,828291.3000001907,827338.100000143,prp,,False,50.0,False,False,61.90000009536743,T1→T2,827276.2000000477,34.0,1027.3999998569489
