path,female_beta,female_se,male_beta,male_se
UCLA -> DASS Stress,0.4450241242158206,0.08926859337689781,0.6341973945117544,0.09137920680848535
DASS Stress -> Stroop Interference Effect,-15.430097889403491,11.954838583736064,9.866318778870564,14.633281856748544
UCLA -> Stroop Interference Effect (direct),5.666959737505027,11.95341653530311,-2.195808529169409,15.422431866770271
