outcome,outcome_column,n,quantile,intercept,z_age,gender_male,z_dass_depression,z_dass_anxiety,z_dass_stress,z_ucla_score,ucla_x_gender
WCST HMM P(Focus->Lapse),wcst_hmm_trans_to_lapse,212,0.9,0.2006388462225934,0.00039095289017169316,0.01308838354215422,0.0012763856455406362,0.019410481334940822,0.0006335444591149729,-0.011598335097970402,0.0013356400663195862
WCST HMM P(Lapse->Focus),wcst_hmm_trans_to_focus,212,0.1,0.336480267349414,-0.0071564084124270755,-0.07618562180341017,0.028025273768108847,0.007366206758857028,-0.04059728606186991,-0.05112749308750382,0.03020395441614732
WCST HMM P(Lapse->Focus),wcst_hmm_trans_to_focus,212,0.3,0.551051638249897,0.01017246111082694,-0.043947498622530466,0.08768656230567978,-0.0772272028414326,0.03173100174743605,-0.14571651745836253,0.04655467962184839
WCST HMM P(Lapse->Focus),wcst_hmm_trans_to_focus,212,0.5,0.7495475872097477,0.027181838177683007,-0.10383937878466207,0.07182000105431814,-0.09274314205583778,0.06400569934737993,-0.1666623536879516,0.09772673076069231
WCST HMM P(Lapse->Focus),wcst_hmm_trans_to_focus,212,0.7,0.9090079449636113,0.041852042739589944,-0.051111991737584773,0.017543334927675736,-0.0490196489618441,0.04147266206837505,-0.06850302846336617,-0.02896614555810327
WCST HMM P(Lapse->Focus),wcst_hmm_trans_to_focus,212,0.9,0.9999999996463602,3.265078133477784e-10,-6.980161793247315e-10,-1.3461922659775206e-09,1.6537582338828078e-09,-3.2002614909726652e-09,1.7585582803581752e-09,-1.3795145348115485e-11
WCST HMM P(Lapse->Lapse),wcst_hmm_stay_lapse,212,0.1,-7.15341924184863e-11,-5.06461848830451e-10,5.621468904078364e-10,1.9313426408662968e-12,-6.426593976666176e-11,2.056173841307192e-11,-1.6794893316489518e-11,-8.357566798916748e-10
WCST HMM P(Lapse->Lapse),wcst_hmm_stay_lapse,212,0.3,0.0909920550363888,-0.04185204273958987,0.051111991737584704,-0.0175433349276759,0.0490196489618439,-0.041472662068374556,0.06850302846336608,0.028966145558103097
WCST HMM P(Lapse->Lapse),wcst_hmm_stay_lapse,212,0.5,0.2504524127902521,-0.02718183817768301,0.10383937878466236,-0.07182000105431817,0.09274314205583778,-0.06400569934737986,0.16666235368795154,-0.0977267307606923
WCST HMM P(Lapse->Lapse),wcst_hmm_stay_lapse,212,0.7,0.4489483617501029,-0.010172461110826921,0.043947498622530654,-0.08768656230568014,0.07722720284143265,-0.031731001747435844,0.1457165174583628,-0.04655467962184832
WCST HMM P(Lapse->Lapse),wcst_hmm_stay_lapse,212,0.9,0.6635197326505857,0.007156408412427118,0.07618562180341165,-0.028025273768109173,-0.007366206758858028,0.04059728606186997,0.051127493087504125,-0.030203954416146376
WCST HMM P(Focus->Focus),wcst_hmm_stay_focus,212,0.1,0.7993611537774064,-0.00039095289017170004,-0.013088383542153532,-0.0012763856455430046,-0.019410481334938084,-0.0006335444591175509,0.011598335097970645,-0.001335640066318427
WCST HMM P(Focus->Focus),wcst_hmm_stay_focus,212,0.3,0.8683755805243272,0.0037162514864582346,0.002786084157931047,0.020168315188218173,-0.004171186626516756,-0.006566250306759417,-0.007774452284646623,-0.019756225549265146
WCST HMM P(Focus->Focus),wcst_hmm_stay_focus,212,0.5,0.9103166975836116,0.007455639806657571,0.0016707042894098289,0.003506675840331397,0.003673166452986605,-0.00382158104158621,-0.0011587612300944113,-0.010400375668113164
WCST HMM P(Focus->Focus),wcst_hmm_stay_focus,212,0.7,0.9663319093418082,0.010096739015562349,-0.0075496012274158435,0.012378555422600725,-0.005622028729374016,-0.007237030845268674,-0.007833363894291212,0.0033304146398911243
WCST HMM P(Focus->Focus),wcst_hmm_stay_focus,212,0.9,0.9974152492524913,0.004935728700158555,-0.005782691438041056,0.0015600485722020905,-0.0025513295283038544,-0.002827139438569764,0.0018617518502721268,-0.0013814372749138433
WCST HMM Lapse RT Mean,wcst_hmm_lapse_rt_mean,212,0.1,2240.471277161769,-75.68515959259656,-257.2481670368666,320.29859218902425,-75.23296068857785,-214.0108444272356,-306.7705293797072,144.35028935822942
WCST HMM Lapse RT Mean,wcst_hmm_lapse_rt_mean,212,0.3,3055.882676898163,-1.2563415107289,-391.9607524969473,435.26621955499735,-390.04150876683303,24.824794001622365,-292.0276244961838,71.23793540239039
WCST HMM Lapse RT Mean,wcst_hmm_lapse_rt_mean,212,0.5,3814.200865309758,71.09743944287781,-495.0082746726348,316.41140717115906,-311.13140946072104,-141.65254285609007,169.0797566617908,-144.78699603177364
WCST HMM Lapse RT Mean,wcst_hmm_lapse_rt_mean,212,0.7,5604.066339187471,208.29010869577039,-1063.964202995676,656.1879232476007,-154.08391866435667,-523.3890327381952,161.90700084428838,-46.06031972273422
WCST HMM Lapse RT Mean,wcst_hmm_lapse_rt_mean,212,0.9,12134.46635931508,808.8192283349805,-1742.9928450848506,1003.9666786519842,-178.26928524217365,-3229.5269606093216,675.0824211942821,20.118445779027272
WCST HMM Focus RT Mean,wcst_hmm_focus_rt_mean,212,0.1,1020.6969318466214,1.6357839135717287,-109.49120541349724,7.708609702347928,-5.164012792259602,31.366872134653985,-65.76491620740882,87.16743507377886
WCST HMM Focus RT Mean,wcst_hmm_focus_rt_mean,212,0.3,1219.7584714345905,-11.94173685704452,-168.7268721290385,76.72717168781298,-33.23904453339728,-12.633746537773828,-91.18829192771703,104.36051752984642
WCST HMM Focus RT Mean,wcst_hmm_focus_rt_mean,212,0.5,1379.3909763833299,2.9979840695225835,-195.6518056447872,45.10142306726851,2.7945706537965838,-60.60410759375819,20.6145373972524,33.06878670881372
WCST HMM Focus RT Mean,wcst_hmm_focus_rt_mean,212,0.7,1547.8917090960997,17.853340308986336,-244.50965994137545,31.234593212250573,18.19575094605445,-109.79672237574005,12.704737732828379,40.8098625884988
WCST HMM Focus RT Mean,wcst_hmm_focus_rt_mean,212,0.9,1785.984410918113,43.14174578204981,-161.1598691233825,99.16014914414701,-107.67209215330135,-134.84909583416973,110.12654250966986,-25.890779057105327
WCST HMM RT Difference,wcst_hmm_rt_diff,212,0.1,1079.615581738148,-57.769417016589955,-94.57691803499785,246.38831563356044,-84.62581338210202,-160.2321979446713,-222.01543126225124,100.04219219977057
WCST HMM RT Difference,wcst_hmm_rt_diff,212,0.3,1674.387949292676,-4.0331303634493265,-114.95685971227395,371.03151693776204,-375.94355500012904,82.16725525402921,-268.21933108331416,173.8952743682338
WCST HMM RT Difference,wcst_hmm_rt_diff,212,0.5,2311.684209379629,54.16549792482399,-142.42442401533802,311.841217326361,-264.7894915046073,-132.62855433072187,71.22623327421901,-29.94825504988981
WCST HMM RT Difference,wcst_hmm_rt_diff,212,0.7,4256.356220253289,200.0029781895844,-1037.1706201418876,800.978387958342,-119.26835147742605,-565.1856327739143,29.12717379609088,26.007815874410678
WCST HMM RT Difference,wcst_hmm_rt_diff,212,0.9,10924.58147436038,812.2075653473171,-1781.8103270216945,1092.9992540471553,-27.19073470019271,-3345.8701035383556,763.1169165176605,-254.8806236956964
WCST HMM State Changes,wcst_hmm_state_changes,212,0.1,1.1492590125840711,-0.343297972741677,0.5474181544453356,-0.11208312682981504,0.07407777470999363,0.2211115087669585,-0.08899657670950514,0.2426969037303402
WCST HMM State Changes,wcst_hmm_state_changes,212,0.3,5.257617958945912,-1.46595327953872,1.051804245451875,-1.5400635834220495,0.503349286892602,1.195147357891009,0.9546270941469589,-0.17408507303735082
WCST HMM State Changes,wcst_hmm_state_changes,212,0.5,12.312922727581249,-0.8927479636996992,-2.0996248459205678,-0.42070795184360626,0.2993266629455062,-0.11911587497621103,-0.3901248688725662,1.1222610227096332
WCST HMM State Changes,wcst_hmm_state_changes,212,0.7,16.05670690931309,-0.6149997682592269,-1.4265505971715609,0.9396791782428074,-0.1014630177922113,-0.06934432444321344,-0.6250845395985871,-0.6575356310851476
WCST HMM State Changes,wcst_hmm_state_changes,212,0.9,24.83970552523959,-0.059591064131034294,-3.892596121618491,1.5538180574777187,-0.14736289649629922,-1.3284683747711907,-1.4664927422654601,0.866101263055019
WCST RL alpha,wcst_rl_alpha,212,0.1,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha,wcst_rl_alpha,212,0.3,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha,wcst_rl_alpha,212,0.5,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha,wcst_rl_alpha,212,0.7,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha,wcst_rl_alpha,212,0.9,0.7493793360809643,0.01627143573947447,-0.3234911102368733,0.03810984926746528,-0.17331723839309457,0.06971562602942595,0.026821198938801766,0.11287357427813893
WCST RL beta,wcst_rl_beta,212,0.1,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL beta,wcst_rl_beta,212,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL beta,wcst_rl_beta,212,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL beta,wcst_rl_beta,212,0.7,0.2193961817312604,0.00927365276064841,0.024466695099620343,0.17020472683011278,-0.03863949674586679,-0.009165784291593026,-0.003571045309468084,0.016985273296918325
WCST RL beta,wcst_rl_beta,212,0.9,1.3278375070665127,0.0001337760085117208,-0.13065236592471624,0.6818179858040634,-0.06897798514706423,-0.11350602226811062,-0.6358846371394774,0.5480052012756523
WCST RL alpha (pos),wcst_rl_alpha_pos,212,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha (pos),wcst_rl_alpha_pos,212,0.3,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha (pos),wcst_rl_alpha_pos,212,0.5,0.18399351005954523,0.012141067907980802,-0.1248072128847687,0.026053077411074863,-0.016499882280188262,-0.018300475420580543,0.09649759644308596,-0.08584498692304848
WCST RL alpha (pos),wcst_rl_alpha_pos,212,0.7,0.617989091825013,0.045322144106474935,0.06221490670531505,0.11435498830794727,-0.032163833402629946,-0.026658750698555007,0.02967609538962818,0.07677173010624962
WCST RL alpha (pos),wcst_rl_alpha_pos,212,0.9,0.9900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha (neg),wcst_rl_alpha_neg,212,0.1,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha (neg),wcst_rl_alpha_neg,212,0.3,0.027564440117707287,-0.005374880377040726,0.02327828860640536,-0.013443798365680533,-0.01136731431684522,0.029673714149834777,-0.0063717228374393885,0.02634891051442092
WCST RL alpha (neg),wcst_rl_alpha_neg,212,0.5,0.4779273314344203,-0.011963523886773965,-0.0008976539648646725,-0.15343673702011343,0.013643341606958851,0.19045310725726503,0.0922418926402455,0.06515348288791388
WCST RL alpha (neg),wcst_rl_alpha_neg,212,0.7,0.9013385842862959,0.022711421395975227,-0.0030364522021017744,-0.06812581885018065,0.027814259005984592,0.02851279624120177,0.051014940751898295,-0.00017245836000895365
WCST RL alpha (neg),wcst_rl_alpha_neg,212,0.9,0.9899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL alpha asymmetry,wcst_rl_alpha_asymmetry,212,0.1,-0.9610201846425386,-0.03209493370966745,0.005893903481731004,0.04087790139222331,-0.015248244320564739,0.0025705027674646497,-0.012156541268144526,-0.0065889026344746115
WCST RL alpha asymmetry,wcst_rl_alpha_asymmetry,212,0.3,-0.34545999928050675,0.019237051694653888,-0.20734345436356091,0.23643526837031337,-0.10641422870606085,-0.11699402478713262,-0.013935038392499462,-0.0488972411723399
WCST RL alpha asymmetry,wcst_rl_alpha_asymmetry,212,0.5,-0.039802390771143815,0.013665742800429762,-0.008618892295935267,0.062351443924352795,-0.02719504290458729,-0.05508404208291557,0.011036461487264242,-0.018727478644325758
WCST RL alpha asymmetry,wcst_rl_alpha_asymmetry,212,0.7,0.149987852693347,0.06286164709350421,-0.06352925954510286,0.07709965376883189,-0.019956896770186104,-0.1260388019560943,0.026058615201429852,0.022777890706948738
WCST RL alpha asymmetry,wcst_rl_alpha_asymmetry,212,0.9,0.7610967828984113,0.04552583884596094,0.030057417254807327,0.09232178223749858,0.03879195692791597,-0.12738887730326828,0.08406088048647546,-0.19603885831648346
WCST RL beta (asym),wcst_rl_beta_asym,212,0.1,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST RL beta (asym),wcst_rl_beta_asym,212,0.3,0.14695312590102566,0.02548441041037664,0.035102624760739345,0.05894633315699237,0.0028207629356899076,-0.015284108514411102,-0.0034222977182757097,0.04142260220991346
WCST RL beta (asym),wcst_rl_beta_asym,212,0.5,0.39504289368421536,0.023983150473137427,-0.01416537317128197,0.0646341446906628,-0.0032033368823807095,-0.04527178274645885,-0.019259507859840316,0.14582800990496164
WCST RL beta (asym),wcst_rl_beta_asym,212,0.7,0.8448849715101138,-0.14202801459343783,0.07234149038612096,0.15362713425233188,-0.05659652081729539,-0.003260870465717384,-0.23505121695474904,0.5306913475205168
WCST RL beta (asym),wcst_rl_beta_asym,212,0.9,3.9976051417336547,0.06659331781942386,0.3914695408860692,1.591642742383038,-0.8331694342421112,1.2847480917952592,-1.2093650456592742,0.030890615186815493
WCST WSLS P(stay|win),wcst_wsls_p_stay_win,212,0.1,0.8786195012438002,0.0042089536146032985,-0.01210339185950493,-0.08004253113091052,0.03838195850619169,0.013691065147200785,-0.012837764592295003,0.02715549552388599
WCST WSLS P(stay|win),wcst_wsls_p_stay_win,212,0.3,0.9513701033279722,0.00970606281512383,-0.008106504787855323,-0.004450926177089149,0.004909893177607241,-2.2716141407372954e-05,-0.011166761046247918,0.012421137839396688
WCST WSLS P(stay|win),wcst_wsls_p_stay_win,212,0.5,0.9809223922337611,0.0010701548763465123,-0.012299468197239975,-0.00506833041779399,0.009701989005629312,-0.003313119671250732,-0.010973047632874286,0.01924536935267396
WCST WSLS P(stay|win),wcst_wsls_p_stay_win,212,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST WSLS P(stay|win),wcst_wsls_p_stay_win,212,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST WSLS P(shift|lose),wcst_wsls_p_shift_lose,208,0.1,0.44225187038801095,-0.02151205989964746,0.1869074260659315,-0.03987006347662351,0.01559076025652793,-0.006594937882052035,0.03186461020418639,-0.006043947525372521
WCST WSLS P(shift|lose),wcst_wsls_p_shift_lose,208,0.3,0.6189429722383273,-0.004538774929295968,0.11513237226589264,-0.06303148037419604,-0.01466194476798186,0.006237959889384556,0.04110495996326985,0.004539346787550016
WCST WSLS P(shift|lose),wcst_wsls_p_shift_lose,208,0.5,0.7805137283561409,0.004525928551105235,0.09943012034598545,-0.05686564312793931,0.06594318767644793,0.008997594872475282,0.039412459877990406,-0.008135364930922264
WCST WSLS P(shift|lose),wcst_wsls_p_shift_lose,208,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST WSLS P(shift|lose),wcst_wsls_p_shift_lose,208,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCST Bayesian RL hazard,wcst_brl_hazard,212,0.1,0.06329338804943845,0.005859460906541334,0.03620337753464245,0.01811127750352325,0.004244414106047895,-0.0261522217763509,0.009065056208700519,-0.006527865756386765
WCST Bayesian RL hazard,wcst_brl_hazard,212,0.3,0.1509299612462446,-0.010391766295894386,0.03030165109240467,0.00317878614124248,0.0029176360954284225,0.0017940175913744437,0.0027326219185148464,-0.021496187519927004
WCST Bayesian RL hazard,wcst_brl_hazard,212,0.5,0.18587611065886867,-0.007470583929667788,0.032167646970365935,0.0034838702245653507,0.006584742117187979,-0.0026790994445498057,0.01243755160885036,-0.022612174550466276
WCST Bayesian RL hazard,wcst_brl_hazard,212,0.7,0.2285845981954088,-0.004296924891262432,0.019277348823270632,0.007768475264431755,0.008778528145074724,-0.004264868480436228,-0.0025103945576889796,-0.015337661928004913
WCST Bayesian RL hazard,wcst_brl_hazard,212,0.9,0.2982333088439644,0.0019073331925315217,-0.0026006077412330693,-5.645791937591143e-05,6.277262823705752e-05,-0.0017603982450395917,-0.00047163560425978905,0.00456494362343653
WCST Bayesian RL noise,wcst_brl_noise,212,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
