participant_id,prp_t2_cv_all,prp_t2_cv_short,prp_t2_cv_long,prp_cascade_rate,prp_cascade_inflation,prp_pes,prp_t2_trials,stroop_post_error_slowing,stroop_post_error_rt,stroop_post_correct_rt,stroop_incong_slope,stroop_cv_all,stroop_cv_incong,stroop_cv_cong,stroop_trials,wcst_pes,wcst_post_switch_error_rate,wcst_cv_rt,wcst_trials
aM2995jJmJWvr6cneaGH58HauIg2,0.3450308364655645,0.2209949357868186,0.2260813862704723,0.0,0.0,619.6457627248966,120.0,254.67941175547298,1279.699999988079,1025.020588232606,-1.8428723326439922,0.422304159558726,0.41197368642712684,0.3813054234766573,104,339.8716269881718,0.4,0.3504194212849987,87
afdTz6deeYWf1qKNdUpKAYKN3hz1,0.4323311361724775,0.4048375344552133,0.4042204407121674,0.0,0.0,580.6224137899176,120.0,324.99733009807835,1259.2750000022352,934.2776699041568,2.0394984855473144,0.3787573052186807,0.3958615673089888,0.278022681010772,108,-55.26336554030331,0.7999999999999999,0.5247621802674901,128
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,0.4453366589143771,0.3812085158134297,0.2436030732613607,0.0,0.0,357.34869564927135,120.0,,,812.6457943882898,-2.923393819793222,0.28644707011832926,0.31260467642908735,0.28121072724736806,108,124.32499999949277,0.43999999999999995,0.39981748711836157,119
azdL1gX79EVd9iepyCAVQrqIaQF3,0.39713258943320645,0.22998707919964054,0.49430984642156695,0.0,0.0,298.4559322034356,120.0,49.11238095217959,786.2999999998137,737.1876190476341,0.3505829110976119,0.25903020035155233,0.1979779005257595,0.2984328320625967,108,904.239705882421,0.36,0.4682057498751286,81
bXpFswkI7TfIfL6G4FqWrbaxTGx2,0.4672457589605355,0.3277010156963945,0.6042908281263893,0.01680672268907563,0.1818181818181818,256.584848484869,119.0,114.92548543692078,784.3750000000291,669.4495145631083,-2.1133450325119147,0.40693851672646586,0.4353696509848817,0.26885021912184387,108,318.4557657657757,0.27999999999999997,0.37990768907843436,90
biQ16yPcCKSkJQhSxUKcDc8gm8I2,0.32288282996350176,0.27685412337527415,0.29562074000873984,0.008333333333333333,0.12500000000000003,220.43303574834545,120.0,,,1118.5869158851767,0.21005194021603496,0.2123217889716964,0.17994019902820757,0.24078818448749192,108,-103.05846774377801,0.4,0.3875315075960559,128
btpcu1rB1JeSTo2upeHGPdv8kYG3,0.41997285109757804,0.39759508599609183,0.545964737386884,0.0,0.0,-178.8370689482523,117.0,,,984.2280373796125,-3.351554579227872,0.36825213530276313,0.4124984682466012,0.24165343822055446,108,1798.8033333546587,0.31999999999999995,0.8977992068975309,70
c0hRe9PCPPZs3HWFqhIQargNlp52,0.3602003580447224,0.3064194011567916,0.4949516061293836,0.0,0.0,370.84145297963414,119.0,22.837735661920647,972.1999998092653,949.3622641473446,-0.1953580603276044,0.3244438468476172,0.2923261399479559,0.34586327746978207,108,832.5177680766724,0.48,0.45469807563767944,85
c8BtRUVPPPZHjyhX2rn702NoUld2,0.5403830030681289,0.4574434281813377,0.5441702999711759,0.00909090909090909,0.24999999999999992,-20.217133940380336,110.0,,,861.0345794385838,-3.6998147468896843,0.3074050947884365,0.3041170397268993,0.15978701938783754,108,396.4065789564661,0.32,0.9818310780322076,96
cC0BEsQjfrcuCyoaOas9zJT0MNs2,0.3521914631594029,0.2753191572496712,0.254813415330604,0.008403361344537815,0.33333333333333304,422.2128203985019,119.0,,,988.959813075645,-1.3056341242054066,0.2714874276712501,0.286378237522955,0.23259002823710687,108,184.0823809351241,0.68,0.3465294546086783,120
cEIs6U87xfbSL5eFTXDK77MmvNf1,0.42981994226120906,0.33169261857988036,0.36492681153332723,0.0,0.0,68.74761065677194,118.0,,,870.1046728865008,1.0639794125563762,0.3732238881729982,0.42756557976734627,0.3678784058977183,108,1387.7552326640418,0.27999999999999997,0.8152790481876018,103
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,0.4475179522658502,0.35961719896027056,0.3407922346070555,0.008333333333333333,0.11111111111111117,150.76726726762536,120.0,397.7429611655947,1075.2750000003725,677.5320388347778,-3.8237648473301706,0.363925081263623,0.3590083479472533,0.2970456476679379,108,717.6172976119569,0.19999999999999998,0.8222736929332402,119
cec6NLR2ZLVVw6h0TEKSNIH11v02,0.4170225901160423,0.25402894669940346,0.19763809096072787,0.0,,,120.0,,,853.231775700946,-2.2210592857280065,0.26254662850263477,0.22940521702088018,0.1665610631219592,108,-61.556527347777546,0.19999999999999996,0.4737611757081089,128
