outcome_column,n,ucla_beta,ucla_se,ucla_t,ucla_p,r2,adj_r2,cov_type,outcome,outcome_type,confirm_len,include_errors,use_log,merge_pre
rt_ms_exploration,208,106.17275935948734,88.7046327936588,1.1969246251936154,0.23274572113615513,0.04174357117359251,0.013138901656386204,OLS,exploration,phase_mean,3,True,False,False
rt_ms_confirmation,212,127.35167235688186,48.53036103631242,2.6241649482391463,0.009339868856892631,0.054980387360194616,0.027321276746346657,OLS,confirmation,phase_mean,3,True,False,False
rt_ms_exploitation,212,27.14788712573008,36.506720329742855,0.7436408113497963,0.4579452518127286,0.07096365889650746,0.04377235135201496,OLS,exploitation,phase_mean,3,True,False,False
exploration_minus_exploitation,208,78.690573336462,83.35683982747487,0.9440205926631728,0.34629246896018717,0.020722126990713297,-0.008510048322996733,OLS,exploration_minus_exploitation,phase_contrast,3,True,False,False
confirmation_minus_exploitation,212,100.20378523115184,39.122860636441466,2.561259161550569,0.011147914323463043,0.04321380809843611,0.015210309798878163,OLS,confirmation_minus_exploitation,phase_contrast,3,True,False,False
exploration_minus_confirmation,208,-28.34859460132151,79.91378627155898,-0.35473972544597937,0.7231565030193802,0.01694557352291204,-0.012399334730135436,OLS,exploration_minus_confirmation,phase_contrast,3,True,False,False
