participant_id,prp_engaged_mean,prp_lapse_mean,prp_engaged_sd,prp_engaged_prob,prp_lapse_prob,prp_state_separation,prp_bic,prp_bic_single,prp_bic_diff,stroop_engaged_mean,stroop_lapse_mean,stroop_engaged_sd,stroop_engaged_prob,stroop_lapse_prob,stroop_state_separation,stroop_bic,stroop_bic_single,stroop_bic_diff,wcst_engaged_mean,wcst_lapse_mean,wcst_engaged_sd,wcst_engaged_prob,wcst_lapse_prob,wcst_state_separation,wcst_bic,wcst_bic_single,wcst_bic_diff
LSLmd8jENtONZFVkIpRDX665Bu73,723.7750159286181,1635.8174903757042,291.1657365448854,0.6841140547108039,0.315885945289196,912.0424744470861,1642.3752527156364,1651.997505732278,9.62225301664148,899.8114100522905,1275.5354149981297,207.32809579522961,0.812799258910928,0.1872007410890721,375.72400494583917,1542.856138317974,1550.271229602327,7.415091284352911,1360.7138992380542,2857.2031139229666,291.6584396517403,0.7771445783713662,0.22285542162863373,1496.4892146849124,1290.0861741806602,1345.255071582659,55.16889740199872
mUZzgdWKnPb2txOkJg9FHgqX5792,866.0995173410772,1610.950041677007,244.51155012772352,0.7103062349044147,0.2896937650955853,744.8505243359298,1719.88900162621,1738.424097915823,18.535096289612966,1001.4298323229264,1569.0966695896714,291.58497635202616,0.8408727217178121,0.15912727828218787,567.666837266745,1607.7281636389166,1608.0708692834787,0.34270564456210195,1491.2657591852865,2579.113763284002,369.5462926137675,0.7914014087036021,0.2085985912963979,1087.8480040987154,1618.8574478121302,1629.9502928184324,11.092845006302241
WbOfW9KmUkPQK8o5hlHJnJFdpp92,580.3125700774613,1075.8172241793275,138.4246923953323,0.897925115444583,0.10207488455541705,495.5046541018662,1523.358331253096,1555.2108846813737,31.852553428277815,1012.1301953742766,1720.6206815973248,277.57125847805753,0.7518456488100154,0.24815435118998463,708.4904862230483,1570.5425916738216,1569.6819965809723,-0.8605950928492803,1300.4230885707,2129.379857955132,242.66215970000547,0.6872946949177526,0.3127053050822473,828.9567693844322,1483.7462493982935,1504.6154441405968,20.869194742303307
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,805.6897140192659,1569.0302003690554,148.31621802607555,0.20981925702027523,0.7901807429797247,763.3404863497894,1840.0147743984335,1836.5350784300194,-3.4796959684140347,871.1068282050069,1336.395894373134,171.89813997678465,0.845509175597901,0.15449082440209905,465.2890661681272,1496.1030760615101,1507.9451104004634,11.842034338953226,1350.6968137894887,3385.437996438314,405.845375509914,0.8307513986564089,0.16924860134359115,2034.741182648825,1112.952296622489,1140.3378863202454,27.38558969775636
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,555.0813478769753,1220.034177405578,132.55871317666612,0.31745791339152735,0.6825420866084726,664.9528295286027,1688.8515809238118,1697.2106264844567,8.359045560644972,733.7289118745863,1204.4995934974381,150.81154474303068,0.8004045613161539,0.19959543868384616,470.77068162285184,1501.1747240327718,1509.9260517422595,8.751327709487668,936.184734089099,1989.30425767226,196.0257376224673,0.7004591635765799,0.2995408364234201,1053.119523583161,1243.3471696510235,1299.6919712557863,56.34480160476278
fEq0OghbLpfD1jigl1Mbz96aMbg2,480.0685327447041,1138.2087385432092,141.87533620417437,0.39707014880694536,0.6029298511930546,658.1402057985051,1656.0623368004008,1667.6472442969134,11.584907496512642,578.9971390232084,1114.5839012490987,150.98504837462522,0.8458909197743966,0.15410908022560335,535.5867622258903,1426.9739735374976,1438.2587321768024,11.284758639304755,1052.1368122263757,2021.6460285870937,277.36554570211274,0.7385998501480155,0.26140014985198445,969.509216360718,1343.5533028403686,1359.3053804124156,15.752077572047028
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,626.7559443813243,1316.6197306275783,212.3497105549087,0.6212262163956661,0.37877378360433395,689.863786246254,1720.8633611232103,1724.7885482402255,3.9251871170151844,565.3687454045826,931.5668509368211,111.12758692012878,0.5496298040654962,0.4503701959345037,366.1981055322385,1494.8147527475198,1506.6567727667389,11.842020019219035,1077.4369863012473,4952.999999999989,470.4254089067215,0.9864864864864865,0.013513513513513544,3875.563013698742,1125.7333351647299,1176.5059920604933,50.772656895763475
cEIs6U87xfbSL5eFTXDK77MmvNf1,778.6193805124723,1394.362925174575,218.4885428775834,0.5932608740439499,0.4067391259560501,615.7435446621026,1700.3176394522015,1708.7062549719958,8.388615519794257,762.905461968491,1279.35176336658,177.3498139996671,0.7698048633750139,0.2301951366249861,516.446301398089,1545.5828010059531,1566.867514992942,21.28471398698889,1228.5021185972428,2830.9103445520063,328.23279933092147,0.8885045365926931,0.11149546340730696,1602.4082259547636,1553.902611143918,1621.537216327484,67.63460518356601
AsXBOflrszVNKoFqbN61bMJqS0k2,774.6037498287908,1348.7616259626664,142.97561428085493,0.36420799080481236,0.6357920091951876,574.1578761338756,1746.401503599779,1747.081550328929,0.6800467291500354,657.4248860968885,990.8094209739252,125.8201866431485,0.682135022297227,0.317864977702773,333.3845348770367,1429.8891444302358,1435.2465760898908,5.357431659655049,1123.3371554004639,2487.1770921998445,254.98810960011386,0.8712521819597853,0.12874781804021468,1363.8399367993807,1576.1180425822743,1656.3109981899654,80.19295560769115
Fz7EUjZCLuUBxLDUVtN6djaBTy42,709.262541602421,1170.0481807323872,143.6339532007346,0.6463718341189427,0.35362816588105733,460.78563912996617,1684.328166016932,1707.051711198494,22.72354518156203,946.3139586572707,1074.7365146915138,113.6004189295964,0.7094377639232249,0.29056223607677517,128.42255603424303,1472.5892485000234,1487.5659600798172,14.9767115797938,1432.0716708153734,2096.0286784840946,203.90755376790094,0.5124533173549707,0.48754668264502926,663.9570076687212,1234.1666625771295,1228.74697477161,-5.419687805519516
