gender,wcst_beta_dass,wcst_p_dass,stroop_beta_dass,stroop_p_dass,prp_beta_dass,prp_p_dass
male,0.5471111882930488,0.47956184419868264,33.0066296769822,0.09205455437316731,21.31178786801452,0.38528540586892657
female,-0.27986932906098544,0.7291829400145021,3.5689626604601656,0.8115183516963695,12.048626116920179,0.5593303201816662
