model,term,beta,se,t,p
DASS Stress outcome,Intercept,0.07281493805209799,0.09323534004008384,0.7809800234631343,0.43481424401654845
DASS Stress outcome,C(gender_male)[T.1],-0.0823501878408676,0.1531944352556951,-0.5375533889557923,0.5908854168844855
DASS Stress outcome,ef_composite,-0.1944072431660887,0.12540655912647572,-1.5502159099192254,0.12108970240768935
DASS Stress outcome,ef_composite:C(gender_male)[T.1],0.2708791481168765,0.21462409153022804,1.2621097015976206,0.206909314780093
DASS Stress outcome,z_ucla,0.4352407131422613,0.08940044893138148,4.86843990544529,1.124827169227019e-06
DASS Stress outcome,z_ucla:C(gender_male)[T.1],0.1957852936973922,0.12993758310740258,1.5067641633411162,0.1318711183693209
DASS Stress outcome,z_age,0.017172567045576213,0.0999947251419113,0.17173472921901745,0.8636460814483378
