path,female_beta,female_se,male_beta,male_se
UCLA -> Stroop Interference Effect,-1.3053542628358121,10.177438772256693,3.9019193151596987,10.88300564301576
Stroop Interference Effect -> DASS Stress,-0.0008808465276177931,0.0008425197837267424,0.00028097888492758323,0.001026765785686874
UCLA -> DASS Stress (direct),0.4435065577644131,0.08915616074545808,0.6338190968676544,0.09321085824494639
