model,term,beta,se,t,p
overall,group_high,0.0015627700294843666,0.012557072970384494,0.1244533684856428,0.9009563198119018
segment,group_high,0.005795109533324492,0.011348118315160007,0.510666999795268,0.6095842520769235
segment,segment_c,0.0019658130520240832,0.005823275059135935,0.33757860174232834,0.7356807698246031
segment,group_x_segment,0.01562213601587353,0.0077436265573988085,2.017418569978305,0.04365185096672607
