model,term,beta,se,t,p
DASS Anxiety predicting loneliness,Intercept,0.08412221722329574,0.08612755514286953,0.976716651061936,0.32870944937895796
DASS Anxiety predicting loneliness,C(gender_male)[T.1],-0.20936415247605836,0.1377966124189799,-1.5193708234239645,0.1286691817572698
DASS Anxiety predicting loneliness,z_dass_anx,0.4989782176035636,0.08452429148946368,5.903370602825619,3.5614898494895942e-09
DASS Anxiety predicting loneliness,z_dass_anx:C(gender_male)[T.1],-0.030438094497531366,0.1376877275361181,-0.22106614033227381,0.8250409341234828
DASS Anxiety predicting loneliness,z_age,-0.05639479569319043,0.07379841279120368,-0.7641735582138746,0.44476382166330053
