path,female_beta,female_se,male_beta,male_se
DASS Anxiety -> Loneliness,0.4989782176035636,0.08452429148946368,0.4685401231060322,0.10874548082912
Loneliness -> WCST Perseverative Error Rate,-0.4130423715690807,0.45662691699516084,-0.4984938798323023,0.5670067638121721
DASS Anxiety -> WCST Perseverative Error Rate (direct),-0.3718909076152445,0.4525956649658794,0.09604578214290921,0.4852675455094373
