path,female_beta,female_se,male_beta,male_se
DASS Anxiety -> Loneliness,0.4989782176035636,0.08452429148946368,0.4685401231060322,0.10874548082912
Loneliness -> Stroop Interference Effect,3.141618220617475,11.98538703574022,2.279687519003388,13.329672518040594
DASS Anxiety -> Stroop Interference Effect (direct),-9.114250842959718,10.723165025328823,3.3293535811033284,14.815150451651165
