model,term,beta,se,t,p
Loneliness predicting DASS,Intercept,0.044648649673918905,0.06518567972894002,0.6849456791672691,0.49337819961766716
Loneliness predicting DASS,C(gender_male)[T.1],-0.11227801114128654,0.11287167967260328,-0.9947403234093907,0.31986257726874423
Loneliness predicting DASS,z_ucla,0.6466342192365875,0.09958694841925783,6.493162301894003,8.405305038982352e-11
Loneliness predicting DASS,z_ucla:C(gender_male)[T.1],0.0030318440757158283,0.1362296309869308,0.02225539373300283,0.9822442307042486
Loneliness predicting DASS,z_age,0.049244058100940444,0.03209740368924812,1.534206896535873,0.12497876154239851
