gender,mean,se,ci_lower,ci_upper,significant
Female,-0.09857049572705058,0.04747125573770331,-0.19892702225298584,-0.010230527382266734,True
Male,-0.06407944921136693,0.04897032233353387,-0.16036551668794283,0.030066331223567368,False
