model,term,beta,se,t,p
EF outcome,Intercept,0.1345357099917356,0.05811232176449261,2.315097829629975,0.020607578784370133
EF outcome,C(gender_male)[T.1],-0.30995805958327033,0.09697787815054522,-3.196172833376513,0.0013926366387598786
EF outcome,z_ucla,-0.01836051944434195,0.056363526138188756,-0.32575178847623404,0.744612157913912
EF outcome,z_ucla:C(gender_male)[T.1],0.08176960705920469,0.08675918177565291,0.9424893755988784,0.3459421480540713
EF outcome,z_dass_anx,-0.07082920942582079,0.05611922068722535,-1.2621203316521452,0.20690549028364358
EF outcome,z_dass_anx:C(gender_male)[T.1],0.05936895864329118,0.10140827217073221,0.5854449284308569,0.5582485864188271
EF outcome,z_age,0.015296960858960491,0.1811171583087001,0.0844589270381993,0.9326915575917214
