model,term,beta,se,t,p
DASS Anxiety predicting loneliness,Intercept,0.11298190270504654,0.0856021622669743,1.3198487013993976,0.18688553771294347
DASS Anxiety predicting loneliness,C(gender_male)[T.1],-0.27418838688352914,0.13445481293544304,-2.03926048385622,0.04142403725020214
DASS Anxiety predicting loneliness,z_dass_anx,0.41085009771743486,0.08694848927289654,4.725212607523757,2.298747246887909e-06
DASS Anxiety predicting loneliness,z_dass_anx:C(gender_male)[T.1],0.06869262592938762,0.13657106274976147,0.5029808258521997,0.6149777530316185
DASS Anxiety predicting loneliness,z_age,-0.026523769061058376,0.0395443096756607,-0.6707354175254097,0.502389095956883
