model,term,beta,se,t,p
EF outcome,Intercept,0.16939692293545708,0.06382962633277796,2.653891815883433,0.007956933288369229
EF outcome,C(gender_male)[T.1],-0.3873483036555432,0.09915118554672636,-3.9066431885779114,9.35871936897835e-05
EF outcome,z_ucla,-0.009633556674229129,0.06679024380456013,-0.14423598605836194,0.8853141252735099
EF outcome,z_ucla:C(gender_male)[T.1],0.04698975385816689,0.09787409287451992,0.48010410598042924,0.6311533687572138
EF outcome,z_dass_anx,-0.07319486901141171,0.06878310541885344,-1.0641402211443192,0.2872651825920045
EF outcome,z_dass_anx:C(gender_male)[T.1],0.0997249927057454,0.11512508473293175,0.8662316552216954,0.38636313722423044
EF outcome,z_age,0.11611386361992108,0.050776741114324335,2.2867529713750154,0.02221024590258863
