outcome,nobs,est_ols,est_rlm,vif_mean,max_cook,max_dfbetas_abs_ucla
stroop_effect,81,17.5498230739274,25.018186662391777,1.9241386820320745,0.1715718148527479,0.44606136107631855
prp_bottleneck,77,-16.90804167327168,-18.477226841551108,1.9088324988979914,0.14871138605099532,0.589681185905827
wcst_total_errors,74,2.5715514415508736,0.5464749108121317,1.9312068889459988,0.3266851186733811,1.0169081831070503
