path,female_beta,female_se,male_beta,male_se
UCLA -> DASS Stress,0.4450241242158206,0.08926859337689781,0.6341973945117544,0.09137920680848535
DASS Stress -> PRP Bottleneck Effect,-36.52003153880568,18.147397505409224,30.53543310677955,19.078629491227403
UCLA -> PRP Bottleneck Effect (direct),18.424201719047925,15.211006459710637,12.89025290459989,20.32278601520078
