﻿outcome,outcome_column,n,cov_type,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
WCST RT IQR,wcst_iqr_rt,197,OLS,0.006214522979906767,0.012889429152215581,0.0364019323251783,0.041155237899311414,-0.0040306881233931335,-0.012951161707674075,0.005972519661762821,0.005642468932619327,2836.348758295515,2841.0211151874646,2838.2718795842093,2839.297699138566,0.006674906172308814,0.43051815962083373,0.7313740775537625,0.023512503172962718,4.636140059561102,0.03256569007028711,0.03256569007028728,0.004753305574133115,0.9369345164309498,0.334304462473493,0.33430446247347667,67.81281408118008,31.49441117826698,2.1531697702599044,0.032565690070287576,z_ucla_score:C(gender_male)[T.1],45.59879648461139,47.108444141540495,0.9679537780446905,0.33430446247348666,119,54.26863496911946,41.409723007796124,0.1926744325458054,78,74.24365929013847,49.52615673668516,0.13822499514868228,2.5888341954474314,2.109636948034109,10.516787042927085,0.16112934131573317,8.997465315236712e-14
WCST RT MAD (correct),wcst_mad_rt_correct,197,OLS,0.022868227029898103,0.028887611164447047,0.040966685463390995,0.04288790853224633,0.012794703597216683,0.003465820880793835,0.01068142289907692,0.007439312551959176,2441.446565931962,2446.229241665307,2445.763512059441,2447.368467852244,0.006019384134548944,0.3946341614408631,0.7570052417183821,0.012079074298943948,2.3930598468399156,0.123538873805377,0.123538873805377,0.0019212230688553378,0.37938206324071017,0.5386752016932639,0.5386752016932639,17.99119344783122,11.630093155207978,1.5469517920219518,0.12353887380537622,z_ucla_score:C(gender_male)[T.1],10.730630062444492,17.421551369241342,0.6159399834729976,0.53867520169327,119,23.477757126915403,16.28631630968542,0.1521911929312629,78,3.890617522502456,15.631453944232291,0.8041493010638797,2.5888341954474314,2.109636948034109,8.015565950117402,0.33122331378885156,1.2733838573435055e-15
WCST RT IQR (correct),wcst_iqr_rt_correct,197,OLS,0.018530089923941673,0.02596203540865849,0.05628911053943997,0.06035645096486564,0.008411843428312249,0.0004636593722359139,0.026487714030159037,0.025554838037638472,2775.2373522086646,2779.7399403816785,2775.5087470842755,2776.6578532820986,0.007431945484716818,0.48577900765790116,0.6925561805424778,0.030327075130781478,6.105836373406926,0.01435439065378099,0.01435439065378099,0.0040673404254256695,0.8181052710837124,0.36688620707637043,0.36688620707637043,66.36271413882936,26.85663265132754,2.47099906382154,0.014354390653781333,z_ucla_score:C(gender_male)[T.1],36.34605816757011,40.18395898405392,0.904491719743025,0.36688620707638264,119,66.0708882070166,38.41814466565742,0.08820954421931776,78,55.265632270269194,34.36069289678381,0.11212480579746321,2.5888341954474314,2.109636948034109,12.845215951418819,0.07597069109738097,1.136552257779368e-15
WCST Valid Trial Count,wcst_trials,197,OLS,0.0017097217536898857,0.003998697667326967,0.013445919383375915,0.01360120068506221,-0.008581930599364851,-0.0220746348544707,-0.017708420004517667,-0.022932088178454046,1710.6251935376306,1716.1729743562532,1716.2954815196094,1718.2644717405049,0.0022889759136370813,0.1463165421172155,0.9319477762806707,0.009447221716048948,1.819436117407164,0.17898583470547824,0.1789858347054724,0.00015528130168629417,0.029752840371560542,0.8632367999070719,0.8632367999071674,-2.463092288195325,1.8260483756793326,-1.3488647513398966,0.17898583470546983,z_ucla_score:C(gender_male)[T.1],0.47226024877721207,2.7378974384990427,0.17249011673575046,0.8632367999071893,119,-1.6469886019490185,2.268422551325122,0.4693091724857734,78,-4.688084615252235,3.1681802416552194,0.14330490218414693,2.5888341954474314,2.109636948034109,2.864055221766966,0.8972869191760392,3.342194342268222e-11
Stroop Mean RT (Incongruent),rt_mean_incongruent,197,OLS,0.03520555610933673,0.04084064143177191,0.043664589265325016,0.05135024587542747,0.025259221636237172,0.01573175769961932,0.013464523663177297,0.0162150697967397,2669.9421744204656,2674.7881810330105,2676.2073200093514,2676.6177196333,0.005635085322435174,0.3740432657585192,0.7718220917837062,0.0028239478335531087,0.5610480197140175,0.4547645948446498,0.45476459484464127,0.007685656610102454,1.5312174941212449,0.21746495692450254,0.2174649569244986,15.634880495065397,20.87346505426429,0.7490313876694521,0.4547645948446398,z_ucla_score:C(gender_male)[T.1],38.57446389690511,31.17320516743977,1.2374237326483164,0.21746495692449225,119,0.04162039109670701,25.407612249453233,0.9986958685945991,78,30.308384047455537,36.346764952895114,0.407113654079605,2.5888341954474314,2.109636948034109,2.7313853988956533,0.9086902589703938,0.00014207230067745706
Stroop Mean RT (Congruent),rt_mean_congruent,197,OLS,0.03334466401527203,0.04760991069424114,0.04876009595627173,0.05210077086489795,0.023379145087594422,0.022678232963723954,0.018720941091732834,0.016993392008042396,2588.483825515891,2591.5549679468218,2593.3169106300275,2594.623845415067,0.014265246678969112,0.9536225916522763,0.4158111468174124,0.0011501852620305897,0.22973720809735934,0.6322699654534165,0.6322699654533539,0.0033406749086262177,0.6660914349581823,0.41544506716252494,0.41544506716254703,8.106671702397241,16.91324407348679,0.4793090945281907,0.6322699654533608,z_ucla_score:C(gender_male)[T.1],20.66183901996798,25.316405829802648,0.8161442488666666,0.4154450671625526,119,-1.842947217777791,20.149546924906947,0.9272862845503809,78,17.743105261575494,30.790078315124934,0.5662362264381124,2.5888341954474314,2.109636948034109,2.609812808335649,0.9186036017750923,1.944816667301803e-06
Stroop Mean RT (Neutral),rt_mean_neutral,197,OLS,0.03160145014968341,0.04959502002152172,0.051525583599242086,0.05281728584451684,0.02161795994504101,0.02471530850376058,0.02157375992342858,0.017736444579498967,2616.2960865832333,2618.6012453761878,2620.2006710621204,2621.9321991136853,0.01799356987183831,1.2053710147853443,0.30906842519806776,0.0019305635777203678,0.38673376258141406,0.5347667899171642,0.534766789917153,0.0012917022452747506,0.25774512214846884,0.6122654755100566,0.6122654755100566,11.260719226736954,18.107566371631435,0.6218792186441341,0.5347667899171366,z_ucla_score:C(gender_male)[T.1],13.775217428959964,27.13333863497612,0.5076860468325515,0.6122654755100609,119,6.752376697661816,22.27832861506122,0.7623772547791173,78,10.96793571617054,31.67680816231652,0.7301684034515427,2.5888341954474314,2.109636948034109,3.146052168709111,0.8711704201389713,2.10207215863508e-06
Stroop Accuracy (Incongruent),accuracy_incongruent,197,OLS,0.002087241235050996,0.0168518546907509,0.018124190381670235,0.018208595825542795,-0.008200519164587527,-0.008885007751899598,-0.012882414132592945,-0.01815404877351101,-766.8102733165285,-763.746763255114,-762.0018748180141,-760.018810347962,0.014764613455699904,0.9561262235311914,0.41460968274900567,0.001272335690919335,0.24620606690436547,0.6203327834173951,0.62033278341738,8.440544387255944e-05,0.0162484910991179,0.8987042770297329,0.8987042770296028,-0.001680382638999894,0.0033865602829339352,-0.49619156270978887,0.6203327834173789,z_ucla_score:C(gender_male)[T.1],0.0006472703889413116,0.00507784244085122,0.12746956930644876,0.8987042770295572,119,-0.0011773492353171627,0.004354151937062903,0.787348157801899,78,-0.0021037143951117727,0.005448674587791358,0.7005637351299596,2.5888341954474314,2.109636948034109,2.3698617545066645,0.936573775986572,2.4953023206541123e-14
Stroop Accuracy (Congruent),accuracy_congruent,197,OLS,0.015792225116205927,0.0385260822990835,0.039553697574515656,0.04852375329547498,0.005645753210187454,0.013356608013719184,0.009223814340026615,0.013283892306418577,-1057.3932487446896,-1055.9970579973308,-1054.207722546703,-1054.0562429729312,0.02273385718287757,1.5053855134946157,0.21451053546386672,0.0010276152754321588,0.2032876818194158,0.6525942329646491,0.6525942329647335,0.008970055720959325,1.7818001627819713,0.18353414885079627,0.18353414885074035,-0.0007273183203294741,0.001613128615896933,-0.4508743525853765,0.652594232964737,z_ucla_score:C(gender_male)[T.1],0.0032136605486830713,0.002407523329393427,1.3348408754538423,0.183534148850738,119,-0.0019044690364279568,0.0017532434460009675,0.27967808011142026,78,0.000648047447852889,0.0031780517847273472,0.8389964117297892,2.5888341954474314,2.109636948034109,9.912358987567776,0.19359465206883308,1.263319570783896e-18
Stroop Accuracy (Neutral),accuracy_neutral,197,OLS,0.0007015773339342779,0.015560845938630052,0.02198166934374024,0.028182389842274058,-0.009600468260561268,-0.01020981254465192,-0.008903120045404833,-0.007810854978382409,-1055.0659290595827,-1052.0172576016066,-1051.3063624451195,-1050.5593356112838,0.014859268604695774,0.9609939804432545,0.4122821100223867,0.0064208234051101876,1.2473758504631933,0.26546462686676214,0.26546462686676214,0.006200720498533818,1.2059219363525377,0.2735382875235197,0.2735382875235379,-0.0018149545093327207,0.0016250513108029983,-1.1168598168361121,0.2654646268667557,z_ucla_score:C(gender_male)[T.1],0.002667378454267875,0.0024289861652244515,1.0981447702158462,0.27353828752353176,119,-0.002948648869835521,0.0021288496607654553,0.16875321570296709,78,-0.00010446618047469866,0.0025738830500632508,0.9677374885517338,2.5888341954474314,2.109636948034109,3.3599796232792936,0.8498261428875546,2.933474531134405e-19
Stroop Post-Error Slowing (ms),stroop_post_error_slowing,118,OLS,0.0028794881277729445,0.014092702344093544,0.01813076246427514,0.020911375285810774,-0.014461738165657101,-0.02992101630125954,-0.03494325037549362,-0.041394264468728625,1709.4681522992012,1714.1336542413785,1715.6493596535431,1717.3147144893933,0.0112132142163206,0.424610574514758,0.735727988499949,0.004038060120181597,0.4565013916365343,0.5006687950689335,0.5006687950689335,0.002780612821535633,0.31240012665676486,0.5773472061645395,0.5773472061645546,29.22847230020287,43.259855411168594,0.6756488671170368,0.5006687950689247,z_ucla_score:C(gender_male)[T.1],35.108138522546334,62.813385654539054,0.5589276578026539,0.5773472061645528,66,-8.060463041363777,57.477265028021435,0.8889421364539476,52,67.87003286070475,71.68168979012808,0.3486753317753295,2.930923510580315,2.2199420475224505,7.992072834335472,0.3332934326865245,0.0002226065625819684
Stroop Post-Error RT (ms),stroop_post_error_rt,118,OLS,0.025800755474861936,0.03794000445600121,0.0441692891260832,0.04834433295477869,0.008858159917903063,-0.005009102487927297,-0.007497235786020351,-0.01221557312991739,1746.1939401182312,1750.7143343730977,1751.9478066732347,1753.4312567631407,0.012139248981139272,0.4710710670106791,0.7030492795743353,0.0062292846700819915,0.7234027851510497,0.3968609650663576,0.3968609650663615,0.0041750438286954905,0.48258507468612977,0.48871842830380285,0.4887184283038084,42.911399034602844,50.45248776572501,0.850530884301701,0.39686096506635415,z_ucla_score:C(gender_male)[T.1],50.8512837311156,73.20065684372608,0.6946834348724016,0.4887184283038122,66,-16.670443676886848,67.33911663426017,0.8053203996879441,52,98.36131931127056,81.22774479184721,0.23210611915040474,2.930923510580315,2.2199420475224505,5.1365576571862235,0.6433026341584579,0.0008805775695954772
Stroop Post-Correct RT (ms),stroop_post_correct_rt,197,OLS,0.03669444079846229,0.04925277992117938,0.05115907637046713,0.05525694126134628,0.026763455652054735,0.024364109238487752,0.021195678782165994,0.02026645760435919,2613.4762606392187,2616.8911403799275,2618.4957488548544,2619.6431004893734,0.012558339122717088,0.8409675820526737,0.47295970227946116,0.0019062964492877477,0.3817250250749995,0.5374213088914087,0.5374213088914087,0.004097864890879155,0.8197958769977229,0.36639262238918235,0.36639262238918235,11.139254253960297,18.02938034773852,0.6178389960782833,0.5374213088913984,z_ucla_score:C(gender_male)[T.1],24.424905639490476,26.976153842613552,0.905425798725505,0.3663926223891901,119,1.2599176139199173,21.788340200606147,0.9539899049295015,78,18.86758805824791,32.02977606254819,0.5576620779519109,2.5888341954474314,2.109636948034109,2.4961693620211505,0.9273852395288014,4.945294090247153e-05
Stroop Incongruent RT Slope,stroop_incong_slope,197,OLS,0.010556968187538485,0.02325817087717208,0.05754385312985344,0.06830247981910542,0.00035652456060597526,-0.002310986953268479,0.027782080070796078,0.03379516425685014,873.2025863200736,876.6573813552956,871.6179845300851,871.3561926859153,0.012701202689633595,0.8278986460863325,0.47998544186468606,0.03428568225268136,6.9120241293380955,0.009262618593359343,0.0092626185933596,0.010758626689251982,2.182446985448482,0.1412567472054644,0.14125674720546588,0.5626677430683588,0.21401755370295042,2.62907286497314,0.009262618593359627,z_ucla_score:C(gender_male)[T.1],0.4713757312217519,0.3190769026867854,1.4773107274532722,0.1412567472054605,119,0.23052217518293686,0.2644477287726689,0.38521402443294184,78,1.0790516194451716,0.35846787364860605,0.003598132329649469,2.5888341954474314,2.109636948034109,4.123619019852623,0.7654339447298133,0.5137256540338977
Stroop RT Coefficient of Variation (All),stroop_cv_all,197,OLS,0.0522509839844848,0.059476402207913504,0.06577337829796659,0.07288169797399624,0.04248037557195372,0.0348553656164976,0.03627148498106014,0.038543983084144307,-567.0243061556246,-562.5319426343663,-561.8553284826792,-561.3599886517386,0.0072254182234287034,0.489108720544819,0.6902475222394109,0.006296976090053086,1.2806587066961828,0.25920286751249394,0.2592028675125097,0.007108319676029651,1.4490841307239553,0.2301804833378669,0.23018048333785346,0.00636929111693214,0.00562826316821749,1.1316619224380262,0.2592028675125058,z_ucla_score:C(gender_male)[T.1],-0.010120494474658454,0.008407268777790002,-1.2037791037910417,0.23018048333785868,119,0.008775700191653447,0.006740085614355328,0.19555868266108742,78,0.004304898786730806,0.010251555787401657,0.6757897113539777,2.5888341954474314,2.109636948034109,8.202204062056435,0.3151020464151128,0.02833977849885143
Stroop RT CV (Incongruent),stroop_cv_incong,197,OLS,0.03758152043013008,0.037761379459751,0.04244225767427556,0.05450060384804367,0.02765968043456446,0.01257188677545129,0.012203592127147278,0.019482107694267614,-516.0120278621541,-510.04884712615353,-509.0095061350287,-509.5060428285358,0.00017985902962092126,0.011900400421917538,0.9982183468147484,0.004680878214524564,0.9287866636633,0.3364033836363788,0.3364033836363788,0.012058346173768109,2.4103954334793736,0.12220480986452295,0.12220480986452777,0.00620272832485232,0.00643612950784475,0.9637357851938891,0.3364033836363711,z_ucla_score:C(gender_male)[T.1],-0.014888678159817568,0.009589853974294243,-1.5525448249500886,0.1222048098645256,119,0.011244367640534724,0.007657466298307089,0.14476872507608096,78,-3.345305750024601e-05,0.011736792290577815,0.9977336971496596,2.5888341954474314,2.109636948034109,6.748209558667167,0.4555586480895124,0.046607100931390325
Stroop RT CV (Congruent),stroop_cv_cong,197,OLS,0.05709045078315089,0.061869655267799306,0.07001024874889827,0.07083918844963455,0.04736973378091536,0.037311269280045356,0.0406421513409686,0.03642582505888037,-488.8120358605845,-483.81308353894815,-483.53000427677216,-481.7056771191269,0.004779204484648414,0.3243430090120509,0.8077622546892906,0.008140593481098968,1.6631503296977581,0.19874610776506002,0.19874610776506696,0.0008289397007362753,0.16861408863954672,0.6818116066652495,0.6818116066652682,0.0088547402242828,0.006866099164614482,1.2896318582051787,0.19874610776506887,z_ucla_score:C(gender_male)[T.1],-0.004225736767900841,0.010290951003472989,-0.41062645876700216,0.681811606665266,119,0.0037081101652997805,0.007801247000051899,0.6354744548229565,78,0.01990147933278151,0.013015121311075233,0.13062031362299917,2.5888341954474314,2.109636948034109,4.939096448316023,0.6673955295055292,0.001312951799866855
Stroop RT MAD (All),stroop_mad_all,197,OLS,0.008619146293481483,0.012035450624666488,0.017629580761011843,0.01764796468203622,-0.0016012748787506137,-0.013827495694059388,-0.013392643004429994,-0.01873544403344396,2100.3955739417497,2105.7155383901004,2106.5968995641206,2108.59321290351,0.003416304331185005,0.220154366088308,0.8823258815318546,0.005594130136345354,1.081959213235475,0.2995815021498783,0.29958150214990004,1.838392102437858e-05,0.0035369815999580006,0.9526385823535941,0.9526385823534538,5.114879048435776,4.917336443716342,1.0401726843343952,0.2995815021498979,z_ucla_score:C(gender_male)[T.1],0.4385118543471053,7.373351499788934,0.059472528111491486,0.952638582353436,119,4.74673390433991,5.549180033719352,0.39414328009539745,78,4.437410273328064,9.536539826907985,0.6431165928411142,2.5888341954474314,2.109636948034109,5.1999575191401926,0.6355760447910356,1.2169060730122088e-07
Stroop RT MAD (Incongruent),stroop_mad_incong,197,OLS,0.010984921326272046,0.01704616525384761,0.02500342213586948,0.027751107195926883,0.0007888895873676693,-0.008685610524847398,-0.005785943480892675,-0.008258111056075768,2233.8356402259133,2238.6245979970086,2239.02334371992,2240.467384726314,0.006061243927575566,0.3925913741635359,0.7584721649480213,0.007957256882021868,1.5506503734568426,0.21457301727915057,0.21457301727915057,0.002747685060057403,0.5341353229553142,0.46577849882379796,0.4657784988237803,8.56952201049536,6.881762090543144,1.2452511286711758,0.21457301727915323,z_ucla_score:C(gender_male)[T.1],7.530981227859245,10.304476079299592,0.7308456218349663,0.4657784988237891,119,3.9747215434739065,8.38448399118587,0.6363741303225595,78,14.603013389300985,12.156285231213314,0.233582200227426,2.5888341954474314,2.109636948034109,5.16521655470093,0.6398089708898584,5.8611395629924154e-08
Stroop RT MAD (Congruent),stroop_mad_cong,197,OLS,0.01261259573719331,0.020540884905030588,0.021752170110414526,0.02233558201608543,0.002433344146855143,-0.005099406066041867,-0.009139866622940973,-0.013874211242578038,2075.115317908341,2079.527109158719,2081.283330878705,2083.165808071686,0.007928289167837277,0.5153535618857336,0.6721859016353386,0.0012112852053839385,0.23526164024194157,0.6282083104971531,0.6282083104971223,0.0005834119056709053,0.1127839452306022,0.7373691620072048,0.7373691620072048,2.2366760637956067,4.6113440911842085,0.48503777197446585,0.6282083104971236,z_ucla_score:C(gender_male)[T.1],-2.3214573382823813,6.912530584096832,-0.33583321043427905,0.7373691620072107,119,1.1179157083130313,4.958284813215475,0.822025433495497,78,4.744553440392744,9.333234636180618,0.6127617054059327,2.5888341954474314,2.109636948034109,4.536092979307018,0.7163668243280357,4.114485202222908e-11
