Low_Female_mean,Low_Female_sd,Low_Female_n,Low_Male_mean,Low_Male_sd,Low_Male_n,High_Female_mean,High_Female_sd,High_Female_n,High_Male_mean,High_Male_sd,High_Male_n,outcome,cohen_d_male_high_vs_low,cohen_d_male_95ci_lower,cohen_d_male_95ci_upper,cohen_d_female_high_vs_low
11.61749475033405,3.6664704788549383,16,8.642247620827229,3.597647738945262,9,9.193884161207492,2.9479071647475354,16,10.427660410429947,3.0753478196391932,10,pe_rate,0.5359423620980788,-0.3364046094370488,1.707763875474089,-0.7285445330242135
81.15598115197736,5.923143598523349,16,85.75179784934542,4.808218540722258,9,84.97809434405374,5.465557895455988,16,83.68760917300969,7.429327469571561,10,wcst_accuracy,-0.3259682723203325,-1.2075015052252118,0.6844660604077512,0.6706702812218609
