outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
WCST Perseverative Error Rate,pe_rate,193,0.0003761150223319243,0.020699827646513347,0.020994987477819582,0.022771605147232754,-0.010146241661643574,-0.005484668940478388,-0.010585819377734618,-0.014204604387736852,1246.6122394270824,1248.6478483350024,1250.5896696115701,1252.2391109275454,0.020323712624181423,1.2936225167095043,0.27796655131166537,0.00029515983130623535,0.05607706591973833,0.8130679210528026,0.8003779710775357,0.001776617669413172,0.3363331137046685,0.5626591394204452,0.4523593545962432,-0.14095432190495422,0.5566479584664311,-0.25321986681363984,0.8000983151904313,z_ucla_score:C(gender_male)[T.1.0],0.5292858247523308,0.7028285390638237,0.7530795853243895,0.4514020911545761,116,-0.2756000154687664,0.7707652898345969,0.7206675884637633,77,0.2178569064477967,0.9249953814796649,0.8138034845177246,2.457895296879041,1.9741429350864983,2.7682008992719687,0.9055858024638413,1.057390539431394e-13
WCST Accuracy,wcst_accuracy,193,0.015888983146986835,0.04254986675607031,0.04343116036112826,0.04799949723545782,0.00552991981169193,0.01694959581371913,0.012574101017938877,0.011977856590312919,1451.2560211934774,1451.9552620740144,1453.7775316750935,1454.853603284358,0.026660883609083474,1.7357162396914159,0.16116207530975243,0.0008812936050579534,0.17136310921717265,0.6793801449727925,0.7130401095994956,0.004568336874329559,0.8877540708190103,0.3473154089406303,0.20184979354430196,0.41711343840480347,1.1324204055736398,0.36833797444113536,0.7126212403312866,z_ucla_score:C(gender_male)[T.1.0],-1.453504691924929,1.1347971134270198,-1.2808498318571073,0.20024641694876,116,1.0856189411252375,1.5855572454849174,0.49353806760830643,77,-0.7351245101789265,1.7689449229974568,0.6777229996047067,2.457895296879041,1.9741429350864983,6.750396080460144,0.45532307405866745,1.1013346954523868e-14
Stroop Interference Effect,stroop_interference,193,0.01615525728850553,0.02361950586074668,0.02656834763207694,0.02766410353798021,0.00579899683891083,-0.002486924463832363,-0.004832673412049626,-0.009126984436258478,2331.5169941809095,2336.0471560110946,2337.463379879838,2339.246004569696,0.00746424857224115,0.4765268224111122,0.6989985409578571,0.0029488417713302573,0.563454627896278,0.4538202114492389,0.47544503866050103,0.0010957559059032729,0.20848231905220038,0.6484951806641182,0.6395251185456092,7.464030475324888,10.437771098728984,0.7150981186236005,0.47454841640569445,z_ucla_score:C(gender_male)[T.1.0],6.963828764077891,14.843957525572252,0.4691355894869032,0.6389727216112566,116,3.5905669530715123,13.633627370059818,0.7922722786084389,77,13.879828452472717,18.30566140025529,0.44831569773854263,2.457895296879041,1.9741429350864983,7.358661837433751,0.3925149346889574,0.00024469562582638894
PRP Delay Effect,prp_bottleneck,187,0.10982470972616054,0.11245540484701388,0.12731745145625917,0.13692704177484472,0.10014889135361882,0.08793759835107495,0.09822803317146767,0.10317558530793924,2390.171343886385,2395.617892973534,2394.4600405673964,2394.3894589189103,0.0026306951208533436,0.1788288796885346,0.9106528278579968,0.014862046609245283,3.065454206834141,0.08167636940923426,0.10153608774833155,0.009609590318585548,1.9930142065441283,0.15976202275903928,0.1317443765494053,25.156923703880558,15.284905316992848,1.645867159930169,0.0997911114590017,z_ucla_score:C(gender_male)[T.1.0],30.65718772298166,20.246749820515877,1.514178225875887,0.12998064263820314,111,13.980311803743533,19.70138934326415,0.4779457360953525,76,30.428413028755745,21.922021975854207,0.1651280647683172,2.454375880941504,1.9942116621827632,6.514953845395042,0.48106352074677905,0.3169416027072245
