node_i,node_j,weight_diff,abs_diff,perm_distribution,n_permutations,node_i_label,node_j_label,p_value,abs_obs_diff
pe_rate,prp_bottleneck,0.07641131456603885,0.07641131456603885,"[-0.05614643278878878, 0.1615190795514003, 0.07547927827228243, -0.006379420229411625, -0.08399347499465586, -0.03370161014104628, 0.13500192311944562, 0.05683032463323298, -0.033473483942660545, 0.016770179353508816, -0.01876609212288599, 0.07368323822065062, 0.12882589161952995, -0.030947986834517133, -0.035613022636983196, -0.03178401089007245, -0.2697302807097009, 0.320740336941199, 0.05459416084353243, 0.029127074588711777, -0.12938173158007973, -0.12058144932116222, -0.04100185479996114, -0.3244421045787271, -0.04135894161290682, -0.09615642447431152, -0.1231535763501635, 0.15452390416395134, 0.05761020247005082, -0.2588437276068535, 0.03349668050622251, 0.23739102410391683, 0.011498365698103946, -0.04699047827444004, -0.03792546215713799, 0.17921458740727375, -0.16490780008251815, -0.03302067520923431, 0.22909043548118715, 0.1947243934918848, -0.17392703865834847, -0.1646215575020212, -0.16830627442147833, 0.1411270063322032, 0.04830667011355638, -0.06635978508264408, 0.05335457557788713, 0.0426288989651636, -0.14599376661634697, 0.02637635523852433, 0.05711901695447688, 0.11293192247316075, 0.18142802231701957, -0.2463230969648623, 0.04324380160954952, 0.2071880963441841, 0.0952729781840975, 0.05643833113264911, -0.04631416839050645, 0.03985644442948641, -0.05645925155214396, -0.01775301473350066, -0.22857670854081577, 0.1432995465696124, -0.02902755866646739, 0.03012559898227382, -0.007380153831367864, -0.0650125118060361, -0.2727565283147196, 0.0980806150116682, -0.09937949826587095, 0.038775159154146144, 0.09658289475505492, -0.11888203081176783, 0.1341778365817052, -0.018142049091971785, -0.16223655107615081, 0.23068880380067208, -0.003595415475845229, 0.023852351850086495, 0.24441712119030126, -0.11295905639126047, -0.04215738023152642, -0.16434611293618787, 0.05131912056992641, -0.07230612592461651, -0.04734038587549366, 0.2853184874021995, 0.20788877158454272, -0.2538404867653024, 0.1224654632325175, 0.04554305148456059, -0.16537639290988088, 0.1492507219986121, -0.0418289635530089, 0.003774408876353774, -0.013576995694854127, -0.1153989836796821, -0.15384795702799897, 0.06335967953743522, 0.008805333491651718, 0.06875731160987829, -0.14712784279250904, -0.0658015009725003, 0.1529251822028803, 0.04398937702802344, 0.025088128688235553, -0.04034632210512304, 0.07007848884483016, -0.06054699326632451, 0.1261255402954501, -0.12624622946886915, -0.29390794282334476, -0.04573368813883745, 0.024486992293988652, 0.04239286730134588, -0.22509226535742835, -0.15233511480791437, 0.03994722551818142, -0.006205482250152439, 0.181005804800769, -0.019710708023423756, -0.07689873569244943, -0.06483217084502113, -0.015940566427324415, 0.2213231234108115, -0.12576898214884868, -0.04343592310648589, -0.20498470371426733, -0.028829765015153552, -0.053171888469996126, 0.11060911628932164, 0.01046399270235504, -0.07913286092383473, -0.02729055803546293, -0.03337252297755297, 0.15842457462708676, -0.12488644842201664, 0.17439008997498562, 0.17503447465544997, 0.06833975138646256, -0.08525988591030519, 0.003387008379381301, -0.05649243019256772, -0.02114837022684568, -0.01745462450561891, -0.08982532547887018, -0.22719591434316183, -0.1030524558000203, -0.1622225248604249, 0.1410839648223371, -0.19716810851676636, 0.0847258030138907, -0.2426948035989214, -0.09980461022268357, 0.1400174884967883, 0.22844732512616986, 0.048497044474655915, -0.003976456643312309, -0.02359054811619775, 0.2051449703896742, -0.003965623352850639, 0.1655836054193135, -0.11485341920482631, 0.15468097195584257, -0.06166733235946993, -0.07797072579042694, -0.21367777625184725, 0.2527981337208113, -0.09826517608165333, 0.17713683991586407, -0.22600466027745847, -0.11465277518404156, -0.01742320636325778, -0.12359978955950923, -0.05062792669502533, 0.2811703570894597, 0.22646986891372706, -0.10874285255344988, 0.06739260040347304, -0.0012889247791128822, 0.2156299279742206, 0.06971374508940431, -0.059247228168154184, 0.11416230380106625, -0.15381279161925523, 0.08264852144889313, -0.13039267464553791, -0.14680975594178172, 0.12946114789686786, -0.20280578571673807, -0.10544410895618822, 0.12237031330375273, 0.011851147013523106, -0.3128666611868385, -0.036631876482643114, 0.07818666256509728, -0.08859550939261764, -0.15776272111258288, 0.09222301190809117, 0.020933594979470838, -0.017268719962460516, -0.048626759639616796, 0.1247766121854665, 0.08202231846523049, -0.08541588190585003, -0.12544655551794265, -0.034501684616743855, -0.18242265421520953, -0.22703432529304668, 0.2538182846456044, 0.038305910638249605, -0.0468306324110309, 0.22911988325786584, -0.20405130226917242, -0.004134561260918351, -0.05282706561378955, 0.04613457018012554, -0.17655561208489481, -0.26685255550685744, -0.01874929919436888, 0.02323796113930407, 0.07246440512210423, -0.09138496628468812, -0.139943280058118, -0.17947457406701517, 0.0725151482067871, 0.10439929184682525, 0.15618667934099753, -0.26693151415896416, 0.26073669386040055, -0.21431684757711994, -0.136012267156432, 0.1899125459461613, 0.12552267053570168, 0.24069209290887122, 0.1513494953475048, -0.2667593659527816, 0.03932692283369221, -0.10875288123791828, 0.08922166231389249, -0.26926617558995947, -0.25157820758541094, 0.35620600681345843, -0.2099803722759166, 0.12339248331669539, -0.002263314521331078, -0.1171665443253587, -0.028817839047012322, 0.10719695716335098, -0.022322271347335415, 0.07172848940626174, -0.02346073008749283, 0.09413521528285877, 0.09549289412509736, -0.11849786667344439, 0.06434111345369567, -0.17262029808317245, -0.0021611965703103864, -0.010454407534878696, -0.06410380213995584, -0.2041722340500583, 0.1421559714266384, -0.13887458432750854, -0.06980820311336688, -0.05853336545966474, 0.016076781534173523, -0.10945638227824851, 0.2562689809168983, -0.13767610509523534, -0.01766471772610259, -0.018025341197880906, -0.14601474134575101, 0.01762065269675614, 0.09967138411669212, -0.05685700443164832, 0.20933466018493052, -0.030580184923272885, 0.0259275878505231, 0.005238889066799174, -0.13620922467205973, -0.11635727556824155, -0.14190602461991395, -0.03918961610414473, 0.01771363716497841, -0.07940429222994745, -0.02116690416584885, 0.15954721688500345, 0.09288555032071122, 0.11892719955761606, -0.07949846144089659, -0.2692388250369277, 0.002344552992807142, -0.021457805093225674, -0.008816447358750173, 0.09706833837123782, 0.07921164460921926, -0.009916030330297643, -0.0380176296553866, -0.156107487871655, -0.1878687967224356, -0.2930626946555662, 0.13321226809615588, -0.069006383810144, 0.21789853889005084, 0.1287161245156037, -0.0007461647396045101, -0.32155100358345995, -0.0016887203448623378, 0.1450493066877157, 0.17432987712719125, -0.007707780236266448, -0.06758505262454662, 0.15548976423541147, 0.2070886770874763, -0.031703967465411126, 0.07664723910457588, -0.05901033939081189, -0.14738134843015008, -0.00287652621230039, -0.260149681059503, 0.0430030491778849, -0.15067577708004037, -0.14914322046796902, 0.10168317639759666, 0.15956940094107222, 0.0662467069647839, -0.04007099327398504, -0.09776428410077971, 0.0985278692673033, 0.10100408543914272, -0.12307506623522693, 0.16482049796535192, 0.12943167363235708, -0.20134744463123008, 0.05432914819217688, 0.026773461919599256, -0.031102936932332403, 0.0020708251421933943, -0.05912433200049333, 0.12250466186491077, -0.07529380352226621, 0.036096524071582925, -0.1476629899851563, 0.029362633535431004, -0.08155462716658768, 0.18951103657640386, 0.03552772036699134, -0.19748959895910467, 0.12050153876746607, 0.18329455162569191, 0.12726517091949704, -0.054956073945110845, 0.10903755893925103, 0.15571248671798915, -0.056131622326685865, -0.07887245341125095, -0.05884886632125351, 0.046643922407366034, -0.05121358394285322, -0.16766973820899597, -0.0754953515322538, 0.1929698013921381, -0.07455372384664345, -0.004086262034584759, -0.2289029835935098, 0.10635964297108745, -0.12844057168996492, 0.024780946898546513, -0.17230491215891716, -0.1003761170286889, 0.18048191524957813, -0.17755571838535122, 0.0019427496962284574, -0.06462434313079861, 0.10259138930434213, -0.052284068676896306, 0.3994839335821641, 0.13735562124314293, 0.020219931969306687, -0.023663271648569767, 0.12074484165514905, -0.1828034760425831, -0.1808367749382804, -0.030651013280040537, 0.06607411833418712, 0.09773390383123635, 0.09497402892086713, -0.1652284180147884, 0.140011432489971, 0.08587551858748216, 0.15838283855028468, -0.02463609121706098, -0.05039774712898122, -0.2433068127865481, 0.16666114915090868, 0.02185383270518082, -0.1271650597573653, 0.10890083471659968, 0.02714933754740123, 0.2532537470015979, 0.13940904947414534, 0.21242168410165124, -0.13104101722536898, -0.09699521112440898, -0.27539103217555294, -0.15619202941570692, 0.06733092008526931, 0.08876644397505258, -0.16043829518191388, -0.1538441879707978, 0.15564671366337784, 0.13514406179788846, -0.1340022272207518, -0.20700005053184994, 0.03331565733824113, 0.18492346893645634, -0.058695597876377625, 0.07013819731125777, 0.08119576313974312, -0.14776176754662987, -0.008385101905057202, -0.057939880265381286, 0.1306812131664074, -0.09376628771562168, 0.03137518262410961, 0.038892325969643426, -0.060489276380862045, -0.12342566627883769, -0.06961790579231245, 0.1557719292271573, 0.05259934741267111, -0.14813860415439717, 0.31734234545860956, 0.030197140399480654, -0.25459451557977975, -0.1761369710911637, -0.2060183260257617, 0.1492878658275209, 0.17454167087387992, -0.09161743011679464, -0.21075170501241294, 0.1513788919039318, 0.04134281719270136, 0.001941595473255009, -0.03399935500531301, -0.10115003727367836, -0.05414814938254134, 0.1204463084469012, -0.07601774223479067, -0.07192629194478778, 0.08489654423304706, -0.1187255546271027, -0.082327267114793, 0.10939575528830674, 0.09928615810705622, -0.11163228514478528, -0.11014303234263954, 0.10165261159882091, -0.11864462540235707, -0.004893031229019101, 0.09261524901383716, 0.11688005075475737, -0.15698772418468798, -0.03290825461952229, -0.009931360162695205, 0.0020834412453225315, -0.1638108783523558, -0.12385269576417413, 0.11792905494597834, 0.02894930652069891, -0.11581960950876806, 0.002261370621393949, -0.0017909447793152677, -0.1377368278099707, -0.03092686148613602, 0.0932623752897443, 0.03149805650972545, 0.11349823254269632, -0.2259102621070488, -0.08414273617893735, -0.2544964158695705, -0.10768497586346332, 0.29697327003177476, -0.12614566530350071, 0.25588979049529537, 0.13819840604473982, 0.026777684566200083, 0.08865982000818051, 0.1492161246345799, 0.06446227614802301, -0.01640419555902467, 0.048299683136094854, -0.0044536077995099566, 0.055605311864416584, -0.021685885453831294, 0.13650163716013258, 0.056374979404867104, -0.054200250587395915, 0.1997733511050608]",500,WCST PE Rate,PRP Bottleneck (ms),0.5848303393213573,0.07641131456603885
pe_rate,stroop_interference,0.014290192693619794,0.014290192693619794,"[-0.10354682807384413, 0.015529275320784845, -0.12814697071918824, 0.1476610437884594, 0.0018045124466763984, -0.09847873892859473, 0.2446509658936636, 0.07490164174485678, 0.05001391018871859, 0.15030488175469375, 0.15156370682431788, -0.10168160635813696, 0.058550431210522044, 0.1338774686283054, -0.31787691902800697, -0.06850296053594955, -0.05549157039337351, -0.03519811854578818, 0.04842526695143844, 0.11424864541603312, -0.00913057962840572, 0.1248496328349475, 0.21116559748369113, -0.15034008282911146, 0.16819611886025002, -0.10099473954574312, 0.15613324958446226, 0.06134757068145569, -0.051776941912661044, 0.021475615578724922, 0.11631156329860501, -0.17127600164469242, 0.1592314283994138, 0.1343299894410234, -0.2082874248760596, -0.08906811804556428, 0.06924308993199846, -0.06803427032527935, -0.10417033922740604, 0.07392435344790158, -0.07727413716361121, 0.0908209995237501, -0.2103560959676705, -0.07656645972394586, -0.21627958780413598, -0.014471211296791346, 0.10581327246811661, -0.08207427128575844, -0.10659620208434928, -0.07235158733740835, 0.05734786103933864, -0.03966469452862694, 0.09016258841361872, 0.18489859729692135, 0.02836891670867036, -0.04723317135041644, -0.07127165746807557, -0.29869869475434363, 0.2184865616120953, -0.026956625235072633, 0.14224872629207802, -0.06371184699566959, 0.07562491048347884, -0.14736296583188377, -0.04980490881654226, -0.16081255984860904, 0.044774042180722576, -0.007103906682007055, 0.12322490475243576, -0.06948796274494452, 0.3218774383646189, -0.1428315683750206, -0.0995346335234722, -0.20337055245145702, -0.026371788429535702, -0.13728470612259455, -0.176044566355351, -0.026382626903438455, 0.2988936194812188, 0.1061635939604863, 0.1069438803487526, -0.011477024274215812, 0.06288618215074956, 0.1941955840971475, 0.11574685677580761, 0.17884828071630096, -0.1105862959337918, 0.10522354854259441, -0.07533118050999162, 0.02058002704118768, -0.09475159312541555, -0.029649688151371964, 0.09550758013101893, 0.08324622253111445, -0.12264017751544766, -0.18548436279079855, -0.013797377752910109, -0.034826599321235746, -0.029495582315458884, -0.08197041093856611, -0.24735323424789857, -0.08101619942508942, 0.03299232155673461, 0.06076168202873601, 0.019706555226304587, 0.12582840116820346, 0.15445595345695048, 0.2558401714481541, -0.06955896610294958, -0.08727885742998022, -0.02134917074083781, -0.14351041780291982, -0.08695125282522799, -0.05752651096496711, 0.24253538383815818, 0.15212605547774163, -0.08547101782374217, -0.09420948470045962, 0.2104147916754519, 0.16406148727740344, 0.09240497393492356, -0.1801751702088945, -0.0759192663364924, -0.05574807781922317, -0.07300214013753924, -0.1539998045435115, 0.2315093608179416, 0.021546360071963894, -0.044217730891388, -0.09382660086457312, 0.17554371936821286, -0.01070370326634059, 0.28867383469009655, -0.04822716063670726, -0.24917279856121471, 0.10415725120404067, -0.10420638203576284, 0.06436742513316719, 0.08433270988328197, -0.2573900533835862, -0.024450661823939575, -0.10953766676269303, 0.11672738620720777, 0.15868377248200266, 0.13058653202426973, 0.017060962039361385, -0.07865516280320334, 0.04185976103249881, -0.0534043666657453, -0.04268301038196539, 0.14614314676206933, 0.0675366810851045, 0.10606869375474638, 0.026861989552648957, -0.09322292405637664, 0.04246064276027651, -0.12859579045097863, -0.10477509951262831, 0.022424612502806474, 0.1466304771774734, 0.1480369937065936, 0.16261215335445103, 0.12790293941363193, -0.0887116326155746, 0.13505039475770436, -0.0012727400274531592, -0.10403091999470208, 0.10546029116072493, -0.0006810164345806488, 0.1667521033932585, -0.06478786725280831, -0.09869982513288048, 0.17629999342957053, -0.058959932229901736, 0.012903695453615908, -0.1173078654484302, -0.18451402412552126, 0.006613122948838535, 0.10286505046298991, -0.146968038680834, 0.09437841120208788, 0.07156533098510158, -0.09850622256326365, 0.10746635765848564, -0.09644575711741957, 0.08777937366169034, -0.0953630439433349, 0.17292712988653378, -0.1291949064998429, -0.0017457635091736728, -0.06381110664424217, 0.04877279971863173, -0.0002289049162933557, 0.00663536719264568, 0.09600621482071278, -0.28553550206701944, 0.19592444837542355, -0.07860480317295818, 0.022599139863342346, -0.05803970012778297, 0.029827564276135043, -0.013022881357798638, 0.1310001567591943, -0.16928593586189608, -0.11002969253068642, -0.14517601070961547, -0.1329386206362103, 0.050201178885607725, -0.07001067141132074, 0.17865882246337758, -0.15843553051934237, 0.07124111846847167, 0.05675360696597505, -0.11360582553349718, 0.20690638707485093, 0.19673930311494406, 0.03512277967720878, 0.11141503675796978, 0.027017567997701865, 0.10668504051358528, -0.0025868155616868838, -0.301337189085825, 0.07824857126644931, -0.024592576017017462, -0.0689578689094586, -0.10216501855766925, -0.12813456800711956, 0.10530962844238628, 0.09631995555810094, 0.07628287174290888, -0.036945900410506244, -0.043363895779577825, -0.0563012010298234, -0.057854564387594995, 0.13073511497943674, -0.10413212365618875, 0.09546177263108427, 0.0698861618586691, -0.14886573850854892, -0.016997137348104013, 0.13725085617019098, -0.04046941403683421, 0.018953059499036272, -0.114770863386522, 0.15517486043909953, -0.08399526527345634, -0.035600464742687014, -0.10420519571828551, 0.29739759748051686, 0.07749460008194656, 0.18862591417044572, 0.01142574930021606, 0.11644524799504999, -0.14402368904191146, -0.010970493858817862, -0.02032310287263927, -0.14652894413868783, 0.03464455690724007, -0.1170956718244743, -0.017414467080006626, 0.25989274374764226, 0.1603210584116611, 0.16008036613578877, -0.029200214149903033, 0.02244619050152092, 0.14770216790028126, -0.09679080228127684, -0.2477724632418654, -0.12423129232283797, -0.0999441137189622, 0.0037171588512095594, 0.031938488419885315, 0.06701535279460534, 0.1545956568771527, -0.133504005146314, -0.1306131604028501, -0.005613692162458869, -0.09529800458060501, 0.044831707716529945, 0.07924294159991521, 0.13197549475186804, -0.16687458086335533, 0.05616728032276206, 0.17404451313494274, 0.005007425518526669, -0.13227285769518946, -0.07017596184499898, -0.020281022197666067, 0.0110585427473614, -0.20098574148586057, -0.041876867925518244, 0.1080200174731387, 0.11030526920903783, 0.05523566700786983, -0.1116930124417701, -0.08686384454724326, -0.09132109809814198, -0.13393360289731066, 0.08649021676250054, 0.06864264967733136, 0.012292997779237258, 0.18981653225212505, -0.10145882135687295, 0.2299555715767273, -0.11553620724851016, -0.04285691052700724, -0.106777625567787, 0.04453077272688766, 0.09829154750757517, 0.016248094542384933, 0.1151614181801082, -0.07591532612813288, 0.16237859912462113, 0.0662716041272746, -0.08808496509695345, -0.07118251708719371, -0.06427155870013507, 0.2326272369533317, -0.07082642978174855, 0.06698135004123758, 0.2296012048742702, -0.11639033284715483, 0.12394034388979115, -0.0025850502808643858, 0.12868813993472328, 0.004039270140277669, -0.13186429458466925, -0.028742505565114713, -0.0007820300723972717, -0.03127351705886812, -0.2052934541534925, -0.052227964588973, -0.06459022366430116, -0.09090728224560264, -0.35211706257091563, -0.0024592306211127096, 0.263385972087335, -0.15269461515594726, -0.09543023587105336, -0.1773354053923051, -0.11289939785730185, -0.1046677666750776, 0.25159142228570164, 0.10451069443605979, 0.03372398209628681, 0.050513257400036815, 0.05438324054870329, 0.10570396940780692, 0.06485088215808833, 0.17947806435231733, -0.09362930075192892, 0.07521399932495212, -0.10785180626243228, -0.1284147567405354, 0.041871587380845295, -0.16025595392711922, -0.20394095954940833, -0.01125734064837559, 0.09017359469699361, 0.14355105893149325, 0.027469839977205465, -0.17265052051295265, -0.10308617799020717, 0.005514883391366458, -0.11311948617299795, -0.10730283359862772, -0.09232323548930559, -0.09862353414975063, 0.09142326398986698, 0.0699895098175336, 0.18151431088108577, 0.10369358072302162, -0.09707177359513693, 0.03231871590750947, -0.1209734401917747, -0.08149010041327838, 0.008418482971110329, 0.12151753221836953, -0.2540784332602291, 0.04940359064806113, 0.024018584122677166, 0.225725990853617, -0.10722711492206685, 0.0016937167206916362, -0.10866153390166776, -0.14322992883045052, 0.22757490596771723, -0.027454137458302753, -0.11091018545567786, -0.17790496362979236, 0.1420694383891512, -0.03566450593343125, 0.36449283056497733, 0.10547584577789403, -0.07239577811886383, 0.09089005432268596, 0.20449177760216333, 0.02934849139185648, 0.1139957957166972, -0.03922042766444475, -0.0007678043473088939, -0.0063823033459872655, 0.06483844326925854, -0.241693951289989, 0.04484465653925007, 0.012330991295658504, -0.0038094990663021036, -0.18315992362726624, 0.09634473367435031, 0.1754023622172337, 0.1135764043029406, 0.011060598156710476, -0.02840802115963123, -0.079476357170823, -0.06065419394419347, -0.05290412002098588, -0.1747198533738392, -0.004004897199461822, 0.052528241288575445, 0.0772885586961704, 0.004370926410682423, 0.0973454319424871, -0.008854794138963985, -0.10236544838743894, 0.27836402726098086, -0.03607363289901475, -0.04974519342724136, 0.05011234229137067, -0.0995504598458155, -0.09380121684415837, -0.07793616574911866, 0.16169109505748452, -0.05735641925205191, 0.1418388231762962, -0.03895266253920452, 0.14680357637253172, 0.0546337225923201, 0.21270340071358226, -0.24267193084947625, -0.1918266353740552, 0.0643397694223491, 0.05662448214207181, -0.07764222105582726, 0.22330079025583638, 0.10053277678411159, -0.0037496456119950478, 0.08847762549635163, 0.12350344303970141, -0.050157226358499896, 0.18071264789675925, -0.11319645363756761, -0.0692155740991725, 0.020832937854000227, -0.10100906575689815, 0.09839833461710915, 0.009336250832457392, -0.11760229973260311, -0.0962019292918224, -0.07245211949855124, -0.07496487852745774, 0.09982969034571487, 0.08833765454407641, -0.03431123610610775, -0.0660883496488977, 0.171338183941296, 0.13980941085778548, 0.029253308436283508, 0.16911384134431634, 0.12331867342880969, 0.163871167858775, -0.027919725869812964, -0.04016466917326804, -0.03725938175961434, -0.07194632845159242, -0.061334276735510895, 0.18136278265660352, 0.04485589581918028, 0.3562718241925644, -0.08750657666143749, 0.12093618640587599, -0.07786966028046013, 0.105114505238257, -0.010253365835021431, -0.005382242982073168, 0.11519912890427043, 0.10753500173681588, 0.008472985132494108, 0.0070080918295897104, -0.06767654174300347, -0.10809341602715838, 0.09391357040212574, 0.1283622109904473, -0.2578839719128309, -0.009234619509248934, 0.0738514269409199, 0.039938321712666945, 0.11095600016478104, -0.0659802909091593, 0.023758645414834165, 0.15756651371931873]",500,WCST PE Rate,Stroop Interference,0.9101796407185628,0.014290192693619794
