participant_id,short_mu,short_sigma,short_tau,short_n,medium_mu,medium_sigma,medium_tau,medium_n,long_mu,long_sigma,long_tau,long_n,overall_mu,overall_sigma,overall_tau,mu_bottleneck,sigma_bottleneck,tau_bottleneck
WcTsIpSoEhYeIBSNjAbbdaNSBya2,805.2318695185695,103.75585952857574,465.1009462830094,48.0,510.950140907768,59.7825206528197,521.1537418654434,48.0,460.3032740215755,34.72817005426309,133.35659659342946,24.0,463.5225181419008,36.29509444264933,576.1692119597533,344.92859549699403,69.02768947431265,331.74434968957996
WeHQDy9BWldTlaQDVVlsJNCqwxA2,1004.6847589077171,184.99747916600595,325.7513567178822,48.0,717.6853691525857,208.84979801823528,259.52925239436536,48.0,389.21754941535073,81.74598701786952,171.15926242806214,24.0,727.79488288305,304.6894562080032,307.3338720384111,615.4672094923664,103.25149214813642,154.59209428982004
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,1179.9177518770125,288.2048555737491,9.05145170822574,48.0,635.5489282449058,198.8205299672996,265.6245388300067,48.0,364.1423980381234,39.16432038691027,166.16300111215423,24.0,846.0134085864787,356.86029448612777,96.11609874079093,815.775353838889,249.04053518683884,-157.1115494039285
WqoZv41KTtTCuPKBPyClregrKAi1,1316.8991285328782,469.5733314589459,159.4368565923583,47.0,698.7050038642941,225.70640196326212,464.55282016443806,48.0,334.7765902941852,89.64069102580928,367.1520589830155,24.0,666.1565618146863,288.9178506955265,527.6922284988048,982.122538238693,379.9326404331366,-207.71520239065717
XehZHBpwr5MYzUXkj0FAYCsFG922,930.2207093593285,133.38823891424903,513.316610696711,48.0,544.3475116484298,5.0,614.3733615125168,48.0,473.61041717865874,5.0,348.62233663751647,24.0,584.1443579144805,129.8649641709466,621.2194801987653,456.6102921806697,128.38823891424903,164.69427405919453
YEU5ox3jteVINfdSTg5ymqYcS9o2,593.8995621089679,95.22723926759987,327.89674786077785,48.0,367.53359815760643,36.703962916462174,245.6675611212291,48.0,338.68016035841765,54.51026268219634,109.12293369981384,24.0,357.55609801142083,57.10743719821664,346.0065434518334,255.21940175055022,40.71697658540353,218.773814160964
Yco8O7tmHlbsUBfKW2ywcZByGO32,973.5254420300828,308.5251990884714,356.5230962486345,48.0,611.4714098097998,113.80862285538132,302.9545957606746,48.0,612.1924102292039,150.57274053486134,234.5098793279628,24.0,617.1679839337712,128.95897550475914,449.9722953232715,361.33303180087887,157.9524585536101,122.01321692067168
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,722.3258018679395,94.65101219783418,379.8359086901728,48.0,437.25528253228055,5.0,331.84513223734854,48.0,471.8350097105963,108.15713774044085,84.92914133406781,23.0,446.1070517761926,74.199795190811,416.2816264225961,250.4907921573432,-13.506125542606668,294.906767356105
aM2995jJmJWvr6cneaGH58HauIg2,1240.364981808352,273.4559445005535,10.999879104976616,48.0,806.7743906594795,242.58150476679418,154.36538026950637,48.0,584.5367327269117,132.35528387593075,40.436811821154876,24.0,912.8549741604379,333.2483303257009,97.1344918289369,655.8282490814403,141.10066062462278,-29.436932716178262
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,728.5306384269132,86.8780106681656,566.6807673198875,48.0,544.8996919093923,99.10152602509469,443.71379297470696,48.0,536.3126919635661,5.0,182.35306454898793,24.0,537.527191951145,66.08887557175001,519.7383939271617,192.21794646334718,81.8780106681656,384.3277027708996
azdL1gX79EVd9iepyCAVQrqIaQF3,929.8472224498482,130.61150715549152,254.6281118023289,48.0,596.1232752707152,159.06596794843838,259.4564374376787,48.0,356.85792466214707,5.0,192.12108251115367,24.0,654.5936223750917,261.2928319357311,271.2288170651825,572.9892977877012,125.61150715549152,62.50702929117523
bXpFswkI7TfIfL6G4FqWrbaxTGx2,528.5874781089641,93.22352624321375,250.50004964048082,48.0,332.21325815028007,64.60096922225296,267.03711535680816,48.0,197.28011552757127,5.0,244.99639096482173,23.0,347.49228281297343,93.48085745840315,293.9535506663348,331.3073625813928,88.22352624321375,5.503658675659096
biQ16yPcCKSkJQhSxUKcDc8gm8I2,948.5074294962784,150.66673713226155,353.626770113789,48.0,758.0964547755889,109.33078839038018,388.970037787088,48.0,682.465115577402,58.424692088602825,257.9168354728711,24.0,757.8665239138578,103.11916823993207,409.90734226004474,266.0423139188764,92.24204504365872,95.70993464091788
btpcu1rB1JeSTo2upeHGPdv8kYG3,835.3810490249472,262.6577606478165,468.12694926029525,45.0,830.9464663502506,275.8776623430764,323.7323158200275,48.0,397.20280300797657,34.58073241726145,557.6463016067264,24.0,717.0060332671105,260.62033472350595,453.9137703330631,438.1782460169706,228.07702823055502,-89.51935234643116
c0hRe9PCPPZs3HWFqhIQargNlp52,1103.969056349342,197.97840563556434,500.10311828837666,48.0,1012.1265318870735,259.21890296639475,386.782657262868,47.0,584.8863525918246,5.0,587.3044531586334,24.0,989.128369563612,305.79121603840025,446.7842588878027,519.0827037575175,192.97840563556434,-87.20133487025669
cC0BEsQjfrcuCyoaOas9zJT0MNs2,1133.920708373274,234.44088948222392,292.667296045271,47.0,701.8837902587567,59.81740130753261,553.3721048870764,48.0,692.5960032453264,142.08981739390552,158.32374985783946,24.0,858.4676464773755,250.01703394537253,382.9154386424986,441.3247051279476,92.3510720883184,134.3435461874315
cEIs6U87xfbSL5eFTXDK77MmvNf1,934.3707867704314,204.31312463175237,379.744345019496,47.0,580.0701496788492,82.41027221484761,372.071450485951,48.0,429.5511896373195,51.23975125341782,264.05756966311765,23.0,547.2676605878199,117.10827294158894,498.70208961061377,504.8195971331119,153.07337337833457,115.68677535637835
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,560.0657420462363,123.33407092844966,338.26445648982997,48.0,418.94037506994215,50.087099179834375,317.27773063776687,48.0,375.5356045566102,28.760763663131442,131.3569912038266,24.0,394.06401823508656,42.66495934279829,361.1310467666045,184.5301374896261,94.57330726531822,206.90746528600337
cec6NLR2ZLVVw6h0TEKSNIH11v02,826.6989213871007,73.94951974438493,317.05800710609003,48.0,481.48904872948555,95.86261889474142,290.8766591835178,48.0,375.49950456469327,33.259089900314414,105.56497283785001,24.0,377.1975445004907,34.17061722205833,485.44327191855336,451.1994168224074,40.690429844070515,211.49303426824002
d9rwc0NXArcNlJvFsgKhQqkGxJq2,709.2940588152775,168.53768787671726,560.8330148727607,46.0,447.0366242239078,19.923851808733957,608.6622984775724,47.0,361.1106589507506,5.0,480.0154162933187,24.0,448.5658955841555,70.76758049521177,647.4074816175896,348.1833998645269,163.53768787671726,80.817598579442
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,1096.2218114908244,283.36479304695655,406.0311327306626,48.0,587.2559640053795,176.46197959649254,390.9496989236155,48.0,373.75805146068024,41.06489040403914,336.46335288580445,24.0,599.3743657836126,232.60242822540138,534.795506623249,722.4637600301442,242.2999026429174,69.56777984485814
fEq0OghbLpfD1jigl1Mbz96aMbg2,801.7503713243417,293.91438718726874,368.0986141375051,48.0,356.2988819196681,39.972133936182445,519.676343857485,48.0,215.14522517712265,5.0,259.0556060001367,24.0,328.3816140845534,100.28753783968793,584.8152464891875,586.6051461472191,288.91438718726874,109.04300813736836
foaW7wtvY3XLNdguFUK7OvOefP93,846.2288686613442,188.86784194308387,279.32058511199136,48.0,584.8693559887513,52.080162827760226,357.561339219541,48.0,593.3301708542893,143.05811004543696,84.88034663145471,24.0,623.2243380341699,138.41197530296918,339.6083158064937,252.89869780705487,45.80973189764691,194.44023848053666
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,1212.9176211586405,362.57588100717305,43.908348377385124,48.0,631.5527794735674,116.34752682090968,457.8868513803959,48.0,383.22808665762915,5.0,304.0118582154313,24.0,599.0168142455602,167.95839475800244,476.9257239348077,829.6895345010114,357.57588100717305,-260.1035098380462
h5RYP03wJuVN0xo7qAR8CKFxLaj1,929.4873443198196,157.45022448652486,447.05321082731984,48.0,765.2871419169628,202.86729047522576,507.4650996716798,48.0,662.3533889929259,89.00435405655341,277.13786566234006,23.0,758.8152508627777,162.89504109938565,491.377849749918,267.13395532689367,68.44587042997145,169.91534516497978
i1tBstVkNiVP0qro7TgGD08IGGa2,1341.5024119564941,399.3059001052762,175.39712196801398,47.0,550.9091204247601,51.58180914079039,741.9950750172209,47.0,364.9730511112438,5.0,355.29674058949934,24.0,719.6972777274079,313.74974539199707,545.9524736968835,976.5293608452503,394.3059001052762,-179.89961862148536
iKVZi0Oo96UrMBhPQMHWFcf55uA3,1086.29348210617,298.9987898437449,370.52425558675264,48.0,463.1763536350574,55.36390255022282,672.2558207030586,48.0,571.9071948138298,125.6590721225683,259.9497370577904,22.0,536.4827000283059,107.91744442819375,673.090585341169,514.3862872923401,173.33971772117656,110.57451852896224
iWsc4pghIEWOQUZKuQJMfe516UI3,742.0362434701964,124.06529372784945,274.52795391373513,48.0,414.58946016542603,97.39123171502071,275.02290343627214,48.0,334.1833644134831,85.12668274772594,160.81542083048467,24.0,434.7928894224433,139.61452779862285,346.6779785588637,407.8528790567133,38.938610980123514,113.71253308325046
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,965.846307198591,285.49479340833494,219.95825867483376,48.0,579.8690954703396,90.9213686953833,355.4296513763874,48.0,472.65423171202673,5.0,394.8664933785838,24.0,582.2117525573527,97.11222767829855,439.7411659054579,493.1920754865643,280.49479340833494,-174.90823470375005
idP8RVfm74N86O0dszLXANIpjXv2,597.1054269349381,106.63416551493063,471.984153308121,47.0,412.829637297475,51.30678916032834,404.1131936733638,48.0,320.5367168893994,116.91680563177941,202.78179695967557,24.0,457.24829254063775,162.99361210966134,400.0661548113201,276.56871004553875,-10.282640116848782,269.2023563484454
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,727.5392721596779,154.57661692293647,474.98063672752403,46.0,520.8690120161206,124.78323337261963,664.49997702487,48.0,358.9203124499298,5.0,529.1681724394313,23.0,550.4231704702976,139.5340900679623,583.2289047447294,368.61895970974814,149.57661692293647,-54.18753571190723
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,804.3587353918458,125.77752815435055,432.57261379758376,48.0,484.3560703902972,50.95631581687528,469.9182937346351,48.0,470.7820055649343,72.98599619184517,164.54732740077847,24.0,484.3748360147615,70.78357406954314,519.1622653281067,333.5767298269115,52.791531962505374,268.0252863968053
jzdk8E3tVXTXIozlfK5oeEb7wWp2,749.0746608429823,66.54359073623787,328.4650612957311,48.0,581.1579246716374,97.53423308398919,285.8704772008313,48.0,537.4921188705329,102.49826487206573,5.0,24.0,560.5120159063498,139.8977935803503,325.81264481657854,211.58254197244946,-35.95467413582786,323.4650612957311
kI0YdycDU0X5hcoEPjEON3Ionyd2,1751.3477735476513,456.35140105539244,207.56217202735425,41.0,1633.5435192208636,657.5420968758878,48.14209466009777,47.0,482.77595833421003,145.80481189157476,627.8601420725656,24.0,1529.4566636062066,651.3088469408639,131.2273506478029,1268.5718152134414,310.54658916381766,-420.2979700452114
kR2rCtaPyPaj7YMizKUDn5xL2qx1,956.6357856408295,182.57915974392353,429.2660761494108,47.0,469.4540898002053,48.55676512193435,465.93590348694613,48.0,302.42514169337505,5.0,334.230292932418,24.0,454.92868868819977,79.63249895147648,598.1785460279094,654.2106439474544,177.57915974392353,95.0357832169928
lHDkoPQu5reNCO45npeYSS9eLQl1,1181.9630710955578,227.68580544886328,371.43910804605457,48.0,798.1786869175663,214.80195056996826,418.17246409365833,48.0,361.05697409429035,5.0,356.7751512496261,24.0,763.3260743701978,298.75555258560286,488.17202016462403,820.9060970012674,222.68580544886328,14.663956796428465
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,1532.8154669768126,381.7008125608373,109.05747910931731,48.0,756.7997495793161,227.56000970347444,468.89412206284084,47.0,554.8677735319862,139.77788293410634,213.06061283144837,24.0,1094.2004349868616,478.4181370461258,207.0163583527943,977.9476934448263,241.92292962673093,-104.00313372213105
lpzDdvuMkKWkPxu6xeclmdctEp42,873.1340829446566,199.6532375087702,399.88317195878193,48.0,492.98617327387973,82.75605747775649,426.1633501797493,48.0,381.5431318790594,5.0,427.9623310005833,24.0,478.1741402464999,79.50340352565331,560.5961969571551,491.5909510655972,194.6532375087702,-28.079159041801347
m69r9GQTk2b51mvxrFLt4fZeJi52,1019.988490972547,402.9215588514258,173.40464946765937,48.0,511.66549643233293,64.84471418960987,399.60163566548545,48.0,489.5311105360073,64.00062852497932,108.72173658805593,24.0,480.9751555787422,64.95809541974452,480.5468624770848,530.4573804365397,338.92093032644647,64.68291287960344
mUZzgdWKnPb2txOkJg9FHgqX5792,880.1638878669075,169.7150585341885,445.3697935272633,48.0,519.8028646493221,5.0,564.7484830726389,47.0,427.0594246846731,5.0,399.65154973791283,24.0,564.5004939444455,101.67113155178816,565.2661731170953,453.10446318223444,164.7150585341885,45.71824378935048
mg2WZiRBn4NQDKiMK43Y8dBqyG53,1076.2785947413115,689.8362669146604,143.93825204313754,40.0,293.5311304446603,5.0,706.6538547845257,37.0,,,,19.0,274.97374834359937,45.21893071331236,811.2615568005401,,,
mweMgSlGM2VxThhwnupYxYzUbR23,895.9925841173873,195.98182015339296,389.4650736509383,48.0,536.4106936431727,61.01100708940266,387.4285494173198,48.0,409.85930559359883,5.0,301.8190433585982,24.0,516.650745738755,94.16768678480926,509.4117941791956,486.1332785237885,190.98182015339296,87.64603029234007
mwsliuPsLFhRFjtjQwYkqcCRDvi2,811.077247508859,216.5055303566153,335.7633972831812,48.0,470.8055316744183,108.18760635968744,478.9697316602389,48.0,271.40688092402667,5.0,309.2515126799589,24.0,388.67079541427415,96.79509793153329,566.0732114102883,539.6703665848324,211.5055303566153,26.511884603222256
nT1qJOiMyDdJ9ui4el195A8Hsgs1,1389.1088894406412,310.46088376194695,129.36338071315586,48.0,809.991059792664,207.18126337667994,322.89078520023145,48.0,509.44181917898635,136.03383846097356,123.3490241906284,24.0,1000.0717322969341,421.62454782791673,187.04292683863494,879.6670702616548,174.4270453009734,6.014356522527464
ohl9pXqpeSMfepC3w9h0tW5SbJw1,948.3102936422679,223.93542290559887,471.41461283419557,48.0,548.7961768041656,76.29656243635019,366.78064197263404,48.0,513.4417247675335,87.73471110569861,207.33589245559023,24.0,541.093483603635,92.4363630117193,537.1853339416216,434.86856887473436,136.20071179990026,264.07872037860534
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,1075.4914416378083,194.33710522090004,642.7772112052379,39.0,899.3727566377283,153.88773292711033,570.1778757620074,43.0,719.1678546578141,127.91017364070862,237.78764427712676,24.0,827.3102895131889,178.146671402164,617.7307675106925,356.32358697999416,66.42693158019142,404.9895669281111
pRQimOpZtsekBI2I1kbnD3pycmo1,461.43609849615706,36.28662732416962,301.1630038555771,48.0,262.72694436556924,5.0,229.21242180540088,47.0,338.32529614032836,46.771748483107274,68.10895344276932,23.0,316.4929629754658,51.26887847032056,268.88369773673634,123.1108023558287,-10.485121158937652,233.05405041280775
pcbRW89vVJcviD87V3uxyG4I9st2,577.4906003843998,71.41232133989365,321.65061190069247,48.0,438.82904502590577,34.77420514516691,272.50175082597104,48.0,394.34617880630555,52.73775116004664,120.19163388258572,24.0,423.67005142829373,54.74659333296514,323.42267487556603,183.1444215780943,18.67457017984701,201.45897801810673
q0Atnpm0jZS5swcVmq0EMalQUKw1,707.4068592419163,5.0,344.67250743852287,48.0,478.94226640262247,88.59511231792501,245.15998765741318,48.0,336.1412947687129,5.0,118.85862537613144,24.0,450.22495950351447,129.32042215911952,351.2529495479038,371.2655644732034,0.0,225.81388206239143
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,573.3660540579693,120.4045126407777,452.0662795637846,48.0,355.1112308587488,38.30637900451964,323.83333313322737,48.0,284.36363237462564,34.87458716853393,238.6524712340686,24.0,333.20031701589625,53.31896927278829,453.16055487994333,289.0024216833437,85.52992547224378,213.41380832971598
qnR5PLX1v3fPi6SwTJMwGcadwyD3,956.2945517127283,302.5556947742469,105.1461347870839,48.0,401.84248568042716,33.52613740936537,419.59713362634324,48.0,381.751595424928,104.40378649361912,80.26371391667006,23.0,402.4376431952789,105.07552780339749,446.34029067445096,574.5429562878003,198.15190828062777,24.88242087041384
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,741.270397255197,80.1412597332273,358.0067363152497,48.0,507.8116028263771,78.14088265097638,363.40716377883047,48.0,385.4029861851063,70.42012274747005,184.15634762925853,24.0,514.4851385618002,142.52806763982738,387.6201743370869,355.8674110700908,9.721136985757255,173.8503886859912
rFV2EUbp64f5ORSh7DqwmCQmeqT2,1045.1098124596551,266.31827028429734,577.0173809413832,46.0,929.2272020392801,355.9075482100119,475.86077076387346,48.0,575.6680633557538,92.51050783941766,244.17408716385683,24.0,690.5078133723773,188.99726078071475,680.1220877949056,469.4417491039013,173.8077624448797,332.84329377752636
rUuJv5gl7dWVo7UPQWMx4bohxhK2,1942.1189190964874,507.31330864242835,21.676554402197596,42.0,752.799377185381,5.0,897.9436716339623,42.0,665.0951263526666,128.76801567082268,480.63332129784084,23.0,1531.0970961352705,633.0673286460861,133.96563051750414,1277.0237927438206,378.5452929716057,-458.9567668956432
ric6cNjG25XmZJCiKZDOxzeezao1,1079.1894853478293,306.27568585815794,139.82109164098603,48.0,495.09795863238105,83.45892521870381,415.73225872988866,48.0,397.5349616023643,123.51468355900926,142.70131208410425,24.0,593.6982589942365,243.11709961698577,366.2818436506982,681.654523745465,182.76100229914869,-2.880220443118219
roaf78tUWxWSEjAUcUu8O7mrQbl1,727.8280227981406,93.71871184313436,741.4537367972533,46.0,600.0334465792286,114.42277016449162,672.041019734074,47.0,428.7288640221267,5.0,575.946636113863,23.0,572.7329447803431,115.29603746388509,724.5008322769737,299.09915877601395,88.71871184313436,165.50710068339038
ssPK6ISW0HerTGke9hznqJ2LpKu1,555.7931394505697,54.522716208974984,347.0923987539125,48.0,378.5346039731198,58.932006103870926,219.38146351101105,48.0,413.514133672477,95.98373333444499,17.54044216685801,24.0,363.4504718102947,71.46820418285978,323.08315982820017,142.2790057780927,-41.46101712547001,329.5519565870545
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,1021.960849176758,175.34812462643407,446.69678719298827,43.0,591.6352433661856,96.8215116641909,539.4399185834884,45.0,370.24307372411647,5.0,528.5613451113113,20.0,700.4215317659224,221.5096726846934,522.108877719974,651.7177754526415,170.34812462643407,-81.86455791832304
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,1383.1514222904875,376.3144652389295,64.38375560988467,48.0,733.1723430005886,173.97181258641547,418.3177745541345,48.0,596.87048673956,143.98728774958968,184.7064169529834,24.0,931.1524066889675,357.1137839478685,264.78760017794656,786.2809355509276,232.3271774893398,-120.32266134309873
tv88wS5Nf6SjruozSmXJxQSmx6J3,1010.064472487501,70.65075572122697,709.6692642823913,44.0,799.995506017187,144.2416176016976,576.9538671656737,45.0,410.3661011240361,112.07686370544813,433.52544773354225,23.0,814.8141175375368,325.8392975534721,587.3496743340831,599.698371363465,-41.42610798422116,276.14381654884903
u64Uf920g5VD9Byq26LT2rs5o4t1,710.2562011331873,117.44327495046142,225.47590885897472,48.0,394.79899533503635,56.32513150847736,314.26823739451555,48.0,303.0850971792471,17.04933671407914,132.60941336999852,24.0,382.321056667764,84.06371943808978,362.7357430029858,407.17110395394025,100.39393823638227,92.8664954889762
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,1174.3255730883118,215.32329841222062,278.94638931613804,48.0,814.0373379476732,181.63288247126897,245.78878271513616,48.0,471.4322360332461,77.50644623427834,122.95334457404961,24.0,863.2262478190543,347.04430820272285,260.87513938066826,702.8933370550657,137.81685217794228,155.99304474208844
v8nNKiWvPdcjiHXZci39OuFTY6M2,1024.3602776471341,222.62439526076435,555.5245748160596,48.0,846.7983712681174,216.5647117771126,445.0538776227099,48.0,689.4330128924903,34.41372487760118,260.0479090913445,24.0,781.6772708036905,162.07656932924968,556.9249629022041,334.92726475464383,188.21067038316318,295.47666572471513
vpFmF3TtdQTW3MyS8ouwz3urZVs2,962.8711678535843,139.34869773435824,162.97111657117048,48.0,611.9897961195913,98.30609934946484,206.0967453283827,48.0,568.9614648712657,109.63965150734326,5.0,24.0,720.4086708805355,230.74275155965654,171.94362244921652,393.90970298231866,29.70904622701498,157.97111657117048
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,502.9349667062524,94.20403983262543,427.1353939084611,48.0,430.99137303015584,87.55058638103888,330.1322523319766,48.0,307.28859976683975,47.17326547502626,211.73220046396847,24.0,374.1984696327815,73.63289291241756,406.0837234650675,195.64636693941264,47.030774357599164,215.40319344449262
wJqgthfmzIMG17pc6WTECny3DVu2,998.0984077030108,335.4103103028057,349.8393592490235,48.0,468.8647070948636,5.0,748.7435528738606,48.0,408.4554473802438,5.0,296.00390698913003,23.0,465.98845098753316,56.3432345790992,705.0316857254824,589.6429603227671,330.4103103028057,53.835452259893486
wdppvL4tIkVlGjou6aYzzjlaZXB2,590.0202270961506,79.46897981469085,407.9169304054512,47.0,419.3436319052565,25.005370397858268,373.0850128426351,48.0,363.89339477197746,5.0,215.01259411714747,24.0,409.66690989350417,41.04119763262813,420.84400416756716,226.12683232417317,74.46897981469085,192.9043362883037
wkhxvE50megJGMA1EiROSZIJWNq1,1161.1658684081542,181.81124750523804,390.57156272911,48.0,750.0298448004323,77.78126826751256,493.6285564412715,48.0,549.1457027569311,114.89236729400443,147.80060435496236,24.0,802.2871219832722,282.91550945593656,455.28159527031323,612.0201656512231,66.91888021123361,242.77095837414763
xBGZhFOeypWnqzSQClkrwV9z2vF3,620.6560389738352,78.78240472845044,774.648590346322,48.0,465.4342668030056,110.31678396805312,590.9909637313535,48.0,480.8886787998853,120.88768251700445,217.7632461951239,24.0,479.8391918916269,114.94769315038187,640.6141202035656,139.76736017394984,-42.105277788554005,556.8853441511981
xHctBv4C2EU8rHYRouw0btT3GT02,1238.9813242415505,345.02240275309777,57.16617178398444,48.0,723.5972189976097,202.53695824961173,354.12714157789384,48.0,444.5947065962046,5.0,433.4488146749505,24.0,1022.4148558288373,380.0507738319459,102.75551311220156,794.386617645346,340.02240275309777,-376.28264289096603
xyAILKfYP2M8GqAai11x6NT7IcP2,1430.2712395761653,423.05777500782966,109.87219210079748,48.0,595.0697585560778,115.09945783049484,388.0305370517239,48.0,469.9607490307472,53.01847292685606,135.1957045850061,24.0,479.6426237411232,68.93792344268705,650.7077501054539,960.3104905454181,370.0393020809736,-25.32351248420862
y1EHXv8tUTa4BRS4fRio7bULYfA2,786.127672279292,42.81279086470077,694.7640163126304,46.0,615.888084715723,166.23328380611187,506.53565800573267,48.0,428.7731468186025,57.23837143751372,410.91518643730626,24.0,605.7080413404772,175.07784566122538,598.9471522144232,357.3545254606895,-14.425580572812947,283.8488298753241
yatBVTBMCSMp0wJluOCLzTFKMyP2,1301.0682435155907,193.27456572422983,443.22680070690217,42.0,806.2582753035601,237.61132202554853,461.45675961688664,42.0,420.5084697873006,5.0,389.0829324758545,20.0,938.0430357367838,420.6569619196423,433.993908876523,880.5597737282901,188.27456572422983,54.14386823104769
yfjd8LbAMrYeG54927d3GiKAyXI2,1026.5679192382197,325.4881310720094,347.4922874066021,47.0,301.73912584505365,5.0,626.393659980098,48.0,312.9555528338154,43.185352930652314,224.40069041788215,23.0,317.05324072457165,40.50691538469129,712.6019269845641,713.6123664044044,282.3027781413571,123.09159698871994
