gender,mean,se,ci_lower,ci_upper,significant
Female,2.734508377075353,7.666478999261711,-11.866126849877013,18.781056941560863,False
Male,14.723407632680566,8.933688468170327,-0.36169220711119754,34.763829413680284,False
