gender,mean,se,ci_lower,ci_upper,significant
Female,0.00011494689940164853,0.007839821207528028,-0.01738809098375645,0.016991454574200638,False
Male,-0.0007144354192470311,0.013090406567931794,-0.028492144243972003,0.028351044788435645,False
