participant_id,stroop_interference,stroop_interference_predicted,stroop_interference_deviation,stroop_interference_deviation_z
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,385.9952380952052,385.8519185407395,0.1433195544656769,0.008418686275791266
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,385.9952380952052,385.8519185407395,0.1433195544656769,0.008418686275791266
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,385.9952380952052,385.9235958201782,0.0716422750269885,0.0042083150466436445
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,127.23888889948535,127.24319321042287,-0.004304310937527589,-0.0002528380970175283
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,127.23888889948535,127.24143638688942,-0.0025474874040725126,-0.00014964111021955855
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,127.23888889948535,127.24237195982352,-0.0034830603381692526,-0.00020459728873718197
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,145.64166670375403,145.64022639894094,0.001440304813087323,8.460446593000147e-05
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,145.64166670375403,145.64091418184702,0.0007525219070032563,4.420363902427419e-05
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,145.64166670375403,145.63867973764238,0.0029869661116492807,0.00017545638279539594
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,95.19166669580659,95.20459310686942,-0.012926411062835541,-0.0007593060124673475
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,95.19166669580659,95.20361135794819,-0.011944662141601725,-0.0007016374256490472
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,95.19166669580659,95.20252331633549,-0.01085662052889802,-0.0006377251351977666
LliUMEIsrCVZ88YFQfevan2Og4z1,102.88611111109549,102.88047880671517,0.005632304380313258,0.000330845318103315
LliUMEIsrCVZ88YFQfevan2Og4z1,102.88611111109549,102.87549982691175,0.01061128418373869,0.0006233139145541783
LliUMEIsrCVZ88YFQfevan2Og4z1,102.88611111109549,102.87809080311597,0.008020307979521135,0.0004711182431911899
EUhcW9kURScie1DwGPHqmNqotJB2,129.94166664944737,129.94461320095988,-0.002946551512508222,-0.00017308240227055472
EUhcW9kURScie1DwGPHqmNqotJB2,129.94166664944737,129.94402541042487,-0.0023587609775006513,-0.00013855519397328554
EUhcW9kURScie1DwGPHqmNqotJB2,129.94166664944737,129.94344872789756,-0.0017820784501907383,-0.00010468047746127411
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,-34.519444445768954,-34.44057671407418,-0.07886773169477124,-0.004632743193327248
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,-34.519444445768954,-34.44057671407418,-0.07886773169477124,-0.004632743193327248
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,-34.519444445768954,-34.479550064952775,-0.03989438081617891,-0.0023434225532621878
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,242.00476189530082,241.9710202961125,0.03374159918831765,0.0019820040542895215
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,242.00476189530082,241.9709264066211,0.03383548867972763,0.001987519185673519
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,242.00476189530082,241.98833838017146,0.01642351512936102,0.0009647282391804694
vpFmF3TtdQTW3MyS8ouwz3urZVs2,285.4638888887648,136.5536255647726,148.9102633239922,8.74708824517302
vpFmF3TtdQTW3MyS8ouwz3urZVs2,285.4638888887648,136.5536255647726,148.9102633239922,8.74708824517302
wdppvL4tIkVlGjou6aYzzjlaZXB2,109.22499999973104,109.22197263429885,0.0030273654321888444,0.00017782946584498892
wdppvL4tIkVlGjou6aYzzjlaZXB2,109.22499999973104,109.21986707237554,0.00513292735550408,0.0003015115783991958
wdppvL4tIkVlGjou6aYzzjlaZXB2,109.22499999973104,109.21875076767401,0.006249232057029985,0.0003670840615496933
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,165.2319047481294,165.2239559053558,0.007948842773600973,0.00046692032930205097
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,165.2319047481294,165.22336255818578,0.008542189943625544,0.0005017739380485235
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,165.2319047481294,165.22190166708182,0.010003081047585738,0.0005875876564429706
K26uNuY0VNPjJNF26wEx3bFg0kr2,83.8555555555763,83.86327883472629,-0.007723279149985274,-0.00045367057151756107
K26uNuY0VNPjJNF26wEx3bFg0kr2,83.8555555555763,83.8741052656886,-0.018549710112296225,-0.0010896223514265382
K26uNuY0VNPjJNF26wEx3bFg0kr2,83.8555555555763,83.8741052656886,-0.018549710112296225,-0.0010896223514265382
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,68.47222222225776,68.50030065655011,-0.028078434292353904,-0.001649345968901664
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,68.47222222225776,68.48598934586016,-0.013767123602406173,-0.000808690028103985
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,68.47222222225776,68.4943218515859,-0.022099629328138803,-0.001298146975257537
DPvStUYSmohmXwFwaKRqHv89R3k1,216.9000000026491,216.87609964273133,0.02390035991777495,0.0014039230918376224
DPvStUYSmohmXwFwaKRqHv89R3k1,216.9000000026491,216.87597611024648,0.02402389240262437,0.0014111794724389539
DPvStUYSmohmXwFwaKRqHv89R3k1,216.9000000026491,216.88167195861928,0.018328044029829016,0.001076601537810194
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,82.41666666667959,82.42960349211941,-0.012936825439822996,-0.0007599177599217831
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,82.41666666667959,82.43411897408453,-0.017452307404937528,-0.001025160184027955
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,82.41666666667959,82.43285086742743,-0.016184200747844102,-0.000950670752700085
62fAfeQc27bZelkPX7G54T3gvci2,189.75063492074946,189.73578294836443,0.014851972385031331,0.0008724147695856683
62fAfeQc27bZelkPX7G54T3gvci2,189.75063492074946,189.73973410494375,0.010900815805712227,0.0006403211952522211
62fAfeQc27bZelkPX7G54T3gvci2,189.75063492074946,189.7388222880242,0.01181263272525257,0.0006938819296208653
q0Atnpm0jZS5swcVmq0EMalQUKw1,56.305555555556,56.33081383311436,-0.02525827755836474,-0.0014836880802727903
q0Atnpm0jZS5swcVmq0EMalQUKw1,56.305555555556,56.325225634988314,-0.019670079432316356,-0.0011554335929799713
q0Atnpm0jZS5swcVmq0EMalQUKw1,56.305555555556,56.33003069482291,-0.024475139266911583,-0.0014376860143936205
kR2rCtaPyPaj7YMizKUDn5xL2qx1,268.9805555555955,268.9417842753489,0.03877128024663534,0.0022774508762890074
kR2rCtaPyPaj7YMizKUDn5xL2qx1,268.9805555555955,268.9415373324721,0.039018223123434836,0.002291956465673282
kR2rCtaPyPaj7YMizKUDn5xL2qx1,268.9805555555955,268.949176963944,0.03137859165150303,0.0018431994145881277
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,139.92222222354678,139.9221909212665,3.130228029135651e-05,1.838716834365578e-06
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,139.92222222354678,139.9209160260267,0.001306197520079877,7.672691404020902e-05
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,139.92222222354678,139.92280410202673,-0.0005818784799487275,-3.417993023761316e-05
mwsliuPsLFhRFjtjQwYkqcCRDvi2,-43.71944444709345,-43.66565434657474,-0.053790100518710915,-0.0031596664021081213
mwsliuPsLFhRFjtjQwYkqcCRDvi2,-43.71944444709345,-43.66487737094508,-0.05456707614837342,-0.003205306469120962
mwsliuPsLFhRFjtjQwYkqcCRDvi2,-43.71944444709345,-43.67648349278477,-0.04296095430868263,-0.002523555126736166
iKVZi0Oo96UrMBhPQMHWFcf55uA3,130.00980392154838,130.03190931392416,-0.02210539237577791,-0.0012984855005219154
iKVZi0Oo96UrMBhPQMHWFcf55uA3,130.00980392154838,130.03190931392416,-0.02210539237577791,-0.0012984855005219154
iKVZi0Oo96UrMBhPQMHWFcf55uA3,130.00980392154838,130.02037650760275,-0.010572586054365729,-0.0006210407606090273
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,1.7555555535686835,1.7947029295678476,-0.03914737599916407,-0.0022995429917857468
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,1.7555555535686835,1.795448786128162,-0.03989323255947852,-0.0023433551038973006
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,1.7555555535686835,1.787285495701127,-0.03172994213244351,-0.0018638379763176417
ssPK6ISW0HerTGke9hznqJ2LpKu1,133.64444451861914,133.6449239416253,-0.0004794230061690996,-2.8161627332584158e-05
ssPK6ISW0HerTGke9hznqJ2LpKu1,133.64444451861914,133.6451793075923,-0.0007347889731477153,-4.3161994655257466e-05
ssPK6ISW0HerTGke9hznqJ2LpKu1,133.64444451861914,133.64550247281372,-0.0010579541945787696,-6.214493543132732e-05
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,126.28333333332716,126.28581133373956,-0.0024780004123954313,-0.00014555939795524948
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,126.28333333332716,126.2852710346612,-0.0019377013340431404,-0.000113821869516055
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,126.28333333332716,126.28654883782175,-0.0032155044945909594,-0.00018888087992794466
5zxa5CMLGQSSonWOXqXf0QNS3PH3,129.66666667328934,129.66888362566635,-0.002216952377011694,-0.0001302252621424448
5zxa5CMLGQSSonWOXqXf0QNS3PH3,129.66666667328934,129.66833942360967,-0.0016727503203242122,-9.825847015112947e-05
5zxa5CMLGQSSonWOXqXf0QNS3PH3,129.66666667328934,129.66940369830735,-0.002737025018006989,-0.00016077467615286973
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,141.12777777792257,141.12559229723058,0.00218548069199187,0.00012837659436127426
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,141.12777777792257,141.12607849388633,0.0016992840362490824,9.981707833223392e-05
h5RYP03wJuVN0xo7qAR8CKFxLaj1,295.33611111342896,295.2894640746705,0.04664703875846499,0.0027400781872807204
h5RYP03wJuVN0xo7qAR8CKFxLaj1,295.33611111342896,295.29755076175536,0.038560351673595505,0.0022650607911422664
h5RYP03wJuVN0xo7qAR8CKFxLaj1,295.33611111342896,295.28890016334867,0.04721095008028442,0.0027732027146591632
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,386.81388890080984,386.7558893507327,0.05799955007717017,0.0034069322784119963
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,386.81388890080984,386.74031653191537,0.0735723688944745,0.004321690048497175
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,386.81388890080984,386.7402214896672,0.07366741114265096,0.0043272728935829455
v8nNKiWvPdcjiHXZci39OuFTY6M2,217.53055555207857,217.52182538887388,0.008730163204688779,0.0005128156128501833
v8nNKiWvPdcjiHXZci39OuFTY6M2,217.53055555207857,217.52709417294062,0.0034613791379456416,0.00020332372056676938
v8nNKiWvPdcjiHXZci39OuFTY6M2,217.53055555207857,217.52182538887388,0.008730163204688779,0.0005128156128501833
LSLmd8jENtONZFVkIpRDX665Bu73,230.52777778440066,230.49386783589415,0.03390994850650486,0.001991893005590308
LSLmd8jENtONZFVkIpRDX665Bu73,230.52777778440066,230.49468142592687,0.03309635847378445,0.0019441021841066686
LSLmd8jENtONZFVkIpRDX665Bu73,230.52777778440066,230.48519138900687,0.042586395393783505,0.0025015532861074213
mUZzgdWKnPb2txOkJg9FHgqX5792,135.92222221692396,135.918581008722,0.003641208201969448,0.00021388699979917988
mUZzgdWKnPb2txOkJg9FHgqX5792,135.92222221692396,135.9181650900165,0.004057126907468955,0.0002383183421298744
mUZzgdWKnPb2txOkJg9FHgqX5792,135.92222221692396,135.91690764002516,0.005314576898797441,0.00031218179379882433
WbOfW9KmUkPQK8o5hlHJnJFdpp92,21.58774510043031,34.574038384068885,-12.986293283638574,-0.7628235340806255
WbOfW9KmUkPQK8o5hlHJnJFdpp92,21.58774510043031,34.573845258025,-12.986100157594691,-0.7628121897279223
WbOfW9KmUkPQK8o5hlHJnJFdpp92,21.58774510043031,34.573998670066175,-12.986253569635863,-0.7628212012536026
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,240.625,240.5942065128575,0.030793487142489084,0.0018088299852502842
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,240.625,240.60108036362192,0.023919636378082032,0.0014050554039804985
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,240.625,240.6003805046226,0.02461949537740793,0.0014461655886624147
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,178.52222222223645,178.51000580966544,0.01221641257100714,0.0007176002272290901
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,178.52222222223645,178.5076964376625,0.01452578457394793,0.0008532542798762486
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,178.52222222223645,178.5062860329337,0.015936189302749426,0.000936102394901026
tSvrYUUA5nbPdK6C5D73giKnIDv2,6.472222222209211,134.16211685073327,-127.68989462852406,-7.5005896262664695
fEq0OghbLpfD1jigl1Mbz96aMbg2,83.2277777799302,83.26364157311224,-0.035863793182045356,-0.0021066631457594214
fEq0OghbLpfD1jigl1Mbz96aMbg2,83.2277777799302,83.2441732418994,-0.0163954619692106,-0.000963080377831532
fEq0OghbLpfD1jigl1Mbz96aMbg2,83.2277777799302,83.26364157311224,-0.035863793182045356,-0.0021066631457594214
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,166.37499999968952,166.36835831691215,0.006641682777370761,0.00039013687877044825
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,166.37499999968952,166.36593736067434,0.009062639015184004,0.0005323454638414453
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,166.37499999968952,166.36701472957486,0.007985270114659215,0.00046906009562615043
cEIs6U87xfbSL5eFTXDK77MmvNf1,45.30833329094787,45.32217323543914,-0.013839944491266465,-0.0008129675757137627
cEIs6U87xfbSL5eFTXDK77MmvNf1,45.30833329094787,45.33590769317982,-0.027574402231948625,-0.001619738789300021
cEIs6U87xfbSL5eFTXDK77MmvNf1,45.30833329094787,45.33545819242856,-0.0271249014806898,-0.0015933348151899369
AsXBOflrszVNKoFqbN61bMJqS0k2,121.92222222023531,121.91899338270376,0.003228837531551676,0.00018966407141702147
AsXBOflrszVNKoFqbN61bMJqS0k2,121.92222222023531,121.91492859760302,0.007293622632289498,0.0004284322609303205
AsXBOflrszVNKoFqbN61bMJqS0k2,121.92222222023531,121.9168030739025,0.005419146332812375,0.00031832427213885863
Fz7EUjZCLuUBxLDUVtN6djaBTy42,88.76666666732899,88.77444672433958,-0.007780057010592145,-0.0004570057409411747
Fz7EUjZCLuUBxLDUVtN6djaBTy42,88.76666666732899,88.77949285789828,-0.012826190569285245,-0.0007534189937925375
Fz7EUjZCLuUBxLDUVtN6djaBTy42,88.76666666732899,88.7828853481696,-0.016218680840609068,-0.0009526961363599117
DzB19GqCB7fyrlEPexogWkjFzEx2,180.58055557183957,180.56859937847418,0.011956193365392664,0.000702314777430064
DzB19GqCB7fyrlEPexogWkjFzEx2,180.58055557183957,180.57733100972433,0.0032245621152355852,0.00018941293060935043
DzB19GqCB7fyrlEPexogWkjFzEx2,180.58055557183957,180.56859937847418,0.011956193365392664,0.000702314777430064
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,91.02777777774554,91.0446846290642,-0.01690685131865166,-0.0009931197295011348
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,91.02777777774554,91.04091296636673,-0.013135188621191674,-0.0007715697455760554
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,91.02777777774554,91.04330784132091,-0.015530063575369013,-0.0009122462986405394
xBGZhFOeypWnqzSQClkrwV9z2vF3,208.34722222222865,208.33715305756405,0.010069164664599839,0.0005914694522082825
xBGZhFOeypWnqzSQClkrwV9z2vF3,208.34722222222865,208.3310341544376,0.016188067791063077,0.0009508979053994975
xBGZhFOeypWnqzSQClkrwV9z2vF3,208.34722222222865,208.32770296161425,0.0195192606144019,0.0011465743949644518
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,91.36944452921546,91.38300311238501,-0.01355858316955505,-0.0007964402239056907
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,91.36944452921546,91.38118061952927,-0.011736090313817726,-0.0006893857772914439
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,91.36944452921546,91.38027792955087,-0.010833400335414467,-0.0006363611655361946
y1EHXv8tUTa4BRS4fRio7bULYfA2,175.89166667726306,175.8779449598773,0.013721717385749344,0.0008060228366350358
y1EHXv8tUTa4BRS4fRio7bULYfA2,175.89166667726306,175.87415605050734,0.01751062675572257,0.0010285859016133712
y1EHXv8tUTa4BRS4fRio7bULYfA2,175.89166667726306,175.87495199900223,0.01671467826082562,0.0009818313558348298
HyQM2xKwwuVfqidmRYF6TiRk90C2,43.21388889145521,30.249347530743805,12.964541360711408,0.7615458116114083
HyQM2xKwwuVfqidmRYF6TiRk90C2,43.21388889145521,27.00338513731326,16.210503754141953,0.9522158088437308
HyQM2xKwwuVfqidmRYF6TiRk90C2,43.21388889145521,27.00338513731326,16.210503754141953,0.9522158088437308
roaf78tUWxWSEjAUcUu8O7mrQbl1,100.62777778506279,100.63639772724552,-0.008619942182733098,-0.0005063411564628366
roaf78tUWxWSEjAUcUu8O7mrQbl1,100.62777778506279,100.63812833067881,-0.010350545616020668,-0.0006079979570785857
roaf78tUWxWSEjAUcUu8O7mrQbl1,100.62777778506279,100.63910724216188,-0.011329457099094498,-0.000665499870885761
Rc706mP0TSeIoIpMYH1SpRXjOxA2,90.38333333863147,90.39439856303369,-0.011065224402216245,-0.0006499786659314365
Rc706mP0TSeIoIpMYH1SpRXjOxA2,90.38333333863147,90.39669076806672,-0.013357429435245649,-0.0007846243193093624
Rc706mP0TSeIoIpMYH1SpRXjOxA2,90.38333333863147,90.39056713004086,-0.007233791409390733,-0.0004249177349679734
i1tBstVkNiVP0qro7TgGD08IGGa2,135.8435714123741,135.84163128538384,0.0019401269902630247,0.00011396435418120945
i1tBstVkNiVP0qro7TgGD08IGGa2,135.8435714123741,135.84060589601393,0.0029655163601773893,0.0001741964100791202
i1tBstVkNiVP0qro7TgGD08IGGa2,135.8435714123741,135.8410230132346,0.0025483991394992245,0.00014969466616698406
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,301.80555555555884,301.76639777436935,0.03915778118948765,0.0023001541996094154
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,301.80555555555884,301.7688719501643,0.03668360539455762,0.0021548194622365
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,301.80555555555884,301.75779661244053,0.047758943118310526,0.0028053921914242786
uhq0lYdK12b2vJDJLS0EPTVe9nP2,144.24999999999898,145.66911604247105,-1.4191160424720692,-0.08335982340341416
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,93.51944444514811,93.5515967637846,-0.03215231863649137,-0.0018886486540447762
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,93.51944444514811,93.54766166236108,-0.028217217212969103,-0.0016574981702774866
iWsc4pghIEWOQUZKuQJMfe516UI3,125.66388889484938,125.66636767972162,-0.0024787848722382932,-0.00014560547764994034
iWsc4pghIEWOQUZKuQJMfe516UI3,125.66388889484938,125.6688071479423,-0.004918253092924374,-0.00028890146894914025
iWsc4pghIEWOQUZKuQJMfe516UI3,125.66388889484938,125.6688071479423,-0.004918253092924374,-0.00028890146894914025
lHDkoPQu5reNCO45npeYSS9eLQl1,106.92222224341504,106.93193078982941,-0.009708546414373131,-0.0005702864955259095
lHDkoPQu5reNCO45npeYSS9eLQl1,106.92222224341504,106.9315313035051,-0.009309060090060939,-0.0005468204022325565
lHDkoPQu5reNCO45npeYSS9eLQl1,106.92222224341504,106.93351176119853,-0.01128951778349574,-0.0006631538088333822
WcTsIpSoEhYeIBSNjAbbdaNSBya2,5.938888889633745,6.026324342685882,-0.08743545305213729,-0.005136016863657665
WcTsIpSoEhYeIBSNjAbbdaNSBya2,5.938888889633745,6.026324342685882,-0.08743545305213729,-0.005136016863657665
WcTsIpSoEhYeIBSNjAbbdaNSBya2,5.938888889633745,5.993017924622137,-0.05412903498839228,-0.003179575639050261
mg2WZiRBn4NQDKiMK43Y8dBqyG53,144.111111111103,144.11045717917892,0.0006539319240914665,3.841239763251593e-05
mg2WZiRBn4NQDKiMK43Y8dBqyG53,144.111111111103,144.10965292725254,0.0014581838504739153,8.565469251793654e-05
mg2WZiRBn4NQDKiMK43Y8dBqyG53,144.111111111103,144.11069899389986,0.0004121172031545939,2.4208039545964088e-05
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,84.56388889418713,84.57856517934638,-0.014676285159254121,-0.0008620947846959814
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,84.56388889418713,84.57891980303933,-0.01503090885219649,-0.0008829256170829137
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,84.56388889418713,84.5821811422143,-0.01829224802716567,-0.0010744988567247438
CtJe4bZZnYUBNrcPk00d3YQFSGp2,107.90833333330613,107.9220671681628,-0.013733834856665794,-0.000806734624963446
CtJe4bZZnYUBNrcPk00d3YQFSGp2,107.90833333330613,107.91637942123572,-0.00804608792958561,-0.0004726325746626177
CtJe4bZZnYUBNrcPk00d3YQFSGp2,107.90833333330613,107.9220671681628,-0.013733834856665794,-0.000806734624963446
CDEoAyvS8feXLKMKsaZah9agEhF3,194.08888888889408,194.0775150304334,0.011373858460672182,0.000668108036496756
CDEoAyvS8feXLKMKsaZah9agEhF3,194.08888888889408,194.08073753098796,0.008151357906115209,0.00047881620333748104
CDEoAyvS8feXLKMKsaZah9agEhF3,194.08888888889408,194.07655063606484,0.012338252829238172,0.0007247572053095244
GDZGRW51kbWtAdUIHCtEd8sAtqY2,-9.897222207652135,-9.869978809921463,-0.02724339773067186,-0.001600295363994152
GDZGRW51kbWtAdUIHCtEd8sAtqY2,-9.897222207652135,-9.863234905968596,-0.03398730168353836,-0.001996436782832071
GDZGRW51kbWtAdUIHCtEd8sAtqY2,-9.897222207652135,-9.862834547186736,-0.03438766046539854,-0.0020199541248640406
QreA2rLiUhV3YHeMfuHMPdGbpJ53,321.86944444974256,321.82721035851256,0.042234091230000104,0.0024808587044112596
QreA2rLiUhV3YHeMfuHMPdGbpJ53,321.86944444974256,321.81577021357646,0.05367423616610267,0.003152860452712081
