participant_id,prp_bottleneck,prp_bottleneck_predicted,prp_bottleneck_deviation,prp_bottleneck_deviation_z
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,740.3583334088324,740.3172811298822,0.041052278950246546,0.0012418234969132132
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,740.3583334088324,740.3063862454025,0.051947163429986176,0.0015713916448714036
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,740.3583334088324,740.3177933940352,0.04054001479721592,0.0012263276053786469
yatBVTBMCSMp0wJluOCLzTFKMyP2,934.6380952381838,934.5408076939746,0.09728754420927999,0.0029429293926041913
yatBVTBMCSMp0wJluOCLzTFKMyP2,934.6380952381838,934.5109381371875,0.12715710099632815,0.0038464777073151627
yatBVTBMCSMp0wJluOCLzTFKMyP2,934.6380952381838,934.4796914018264,0.15840383635747912,0.004791685407485319
u64Uf920g5VD9Byq26LT2rs5o4t1,500.03333333258826,500.06071716930717,-0.027383836718911425,-0.0008283557634983578
u64Uf920g5VD9Byq26LT2rs5o4t1,500.03333333258826,500.05574284047185,-0.022409507883594415,-0.0006778832784858661
u64Uf920g5VD9Byq26LT2rs5o4t1,500.03333333258826,500.06919286917935,-0.03585953659109009,-0.0010847440450554421
nT1qJOiMyDdJ9ui4el195A8Hsgs1,885.6749999970198,885.5908879462872,0.08411205073252859,0.002544373263657338
nT1qJOiMyDdJ9ui4el195A8Hsgs1,885.6749999970198,885.5683873282046,0.10661266881515985,0.003225012608039315
nT1qJOiMyDdJ9ui4el195A8Hsgs1,885.6749999970198,885.5876282827371,0.08737171428265356,0.0026429774554850957
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,391.44374999900657,391.5206319142186,-0.07688191521202725,-0.0023256630627910965
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,391.44374999900657,391.52023182960625,-0.0764818305996755,-0.002313560580661567
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,391.44374999900657,391.5055331988228,-0.061783199816204615,-0.0018689298428287678
2h5FgHUEvBS1twD5DqbTIRrMm1f2,559.5779255407182,559.5907502571423,-0.012824716424120197,-0.0003879451909606011
2h5FgHUEvBS1twD5DqbTIRrMm1f2,559.5779255407182,559.5899715070581,-0.012045966339883307,-0.00036438815155724526
2h5FgHUEvBS1twD5DqbTIRrMm1f2,559.5779255407182,559.5932292397249,-0.015303699006722127,-0.00046293393453911537
lpzDdvuMkKWkPxu6xeclmdctEp42,463.5062499990066,463.55537917532763,-0.04912917632100289,-0.0014861480799483661
lpzDdvuMkKWkPxu6xeclmdctEp42,463.5062499990066,463.54577666685077,-0.03952666784414305,-0.0011956740560744434
lpzDdvuMkKWkPxu6xeclmdctEp42,463.5062499990066,463.56469983988524,-0.05844984087860894,-0.001768096379785978
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,349.91666666667015,350.10138687695076,-0.18472021028060226,-0.005587750627905736
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,349.91666666667015,350.10138687695076,-0.18472021028060226,-0.005587750627905736
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,349.91666666667015,350.0077607897514,-0.0910941230812341,-0.002755579601563177
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,583.9333333224058,583.9395629886378,-0.006229666232002273,-0.00018844619842428413
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,583.9333333224058,583.9408940778633,-0.00756075545746171,-0.00022871139000273146
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,583.9333333224058,583.9389275377738,-0.005594215367977995,-0.00016922393271193414
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,730.6270833114784,730.5887208013111,0.0383625101673033,0.0011604585115497753
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,730.6270833114784,730.5791722398811,0.04791107159724106,0.0014493006476900573
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,730.6270833114784,730.5801532373705,0.04693007410787686,0.0014196256634052197
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,552.943351047893,552.9704523851924,-0.02710133729942754,-0.000819810210706889
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,552.943351047893,552.9624105338142,-0.019059485921275154,-0.0005765457621685561
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,552.943351047893,552.9704523851924,-0.02710133729942754,-0.000819810210706889
LliUMEIsrCVZ88YFQfevan2Og4z1,350.5833333333212,350.6081553969407,-0.02482206361946737,-0.0007508626228007276
LliUMEIsrCVZ88YFQfevan2Og4z1,350.5833333333212,350.6089373807605,-0.02560404743928757,-0.0007745174820799306
LliUMEIsrCVZ88YFQfevan2Og4z1,350.5833333333212,350.6140833285479,-0.03074999522669941,-0.000930181407194573
EUhcW9kURScie1DwGPHqmNqotJB2,778.649032876616,778.5970437363919,0.05198914022412282,0.0015726614347738631
EUhcW9kURScie1DwGPHqmNqotJB2,778.649032876616,778.586955796228,0.062077080388007744,0.001877819673276274
EUhcW9kURScie1DwGPHqmNqotJB2,778.649032876616,778.5884341691391,0.06059870747697005,0.0018330991787002821
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,576.5187500094374,576.5321629778284,-0.013412968390980495,-0.0004057396991641011
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,576.5187500094374,576.5321629778284,-0.013412968390980495,-0.0004057396991641011
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,576.5187500094374,576.5227478781466,-0.003997868709120667,-0.00012093475508575448
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,318.2874999990065,318.3900256025161,-0.10252560350960493,-0.0031013796731660026
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,318.2874999990065,318.38938456444345,-0.10188456543693292,-0.0030819883954728727
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,318.2874999990065,318.38957965556267,-0.1020796565561568,-0.003087889864090119
vpFmF3TtdQTW3MyS8ouwz3urZVs2,551.875,551.9002355066714,-0.02523550667137897,-0.0007633691951428277
vpFmF3TtdQTW3MyS8ouwz3urZVs2,551.875,551.9017606609365,-0.02676066093647478,-0.0008095048166294883
wdppvL4tIkVlGjou6aYzzjlaZXB2,419.0107269504682,419.05495746862744,-0.04423051815922463,-0.001337964618172357
wdppvL4tIkVlGjou6aYzzjlaZXB2,419.0107269504682,419.04768161157403,-0.036954661105824016,-0.0011178713497804848
wdppvL4tIkVlGjou6aYzzjlaZXB2,419.0107269504682,419.04831330607885,-0.037586355610642386,-0.0011369799863535025
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,601.5916666698953,601.5958983847895,-0.004231714894217475,-0.00012800855694870779
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,601.5916666698953,601.5970865318859,-0.005419861990617392,-0.00016394977677445304
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,601.5916666698953,601.5964755914459,-0.004808921550647938,-0.00014546894664835822
K26uNuY0VNPjJNF26wEx3bFg0kr2,512.4847826086706,512.512138154291,-0.02735554562048037,-0.0008274999632435717
K26uNuY0VNPjJNF26wEx3bFg0kr2,512.4847826086706,512.511334627772,-0.02655201910147298,-0.0008031934414812696
K26uNuY0VNPjJNF26wEx3bFg0kr2,512.4847826086706,512.5121460924975,-0.027363483826889023,-0.0008277400924518322
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,761.4006410256317,761.3551832133156,0.04545781231604451,0.001375090029003028
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,761.4006410256317,761.3533960260368,0.04724499959490913,0.0014291520984673872
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,761.4006410256317,761.3475369053751,0.05310412025653477,0.0016063893650677282
DPvStUYSmohmXwFwaKRqHv89R3k1,728.3604166681567,728.2662756040929,0.09414106406381961,0.0028477489768728467
DPvStUYSmohmXwFwaKRqHv89R3k1,728.3604166681567,728.2662756040929,0.09414106406381961,0.0028477489768728467
DPvStUYSmohmXwFwaKRqHv89R3k1,728.3604166681567,728.3115420294296,0.04887463872717035,0.0014784483669737934
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,572.7499999999757,572.758361619464,-0.008361619488368888,-0.0002529373720150453
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,572.7499999999757,572.7619689786102,-0.011968978634513405,-0.000362059288362643
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,572.7499999999757,572.7590394918086,-0.00903949183293662,-0.00027344287930763873
62fAfeQc27bZelkPX7G54T3gvci2,705.5187500001242,705.4874674501036,0.03128255002059177,0.0009462910866900967
62fAfeQc27bZelkPX7G54T3gvci2,705.5187500001242,705.487890336626,0.030859663498176815,0.000933498851192056
62fAfeQc27bZelkPX7G54T3gvci2,705.5187500001242,705.4799603394598,0.038789660664406256,0.001173379731457286
q0Atnpm0jZS5swcVmq0EMalQUKw1,597.0833333333237,597.0859757803282,-0.0026424470045185444,-7.993351072022171e-05
q0Atnpm0jZS5swcVmq0EMalQUKw1,597.0833333333237,597.0862583669373,-0.002925033613564665,-8.848170097908169e-05
q0Atnpm0jZS5swcVmq0EMalQUKw1,597.0833333333237,597.0840699181168,-0.0007365847931168901,-2.2281547503613527e-05
kR2rCtaPyPaj7YMizKUDn5xL2qx1,749.2946808510914,749.2061482964883,0.08853255460303444,0.002678092650618607
kR2rCtaPyPaj7YMizKUDn5xL2qx1,749.2946808510914,749.2399881733168,0.05469267777459663,0.0016544429226916103
kR2rCtaPyPaj7YMizKUDn5xL2qx1,749.2946808510914,749.2061482964883,0.08853255460303444,0.002678092650618607
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,792.0458333144586,791.9897115831518,0.05612173130680276,0.0016976715155985025
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,792.0458333144586,791.9742801706199,0.07155314383874156,0.0021644687595699613
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,792.0458333144586,791.9760887783588,0.06974453609984721,0.0021097587253333704
mwsliuPsLFhRFjtjQwYkqcCRDvi2,566.2395833929379,566.2526950064671,-0.013111613529190436,-0.00039662377289034957
mwsliuPsLFhRFjtjQwYkqcCRDvi2,566.2395833929379,566.2529149340588,-0.01333154112091961,-0.0004032765399964053
mwsliuPsLFhRFjtjQwYkqcCRDvi2,566.2395833929379,566.2502105189462,-0.010627126008330379,-0.0003214685059944262
iKVZi0Oo96UrMBhPQMHWFcf55uA3,684.2708333333309,684.2087145590968,0.06211877423402257,0.001879080904052783
iKVZi0Oo96UrMBhPQMHWFcf55uA3,684.2708333333309,684.2145300701555,0.05630326317532308,0.0017031628195049266
iKVZi0Oo96UrMBhPQMHWFcf55uA3,684.2708333333309,684.2087145590968,0.06211877423402257,0.001879080904052783
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,481.21874999254936,481.22641932329316,-0.007669330743794944,-0.00023199577141103526
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,481.21874999254936,481.2403029102179,-0.021552917668543614,-0.0006519715901831235
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,481.21874999254936,481.2403029102179,-0.021552917668543614,-0.0006519715901831235
ssPK6ISW0HerTGke9hznqJ2LpKu1,471.8124999801318,471.8511453789248,-0.038645398792994,-0.0011690158377537104
ssPK6ISW0HerTGke9hznqJ2LpKu1,471.8124999801318,471.8607810602988,-0.04828108016698707,-0.0014604933353488036
ssPK6ISW0HerTGke9hznqJ2LpKu1,471.8124999801318,471.850884352045,-0.03838437191319599,-0.0011611198251339978
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,529.7270833333556,529.7473798191908,-0.020296485835160638,-0.0006139647702729378
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,529.7270833333556,529.7486413304995,-0.021557997143872853,-0.0006521252433292371
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,529.7270833333556,529.7535216834872,-0.026438350131570587,-0.0007997549771303432
5zxa5CMLGQSSonWOXqXf0QNS3PH3,532.3104166562358,532.3306368266983,-0.020220170462494025,-0.0006116562450125511
5zxa5CMLGQSSonWOXqXf0QNS3PH3,532.3104166562358,532.3312827741114,-0.020866117875584678,-0.0006311960293036607
5zxa5CMLGQSSonWOXqXf0QNS3PH3,532.3104166562358,532.3360174927578,-0.025600836522016834,-0.0007744203524536247
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,873.952083333085,599.6139436364065,274.3381396966786,8.298675656659226
lS4TefGwYUYBhCDMI0Ws2WxSQmm1,873.952083333085,599.6139436364065,274.3381396966786,8.298675656659226
h5RYP03wJuVN0xo7qAR8CKFxLaj1,472.7562500027318,472.8020188185655,-0.04576881583369641,-0.0013844978252501223
h5RYP03wJuVN0xo7qAR8CKFxLaj1,472.7562500027318,472.81608348275086,-0.05983348001905142,-0.001809951196127178
h5RYP03wJuVN0xo7qAR8CKFxLaj1,472.7562500027318,472.8162420309758,-0.05999202824398253,-0.0018147472492610844
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,632.9666666487852,632.9576760060995,0.00899064268571692,0.00027196520205383475
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,632.9666666487852,632.9424117898342,0.024254858951053393,0.0007337047913037476
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,632.9666666487852,632.9424117898342,0.024254858951053393,0.0007337047913037476
v8nNKiWvPdcjiHXZci39OuFTY6M2,630.4416666664184,630.4586070511498,-0.016940384731356062,-0.0005124433611016727
v8nNKiWvPdcjiHXZci39OuFTY6M2,630.4416666664184,630.458526718489,-0.01686005207056951,-0.0005100133136527794
v8nNKiWvPdcjiHXZci39OuFTY6M2,630.4416666664184,630.4629977090136,-0.02133104259519314,-0.0006452599121347527
LSLmd8jENtONZFVkIpRDX665Bu73,566.8458333270272,566.907450038405,-0.06161671137783742,-0.001863893599774409
LSLmd8jENtONZFVkIpRDX665Bu73,566.8458333270272,566.907450038405,-0.06161671137783742,-0.001863893599774409
LSLmd8jENtONZFVkIpRDX665Bu73,566.8458333270272,566.8768742050745,-0.031040878047292608,-0.0009389805562478767
mUZzgdWKnPb2txOkJg9FHgqX5792,498.8395833348234,498.89098405631637,-0.051400721492996126,-0.0015548618819835644
mUZzgdWKnPb2txOkJg9FHgqX5792,498.8395833348234,498.8808225869564,-0.04123925213303892,-0.001247479399523775
mUZzgdWKnPb2txOkJg9FHgqX5792,498.8395833348234,498.8688493883439,-0.029266053520530022,-0.0008852924576430995
WbOfW9KmUkPQK8o5hlHJnJFdpp92,284.55208333147067,307.44717787957336,-22.89509454810269,-0.6925721811532408
WbOfW9KmUkPQK8o5hlHJnJFdpp92,284.55208333147067,307.44695430418597,-22.894870972715296,-0.6925654180410216
WbOfW9KmUkPQK8o5hlHJnJFdpp92,284.55208333147067,307.44713852380215,-22.895055192331483,-0.6925709906487749
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,784.977083330353,784.9108927755602,0.06619055479279723,0.0020022514782927405
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,784.977083330353,784.9229890330137,0.05409429733936122,0.0016363420302790582
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,784.977083330353,784.9098666072557,0.0672167230973173,0.0020332928709980037
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,712.602083333317,712.5193875558518,0.08269577746511914,0.0025015312712882752
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,712.602083333317,712.5193875558518,0.08269577746511914,0.0025015312712882752
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,712.602083333317,712.5300613994488,0.0720219338682,0.0021786495672762927
fEq0OghbLpfD1jigl1Mbz96aMbg2,695.6437499979511,695.6080478085976,0.03570218935351477,0.0010799843215567242
fEq0OghbLpfD1jigl1Mbz96aMbg2,695.6437499979511,695.6085477491577,0.03520224879343914,0.001064861216325117
fEq0OghbLpfD1jigl1Mbz96aMbg2,695.6437499979511,695.5956228809223,0.04812711702879824,0.001455835980201892
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,692.7166666664027,692.6825277749246,0.034138891478164624,0.001032694863238536
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,692.7166666664027,692.6899123355656,0.02675433083709322,0.0008093133323477182
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,692.7166666664027,692.6822295241806,0.03443714222214567,0.0010417168905490388
cEIs6U87xfbSL5eFTXDK77MmvNf1,647.247960967375,647.2318522244951,0.01610874287985098,0.000487286355970068
cEIs6U87xfbSL5eFTXDK77MmvNf1,647.247960967375,647.2344025247286,0.013558442646399271,0.00041014026724934513
cEIs6U87xfbSL5eFTXDK77MmvNf1,647.247960967375,647.2303750505515,0.017585916823463776,0.00053197058201339
AsXBOflrszVNKoFqbN61bMJqS0k2,628.4874999995034,628.4894919578724,-0.001991958368989799,-6.0256355328833625e-05
AsXBOflrszVNKoFqbN61bMJqS0k2,628.4874999995034,628.490180005984,-0.002680006480659358,-8.106967760781257e-05
AsXBOflrszVNKoFqbN61bMJqS0k2,628.4874999995034,628.4911123880677,-0.003612388564306457,-0.00010927405527408376
Fz7EUjZCLuUBxLDUVtN6djaBTy42,520.3375000158945,520.3592317622529,-0.021731746358341297,-0.0006573811234561024
Fz7EUjZCLuUBxLDUVtN6djaBTy42,520.3375000158945,520.3622731186503,-0.024773102755716536,-0.0007493815661434676
Fz7EUjZCLuUBxLDUVtN6djaBTy42,520.3375000158945,520.3659834098453,-0.028483393950750724,-0.0008616171570583537
DzB19GqCB7fyrlEPexogWkjFzEx2,798.6804347642955,798.6078011204647,0.07263364383072712,0.0021971536753108973
DzB19GqCB7fyrlEPexogWkjFzEx2,798.6804347642955,798.609188316168,0.07124644812745373,0.0021551912736320596
DzB19GqCB7fyrlEPexogWkjFzEx2,798.6804347642955,798.6112135350475,0.06922122924800078,0.002093928794295774
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,628.4166666666739,628.4083042161242,0.008362450549725509,0.000252962511460319
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,628.4166666666739,628.4111860287946,0.00548063787925912,0.00016578823564911257
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,628.4166666666739,628.4111966137497,0.005470052924238189,0.0001654680428073292
xBGZhFOeypWnqzSQClkrwV9z2vF3,696.6687500000069,696.6405675031227,0.028182496884141983,0.0008525150790002792
xBGZhFOeypWnqzSQClkrwV9z2vF3,696.6687500000069,696.6405284239639,0.028221576042938068,0.000853697215994218
xBGZhFOeypWnqzSQClkrwV9z2vF3,696.6687500000069,696.6392254398054,0.0295245602014802,0.0008931122347351835
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,665.9562499523164,665.9367133059728,0.019536646343567554,0.0005909797726389096
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,665.9562499523164,665.9372141900433,0.01903576227311987,0.0005758281264010647
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,665.9562499523164,665.9318326442884,0.024417308027977924,0.0007386188444558574
y1EHXv8tUTa4BRS4fRio7bULYfA2,641.1405796572782,641.1307764116444,0.009803245633747792,0.00029654628403831307
y1EHXv8tUTa4BRS4fRio7bULYfA2,641.1405796572782,641.1251774409143,0.015402216363895604,0.0004659140655359862
y1EHXv8tUTa4BRS4fRio7bULYfA2,641.1405796572782,641.1304461536853,0.010133503592896886,0.0003065365234160343
HyQM2xKwwuVfqidmRYF6TiRk90C2,322.66666666883975,299.8327494185814,22.833917250258366,0.6907215797278531
HyQM2xKwwuVfqidmRYF6TiRk90C2,322.66666666883975,299.8258476947743,22.840818974065428,0.6909303555379172
HyQM2xKwwuVfqidmRYF6TiRk90C2,322.66666666883975,299.8263675456591,22.84029912318067,0.6909146301492155
roaf78tUWxWSEjAUcUu8O7mrQbl1,504.06358693864036,504.0930239312384,-0.029436992598050438,-0.000890463331670892
roaf78tUWxWSEjAUcUu8O7mrQbl1,504.06358693864036,504.1008002548612,-0.037213316220856996,-0.0011256956169748598
roaf78tUWxWSEjAUcUu8O7mrQbl1,504.06358693864036,504.0913359689665,-0.027749030326162938,-0.0008394027994730731
Rc706mP0TSeIoIpMYH1SpRXjOxA2,712.5749998688699,712.5423481987501,0.0326516701197761,0.000987706704841864
Rc706mP0TSeIoIpMYH1SpRXjOxA2,712.5749998688699,712.5347774259428,0.04022244292707455,0.0012167211177393571
Rc706mP0TSeIoIpMYH1SpRXjOxA2,712.5749998688699,712.5420351607347,0.032964708135182264,0.0009971760442524626
i1tBstVkNiVP0qro7TgGD08IGGa2,796.6460106013516,796.5902733795576,0.055737221793947356,0.0016860401772158225
i1tBstVkNiVP0qro7TgGD08IGGa2,796.6460106013516,796.5903986848102,0.055611916541352,0.0016822497175644072
i1tBstVkNiVP0qro7TgGD08IGGa2,796.6460106013516,796.5753025275707,0.07070807378090649,0.0021389055537944855
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,569.5208333333381,569.5406043057258,-0.019770972387618713,-0.000598068090142406
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,569.5208333333381,569.5406043057258,-0.019770972387618713,-0.000598068090142406
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,569.5208333333381,569.530637879278,-0.009804545939800846,-0.00029658561804488104
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,411.0479166661389,636.9934378579311,-225.94552119179218,-6.83480830816543
wJPD2B4ZTJhCyUqGTwc8yJSKPPH2,411.0479166661389,636.9934378579311,-225.94552119179218,-6.83480830816543
iWsc4pghIEWOQUZKuQJMfe516UI3,521.5583333236475,521.5863732105704,-0.028039886922897495,-0.0008482011552597258
iWsc4pghIEWOQUZKuQJMfe516UI3,521.5583333236475,521.5810019715586,-0.02266864791113221,-0.0006857222141897081
iWsc4pghIEWOQUZKuQJMfe516UI3,521.5583333236475,521.5728274671251,-0.014494143477577381,-0.00043844503638643643
lHDkoPQu5reNCO45npeYSS9eLQl1,835.6020833055178,835.4650670807503,0.13701622476753528,0.00414471429420231
lHDkoPQu5reNCO45npeYSS9eLQl1,835.6020833055178,835.5307042991899,0.07137900632790206,0.0021592011335529854
lHDkoPQu5reNCO45npeYSS9eLQl1,835.6020833055178,835.4650670807503,0.13701622476753528,0.00414471429420231
WcTsIpSoEhYeIBSNjAbbdaNSBya2,676.6562500015522,676.627945573809,0.02830442774313724,0.0008562034638980489
WcTsIpSoEhYeIBSNjAbbdaNSBya2,676.6562500015522,676.6115210465045,0.04472895504761709,0.001353042237626425
WcTsIpSoEhYeIBSNjAbbdaNSBya2,676.6562500015522,676.6115210465045,0.04472895504761709,0.001353042237626425
mg2WZiRBn4NQDKiMK43Y8dBqyG53,287.54334038053946,287.7784889384,-0.23514855786055477,-0.007113198387119979
mg2WZiRBn4NQDKiMK43Y8dBqyG53,287.54334038053946,287.66030177904514,-0.11696139850567988,-0.003538059679274175
mg2WZiRBn4NQDKiMK43Y8dBqyG53,287.54334038053946,287.7784889384,-0.23514855786055477,-0.007113198387119979
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,660.3499999741714,660.3338558495915,0.016144124579909658,0.0004883566455524528
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,660.3499999741714,660.3365641463557,0.013435827815669654,0.00040643119233892144
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,660.3499999741714,660.3362298078567,0.013770166314657217,0.0004165448672573989
CtJe4bZZnYUBNrcPk00d3YQFSGp2,763.2416666666298,763.1808230529232,0.06084361370665192,0.0018405075447724304
CtJe4bZZnYUBNrcPk00d3YQFSGp2,763.2416666666298,763.1940636741285,0.04760299250131084,0.0014399813146343309
CtJe4bZZnYUBNrcPk00d3YQFSGp2,763.2416666666298,763.1935093597433,0.0481573068865373,0.001456749217558441
CDEoAyvS8feXLKMKsaZah9agEhF3,693.8312499999303,693.8020253672333,0.029224632696923436,0.000884039485741625
CDEoAyvS8feXLKMKsaZah9agEhF3,693.8312499999303,693.803891498135,0.027358501795220036,0.0008275893869575913
CDEoAyvS8feXLKMKsaZah9agEhF3,693.8312499999303,693.794607991884,0.03664200804621487,0.0011084136552082784
GDZGRW51kbWtAdUIHCtEd8sAtqY2,702.1958332955837,702.2555324327644,-0.059699137180700745,-0.0018058873512549342
GDZGRW51kbWtAdUIHCtEd8sAtqY2,702.1958332955837,702.2708997509526,-0.07506645536886936,-0.002270745753726034
GDZGRW51kbWtAdUIHCtEd8sAtqY2,702.1958332955837,702.2886708480881,-0.09283755250442027,-0.0028083180043579734
QreA2rLiUhV3YHeMfuHMPdGbpJ53,572.6312500089408,572.645596276585,-0.014346267644214095,-0.00043397182103294265
QreA2rLiUhV3YHeMfuHMPdGbpJ53,572.6312500089408,572.649460287826,-0.018210278885135267,-0.0005508574135996344
QreA2rLiUhV3YHeMfuHMPdGbpJ53,572.6312500089408,572.6448469577018,-0.013596948761005478,-0.00041130506976739227
AyAnuCaltBbpEYbudoyNzTvXlcC2,365.6676190506844,365.75538531166364,-0.0877662609792651,-0.0026549124167347623
AyAnuCaltBbpEYbudoyNzTvXlcC2,365.6676190506844,365.73826170192035,-0.07064265123597124,-0.002136926534465816
AyAnuCaltBbpEYbudoyNzTvXlcC2,365.6676190506844,365.73808162057367,-0.0704625698892869,-0.0021314791085643354
azdL1gX79EVd9iepyCAVQrqIaQF3,635.5020833333936,635.4764420623624,0.025641271031190627,0.0007756434885343043
azdL1gX79EVd9iepyCAVQrqIaQF3,635.5020833333936,635.4577617965575,0.04432153683603701,0.001340717915538882
azdL1gX79EVd9iepyCAVQrqIaQF3,635.5020833333936,635.4577617965575,0.04432153683603701,0.001340717915538882
