participant_id,stroop_post_error_slowing,stroop_post_error_rt,stroop_post_correct_rt,stroop_cse_rt,stroop_cse_acc,stroop_post_conflict_slowing,stroop_post_conflict_accuracy,stroop_post_error_accuracy,stroop_post_error_interference_rt,stroop_post_error_interference_acc,stroop_error_run_length_mean,stroop_error_run_length_max,stroop_error_recovery_rt,stroop_post_error_recovery_slope
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,,,820.7523364485982,342.2934343434457,0.0,-88.55196687369096,0.0,,,,0.0,0.0,,
50R0P1MIMvRvK1qpqfGROchII6R2,591.8147617362795,1393.1499998569489,801.3352381206694,130.5593531094231,0.11111111111111116,2.186904827753665,-0.045454545454545414,1.0,,,1.0,1.0,-285.74999988079077,-93.53999996185304
5OOi73igsahMZ5IVKQwwyhnj4Cn2,355.69433962288406,1182.3000000002794,826.6056603773953,-57.98131313127965,-0.08333333333333337,-66.82608695642057,0.04166666666666663,1.0,,,1.0,1.0,-34.55000000004662,-64.49999999995353
5Z68AKm9rIeeB2lVu3nJO7U31wk1,506.1397435901065,1081.266666666915,575.1269230768085,4.2983516474685075,0.0535714285714286,-36.31181818196046,0.09090909090909094,1.0,,,1.0,1.0,-314.6833333335818,-93.36666666691497
5rXSa3anB5ejmFrnwUsTB82byup1,,,852.936448598137,-227.08397435906636,0.0,-12.29761904770669,0.0,,,,0.0,0.0,,
5zxa5CMLGQSSonWOXqXf0QNS3PH3,89.35660373264886,724.7999999523163,635.4433962196674,-57.93688809788307,0.09999999999999998,-54.051000031232775,0.04761904761904767,1.0,,,1.0,1.0,-15.699999988079218,-21.269999992847428
62fAfeQc27bZelkPX7G54T3gvci2,732.2447619047637,1743.5,1011.2552380952363,-105.84993006996103,0.0,40.700988142184315,0.0,1.0,,,1.0,1.0,-96.54999999981435,-96.19999999990681
6ABZuv4jbjgE0B8TeyUk6nwVb122,,,1050.5719626417783,-44.59876142577093,0.0,0.6248677067023891,0.0,,,,0.0,0.0,,
6OwhwWQDThSPHTVAeXugohrYuje2,45.460952386401914,1087.5,1042.039047613598,-85.44752525344029,-0.07692307692307687,-56.35036230065691,0.04166666666666663,1.0,,,1.0,1.0,256.69999998807873,-45.43500000238424
6WFCyGwk71XLPBmbe4Vav3eotVm1,,,679.1373831891568,-75.4559722046057,0.0,48.70246706118712,0.0,,,,0.0,0.0,,
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,,,1132.4915887774707,91.68941732369944,0.0,-118.07804348987088,0.0,,,,0.0,0.0,,
80UJMJbCOMgs6YVpsMgXfYTzw6o2,,,742.0355140188378,-139.3370329669334,0.0,10.404515050071382,0.0,,,,0.0,0.0,,
87w5Le0CgZhSfYAaOH3Xd2fc98l1,,,1362.1542857142786,-491.1417249429271,0.0,-246.91775362275234,0.0,,,,0.0,0.0,,
8bwaafIhKVMNBoHaXFcY8HirS9u2,174.2704762788045,837.8000000715255,663.529523792721,-47.53377287396586,-0.0714285714285714,-0.24901186901593064,0.04166666666666663,1.0,344.1659999752043,0.04761904761904767,1.0,1.0,-64.2750000357628,-14.700000023841847
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,-398.78396263662376,729.8999996185303,1128.683962255154,-64.43035726912285,0.0,-75.7833333545259,0.0,1.0,,,1.0,1.0,52.55000019073475,-9.44000005722051
9NTZ091xWyOO8DgzyTGY0O3i8IR2,203.37714285697518,1030.8999999999069,827.5228571429317,-354.828926237995,-0.125,-187.98339920945784,-0.07999999999999996,1.0,194.0455465586706,-0.09523809523809523,1.0,1.0,-213.07499999995363,-78.79499999987884
9Xz1RIwnPXgyRqmucudW9VeuDnq1,829.303921568629,1994.3333333333333,1165.0294117647043,-12.940476190467507,-0.1777777777777778,224.7033248081798,-0.01388888888888895,1.0,,,1.0,1.0,-138.83333333333357,-245.19999999999823
9g0uWFg7uhR46Q0VoG6MzqHOUL12,,,1103.2339622603272,288.4869318112279,0.0,61.14605475335884,0.0,,,,0.0,0.0,,
9l7DjYLs0XdgwykPZR5E01KTZfu2,107.20256403279609,896.733333269755,789.5307692369589,-101.74839741144433,-0.2727272727272727,62.62857144361453,0.13043478260869568,1.0,716.0837499600649,0.1578947368421053,1.0,1.0,-137.36666663487767,-24.433333325386055
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,,,854.054205607031,-135.14431818506932,0.0,-22.407093787356985,0.0,,,,0.0,0.0,,
ASGvwW80q7VY7xFaLGZhVuErUQu2,378.3070516097239,1236.5666669209797,858.2596153112559,9.059204194762515,-0.15384615384615385,-64.73662989480158,0.08695652173913049,1.0,,,1.0,1.0,-284.86666679382347,-111.59000008900962
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,48.48679242493972,996.0,947.5132075750603,-6.5412697368198,0.09999999999999998,-66.71617646310847,-0.040000000000000036,1.0,,,1.0,1.0,-199.59999990463274,-127.80000004768381
AsXBOflrszVNKoFqbN61bMJqS0k2,642.945388354144,1387.625,744.679611645856,-108.00521365358281,-0.09999999999999998,-22.249999994581344,0.04347826086956519,0.75,886.209263026589,0.050000000000000044,1.3333333333333333,2.0,-286.1666666418316,-137.19499999880787
AyAnuCaltBbpEYbudoyNzTvXlcC2,574.9252427338976,1563.7000000178814,988.7747572839838,193.71439391916442,-0.15384615384615385,-83.51119048822488,0.09090909090909094,1.0,1585.1016666459186,0.09090909090909094,1.0,1.0,-320.1000000089411,-75.03000000417228
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,116.59811320745177,936.8999999999068,820.301886792455,-16.37666666665268,0.0,-11.7508417507903,0.0,1.0,,,1.0,1.0,-161.14999999990692,-41.879999999934746
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,236.71333327634,1193.6999999284744,956.9866666521344,-43.247619085936435,-0.125,-51.361666695276995,0.07692307692307687,1.0,20.96363640915297,0.08333333333333337,1.0,1.0,-32.025000035762965,72.585000038147
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,850.113207497687,1698.7999999523165,848.6867924546295,3.8872526464663224,0.0,36.249782602165055,0.0,1.0,,,1.0,1.0,-313.14999997615826,-134.65999999046318
CDEoAyvS8feXLKMKsaZah9agEhF3,,,832.4383177570041,101.5174242424988,0.0,-34.42717391299993,0.0,,,,0.0,0.0,,
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,-226.23396212874718,826.1000001430511,1052.3339622717983,146.98911089849514,-0.08333333333333337,-69.78765218776198,0.038461538461538436,1.0,,,1.0,1.0,-145.55000007152583,-133.49000003337878
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,,,923.7626168224177,-79.10079365087745,0.0,0.9452380952527619,0.0,,,,0.0,0.0,,
CUNlBEszJVRGK1jWlTaOaCqpDg53,,,788.0102803739327,27.145357143293495,0.0,-37.708653845794515,0.0,,,,0.0,0.0,,
Cbkx2NHyF3NrebzXGqNgSfiWent1,297.74150942828294,1144.5999999940395,846.8584905657566,311.2966131909142,0.0,65.51269841064061,0.0,1.0,,,1.0,1.0,-283.79999999701994,-103.23000000119212
Co587hoelyeANqFX7AYvuVQW0lZ2,516.8349056395717,1158.399999976158,641.5650943365862,-51.73942309789936,0.0714285714285714,-59.21238095169974,-0.045454545454545414,1.0,,,1.0,1.0,-204.44999998807904,-111.18000000119197
CtJe4bZZnYUBNrcPk00d3YQFSGp2,,,791.4289719626247,-366.62999999988983,0.0,29.099999999986608,0.0,,,,0.0,0.0,,
DAKDKPH698P12JfTbbjemLI6PIH2,,,632.8392523354458,25.274450527788417,0.0,-0.30517598980452476,0.0,,,,0.0,0.0,,
DPvStUYSmohmXwFwaKRqHv89R3k1,155.65128204761413,1141.6666666666667,986.0153846190526,-297.3661227943179,-0.15384615384615385,82.68090907822966,0.09090909090909094,1.0,78.15954533056765,0.09090909090909094,1.0,1.0,219.01666665077187,12.44666666587193
DaRehVxIOhXtEtUExdgvUl0mKcx2,477.2660377565421,1716.600000023842,1239.3339622673,-411.897619054904,-0.06666666666666665,-85.46921738769697,0.04166666666666663,1.0,,,1.0,1.0,-439.3500000238423,-106.86999999880798
Df83JuPuJkXqTGbENhM2gw5SJM43,-108.3359223300697,988.4000000000233,1096.735922330093,75.12626262634251,-0.07051282051282048,21.46636363634616,0.0357142857142857,1.0,,,1.0,1.0,59.150000000023105,33.617499999981405
DxSidjznjVSNDJuDqqGgxpMEGtw1,,,1103.2775700849907,-58.69416658679643,0.0,-234.8175000091395,0.0,,,,0.0,0.0,,
DzB19GqCB7fyrlEPexogWkjFzEx2,,,1237.1828571364993,-343.6482600661426,0.0,-195.63416664799047,0.0,,,,0.0,0.0,,
EEodWwGh0wWq5f8JmzfKvq0lyeu1,247.58431372548648,961.7999999999971,714.2156862745106,-57.07272727273187,0.0888888888888888,-112.71428571428658,0.1578947368421053,0.6,,,1.5,2.0,71.33333333333688,-14.149999999997831
EUhcW9kURScie1DwGPHqmNqotJB2,637.1396227332782,1762.9000000953674,1125.7603773620892,270.31454550118156,-0.07692307692307687,-126.89202897502605,0.04166666666666663,1.0,,,1.0,1.0,-340.9500000476839,-139.36000001430506
EmfmKFDgWJdW47a6CNTNjnbYaPh2,,,901.5719626228386,-69.99273505692292,0.0,-98.29502163253312,0.0,,,,0.0,0.0,,
EoToosG69XMp4LTYdB6sB9WTrv22,187.72358461146075,913.7999997138976,726.0764151024368,50.4400793616735,0.0,-126.1034420530001,0.0,1.0,,,1.0,1.0,-145.649999856949,
Fz7EUjZCLuUBxLDUVtN6djaBTy42,,,978.9728971942563,-239.3018181800843,0.0,14.565384608812792,0.0,,,,0.0,0.0,,
G1Ff3XYUZMRsPafyEQ80ussnVlf1,,,969.0336448578076,-144.1560256702777,0.0,-95.86121738102122,0.0,,,,0.0,0.0,,
G9VruXninjUdE9czK2DambZl5li2,344.6891025641047,1093.3333333333333,748.6442307692286,-134.32222222229996,-0.09999999999999998,-35.97474747476042,0.052631578947368474,1.0,,,1.0,1.0,-190.16666666666694,-100.13333333334886
GDZGRW51kbWtAdUIHCtEd8sAtqY2,,,953.7345794517303,-227.80630237475168,0.0,-93.9988142209562,0.0,,,,0.0,0.0,,
GE4hogtdLdTFbNasENgtm6SO3hC3,183.582200654502,1382.366666674614,1198.784466020112,-250.37309523274507,0.08974358974358976,-151.41388889319364,-0.024291497975708398,1.0,,,1.0,1.0,-166.53333334128072,23.229999999205358
GEwkBw3YHaNp3TCh9YS9PKVfavz1,52.30943393651046,767.8999999761581,715.5905660396477,-147.69070705946058,-0.09090909090909094,23.181547611242195,-0.045454545454545414,1.0,,,1.0,1.0,-136.14999997615837,-47.43999999165536
HSggdq91WiQp16bOj7V3dABkcgk2,,,716.2018691524167,-16.541111067930842,0.0,-37.212833319306355,0.0,,,,0.0,0.0,,
HbydnnT1hUP3WagAy2TJAc6GqVs2,,,956.1869158878504,17.485957783383128,0.0,-12.510153863246614,0.0,,,,0.0,0.0,,
HyQM2xKwwuVfqidmRYF6TiRk90C2,,,647.6971962628799,-52.13811188196382,0.0,-60.73623481652271,0.0,,,,0.0,0.0,,
IaTJhUGICmO9xcL3605RW8QHneN2,404.66714286264914,1120.1500000059605,715.4828571433113,-110.56041666819817,0.02020202020202022,-179.30066666477262,-0.09999999999999998,1.0,,,1.0,1.0,-177.62500000000003,-78.80500000119207
JOBWLirr6KYf3GXJ3jPFKmd48S93,29.899056619630528,977.3000000119208,947.4009433922903,-1.7608974169717158,-0.07692307692307687,-81.8609848467238,0.040000000000000036,1.0,,,1.0,1.0,-67.90000000596051,-86.73999999761585
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,,,736.7299065417218,16.010137074200884,0.0,-72.79999999896336,0.0,,,,0.0,0.0,,
JvrZiMHtAfP6gvQtlevYWafKy0z2,545.4886786622824,1802.5999994277956,1257.1113207655133,150.0570449412371,-0.0625,-25.433272802179545,0.04347826086956519,1.0,,,1.0,1.0,-169.94999980926576,-166.95999994277955
K26uNuY0VNPjJNF26wEx3bFg0kr2,109.47830188670196,860.8999999999069,751.4216981132049,-309.02251082251667,0.0,-90.35952380950937,0.0,1.0,,,1.0,1.0,337.30000000004657,-5.830000000027959
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,,,731.6635514018745,-163.13186813189236,0.0,-42.641325536074646,0.0,,,,0.0,0.0,,
KtKj6zUKc5Oogd2itg2jdwkchnf2,603.8679245284073,1205.0,601.1320754715927,117.9321428581053,0.0,-4.336120400914183,0.0,1.0,,,1.0,1.0,-81.54999999888268,-150.98999999985105
LSLmd8jENtONZFVkIpRDX665Bu73,,,969.4084112153989,-6.7424359291028395,0.0,-87.14365941890776,0.0,,,,0.0,0.0,,
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,,,694.4299065398278,-63.92697650719538,0.0,2.7916190389224766,0.0,,,,0.0,0.0,,
LliUMEIsrCVZ88YFQfevan2Og4z1,639.3914285713984,1206.1999999999534,566.8085714285551,-145.106227106147,-0.07692307692307687,53.14147368426336,0.050000000000000044,1.0,,,1.0,1.0,-328.27499999996513,-151.7899999999906
M4Km1Q2P2oPliChDQkwl6k20FUI3,883.8886791220251,1614.0999999046326,730.2113207826075,-5.108181832053447,0.0,27.698917807954672,0.0,1.0,,,1.0,1.0,-415.04999995231657,-169.24000005722039
O61Eik2zvrSQLMNpFbTNEgjWwMr2,-214.28962264188897,604.5,818.789622641889,200.1166666657973,0.0,-13.707575758015992,0.0,1.0,,,1.0,1.0,11.19999999925482,-9.950000000000028
OExlWyngGfPrScDYjaRcv5PIAet1,,,752.0869158862907,41.32779766413432,0.0,-101.51121280067844,0.0,,,,0.0,0.0,,
ORuVuFPU5idz3fMoXTGsbwToW2j2,733.7226416884728,1515.8000001907349,782.0773585022621,-266.5283465474754,-0.07692307692307687,-102.75869561278307,0.04166666666666663,1.0,,,1.0,1.0,-173.2500002384185,-209.2600001335144
ORvIk1xRWIQmKuLVe6GXNouvAXx2,718.7516990694606,1665.1750000417233,946.4233009722626,-284.8565025053392,-0.25,74.57833333412805,0.13043478260869568,1.0,,,1.0,1.0,-408.9541666954762,-24.53250001370904
P8mTl71XaYNvFMTCvlKpzzUdc9W2,953.7566037875301,1851.300000011921,897.5433962243908,53.148921547391865,-0.07692307692307687,-5.287037037036953,0.052631578947368474,1.0,,,1.0,1.0,-474.25000000000034,-141.96000000238413
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,780.4475728135953,1691.7999999970198,911.3524271834244,203.7748290481603,-0.11111111111111116,-209.1457800599925,0.05555555555555558,1.0,,,1.0,1.0,-467.2374999970203,-134.4750000044703
PLreonkqaMeFc0UqxKUelH44UQu1,343.2586538485036,975.7000000029802,632.4413461544766,-25.044871795540416,0.0,134.34711111178,0.0,1.0,,,1.0,1.0,-264.69999999925506,-146.90500000193714
PXesLO51qlY7lJBrLdOAZiHmUR72,,,1286.0050505050317,-531.6316239313862,0.0,110.71515151516428,0.0,,,,0.0,0.0,,
PkpTH7pWpEOG9A86xSloOSozwTk2,,,1373.9771428539639,107.78905974748818,0.0,37.37149999221151,0.0,,,,0.0,0.0,,
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,880.4858490595559,1599.7000000029802,719.2141509434243,10.177655677232678,0.0,-139.2972631575011,0.0,1.0,,,1.0,1.0,-193.60000000149034,-153.67000000067048
QbOEVCaZLUMOgltUdXm58oZOALv2,448.90188680279925,1509.800000011921,1060.8981132091217,-131.94560606994423,0.08333333333333337,22.944405591154464,-0.03703703703703709,1.0,,,1.0,1.0,-162.20000001788173,-44.96999999880779
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,,,1176.2887850476202,-82.10234863351707,0.0,-34.13215486007903,0.0,,,,0.0,0.0,,
QreA2rLiUhV3YHeMfuHMPdGbpJ53,349.5320513164386,1424.3666667143505,1074.8346153979119,195.36048947772395,-0.09999999999999998,112.54130431102669,0.04166666666666663,1.0,,,1.0,1.0,28.216666618982803,-107.35000000000001
Rc706mP0TSeIoIpMYH1SpRXjOxA2,134.94811282967646,1107.8999996185305,972.951886788854,-132.22633545673807,-0.13025210084033612,-75.75227266730678,0.003478260869565153,1.0,,,1.0,1.0,39.30000019073455,3.4799999237059884
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,,,934.1710280391658,-152.20642861184615,0.0,5.5157051804737875,0.0,,,,0.0,0.0,,
Ru3Qf6pXZua1DfNkQdhbor6iJ403,180.05533980583925,1188.1000000000058,1008.0446601941666,-162.04850427347287,0.07692307692307687,43.50865800861368,-0.045454545454545414,0.75,724.2387445888344,-0.4545454545454546,1.25,2.0,155.1833333333486,-78.6433333333427
SOhR7IO689NQCPQu56SjATO8FR92,276.2389438944183,1224.0666666667287,947.8277227723104,-32.51515151474064,-0.051948051948051965,7.488819875839226,0.034545454545454546,0.8333333333333334,,,1.2,2.0,-161.04833333344834,-53.0733333332619
SPCT9D90pRa1ihXS5jEw6vCmquI3,-67.42596153934028,617.8000000019869,685.2259615413271,118.60535714303887,-0.11111111111111116,12.132727269828365,0.04347826086956519,1.0,,,1.0,1.0,-0.250000000000056,56.369999998807906
SpSfX0ZcfcPLdlOENlfdfvEPwru2,793.3679245283074,1638.0,844.6320754716926,-53.57575757570805,-0.07692307692307687,-84.99456521738625,0.040000000000000036,1.0,,,1.0,1.0,-212.50000000000034,-88.90000000003491
SvtOrPatsnWjicxtyndEzSdO5Wp1,168.63773579417546,945.7999999523164,777.1622641581409,-198.48376626240747,0.0,47.757684203951044,0.0,1.0,,,1.0,1.0,159.30000001192067,1.6100000262260525
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,,,900.6859813076313,183.43969696992895,0.0,23.68533333698906,0.0,,,,0.0,0.0,,
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,145.7391025656118,741.933333337307,596.1942307716952,35.3545751706788,0.0,-5.774285715932024,0.0,0.6666666666666666,,,1.5,2.0,-81.26666666318978,-35.22000000377495
Ub7nV8F55kPruh35ZpUcKoBUyn63,740.6830188747285,1771.9000000059605,1031.216981131232,92.23918415923504,-0.09999999999999998,41.670434780613164,0.04761904761904767,1.0,,,1.0,1.0,-458.79999999702017,-42.039999997615894
UbqFccqQZZgcqJIqCn3ErH9zQdM2,42.93942304948962,860.1999999682108,817.2605769187212,122.46269838961337,0.025000000000000022,-39.483333311975,-0.013368983957219305,1.0,,,1.0,1.0,-196.74999998013192,14.00333332618078
UbwuSMtBsHdW3Ji41opk3GInMqi2,71.79528301964808,820.8000000007451,749.004716981097,68.69325854653175,-0.09090909090909094,52.1205217391705,0.04166666666666663,1.0,,,1.0,1.0,103.8999999994412,-31.33000000007459
VwTymW8T68MfpnJvZ2X97ILqDWS2,-54.22305826264096,919.2749999910593,973.4980582537003,180.45421246798549,-0.008333333333333304,-54.9023809409922,0.02813299232736577,1.0,-384.81117641434946,0.13043478260869568,1.0,1.0,-60.75000000000025,10.000000002980258
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,,,1005.990654205602,102.78461538464057,0.0,42.95454545455618,0.0,,,,0.0,0.0,,
WbOfW9KmUkPQK8o5hlHJnJFdpp92,532.4499999976274,1699.0499999970198,1166.5999999993924,232.7334920670187,0.0,-4.248582996035793,0.0,1.0,,,1.0,1.0,-353.0500000007453,-135.9450000010431
WcTsIpSoEhYeIBSNjAbbdaNSBya2,,,1054.5747663556972,25.16305861400633,0.0,-32.08824476551695,0.0,,,,0.0,0.0,,
WeHQDy9BWldTlaQDVVlsJNCqwxA2,,,904.9439252336426,94.45299145300692,0.0,-35.01818181817657,0.0,,,,0.0,0.0,,
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,,,771.9140186800021,72.74692303750896,0.0,18.31322456442797,0.0,,,,0.0,0.0,,
WnC6Uscb5VMIr43GASKiUCO3AYH2,,,649.4046728970292,-11.15097223917644,0.0,30.993473683093725,0.0,,,,0.0,0.0,,
WqoZv41KTtTCuPKBPyClregrKAi1,,,924.7102803738416,59.68225108231934,0.0,-126.69780219781,0.0,,,,0.0,0.0,,
XbHvBButpZS4bapbJXJLAYcHnn12,,,861.2831775700961,-88.34883241759815,0.0,-75.65281306718475,0.0,,,,0.0,0.0,,
XehZHBpwr5MYzUXkj0FAYCsFG922,83.31185897437331,790.1666666666666,706.8548076922933,-172.4200757575419,-0.06593406593406603,-47.824561402021914,0.11111111111111116,1.0,,,1.0,1.0,-70.8833333359412,-38.56666666592159
XjVUeGHFypbhi8kDuvI2f4aW4573,-40.54716981132515,844.0,884.5471698113251,309.3114219114491,0.07692307692307687,-123.73913043478512,-0.04166666666666663,1.0,,,1.0,1.0,-212.5000000000003,-61.00000000001163
YEU5ox3jteVINfdSTg5ymqYcS9o2,121.54070511001805,730.2666666507721,608.725961540754,1.9219480663924742,-0.09090909090909094,38.210714284862775,-0.040000000000000036,1.0,238.9732142963578,-0.045454545454545414,1.0,1.0,-28.983333329359873,-14.01333333253861
Yco8O7tmHlbsUBfKW2ywcZByGO32,232.62830187661473,1169.699999988079,937.0716981114643,186.06251749381727,0.0,-58.144513457458174,0.0,1.0,,,1.0,1.0,,
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,1005.6621359183564,1962.3999999960263,956.7378640776699,-107.7154401132209,0.0,-52.51300000071524,0.0,1.0,,,1.0,1.0,-641.5500000019873,-143.826666667064
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,201.5066667295638,984.3000000715256,782.7933333419618,-41.90494505880952,-0.06666666666666665,-34.24818177765076,0.04347826086956519,1.0,,,1.0,1.0,-194.75000000000014,-54.80500004291534
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,,,1093.4547169680866,-160.9532384141619,0.0,-46.45064104367532,0.0,,,,0.0,0.0,,
aM2995jJmJWvr6cneaGH58HauIg2,254.67941175547298,1279.699999988079,1025.020588232606,420.1700854963726,-0.09999999999999998,-56.32272726839244,0.04347826086956519,1.0,,,1.0,1.0,200.65000000596032,-228.22999999523148
afdTz6deeYWf1qKNdUpKAYKN3hz1,324.99733009807835,1259.2750000022352,934.2776699041568,239.52666667252788,0.1875,-296.337111110886,-0.06153846153846154,1.0,348.4742424291966,0.125,1.0,1.0,-86.55416666530083,2.716666667660118
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,,,812.6457943882898,143.9879220925368,0.0,32.67619047846108,0.0,,,,0.0,0.0,,
asKxydfXDkZAk89VaD4hwVovkzJ3,570.1990476174017,1538.39999999851,968.2009523811084,134.9119642850876,-0.06666666666666665,-142.1617424241407,0.040000000000000036,1.0,980.7380769205786,0.04761904761904767,1.0,1.0,-318.5249999985102,-55.79999999962746
azdL1gX79EVd9iepyCAVQrqIaQF3,49.11238095217959,786.2999999998137,737.1876190476341,61.80088702150135,-0.06666666666666665,-65.5717391304072,0.04166666666666663,1.0,,,1.0,1.0,80.62500000011636,-25.46999999999536
bXpFswkI7TfIfL6G4FqWrbaxTGx2,114.92548543692078,784.3750000000291,669.4495145631083,-34.71214285720828,-0.1575757575757576,-202.2902777777765,0.012631578947368438,1.0,,,1.0,1.0,-4.0625000000148574,-16.625000000002878
biQ16yPcCKSkJQhSxUKcDc8gm8I2,,,1118.5869158851767,138.25880954152058,0.0,-44.10484948405451,0.0,,,,0.0,0.0,,
