t2_stim,t1_resp,t1_stim,t1_correct,t2_correctResp,idx,t2_resp,t2_correct,t1_correctResp,t1_rt,t2_resp_ms,participant_id,t1_rt_ms,t1_resp_ms,t2_onset_ms,task,block_index,t2_pressed_while_t1_pending,soa,t1_timeout,t2_timeout,soa_measured_ms,response_order,t1_onset_ms,trial_index,t2_rt,soa_bin
blue,O,1,True,B,6,B,True,O,,856053.2999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,717.6999999284744,854857.6999999285,855347.6999999285,prp,,False,1200.0,False,False,1207.6999999284744,T1→T2,854140.0,6.0,705.6000000238419,long
blue,O,7,True,B,7,B,True,O,,858678.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1186.0,858250.1000000238,857118.2999999523,prp,,False,50.0,False,False,54.199999928474426,T1→T2,857064.1000000238,7.0,1560.2000000476835,short
blue,O,3,True,B,8,B,True,O,,861475.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,737.5,860426.2999999523,860297.1999999285,prp,,False,600.0,False,False,608.3999999761581,T1→T2,859688.7999999523,8.0,1178.7000000476835,other
blue,O,1,True,B,9,B,True,O,,863580.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,656.8999999761581,863143.7999999523,863095.6999999285,prp,,False,600.0,False,False,608.7999999523163,T1→T2,862486.8999999762,9.0,484.3000000715256,other
red,E,8,True,R,10,R,True,E,,865607.1000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,750.5999999046326,865340.1999999285,864751.8999999762,prp,,False,150.0,False,False,162.29999995231628,T1→T2,864589.6000000238,10.0,855.2000000476837,short
red,O,3,True,R,11,R,True,O,,868126.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1206.2999999523165,867824.7999999523,866924.6000000238,prp,,False,300.0,False,False,306.10000002384186,T1→T2,866618.5,11.0,1202.2999999523165,other
red,O,3,True,R,12,R,True,O,,870917.7999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,992.0,870130.0,870343.0,prp,,False,1200.0,False,False,1205.0,T1→T2,869138.0,12.0,574.7999999523163,long
red,O,9,True,R,13,R,True,O,,873634.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1251.5999999046326,873178.1999999285,872535.5,prp,,False,600.0,False,False,608.8999999761581,T1→T2,871926.6000000238,13.0,1098.5,other
red,O,3,True,R,14,R,True,O,,876203.1999999285,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1043.0,875685.3999999762,874802.6999999285,prp,,False,150.0,False,False,160.29999995231628,T1→T2,874642.3999999762,14.0,1400.5,short
red,E,4,True,R,15,R,True,E,,878317.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,842.3000000715256,878056.6000000238,877277.7999999523,prp,,False,50.0,False,False,63.5,T1→T2,877214.2999999523,15.0,1039.8000000715256,short
blue,O,7,True,B,16,B,True,O,,881160.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1600.100000023842,880924.8999999762,879630.1999999285,prp,,False,300.0,False,False,305.39999997615814,T1→T2,879324.7999999523,16.0,1529.8000000715256,other
blue,E,8,True,B,17,B,True,E,,883491.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1088.5,883258.6999999285,882227.1999999285,prp,,False,50.0,False,False,57.0,T1→T2,882170.1999999285,17.0,1264.7000000476835,short
red,O,7,True,R,18,R,True,O,,886450.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1242.6999999284744,885744.2999999523,885709.6999999285,prp,,False,1200.0,False,False,1208.0999999046326,T1→T2,884501.6000000238,18.0,740.9000000953674,long
blue,E,6,True,B,19,B,True,E,,889760.2999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1719.5,889179.1000000238,887619.2999999523,prp,,False,150.0,False,False,159.69999992847443,T1→T2,887459.6000000238,19.0,2141.0,short
blue,O,9,True,B,20,B,True,O,,891894.3999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,890.7999999523163,891661.1999999285,890927.2999999523,prp,,False,150.0,False,False,156.89999997615814,T1→T2,890770.3999999762,20.0,967.100000023842,short
blue,O,5,True,B,21,B,True,O,,893943.1999999285,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,737.1000000238419,893641.7999999523,893060.1999999285,prp,,False,150.0,False,False,155.5,T1→T2,892904.6999999285,21.0,883.0,short
red,O,9,True,R,22,R,True,O,,896344.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1241.0,896195.1999999285,895562.5,prp,,False,600.0,False,False,608.3000000715256,T1→T2,894954.1999999285,22.0,782.1000000238419,other
blue,E,2,True,B,23,B,True,E,,898699.2999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,969.899999976158,898323.2999999523,897509.8999999762,prp,,False,150.0,False,False,156.5,T1→T2,897353.3999999762,23.0,1189.399999976158,short
blue,E,4,True,B,24,B,True,E,,900464.1000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,592.3999999761581,900300.5,899769.1999999285,prp,,False,50.0,False,False,61.09999990463257,T1→T2,899708.1000000238,24.0,694.9000000953674,short
red,E,6,True,R,25,R,True,E,,902365.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,712.0,902184.6999999284,901779.7999999524,prp,,False,300.0,False,False,307.10000002384186,T1→T2,901472.6999999284,25.0,585.2000000476837,other
red,E,2,True,R,26,R,True,E,,904558.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,738.6999999284744,904111.6999999284,903981.8999999762,prp,,False,600.0,False,False,608.8999999761581,T1→T2,903373.0,26.0,576.7000000476837,other
blue,E,2,True,B,28,B,True,E,,909526.1000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1825.1999999284744,909279.2999999524,907510.5,prp,,False,50.0,False,False,56.39999997615814,T1→T2,907454.1000000238,28.0,2015.6000000238416,short
blue,O,5,True,B,29,B,True,O,,912364.2999999524,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1450.4000000953674,911987.1000000238,910593.5,prp,,False,50.0,False,False,56.80000007152557,T1→T2,910536.6999999284,29.0,1770.7999999523165,short
red,O,9,True,R,30,R,True,O,,925064.7999999524,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1122.0,924499.3999999762,923986.1000000238,prp,,False,600.0,False,False,608.7000000476837,T1→T2,923377.3999999762,30.0,1078.6999999284744,other
red,E,2,True,R,31,R,True,E,,927362.1999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1012.899999976158,927085.7999999524,926680.8999999762,prp,,False,600.0,False,False,608.0,T1→T2,926072.8999999762,31.0,681.2999999523163,other
red,E,6,True,R,32,R,True,E,,929368.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,821.1000000238419,929192.8999999762,928679.7999999524,prp,,False,300.0,False,False,308.0,T1→T2,928371.7999999524,32.0,688.2000000476837,other
blue,O,3,True,B,33,B,True,O,,931360.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,783.2000000476837,931162.5,930685.6999999284,prp,,False,300.0,False,False,306.39999997615814,T1→T2,930379.2999999524,33.0,675.2000000476837,other
blue,O,1,True,B,34,B,True,O,,933416.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,665.0,933035.5,932977.3999999762,prp,,False,600.0,False,False,606.8999999761581,T1→T2,932370.5,34.0,438.60000002384186,other
red,O,9,True,R,35,R,True,O,,936742.2999999524,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,2150.600000023842,936575.1000000238,934485.5,prp,,False,50.0,False,False,61.0,T1→T2,934424.5,35.0,2256.7999999523163,short
blue,E,2,True,B,36,B,True,E,,938975.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,840.0,938592.2999999524,938359.5,prp,,False,600.0,False,False,607.2000000476837,T1→T2,937752.2999999524,36.0,615.5,other
red,E,4,True,R,38,R,True,E,,943333.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1161.100000023842,943239.8999999762,942135.5,prp,,False,50.0,False,False,56.70000004768372,T1→T2,942078.7999999524,38.0,1198.100000023842,short
red,E,8,True,R,39,R,True,E,,945577.6999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1075.5,945419.1000000238,944952.0,prp,,False,600.0,False,False,608.3999999761581,T1→T2,944343.6000000238,39.0,625.6999999284744,other
red,E,2,True,R,40,R,True,E,,947528.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,840.3000000715256,947427.6000000238,946895.1000000238,prp,,False,300.0,False,False,307.8000000715256,T1→T2,946587.2999999524,40.0,632.8999999761581,other
red,O,9,True,R,41,R,True,O,,949546.1999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,847.7000000476837,949384.8999999762,948693.7999999524,prp,,False,150.0,False,False,156.60000002384186,T1→T2,948537.1999999284,41.0,852.3999999761581,short
blue,O,9,True,B,42,B,True,O,,952230.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1330.600000023842,951886.2999999524,950718.8999999762,prp,,False,150.0,False,False,163.20000004768372,T1→T2,950555.6999999284,42.0,1511.100000023842,short
red,O,1,True,R,44,R,True,O,,957707.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1938.399999976158,957547.6999999284,955769.3999999762,prp,,False,150.0,False,False,160.10000002384186,T1→T2,955609.2999999524,44.0,1938.5,short
blue,E,8,True,B,45,B,True,E,,959943.3999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1105.7000000476835,959824.0,958876.3999999762,prp,,False,150.0,False,False,158.10000002384186,T1→T2,958718.2999999524,45.0,1067.0,short
blue,E,2,True,B,46,B,True,E,,961857.7999999524,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,778.6000000238419,961732.1000000238,961009.8999999762,prp,,False,50.0,False,False,56.39999997615814,T1→T2,960953.5,46.0,847.8999999761581,short
red,E,2,True,R,47,R,True,E,,963941.2999999524,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,946.5,963814.6000000238,963026.1999999284,prp,,False,150.0,False,False,158.09999990463257,T1→T2,962868.1000000238,47.0,915.100000023842,short
red,E,6,True,R,48,R,True,E,,965877.3999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,730.8999999761581,965682.7999999524,965257.6999999284,prp,,False,300.0,False,False,305.7999999523163,T1→T2,964951.8999999762,48.0,619.7000000476837,other
blue,O,9,True,B,50,B,True,O,,971119.1999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,2061.5,970898.6000000238,970045.6999999284,prp,,False,1200.0,False,False,1208.5999999046326,T1→T2,968837.1000000238,50.0,1073.5,long
red,E,4,True,R,51,R,True,E,,973725.6999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1335.5,973463.2999999524,972185.3999999762,prp,,False,50.0,False,False,57.60000002384186,T1→T2,972127.7999999524,51.0,1540.2999999523165,short
red,O,9,True,R,52,R,True,O,,975732.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,814.7999999523163,975550.1999999284,974892.8999999762,prp,,False,150.0,False,False,157.5,T1→T2,974735.3999999762,52.0,840.0,short
red,O,1,True,R,53,R,True,O,,978500.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,786.1000000238419,977528.3999999762,977950.2999999524,prp,,False,1200.0,False,False,1208.0,T1→T2,976742.2999999524,53.0,550.3000000715256,long
blue,E,8,True,B,54,B,True,E,,981802.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,800.1999999284744,980310.2999999524,980716.8999999762,prp,,False,1200.0,False,False,1206.7999999523165,T1→T2,979510.1000000238,54.0,1086.0,long
red,E,2,True,R,55,R,True,E,,984674.6999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1052.2999999523165,983866.3999999762,984025.6000000238,prp,,False,1200.0,False,False,1211.5,T1→T2,982814.1000000238,55.0,649.0999999046326,long
blue,O,7,True,B,57,B,True,O,,989803.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1362.0,989184.5,989030.6000000238,prp,,False,1200.0,False,False,1208.100000023842,T1→T2,987822.5,57.0,772.8999999761581,long
blue,E,8,True,B,58,B,True,E,,992328.6999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1335.9000000953674,992156.1000000238,991127.0,prp,,False,300.0,False,False,306.8000000715256,T1→T2,990820.1999999284,58.0,1201.6999999284744,other
red,O,9,True,R,59,R,True,O,,994951.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1440.0,994777.0,993492.5,prp,,False,150.0,False,False,155.5,T1→T2,993337.0,59.0,1458.5,short
red,E,6,True,R,60,R,True,E,,1007513.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1352.7999999523165,1007314.2999999524,1006017.2999999524,prp,,False,50.0,False,False,55.79999995231629,T1→T2,1005961.5,60.0,1496.600000023842,short
blue,E,8,True,B,61,B,True,E,,1009583.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,842.6000000238419,1009364.5,1009129.6999999284,prp,,False,600.0,False,False,607.7999999523163,T1→T2,1008521.8999999762,61.0,453.8000000715256,other
red,O,5,True,R,62,R,True,O,,1011911.6999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,752.5,1011346.2999999524,1010651.5,prp,,False,50.0,False,False,57.70000004768372,T1→T2,1010593.7999999524,62.0,1260.1999999284744,short
blue,O,7,True,B,63,B,True,O,,1015685.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,2261.0,1015182.1000000238,1013228.7999999524,prp,,False,300.0,False,False,307.6999999284744,T1→T2,1012921.1000000238,63.0,2456.8000000715256,other
blue,O,7,True,B,64,B,True,O,,1017361.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,481.8000000715256,1017178.0,1016751.6000000238,prp,,False,50.0,False,False,55.40000009536743,T1→T2,1016696.1999999284,64.0,609.3999999761581,short
red,O,1,True,R,65,R,True,O,,1019569.1999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,962.399999976158,1019333.5,1018978.3999999762,prp,,False,600.0,False,False,607.2999999523163,T1→T2,1018371.1000000238,65.0,590.7999999523163,other
blue,O,7,True,B,66,B,True,O,,1022541.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1352.0,1021931.1000000238,1021186.6000000238,prp,,False,600.0,False,False,607.5,T1→T2,1020579.1000000238,66.0,1355.0,other
red,E,8,True,R,67,R,True,E,,1024943.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1056.2999999523165,1024607.6999999284,1024158.6000000238,prp,,False,600.0,False,False,607.2000000476837,T1→T2,1023551.3999999762,67.0,784.8999999761581,other
blue,E,6,True,B,68,B,True,E,,1028111.3999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1720.3000000715256,1027673.6000000238,1027160.6999999284,prp,,False,1200.0,False,False,1207.399999976158,T1→T2,1025953.2999999524,68.0,950.7000000476836,long
blue,O,3,True,B,69,B,True,O,,1031284.1000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1288.600000023842,1030409.1000000238,1030327.1000000238,prp,,False,1200.0,False,False,1206.600000023842,T1→T2,1029120.5,69.0,957.0,long
blue,O,7,True,B,70,B,True,O,,1034550.3999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1932.0,1034224.6999999284,1032600.0,prp,,False,300.0,False,False,307.3000000715256,T1→T2,1032292.6999999284,70.0,1950.399999976158,other
red,E,4,True,R,71,R,True,E,,1036591.6999999284,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,709.7999999523163,1036269.6999999284,1035718.1999999284,prp,,False,150.0,False,False,158.29999995231628,T1→T2,1035559.8999999762,71.0,873.5,short
blue,E,2,True,B,72,B,True,E,,1039530.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1617.100000023842,1039219.7999999524,1038211.1999999284,prp,,False,600.0,False,False,608.5,T1→T2,1037602.6999999284,72.0,1319.3000000715256,other
red,E,8,True,R,73,R,True,E,,1042414.7999999524,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1486.2999999523165,1042024.6999999284,1041146.5,prp,,False,600.0,False,False,608.1000000238419,T1→T2,1040538.3999999762,73.0,1268.2999999523165,other
blue,E,8,True,B,74,B,True,E,,1044859.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1167.600000023842,1044591.1000000238,1043731.5,prp,,False,300.0,False,False,308.0,T1→T2,1043423.5,74.0,1127.5,other
blue,E,2,True,B,75,B,True,E,,1047716.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1324.2000000476835,1047193.5,1046478.1000000238,prp,,False,600.0,False,False,608.8000000715256,T1→T2,1045869.2999999524,75.0,1238.7999999523165,other
red,E,2,True,R,76,R,True,E,,1049717.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,783.3999999761581,1049509.5,1048884.8999999762,prp,,False,150.0,False,False,158.79999995231628,T1→T2,1048726.1000000238,76.0,832.1000000238419,short
blue,O,3,True,B,77,B,True,O,,1053661.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,2593.5,1053322.1000000238,1050885.0,prp,,False,150.0,False,False,156.39999997615814,T1→T2,1050728.6000000238,77.0,2776.0,short
blue,O,5,True,B,78,B,True,O,,1056134.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,938.7000000476836,1055610.0,1054725.6999999285,prp,,False,50.0,False,False,54.39999997615814,T1→T2,1054671.2999999523,78.0,1408.9000000953674,short
red,O,3,True,R,79,R,True,O,,1058426.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,844.3999999761581,1057990.1999999285,1057753.7999999523,prp,,False,600.0,False,False,608.0,T1→T2,1057145.7999999523,79.0,673.1000000238419,other
blue,E,4,True,B,80,B,True,E,,1061196.2999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,887.0,1060324.0,1060644.5,prp,,False,1200.0,False,False,1207.5,T1→T2,1059437.0,80.0,551.7999999523163,long
red,E,2,True,R,81,R,True,E,,1064108.2999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1613.899999976158,1063819.2999999523,1062268.7999999523,prp,,False,50.0,False,False,63.39999997615814,T1→T2,1062205.3999999762,81.0,1839.5,short
blue,E,8,True,B,82,B,True,E,,1066327.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1078.100000023842,1066198.5,1065426.7999999523,prp,,False,300.0,False,False,306.39999997615814,T1→T2,1065120.3999999762,82.0,901.100000023842,other
blue,E,8,True,B,83,B,True,E,,1068290.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,795.5,1068133.1999999285,1067491.7999999523,prp,,False,150.0,False,False,154.10000002384186,T1→T2,1067337.6999999285,83.0,798.8000000715256,short
red,O,5,True,R,84,R,True,O,,1070827.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1081.5,1070382.6999999285,1069908.6999999285,prp,,False,600.0,False,False,607.5,T1→T2,1069301.1999999285,84.0,918.9000000953674,other
blue,O,7,True,B,85,B,True,O,,1073674.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1189.399999976158,1073027.2999999523,1073044.3999999762,prp,,False,1200.0,False,False,1206.5,T1→T2,1071837.8999999762,85.0,630.5,long
blue,E,2,True,B,86,B,True,E,,1077473.7999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,2258.200000047684,1076942.8999999762,1075291.5,prp,,False,600.0,False,False,606.8000000715256,T1→T2,1074684.6999999285,86.0,2182.2999999523163,other
blue,E,6,True,B,87,B,True,E,,1080212.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1522.2999999523165,1080006.6999999285,1078542.5,prp,,False,50.0,False,False,58.10000002384186,T1→T2,1078484.3999999762,87.0,1670.399999976158,short
blue,O,5,True,B,88,B,True,O,,1083062.7999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1355.7999999523165,1082577.8999999762,1082430.1000000238,prp,,False,1200.0,False,False,1208.0,T1→T2,1081222.1000000238,88.0,632.6999999284744,long
red,O,1,True,R,89,R,True,O,,1085707.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1364.0999999046326,1085435.6999999285,1084380.7999999523,prp,,False,300.0,False,False,309.1999999284744,T1→T2,1084071.6000000238,89.0,1327.100000023842,other
red,O,9,True,R,90,R,True,O,,1098880.1000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1288.5,1098008.1999999285,1097927.7999999523,prp,,False,1200.0,False,False,1208.100000023842,T1→T2,1096719.6999999285,90.0,952.3000000715256,long
blue,O,7,True,B,91,B,True,O,,1101743.3999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1672.0,1101560.6000000238,1100195.8999999762,prp,,False,300.0,False,False,307.2999999523163,T1→T2,1099888.6000000238,91.0,1547.5,other
blue,O,9,True,B,92,B,True,O,,1103616.6999999285,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,636.2999999523163,1103389.6999999285,1102908.8999999762,prp,,False,150.0,False,False,155.5,T1→T2,1102753.3999999762,92.0,707.7999999523163,short
red,E,6,True,R,93,R,True,E,,1106430.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,962.7000000476836,1105589.6000000238,1105833.2999999523,prp,,False,1200.0,False,False,1206.399999976158,T1→T2,1104626.8999999762,93.0,597.2000000476837,long
red,O,3,True,R,94,R,True,O,,1108860.1999999285,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,927.5999999046326,1108366.6999999285,1107746.8999999762,prp,,False,300.0,False,False,307.7999999523163,T1→T2,1107439.1000000238,94.0,1113.2999999523165,other
red,O,1,True,R,95,R,True,O,,1111909.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1226.7000000476835,1111096.8999999762,1109925.3999999762,prp,,False,50.0,False,False,55.20000004768372,T1→T2,1109870.1999999285,95.0,1984.5,short
blue,E,6,True,B,96,B,True,E,,1115018.3999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1225.0,1114143.7999999523,1114126.8999999762,prp,,False,1200.0,False,False,1208.100000023842,T1→T2,1112918.7999999523,96.0,891.5,long
blue,E,8,True,B,97,B,True,E,,1117460.7999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1294.899999976158,1117323.5,1116335.2999999523,prp,,False,300.0,False,False,306.6999999284744,T1→T2,1116028.6000000238,97.0,1125.5,other
blue,O,1,True,B,98,B,True,O,,1120193.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1153.5,1119624.3999999762,1119079.6999999285,prp,,False,600.0,False,False,608.7999999523163,T1→T2,1118470.8999999762,98.0,1113.9000000953674,other
red,E,8,True,R,99,R,True,E,,1123079.2999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1493.5,1122697.6000000238,1121366.7999999523,prp,,False,150.0,False,False,162.69999992847443,T1→T2,1121204.1000000238,99.0,1712.5,short
blue,O,7,True,B,100,B,True,O,,1125701.1999999285,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1127.399999976158,1125215.3999999762,1124149.2999999523,prp,,False,50.0,False,False,61.29999995231629,T1→T2,1124088.0,100.0,1551.899999976158,short
red,O,7,True,R,101,R,True,O,,1127859.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,925.0,1127635.6000000238,1127015.7999999523,prp,,False,300.0,False,False,305.1999999284744,T1→T2,1126710.6000000238,101.0,843.8000000715256,other
red,O,7,True,R,102,R,True,O,,1129959.7999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,932.399999976158,1129802.1999999285,1129025.2999999523,prp,,False,150.0,False,False,155.5,T1→T2,1128869.7999999523,102.0,934.5,short
blue,O,3,True,B,103,B,True,O,,1132190.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,946.2000000476836,1131916.3999999762,1131125.6999999285,prp,,False,150.0,False,False,155.5,T1→T2,1130970.1999999285,103.0,1064.3000000715256,short
red,E,4,True,R,104,R,True,E,,1134967.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1040.5,1134240.3999999762,1134408.6000000238,prp,,False,1200.0,False,False,1208.7000000476835,T1→T2,1133199.8999999762,104.0,558.3999999761581,long
blue,O,7,True,B,105,B,True,O,,1137427.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,953.899999976158,1136930.5,1136584.6999999285,prp,,False,600.0,False,False,608.0999999046326,T1→T2,1135976.6000000238,105.0,842.8000000715256,other
red,E,2,True,R,106,R,True,E,,1140201.7999999523,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1103.399999976158,1139540.1999999285,1139643.0,prp,,False,1200.0,False,False,1206.2000000476835,T1→T2,1138436.7999999523,106.0,558.7999999523163,long
blue,O,1,True,B,107,B,True,O,,1142026.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,600.0,1141811.6999999285,1141267.8999999762,prp,,False,50.0,False,False,56.20000004768372,T1→T2,1141211.6999999285,107.0,758.1000000238419,short
red,O,9,True,R,108,R,True,O,,1144824.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,847.2000000476837,1143883.8999999762,1144244.3999999762,prp,,False,1200.0,False,False,1207.7000000476835,T1→T2,1143036.6999999285,108.0,580.5,long
blue,O,5,True,B,109,B,True,O,,1147158.6999999285,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,954.5,1146789.8999999762,1146141.3999999762,prp,,False,300.0,False,False,306.0,T1→T2,1145835.3999999762,109.0,1017.2999999523164,other
red,E,2,True,R,110,R,True,E,,1149615.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,996.7000000476836,1149165.1000000238,1148776.6999999285,prp,,False,600.0,False,False,608.2999999523163,T1→T2,1148168.3999999762,110.0,838.8000000715256,other
blue,E,8,True,B,111,B,True,E,,1152410.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,796.5,1151417.2999999523,1151828.0,prp,,False,1200.0,False,False,1207.2000000476835,T1→T2,1150620.7999999523,111.0,582.0,long
red,O,5,True,R,112,R,True,O,,1155327.5,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,813.8999999761581,1154239.0,1154632.6999999285,prp,,False,1200.0,False,False,1207.5999999046326,T1→T2,1153425.1000000238,112.0,694.8000000715256,long
red,E,8,True,R,113,R,True,E,,1157525.6000000238,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1025.399999976158,1157362.8999999762,1156400.5,prp,,False,50.0,False,False,63.0,T1→T2,1156337.5,113.0,1125.100000023842,short
red,E,4,True,R,114,R,True,E,,1159728.0,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1072.7999999523165,1159608.2999999523,1158842.2999999523,prp,,False,300.0,False,False,306.7999999523163,T1→T2,1158535.5,114.0,885.7000000476837,other
blue,E,4,True,B,115,B,True,E,,1161691.6999999285,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,797.3000000715256,1161535.1000000238,1160891.2999999523,prp,,False,150.0,False,False,153.5,T1→T2,1160737.7999999523,115.0,800.3999999761581,short
red,O,1,True,R,116,R,True,O,,1163842.3999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,962.2999999523164,1163664.7999999523,1162757.1000000238,prp,,False,50.0,False,False,54.60000002384186,T1→T2,1162702.5,116.0,1085.2999999523165,short
blue,E,6,True,B,117,B,True,E,,1166092.8999999762,aj2Ivskb3BgyvBNTLIKlSZG0Sq22,1060.0,1165911.7999999523,1165158.7999999523,prp,,False,300.0,False,False,307.0,T1→T2,1164851.7999999523,117.0,934.100000023842,other
