participant_id,phase,category_slope,n_categories
WcTsIpSoEhYeIBSNjAbbdaNSBya2,exploitation,-0.009335314785920134,6
WcTsIpSoEhYeIBSNjAbbdaNSBya2,exploration,-0.05257170967706568,6
WcTsIpSoEhYeIBSNjAbbdaNSBya2,confirmation,-0.09991166994626434,6
WeHQDy9BWldTlaQDVVlsJNCqwxA2,exploitation,-0.05794098049861842,6
WeHQDy9BWldTlaQDVVlsJNCqwxA2,exploration,-0.09060739841522004,6
WeHQDy9BWldTlaQDVVlsJNCqwxA2,confirmation,-0.03352093905808772,6
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,exploitation,-0.12699497029497311,6
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,exploration,-0.3363801417926008,6
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,confirmation,-0.11073422288899702,6
WnC6Uscb5VMIr43GASKiUCO3AYH2,exploitation,-0.000893675078808285,6
WnC6Uscb5VMIr43GASKiUCO3AYH2,exploration,-0.16619141868912085,6
WnC6Uscb5VMIr43GASKiUCO3AYH2,confirmation,-0.0694534849484698,6
WqoZv41KTtTCuPKBPyClregrKAi1,exploitation,0.009356909246575345,6
WqoZv41KTtTCuPKBPyClregrKAi1,exploration,-0.3248419528738235,3
WqoZv41KTtTCuPKBPyClregrKAi1,confirmation,0.012300783976244033,6
XbHvBButpZS4bapbJXJLAYcHnn12,exploitation,0.12806421087845682,5
XbHvBButpZS4bapbJXJLAYcHnn12,exploration,-0.11465141691202976,6
XbHvBButpZS4bapbJXJLAYcHnn12,confirmation,-0.06912032120823337,5
XehZHBpwr5MYzUXkj0FAYCsFG922,exploitation,-0.032852924575060255,6
XehZHBpwr5MYzUXkj0FAYCsFG922,exploration,-0.11767971288031852,6
XehZHBpwr5MYzUXkj0FAYCsFG922,confirmation,0.010410217119305579,6
YEU5ox3jteVINfdSTg5ymqYcS9o2,exploitation,0.0037931510146538045,6
YEU5ox3jteVINfdSTg5ymqYcS9o2,exploration,-0.20551458524755484,4
YEU5ox3jteVINfdSTg5ymqYcS9o2,confirmation,0.023315812884728993,6
Yco8O7tmHlbsUBfKW2ywcZByGO32,exploitation,-0.14677187822892765,6
Yco8O7tmHlbsUBfKW2ywcZByGO32,exploration,-0.1998615392005435,3
Yco8O7tmHlbsUBfKW2ywcZByGO32,confirmation,-0.14455170908887033,6
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,exploitation,-0.009367682108907743,6
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,exploration,-0.24932256486803978,6
YzmMCD3ZmzbWlV4pTQ6hvDdnuMk2,confirmation,-0.13018393081547422,6
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,exploitation,-0.06714274919114102,6
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,exploration,-0.021013410404856533,5
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,confirmation,-0.1202735656306277,6
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,exploitation,0.05012291206405463,6
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,exploration,-0.12259470935205749,6
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,confirmation,0.014934461581553059,6
aM2995jJmJWvr6cneaGH58HauIg2,exploitation,-0.08879640618373053,6
aM2995jJmJWvr6cneaGH58HauIg2,exploration,-0.1434183203150891,6
aM2995jJmJWvr6cneaGH58HauIg2,confirmation,-0.06150628147762219,6
afdTz6deeYWf1qKNdUpKAYKN3hz1,exploitation,-0.5477255377180721,3
afdTz6deeYWf1qKNdUpKAYKN3hz1,exploration,-0.2632437333045295,4
afdTz6deeYWf1qKNdUpKAYKN3hz1,confirmation,-0.03816820430494612,3
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,exploitation,-0.012495553732278604,6
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,exploration,0.018616359378845895,5
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,confirmation,-0.15670838608310886,6
asKxydfXDkZAk89VaD4hwVovkzJ3,exploitation,-0.04574179419234325,6
asKxydfXDkZAk89VaD4hwVovkzJ3,exploration,-0.1624164955622268,5
asKxydfXDkZAk89VaD4hwVovkzJ3,confirmation,-0.06294148508952692,6
azdL1gX79EVd9iepyCAVQrqIaQF3,exploitation,-0.022316341624241183,6
azdL1gX79EVd9iepyCAVQrqIaQF3,exploration,-0.07625672536433672,6
azdL1gX79EVd9iepyCAVQrqIaQF3,confirmation,-0.14320992147267983,6
bXpFswkI7TfIfL6G4FqWrbaxTGx2,exploitation,0.03263104791123423,6
bXpFswkI7TfIfL6G4FqWrbaxTGx2,exploration,-0.04299307821473057,5
bXpFswkI7TfIfL6G4FqWrbaxTGx2,confirmation,0.017512651479271796,6
biQ16yPcCKSkJQhSxUKcDc8gm8I2,exploitation,0.022592227762876716,5
biQ16yPcCKSkJQhSxUKcDc8gm8I2,exploration,-0.008736191687666494,5
biQ16yPcCKSkJQhSxUKcDc8gm8I2,confirmation,0.05345776801075661,5
btpcu1rB1JeSTo2upeHGPdv8kYG3,exploitation,-0.03247840999504678,6
btpcu1rB1JeSTo2upeHGPdv8kYG3,exploration,-0.17998381594146826,6
btpcu1rB1JeSTo2upeHGPdv8kYG3,confirmation,-0.12732875014328185,6
c0hRe9PCPPZs3HWFqhIQargNlp52,exploitation,-0.0319227688736542,6
c0hRe9PCPPZs3HWFqhIQargNlp52,exploration,0.10823214284973644,5
c0hRe9PCPPZs3HWFqhIQargNlp52,confirmation,-0.13444053938221176,6
c8BtRUVPPPZHjyhX2rn702NoUld2,exploitation,-0.020507937182227376,6
c8BtRUVPPPZHjyhX2rn702NoUld2,exploration,-0.1042524627128145,5
c8BtRUVPPPZHjyhX2rn702NoUld2,confirmation,-0.0810248247667851,6
cC0BEsQjfrcuCyoaOas9zJT0MNs2,exploitation,-0.017538347306620003,6
cC0BEsQjfrcuCyoaOas9zJT0MNs2,exploration,-0.05000433831015332,5
cC0BEsQjfrcuCyoaOas9zJT0MNs2,confirmation,-0.03337093057980888,6
cEIs6U87xfbSL5eFTXDK77MmvNf1,exploitation,-0.10279546605817824,6
cEIs6U87xfbSL5eFTXDK77MmvNf1,exploration,-0.39452442656945913,5
cEIs6U87xfbSL5eFTXDK77MmvNf1,confirmation,-0.02814945939275002,6
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,exploitation,-0.09000887812582084,6
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,exploration,0.10972447000193984,4
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,confirmation,-0.08244266895431772,6
cfoKz0AGhvYmW0DJmVKAZ01jh752,exploitation,0.006452781113167105,6
cfoKz0AGhvYmW0DJmVKAZ01jh752,exploration,-0.1425277011091683,6
cfoKz0AGhvYmW0DJmVKAZ01jh752,confirmation,0.06639323213161653,6
d9rwc0NXArcNlJvFsgKhQqkGxJq2,exploitation,-0.0541724238857554,6
d9rwc0NXArcNlJvFsgKhQqkGxJq2,exploration,-0.031398009207739656,5
d9rwc0NXArcNlJvFsgKhQqkGxJq2,confirmation,-0.20901595471283613,6
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,exploitation,-0.032267637875914856,6
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,exploration,-0.20939749220837084,5
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,confirmation,0.010805349392892303,6
e7NIVznoeNMC7bBejXnMVvFNPfx1,exploitation,-0.09164031514514075,6
e7NIVznoeNMC7bBejXnMVvFNPfx1,exploration,-0.1965367644622372,6
e7NIVznoeNMC7bBejXnMVvFNPfx1,confirmation,-0.05686766426002779,6
fEL2NrgSd4MmDtLCAcMvCJQXTME2,exploitation,-0.03453105031529101,6
fEL2NrgSd4MmDtLCAcMvCJQXTME2,exploration,-0.03306855734747517,6
fEL2NrgSd4MmDtLCAcMvCJQXTME2,confirmation,-0.06020929855246651,6
fEq0OghbLpfD1jigl1Mbz96aMbg2,exploitation,-0.04721415199870962,6
fEq0OghbLpfD1jigl1Mbz96aMbg2,exploration,-0.06221459050275423,5
fEq0OghbLpfD1jigl1Mbz96aMbg2,confirmation,-0.08070314850729624,6
foaW7wtvY3XLNdguFUK7OvOefP93,exploitation,0.01859648006226406,6
foaW7wtvY3XLNdguFUK7OvOefP93,exploration,-0.1372316444776509,6
foaW7wtvY3XLNdguFUK7OvOefP93,confirmation,-0.07994873749519649,6
g2G9l3no7RbeRA9a1W3JnfegTnh2,exploitation,-0.05223526291278002,6
g2G9l3no7RbeRA9a1W3JnfegTnh2,exploration,0.01608981579750666,5
g2G9l3no7RbeRA9a1W3JnfegTnh2,confirmation,-0.10249556333592352,6
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,exploitation,-0.014827129290521122,6
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,exploration,-0.22845637583569348,5
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,confirmation,-0.025675500852425696,6
h52Mz0cZjnOsmXT02EgU3JzzRKs2,exploitation,-0.04175886909727151,6
h52Mz0cZjnOsmXT02EgU3JzzRKs2,confirmation,-0.1090603115189499,6
h5RYP03wJuVN0xo7qAR8CKFxLaj1,exploitation,-0.10077644431384176,6
h5RYP03wJuVN0xo7qAR8CKFxLaj1,exploration,-0.06824328387678218,6
h5RYP03wJuVN0xo7qAR8CKFxLaj1,confirmation,0.03457054705966685,6
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,exploitation,0.03903806719829937,6
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,exploration,0.15288964502820115,4
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,confirmation,-0.11723048577156735,6
hrRr560eFBNwJ0CcUjCqtSD8TdP2,exploitation,-0.0681441753285023,6
hrRr560eFBNwJ0CcUjCqtSD8TdP2,exploration,-0.07466327087358215,6
hrRr560eFBNwJ0CcUjCqtSD8TdP2,confirmation,-0.030737933610435114,6
htPWXDgfuheOJbl6ihHore9XuDp2,exploitation,0.005143006126072707,6
htPWXDgfuheOJbl6ihHore9XuDp2,exploration,-0.1409976267615068,6
htPWXDgfuheOJbl6ihHore9XuDp2,confirmation,-0.00694032658381341,6
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,exploitation,-0.08970562955317248,6
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,exploration,-0.09151454143594928,5
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,confirmation,-0.09277746253309103,6
i1tBstVkNiVP0qro7TgGD08IGGa2,exploitation,-0.034677961697767025,6
i1tBstVkNiVP0qro7TgGD08IGGa2,exploration,0.007261923461888539,5
i1tBstVkNiVP0qro7TgGD08IGGa2,confirmation,-0.1144873663919193,6
iKVZi0Oo96UrMBhPQMHWFcf55uA3,exploitation,-0.03755713912815447,6
iKVZi0Oo96UrMBhPQMHWFcf55uA3,exploration,-0.10585238704577297,5
iKVZi0Oo96UrMBhPQMHWFcf55uA3,confirmation,-0.049769374595966816,6
iWsc4pghIEWOQUZKuQJMfe516UI3,exploitation,-0.0715061127482688,6
iWsc4pghIEWOQUZKuQJMfe516UI3,exploration,-0.1776059066007126,6
iWsc4pghIEWOQUZKuQJMfe516UI3,confirmation,-0.09928905414755845,6
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,exploitation,-0.014938301722704602,6
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,exploration,0.014610450023629236,5
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,confirmation,-0.18522053504857108,6
iZX3U88SSqYAtT564nBPgHUBsei1,exploitation,0.017151218011528923,6
iZX3U88SSqYAtT564nBPgHUBsei1,exploration,0.03439885910846045,5
iZX3U88SSqYAtT564nBPgHUBsei1,confirmation,-0.08925927730846259,6
idP8RVfm74N86O0dszLXANIpjXv2,exploitation,-0.014856547149424009,6
idP8RVfm74N86O0dszLXANIpjXv2,exploration,-0.10828328800672671,6
idP8RVfm74N86O0dszLXANIpjXv2,confirmation,0.005659407453161532,6
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,exploitation,-0.0027495417654093725,6
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,exploration,-0.1919723878768125,6
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,confirmation,0.01806172946737038,6
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,exploitation,-0.041498162633632776,6
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,exploration,-0.13491224139176874,3
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,confirmation,-0.06781922142695007,6
jzdk8E3tVXTXIozlfK5oeEb7wWp2,exploitation,-0.014002484758389461,6
jzdk8E3tVXTXIozlfK5oeEb7wWp2,exploration,-0.06614836899238999,5
jzdk8E3tVXTXIozlfK5oeEb7wWp2,confirmation,-0.1250939472991203,6
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,exploitation,-0.01024574627906682,6
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,exploration,-0.6601597446989474,3
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,confirmation,-0.04823510247369328,6
kI0YdycDU0X5hcoEPjEON3Ionyd2,exploitation,0.02523101203112562,6
kI0YdycDU0X5hcoEPjEON3Ionyd2,exploration,-0.18342067850893912,6
kI0YdycDU0X5hcoEPjEON3Ionyd2,confirmation,-0.02469772363579009,6
kR2rCtaPyPaj7YMizKUDn5xL2qx1,exploitation,-0.1161729369229712,6
kR2rCtaPyPaj7YMizKUDn5xL2qx1,exploration,0.01753283077290812,6
kR2rCtaPyPaj7YMizKUDn5xL2qx1,confirmation,0.005970627551420521,6
kgSRatooJJfDaMZ2yIURqb8aJuE3,exploitation,-0.030847371419294407,6
kgSRatooJJfDaMZ2yIURqb8aJuE3,exploration,-0.34929125295034485,3
kgSRatooJJfDaMZ2yIURqb8aJuE3,confirmation,-0.0005704571863529699,6
kxerHPSL3bQjD74HhiebYf3blPr1,exploration,-0.7266807095409061,3
lHDkoPQu5reNCO45npeYSS9eLQl1,exploitation,-0.049505652129343526,6
lHDkoPQu5reNCO45npeYSS9eLQl1,exploration,-0.07059878300626775,6
lHDkoPQu5reNCO45npeYSS9eLQl1,confirmation,-0.1011154904343267,6
lpzDdvuMkKWkPxu6xeclmdctEp42,exploitation,-0.03426997058739942,6
lpzDdvuMkKWkPxu6xeclmdctEp42,exploration,-0.12999265506713564,6
lpzDdvuMkKWkPxu6xeclmdctEp42,confirmation,-0.08351391747426791,6
m69r9GQTk2b51mvxrFLt4fZeJi52,exploitation,-0.031867762798282045,6
m69r9GQTk2b51mvxrFLt4fZeJi52,exploration,-0.11112748874289119,6
m69r9GQTk2b51mvxrFLt4fZeJi52,confirmation,0.018782100620787005,6
mUZzgdWKnPb2txOkJg9FHgqX5792,exploitation,0.012996149025270182,6
mUZzgdWKnPb2txOkJg9FHgqX5792,exploration,0.0445781179663517,6
mUZzgdWKnPb2txOkJg9FHgqX5792,confirmation,-0.010301523258211346,6
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,exploitation,-0.09119493983102922,6
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,exploration,-0.13001990500856592,5
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,confirmation,-0.11427194302139553,6
mg2WZiRBn4NQDKiMK43Y8dBqyG53,exploitation,-0.02742050431673568,6
mg2WZiRBn4NQDKiMK43Y8dBqyG53,exploration,-0.05852116618252218,5
mg2WZiRBn4NQDKiMK43Y8dBqyG53,confirmation,-0.013975798287038954,6
mweMgSlGM2VxThhwnupYxYzUbR23,exploitation,-0.05103071767591992,6
mweMgSlGM2VxThhwnupYxYzUbR23,exploration,-0.01963781674812997,4
mweMgSlGM2VxThhwnupYxYzUbR23,confirmation,0.0005127031891808828,6
mwsliuPsLFhRFjtjQwYkqcCRDvi2,exploitation,-0.062431855224656684,6
mwsliuPsLFhRFjtjQwYkqcCRDvi2,exploration,-0.14667379968574118,6
mwsliuPsLFhRFjtjQwYkqcCRDvi2,confirmation,-0.04810627342018107,6
nHy6rdfyacWW9BnyDb1dNvNYWfh1,exploitation,-0.006760612891123045,6
nHy6rdfyacWW9BnyDb1dNvNYWfh1,exploration,-0.13621232226777075,6
nHy6rdfyacWW9BnyDb1dNvNYWfh1,confirmation,0.0434405163007879,6
nT1qJOiMyDdJ9ui4el195A8Hsgs1,exploitation,0.005687864251396147,6
nT1qJOiMyDdJ9ui4el195A8Hsgs1,exploration,-0.010833823705039809,5
nT1qJOiMyDdJ9ui4el195A8Hsgs1,confirmation,0.04723111069603722,6
o4jXmZcjtMVF2ZInToRpVHUhpdV2,exploitation,-0.03812269070809195,6
o4jXmZcjtMVF2ZInToRpVHUhpdV2,confirmation,-0.061782593223410016,6
ohl9pXqpeSMfepC3w9h0tW5SbJw1,exploitation,0.042005577463118386,6
ohl9pXqpeSMfepC3w9h0tW5SbJw1,exploration,-0.11226299516663026,6
ohl9pXqpeSMfepC3w9h0tW5SbJw1,confirmation,-0.08464832571978204,6
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,exploitation,0.015265112092252618,6
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,exploration,-0.16810060517392236,5
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,confirmation,0.08754789311171726,6
pRQimOpZtsekBI2I1kbnD3pycmo1,exploitation,0.028560107504234048,6
pRQimOpZtsekBI2I1kbnD3pycmo1,exploration,-0.13617714420292595,5
pRQimOpZtsekBI2I1kbnD3pycmo1,confirmation,-0.07000292360050761,6
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,exploitation,0.02761612630070225,6
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,exploration,-0.06699585395354242,5
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,confirmation,-0.0391500252833675,6
pcbRW89vVJcviD87V3uxyG4I9st2,exploitation,-0.023237940329912315,6
pcbRW89vVJcviD87V3uxyG4I9st2,exploration,1.0881456838346537,3
pcbRW89vVJcviD87V3uxyG4I9st2,confirmation,-0.08980711170504152,6
q0Atnpm0jZS5swcVmq0EMalQUKw1,exploitation,-0.0025840100671258763,6
q0Atnpm0jZS5swcVmq0EMalQUKw1,exploration,-0.10887529353152345,6
q0Atnpm0jZS5swcVmq0EMalQUKw1,confirmation,-0.10006107269145832,6
qnR5PLX1v3fPi6SwTJMwGcadwyD3,exploitation,-0.09225659500931561,6
qnR5PLX1v3fPi6SwTJMwGcadwyD3,exploration,-0.09277827566370016,5
qnR5PLX1v3fPi6SwTJMwGcadwyD3,confirmation,-0.11701643400345198,6
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,exploitation,0.0032703132492146276,6
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,exploration,0.007744909272929048,6
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,confirmation,0.004650829841365954,6
rFV2EUbp64f5ORSh7DqwmCQmeqT2,exploitation,-0.03262166046995562,6
rFV2EUbp64f5ORSh7DqwmCQmeqT2,exploration,-0.2294427379376308,5
rFV2EUbp64f5ORSh7DqwmCQmeqT2,confirmation,0.06024523882271665,6
rNe3cRPepZUXbJhmmfQZiGsVzX22,exploitation,-0.08068862931651986,6
rNe3cRPepZUXbJhmmfQZiGsVzX22,exploration,-0.14863644663437345,6
rNe3cRPepZUXbJhmmfQZiGsVzX22,confirmation,-0.056404417615702473,6
rUuJv5gl7dWVo7UPQWMx4bohxhK2,exploitation,-0.06320284371350549,6
rUuJv5gl7dWVo7UPQWMx4bohxhK2,exploration,-0.16170502307937687,5
rUuJv5gl7dWVo7UPQWMx4bohxhK2,confirmation,-0.0392481847175829,6
roaf78tUWxWSEjAUcUu8O7mrQbl1,exploitation,0.016676055753575447,6
roaf78tUWxWSEjAUcUu8O7mrQbl1,exploration,-0.13757734892907908,6
roaf78tUWxWSEjAUcUu8O7mrQbl1,confirmation,0.012261921908393435,6
s48aCkolCSNbBRSSRPle0r61a7H2,exploration,-0.589759376757896,3
s5gTyWKzfkdHXNT3qicwPmdONYv1,exploitation,-0.018924465811967314,6
s5gTyWKzfkdHXNT3qicwPmdONYv1,exploration,-0.08455827743346973,4
s5gTyWKzfkdHXNT3qicwPmdONYv1,confirmation,-0.01862327768633051,6
sqfXvh6GJLaYAqr3RvHrixP8IOx1,exploitation,-0.032545062671686595,6
sqfXvh6GJLaYAqr3RvHrixP8IOx1,exploration,-0.5747037903526341,3
sqfXvh6GJLaYAqr3RvHrixP8IOx1,confirmation,-0.034408772608993575,6
ssPK6ISW0HerTGke9hznqJ2LpKu1,exploitation,-0.042935573775891495,6
ssPK6ISW0HerTGke9hznqJ2LpKu1,exploration,0.03801824101001251,5
ssPK6ISW0HerTGke9hznqJ2LpKu1,confirmation,-0.005775567369392493,6
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,exploitation,0.06475396763239744,6
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,exploration,-0.05761944555723567,6
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,confirmation,0.0846368713273331,6
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,exploitation,-0.021428577666133094,6
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,exploration,0.05307788910147176,5
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,confirmation,-0.08254430655933667,6
tv88wS5Nf6SjruozSmXJxQSmx6J3,exploitation,-0.022035169262460894,6
tv88wS5Nf6SjruozSmXJxQSmx6J3,exploration,-0.2966466306117076,5
tv88wS5Nf6SjruozSmXJxQSmx6J3,confirmation,-0.1095603167813527,6
u64Uf920g5VD9Byq26LT2rs5o4t1,exploitation,-0.005884851703340415,6
u64Uf920g5VD9Byq26LT2rs5o4t1,exploration,-0.22037472612029244,6
u64Uf920g5VD9Byq26LT2rs5o4t1,confirmation,-0.016927236591901283,6
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,exploitation,-0.05152537850904217,6
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,exploration,-0.2697419569910257,6
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,confirmation,-0.046921828203152376,6
v8nNKiWvPdcjiHXZci39OuFTY6M2,exploitation,0.004973835746555919,6
v8nNKiWvPdcjiHXZci39OuFTY6M2,exploration,-0.0324082935101076,6
v8nNKiWvPdcjiHXZci39OuFTY6M2,confirmation,-0.05246282641373305,6
wdppvL4tIkVlGjou6aYzzjlaZXB2,exploitation,-0.03774975658322752,3
wdppvL4tIkVlGjou6aYzzjlaZXB2,confirmation,0.017487758648754567,3
wkhxvE50megJGMA1EiROSZIJWNq1,exploitation,-0.015377847068377326,6
wkhxvE50megJGMA1EiROSZIJWNq1,exploration,-0.10256292892921752,6
wkhxvE50megJGMA1EiROSZIJWNq1,confirmation,-0.020602307761292415,6
xBGZhFOeypWnqzSQClkrwV9z2vF3,exploitation,-0.017530658405728664,6
xBGZhFOeypWnqzSQClkrwV9z2vF3,exploration,-0.06251760317540406,6
xBGZhFOeypWnqzSQClkrwV9z2vF3,confirmation,-0.0017608485511100855,6
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,exploitation,-0.04215681608206005,6
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,exploration,-0.060050414576717816,5
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,confirmation,-0.1748981413864069,6
xHctBv4C2EU8rHYRouw0btT3GT02,exploitation,0.02524265604776216,6
xHctBv4C2EU8rHYRouw0btT3GT02,exploration,-0.07054647490252461,6
xHctBv4C2EU8rHYRouw0btT3GT02,confirmation,-0.06305383264851758,6
xyAILKfYP2M8GqAai11x6NT7IcP2,exploitation,-0.007516482120510802,6
xyAILKfYP2M8GqAai11x6NT7IcP2,exploration,-0.2594594305997881,6
xyAILKfYP2M8GqAai11x6NT7IcP2,confirmation,-0.04306941920413367,6
y1EHXv8tUTa4BRS4fRio7bULYfA2,exploitation,-0.08987323249471034,6
y1EHXv8tUTa4BRS4fRio7bULYfA2,exploration,-0.3262823887673945,6
y1EHXv8tUTa4BRS4fRio7bULYfA2,confirmation,-0.03996804188732932,6
yGTid3RXTdQe5JNosdSxvgktWIW2,exploitation,-0.046708923639547824,6
yGTid3RXTdQe5JNosdSxvgktWIW2,exploration,-0.17357536867060278,6
yGTid3RXTdQe5JNosdSxvgktWIW2,confirmation,-0.09507583127973769,6
yatBVTBMCSMp0wJluOCLzTFKMyP2,exploitation,-0.09389329849413795,6
yatBVTBMCSMp0wJluOCLzTFKMyP2,exploration,-0.19766521741986243,6
yatBVTBMCSMp0wJluOCLzTFKMyP2,confirmation,-0.03755847910893877,6
yfjd8LbAMrYeG54927d3GiKAyXI2,exploitation,-0.03877366481479635,6
yfjd8LbAMrYeG54927d3GiKAyXI2,exploration,0.02203441357035232,6
yfjd8LbAMrYeG54927d3GiKAyXI2,confirmation,-0.0940851797837869,6
zw1w9FipI9RjJsuhHse6UZavBxs2,exploitation,-0.013951332084755337,6
zw1w9FipI9RjJsuhHse6UZavBxs2,exploration,-0.16802547610338117,6
zw1w9FipI9RjJsuhHse6UZavBxs2,confirmation,-0.013277981084583283,6
zxG9mUnF7uRkaOKSoCPsiRZzr372,exploitation,-0.02096928894218271,6
zxG9mUnF7uRkaOKSoCPsiRZzr372,exploration,-0.08019637346967567,6
zxG9mUnF7uRkaOKSoCPsiRZzr372,confirmation,0.049144322155968735,6
