outcome,outcome_column,n,cov_type,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
WCST Post-Switch Recovery RT Slope,wcst_post_switch_recovery_slope,209,OLS,0.008451179140758991,0.012858983578640348,0.013641756810081507,0.02051121758061991,-0.0011755084403985983,-0.011454834559816884,-0.015656012789619034,-0.013600332055875963,2728.9784077994545,2734.0472536246116,2735.881457145941,2736.4207909535494,0.0044078044378813575,0.30214673351457544,0.8238239939175732,0.0007827732314411584,0.16030706271563092,0.6892970851730216,0.6892970851730216,0.006869460770538405,1.409675781551754,0.23651146506134363,0.23651146506133056,-6.29345105893582,15.718551810776214,-0.4003836444157152,0.6892970851730289,z_ucla_score:C(gender_male)[T.1],28.915375378732172,24.35393908323798,1.1872976802604258,0.23651146506134177,128,-12.669264340873188,18.799205510360128,0.5016335379712565,81,0.27709256137704463,28.924847366056348,0.9923820254713508,2.483054301024118,2.0060421218551867,2.09836565936472,0.9541958591002356,2.480484553220199e-06
WCST DFA Alpha (correct),wcst_dfa_alpha_correct,212,OLS,0.00854963925924146,0.019947591452664226,0.02292811457381605,0.025696386040009234,-0.0009379240014357748,-0.003840088366445782,-0.005669111341096711,-0.0077356007135198634,-147.64812662821708,-144.0994473412831,-142.74516145573165,-141.3466591630792,0.011397952193422767,0.798589317390123,0.4959268963458593,0.0029805231211518235,0.6253452268454203,0.4299817705746587,0.42998177057466713,0.002768271466193184,0.5796215584258477,0.44733988147070425,0.447339881470722,0.012708034975393447,0.01607009639269784,0.7907877255277639,0.4299817705746647,z_ucla_score:C(gender_male)[T.1],-0.018511339264101215,0.02431451298987575,-0.7613288109784102,0.4473398814707268,130,0.015327630449127945,0.01712706794866495,0.37255515287705876,82,0.014306903891853299,0.03281729903600436,0.664104363868618,2.6831327529324107,2.1313195480270846,11.609809266071446,0.11414290607893954,7.199781081319597e-05
WCST Lag-1 Autocorr (correct),wcst_lag1_correct,212,OLS,0.02305952976777581,0.03396488761947991,0.03803485236831927,0.039735037358035186,0.013710817133974595,0.010517433435486723,0.009879774876660252,0.006784769032085358,-214.85528297445995,-211.2350968670998,-210.13015256425052,-208.5051745867293,0.0109053578517041,0.7751628930323142,0.509070520375374,0.004069964748839361,0.8673316029860231,0.3527905569668346,0.3527905569668346,0.0017001849897159138,0.36118962098521706,0.5485134670599381,0.5485134670599381,-0.01276703375053362,0.01370873625175128,-0.9313063958687396,0.3527905569668257,z_ucla_score:C(gender_male)[T.1],-0.012472230251529583,0.020752789873922706,-0.6009905331909995,0.5485134670599418,130,-0.011621012081035062,0.015792195304708864,0.4631991719279799,82,-0.01470109377068645,0.02561146655516656,0.5676598007360942,2.6831327529324107,2.1313195480270846,5.3923891166888716,0.6121934858325377,0.004127521689633646
WCST Slow Run Mean (correct),wcst_slow_run_mean_correct,212,OLS,0.006883275870498973,0.03221423187201633,0.03820586772002055,0.05122837748826847,-0.0026202334513145686,0.008724286043667262,0.010055795555728442,0.01867248848051284,253.6310238010085,254.15348329233063,254.83689528058397,253.94684575579328,0.025330956001517357,1.7972906498395305,0.14882300120466993,0.0059916358480042176,1.277077191071185,0.2597636767107138,0.25976367671069894,0.013022509768247925,2.800033147797621,0.09579504643633045,0.09579504643633314,0.04638335745163888,0.04104437128861735,1.1300784004091242,0.2597636767106983,z_ucla_score:C(gender_male)[T.1],0.1033565896298011,0.06176701083111647,1.673329957837833,0.09579504643633263,130,0.009956927114886188,0.0511284335058535,0.8459125126496961,82,0.09162251029200325,0.0700887345970428,0.1950738270654655,2.6831327529324107,2.1313195480270846,10.872210774075047,0.14429107334393537,1.1415498726903854e-08
WCST Slow Run Max (correct),wcst_slow_run_max_correct,212,OLS,0.007356023566590042,0.012182658704946392,0.01257851455287018,0.012764665980385392,-0.0021429618538253425,-0.011793490355613168,-0.016321626484606888,-0.021111056265385786,1100.5986049764879,1105.565261213531,1107.4802877513378,1109.4403171576012,0.00482663513835635,0.33551642830305045,0.7996720367110588,0.00039585584792378725,0.08218420403079607,0.7746485089295719,0.7746485089295719,0.00018615142751521319,0.03846589552106836,0.8447058058376793,0.8447058058376793,-0.08790081048443832,0.30661874578122333,-0.28667787502841313,0.7746485089295486,z_ucla_score:C(gender_male)[T.1],-0.09110849670236493,0.46453769104575754,-0.1961272431893812,0.8447058058376645,130,-0.0011293640529675686,0.3547362931744554,0.9974649176334539,82,-0.29184043220548916,0.5812943238106959,0.6170818716258188,2.6831327529324107,2.1313195480270846,5.343588054456488,0.618110865594341,4.2148182981662974e-14
WCST Fast Run Mean (correct),wcst_fast_run_mean_correct,212,OLS,0.008368061951429473,0.035237584575818715,0.04305329412291814,0.05482874778649027,-0.0011212388911405746,0.011821021094649331,0.015045097853344958,0.022396400896810942,239.3347581146349,239.51108867848757,239.78664501376613,239.16175200108609,0.02686952262438924,1.9124299662214563,0.12867625736933067,0.007815709547099425,1.6743047938985023,0.19713881035135838,0.19713881035135838,0.011775453663572133,2.5415421192117216,0.11243456395913896,0.11243456395913896,0.051257238657946166,0.039613019314688025,1.2939493011314238,0.1971388103513631,z_ucla_score:C(gender_male)[T.1],0.09509576415974172,0.05965028416938391,1.5942214774653254,0.11243456395913842,130,0.013944794844144008,0.050266067041758865,0.7819198648874467,82,0.10203593102248959,0.06567824670730504,0.12444100729672558,2.6831327529324107,2.1313195480270846,10.97456833457894,0.13973219136267706,8.866003003585925e-09
WCST Fast Run Max (correct),wcst_fast_run_max_correct,212,OLS,0.013532121563294641,0.026522799680674725,0.027954216553921718,0.02834099204548257,0.004092237559115586,0.002894712294283397,-0.0004959039371830176,-0.005000248423545184,911.5194395454483,914.709091315545,916.3971336214775,918.3127623675135,0.012990678117380083,0.9163302065703167,0.43390597782963214,0.0014314168732469934,0.30187925714293506,0.5833047080220131,0.5833047080220131,0.00038677549156085345,0.08120359059348853,0.775962006144858,0.7759620061448884,-0.10734771224235692,0.19537822377700587,-0.549435398516458,0.5833047080220024,z_ucla_score:C(gender_male)[T.1],-0.08434135014188116,0.2959735710495208,-0.28496243716223424,0.7759620061449087,130,0.04520654307977917,0.23061667996806837,0.8449117916814906,82,-0.4364643826232,0.36596887069467565,0.23672573488977272,2.6831327529324107,2.1313195480270846,4.060983637284616,0.7727271071491211,8.987107499387666e-06
WCST Failure to Maintain Set,wcst_failure_to_maintain_set,212,OLS,0.0012454860591999406,0.005654279747727919,0.009221484224547827,0.009627038884127304,-0.008311973404348416,-0.018480325112764096,-0.01977691135912396,-0.02435634703651557,546.2701858976591,551.3322844610968,552.5703692626823,554.4835736894668,0.004408793688527979,0.30445866105346825,0.8221533772071358,0.0035672044768199074,0.7380831397779409,0.3912790775157423,0.3912790775157423,0.0004055546595794768,0.0835373680446654,0.772853208637319,0.772853208637259,-0.0711653394954497,0.08283538272019408,-0.8591176518835665,0.39127907751573265,z_ucla_score:C(gender_male)[T.1],0.0362685814366599,0.12548452625490994,0.28902831702917464,0.7728532086372513,130,-0.032276144054516995,0.08993351692581278,0.7202885260884316,82,-0.20175273214138145,0.166787250137739,0.23016588872406588,2.6831327529324107,2.1313195480270846,3.4343202452749475,0.8421324658529186,1.506627096197034e-22
WCST Trials to Rule Reacquisition,wcst_trials_to_rule_reacquisition,209,OLS,0.0081797845124153,0.030128518610693544,0.030994525922400817,0.035100482129106436,-0.001449537968046588,0.006240058477951949,0.002212185108214637,0.0014970163326076813,1053.569465301304,1054.8924032835878,1056.705701863807,1057.818226894553,0.021948734098278244,1.5313345143997912,0.20752933478885235,0.0008660073117072731,0.18052888414420645,0.6713713537960304,0.671371353796088,0.004105956206705619,0.8553193179833802,0.35616085464660363,0.3561608546465911,0.12024097011308114,0.2829952347260743,0.4248869074755573,0.6713713537960864,z_ucla_score:C(gender_male)[T.1],0.4060649299262236,0.43906755144348814,0.9248347517169867,0.356160854646569,128,-0.1610335319206146,0.3785286146060488,0.6712802233727695,81,0.6403015019317904,0.43196749406209534,0.14245265847428348,2.483054301024118,2.0060421218551867,5.7502506142233285,0.5691951476839987,4.509780119569574e-21
WCST CLR Count,wcst_clr_count,212,OLS,0.008240154017418178,0.031932043737760485,0.03261974465355133,0.05025735977656043,-0.001250370824520397,0.008435248682851726,0.004306176204387002,0.01766815153359913,1614.314257520837,1615.1883731907785,1617.037718061482,1615.1367893149097,0.023691889720342307,1.6805050550495448,0.1723212512319071,0.0006877009157908454,0.1457324428093041,0.7030428165649865,0.7030428165648979,0.0176376151230091,3.788472089920448,0.05298002323837518,0.05298002323837798,-0.38931938062621274,1.0198302773196886,-0.3817491883545755,0.7030428165649139,z_ucla_score:C(gender_male)[T.1],-2.9800771092186267,1.5310714403146197,-1.9463997764900185,0.052980023238377166,130,1.1554957209642411,1.2412404590724015,0.3537037590524168,82,-3.130895969052661,1.8030210414690198,0.08653236361402326,2.6831327529324107,2.1313195480270846,9.708346999678469,0.20571236600826995,1.421587866735213e-12
WCST CLR Percent,wcst_clr_percent,212,OLS,0.007613767344841871,0.011910926194231064,0.016862006937206298,0.02419340318833696,-0.00188275162793472,-0.012071818315617655,-0.011912763591460873,-0.009290156506180924,1759.502202528373,1764.5822222562429,1765.5172700319567,1765.9304326401411,0.004297158849389193,0.2986285165447771,0.8263670085182018,0.0049510807429752335,1.0323795433314218,0.31079810397504287,0.31079810397504287,0.007331396251130662,1.5326857187862484,0.21713269082357006,0.2171326908235652,1.4707272821948076,1.447479605987982,1.0160607970645348,0.3107981039750467,z_ucla_score:C(gender_male)[T.1],-2.7050596057510132,2.184994176454129,-1.2380168491528252,0.21713269082356604,130,2.232377237603837,1.8845139033524876,0.23844493182293353,82,0.7030993363562179,2.3336964408784544,0.7640227017998158,2.6831327529324107,2.1313195480270846,9.422112426435813,0.2237533435196912,4.6010637626990576e-15
WCST Learning-to-Learn Heaton CLR Delta,wcst_learning_to_learn_heaton_clr_delta,212,OLS,0.003108411607458117,0.010410327124934171,0.014279665236970662,0.015883357032735246,-0.0064312208173509244,-0.013608839692421881,-0.014570686024386381,-0.01788535130437685,1597.6324359864523,1602.073888124035,1603.2433342101965,1604.8981455071118,0.007301915517476054,0.5066728287593877,0.6780982453870914,0.003869338112036491,0.8047052343281221,0.37074255134750445,0.37074255134751133,0.0016036917957645835,0.3324332828571668,0.5648654142180254,0.564865414217999,0.8855580000862057,0.9871851134520138,0.8970536407194839,0.37074255134750567,z_ucla_score:C(gender_male)[T.1],0.8617086894015333,1.4945423405813787,0.5765702757315846,0.5648654142180062,130,0.5132386793218006,1.2846466448707228,0.690199307609237,82,1.7926139764826927,1.5516166663914326,0.2515787489013794,2.6831327529324107,2.1313195480270846,4.160815113010958,0.7610795892515718,0.000801092638561704
WCST Learning Efficiency Delta Trials,wcst_learning_efficiency_delta_trials,212,OLS,0.016754384854415494,0.042706868783030094,0.0456871050570159,0.04945301305422223,0.007345335905653894,0.019471598607860963,0.017755995936733382,0.016836204678631672,1236.4175361771167,1236.7466835200917,1238.0856575625235,1239.247408468031,0.0259524839286146,1.8615724953888688,0.1372294465623316,0.0029802362739858035,0.6401971925608356,0.4245656223389388,0.42456562233895534,0.0037659079972063303,0.808213841062761,0.369708765379959,0.369708765379959,0.33383508702745734,0.41722958672638627,0.8001232358585875,0.4245656223389438,z_ucla_score:C(gender_male)[T.1],0.5672086345059627,0.630927840407223,0.8990071418307778,0.3697087653799608,130,0.17703110158088287,0.5240572924964916,0.7360785796088662,82,0.6582575616621338,0.700007975141067,0.3500136389283133,2.6831327529324107,2.1313195480270846,3.581415476735854,0.8265283270971819,5.4934630703150235e-09
WCST Trials to First Conceptual Response,wcst_trials_to_first_conceptual_resp,212,OLS,0.007491662925056652,0.016241800361055825,0.026508953316528916,0.03027908988787098,-0.0020060245110673502,-0.007635825843772981,-0.0019834675620116204,-0.0029956472238197307,1351.0424638289019,1355.1651449309268,1354.9409454365361,1356.1183177728851,0.008750137435999172,0.6107626557275976,0.6087305427588124,0.010267152955473091,2.1620808563597853,0.1429861912809191,0.1429861912809158,0.0037701365713420643,0.7931229001392126,0.37420659541829315,0.3742065954183069,-0.8081715018137126,0.5496263765500142,-1.4704015969658828,0.14298619128091591,z_ucla_score:C(gender_male)[T.1],-0.7402158933937861,0.831166749124463,-0.8905744775925133,0.3742065954183045,130,-0.3516244293936245,0.7773294337417236,0.6518077231099104,82,-1.6612657913787423,0.7073857176036624,0.02145298999327959,2.6831327529324107,2.1313195480270846,4.0285163877754435,0.7764870787389293,1.104589210276563e-20
WCST Trials to First Conceptual Response (0),wcst_trials_to_first_conceptual_resp0,212,OLS,0.007491662925056652,0.016241800361055825,0.026508953316528805,0.03027908988787109,-0.0020060245110673502,-0.007635825843772981,-0.0019834675620118425,-0.0029956472238197307,1351.0424638289019,1355.1651449309268,1354.9409454365361,1356.1183177728851,0.008750137435999172,0.6107626557275976,0.6087305427588124,0.01026715295547298,2.1620808563597587,0.14298619128091938,0.1429861912809158,0.0037701365713422863,0.7931229001392663,0.3742065954182794,0.3742065954183069,-0.8081715018137131,0.5496263765500142,-1.470401596965884,0.14298619128091555,z_ucla_score:C(gender_male)[T.1],-0.740215893393786,0.831166749124463,-0.8905744775925131,0.3742065954183047,130,-0.35162442939362476,0.7773294337417236,0.6518077231099102,82,-1.661265791378742,0.7073857176036624,0.02145298999327959,2.6831327529324107,2.1313195480270846,4.0285163877754435,0.7764870787389293,1.1045892102765394e-20
WCST Delta CLR Percent (First3-Last3),wcst_delta_clr_percent_first3_last3,203,OLS,0.0031242115862222253,0.015169770405278227,0.016909027472941096,0.019910931615093275,-0.0068445462979156435,-0.009825920701186819,-0.013185594135030065,-0.015271752891031776,1555.402102430755,1558.9342504554158,1560.5754258477195,1561.9546096178221,0.012045558819056001,0.8031756865446582,0.49345408133826874,0.0017392570676628694,0.3467577210943562,0.556632306735688,0.556632306735688,0.0030019041421521786,0.5972633779951305,0.4405598176222506,0.4405598176222424,-0.6412714007482216,1.0890023119295897,-0.5888613768064098,0.5566323067356975,z_ucla_score:C(gender_male)[T.1],-1.275847110771402,1.6508807038980227,-0.7728281684793458,0.4405598176222354,123,-0.22441631366505488,1.4011108742293377,0.873023147701433,80,-1.4547943090921693,1.7713862588974532,0.4141280187574522,2.4377069881243827,1.9940805186741097,4.318446976545711,0.7424544353868567,0.037168180052337504
WCST Learning Slope CLR Percent,wcst_learning_slope_clr_percent,203,OLS,0.0007075172112555039,0.0204995985819445,0.021018910392180512,0.021332145957155935,-0.009285407616631991,-0.004360817697701469,-0.008949898473364915,-0.013799520598228199,1165.2946218521724,1167.2336344279774,1169.1259792875724,1171.0610168534863,0.019792081370688996,1.326880528202935,0.2668125685846595,0.0005193118102360117,0.10397046060106649,0.7474596533309276,0.747459653330953,0.0003132355649754226,0.06241232397476698,0.8029859882854747,0.8029859882854747,0.13389177455600026,0.41523974303531114,0.3224445077855045,0.7474596533309654,z_ucla_score:C(gender_male)[T.1],0.15747643409437176,0.6303480228167874,0.2498245864096932,0.8029859882854712,123,0.01629569061214569,0.521090726215103,0.9751056877451749,80,0.36618391107513926,0.7136885845211581,0.609419274293775,2.4377069881243827,1.9940805186741097,1.9220837192590587,0.9640266065088424,9.026540510151617e-05
WCST HMM Lapse Dwell Mean,wcst_hmm_lapse_dwell_mean,212,OLS,0.004290898016006461,0.00681977620039087,0.006903015891399078,0.00961217988041596,-0.005237418749390654,-0.017286539911250065,-0.02216323730202352,-0.024371715908001246,1251.369550000266,1256.830432557119,1258.8126638243018,1260.2335385175613,0.002528878184384409,0.17484201876613953,0.9133372023017435,8.323969100820783e-05,0.017182749449193593,0.8958382091184014,0.89583820911847,0.002709163989016883,0.5580333708997945,0.45591382850203044,0.4559138285020212,0.057431700131980484,0.4381323732339086,0.13108298687921663,0.8958382091184662,z_ucla_score:C(gender_male)[T.1],-0.4952282816301238,0.6629417235613355,-0.7470163123385085,0.45591382850202844,130,0.3258187800859453,0.47574498046771274,0.49471033534002995,82,-0.4351380573084397,0.8981708311127333,0.6294446953708803,2.6831327529324107,2.1313195480270846,1.6207501235998736,0.9778325538215981,7.352664916790827e-28
WCST HMM Focus Dwell Mean,wcst_hmm_focus_dwell_mean,212,OLS,0.005453389016091048,0.01724971829388966,0.017296376800215896,0.020087434896053802,-0.004063803433515867,-0.006603443883443028,-0.01146568046416796,-0.013537015867316926,1991.6670998276802,1995.1375338466087,1997.1274683820172,1998.5244929059847,0.011796329277798612,0.8242323868914143,0.4818463959531507,4.6658506326235916e-05,0.009733345406560128,0.9215064419587191,0.9215064419588106,0.002791058095837906,0.5810476075388783,0.44678241696612586,0.446782416966117,0.24659092240381364,2.4994590014715223,0.0986577184337237,0.9215064419588332,z_ucla_score:C(gender_male)[T.1],-2.882686776478772,3.7817393910672563,-0.7622647883373159,0.44678241696611276,130,1.973383807379303,3.2361266299762033,0.5431114035620508,82,-2.2609408006638048,4.052982475793976,0.5785889895795047,2.6831327529324107,2.1313195480270846,3.73225075762916,0.8100485893972988,4.438644254493157e-17
WCST HMM Long Lapse Episode Rate,wcst_hmm_long_lapse_episode_rate,212,OLS,0.00016768976844017125,0.003896070923785744,0.024830043722212425,0.02588186077983068,-0.009400083535211268,-0.020281208908161208,-0.0037115159737228787,-0.007543761644390967,-109.92517571848833,-104.71720274692899,-107.22004642390442,-105.448832757101,0.0037283811553455726,0.2570168619230501,0.8562770004963726,0.02093397279842668,4.400734862728892,0.03714880454733103,0.0371488045473303,0.001051817057618254,0.22027172179126828,0.6393341826578587,0.6393341826578587,0.036657996765317294,0.017474555067220086,2.097792855057166,0.03714880454733089,z_ucla_score:C(gender_male)[T.1],-0.012419792898493475,0.02646275041340751,-0.46933114300170825,0.639334182657842,130,0.04420616138665928,0.022569881610579646,0.052400345081209436,82,0.019803458708129423,0.028686252357269525,0.4920791223471336,2.6831327529324107,2.1313195480270846,3.8519579265547708,0.7966624246649149,2.2550526401912355e-21
WCST HMM Lapse RT SD,wcst_hmm_lapse_rt_sd,212,OLS,0.011080019237559746,0.02082707273241191,0.02944413102715593,0.02947910852965019,0.0016166701393545146,-0.0029392604536946365,0.0010376177889263039,-0.0038230789227637896,4116.148605322038,4120.048712347318,4120.174781720076,4122.167141393139,0.009747053494852165,0.6835336789599301,0.5630373239824498,0.008617058294744018,1.8200878557274982,0.17879104434312582,0.17879104434311882,3.4977502494260015e-05,0.00735214519496757,0.9317535018236079,0.9317535018238177,504.06425748541074,373.6282685607097,1.3491063174292628,0.17879104434312373,z_ucla_score:C(gender_male)[T.1],-48.54026402968897,566.1025311569327,-0.08574465111556413,0.9317535018238294,130,663.8856720225943,587.4824016573708,0.2606354693468148,82,128.09451300758425,164.75507412374904,0.43928649540171494,2.6831327529324107,2.1313195480270846,6.879910517838045,0.4414898512621718,1.2641806297947625e-26
WCST HMM Focus RT SD,wcst_hmm_focus_rt_sd,212,OLS,0.0029472216585260114,0.027604214996049814,0.042152516389263206,0.047834638325734535,-0.006593953253832607,0.00400237555420635,0.014117955893339196,0.015162297483970466,3111.9478377282558,3112.6391885707067,3111.443427342621,3112.182060533318,0.024656993337523803,1.7411773771757886,0.1597041156965121,0.014548301393213392,3.113649966867546,0.07912797938910258,0.07912797938910461,0.005682121936471329,1.2173860987779817,0.2711740842300422,0.27117408423003153,61.07336315731763,34.61122273031153,1.7645537585654638,0.07912797938910524,z_ucla_score:C(gender_male)[T.1],57.69023584022492,52.28632827306705,1.1033522097580803,0.27117408423002903,130,28.593200301922476,36.49539816956875,0.4348426413823653,82,114.63063428321986,72.12690099907337,0.11614638071950939,2.6831327529324107,2.1313195480270846,11.807956542561948,0.10705383540435433,2.260652252035656e-20
WCST HMM State Entropy,wcst_hmm_state_entropy,212,OLS,0.007237505044725312,0.024997036368105352,0.03636690798941833,0.03637811482847764,-0.0022626145242248263,0.001331915891603086,0.008163012613498832,0.0033126579843566484,-100.32544668522763,-98.15224713583535,-98.63898559727505,-96.64145112457555,0.01775953132338004,1.2507529341204855,0.29243384551324597,0.011369871621312977,2.4187875050098038,0.12143014045341273,0.12143014045341273,1.120683905930786e-05,0.002372502330300697,0.9611993838142563,0.9611993838140712,0.027732842744742258,0.01783181422032792,1.5552451591340246,0.12143014045341509,z_ucla_score:C(gender_male)[T.1],0.001316011015398015,0.027018186838600904,0.04870833943297147,0.9611993838141233,130,0.022166608989985757,0.021570786959483636,0.3061281957745206,82,0.03681824133934758,0.032238076097311566,0.257009050399337,2.6831327529324107,2.1313195480270846,5.432307174856119,0.6073609660687804,1.3372868305307426e-05
WCST Slow-State Probability (Baseline),wcst_slow_prob_baseline,212,OLS,0.007475764371935534,0.024444352620475396,0.037073000238512455,0.03742289456727632,-0.0020220752034527667,0.0007658174899044523,0.008889770977200562,0.004393288008310181,-298.1760657037014,-295.83184195793456,-296.5941170556175,-294.67116451380184,0.016968588248539862,1.1943720444817563,0.312948658538914,0.012628647618037059,2.6885451984821738,0.10260567150962795,0.10260567150962795,0.0003498943287638667,0.0741534809678837,0.7856580370376237,0.7856580370376237,0.018331281683156182,0.011179803232931487,1.6396783826354953,0.10260567150962886,z_ucla_score:C(gender_male)[T.1],0.004611945944701535,0.016936296064281143,0.2723113676802206,0.7856580370376199,130,0.012652204280301189,0.013480721963041946,0.34979122144402297,82,0.02876252277892515,0.020383066046751275,0.162296017051622,2.6831327529324107,2.1313195480270846,3.6452826271464303,0.8196063374555305,5.093665980352138e-06
WCST Slow-State Prob (Post-Error),wcst_slow_prob_post_error,211,OLS,0.004658428326384079,0.020128993033985965,0.04184888679271537,0.0419051702128177,-0.004912163708939099,-0.003770299818843581,0.013667971698383519,0.00886741746153552,93.2447616243308,95.93944052504571,93.20978401167906,95.19738915006076,0.015470564707601886,1.0788718591569926,0.35905671356933694,0.021719893758729403,4.6243836339646665,0.03269698245324885,0.032696982453249215,5.6283420102332116e-05,0.011925264520340218,0.9131494635592962,0.9131494635590509,0.060366546680673094,0.028071744642604125,2.1504380097935045,0.0326969824532488,z_ucla_score:C(gender_male)[T.1],0.00464355321146398,0.04252226757825277,0.10920285948811535,0.9131494635591004,129,0.03883120130602266,0.03469821932814289,0.26527298537860444,82,0.10411530368900657,0.04850262574692732,0.03501633096509222,2.7084820024358094,2.1403668256772335,3.747820878684256,0.8083221112688109,9.90714841465056e-06
WCST Slow-State Prob Delta (Post-Error),wcst_slow_prob_post_error_delta,211,OLS,0.0021224128404668807,0.013431270949043173,0.03276913595130915,0.032769191825527066,-0.007472563959143974,-0.010631380979029048,0.004321169361641841,-0.0005835946632479772,-35.4378357940293,-31.842733193141726,-34.019643430305564,-32.01965561918507,0.011308858108576292,0.7832925857036773,0.5044859706790773,0.019337865002265975,4.078575867553849,0.044738487408983466,0.044738487408983466,5.587421791908298e-08,1.1726742103493036e-05,0.9972710658715322,0.9972710658715322,0.04193605445923056,0.020765065003234766,2.0195484315940155,0.04473848740898329,z_ucla_score:C(gender_male)[T.1],0.00010771637691328086,0.03145524337832816,0.0034244331101724876,0.9972710658713437,129,0.02606044090473752,0.026300609824302344,0.32369513999779276,82,0.07535278091008143,0.034403829031826406,0.031573511691167004,2.7084820024358094,2.1403668256772335,2.1348546511942175,0.9520007074041569,3.578756902177188e-06
WCST Slow-State Prob (Stable),wcst_slow_prob_stable,212,OLS,0.0008214206946211,0.012590010029212229,0.015754486929539957,0.016260197778417806,-0.008740096810693654,-0.011376251863282505,-0.013052698818863728,-0.017495579748793455,-343.08676833914615,-339.5985819717812,-338.2790960655293,-336.38805084429623,0.011768589334591129,0.8184136368715145,0.48501333394170176,0.0031644769003277284,0.6591015716632043,0.4178189768743832,0.4178189768743752,0.0005057108488778495,0.10487022375031604,0.7463934118275151,0.7463934118275151,0.00822646523395583,0.010132977843701433,0.8118507077432647,0.41781897687436376,z_ucla_score:C(gender_male)[T.1],-0.0049706683275515555,0.015349304018377216,-0.32383672390620044,0.7463934118275242,130,0.006442823156261409,0.013891444581621141,0.6436056670591332,82,0.014164872481713617,0.0144468602164467,0.3299596618493462,2.6831327529324107,2.1313195480270846,1.6500466039238226,0.9766561055770016,4.149574016034273e-21
WCST Slow-State Prob Delta (Stable),wcst_slow_prob_stable_delta,212,OLS,0.009244039722745456,0.014859713591706791,0.022075643117280497,0.024916182021986977,-0.0002368785574196064,-0.009051458408494417,-0.006546533181726044,-0.008542576438042904,-432.43565239691156,-427.6407015665775,-427.19926863134924,-425.8159528625549,0.005615673868961335,0.39142608518687616,0.7592998083152105,0.0072159295255737055,1.5126584610879337,0.22014346009033994,0.2201434600903449,0.00284053890470648,0.5942770517530969,0.44166188055799616,0.4416618805580136,-0.01010481644920036,0.008215953802891567,-1.229901809531112,0.22014346009034963,z_ucla_score:C(gender_male)[T.1],-0.009582614272253081,0.01243052658833676,-0.7708936708477176,0.44166188055801037,130,-0.0062093811240397975,0.010639570974591783,0.5605414561867135,82,-0.014597650297211523,0.01343651031652804,0.2807284569689752,2.6831327529324107,2.1313195480270846,1.5403286450113467,0.9808805486692784,2.5605959464791638e-14
WCST Slow-State Prob (Shift k0),wcst_slow_prob_shift_k0,210,OLS,0.020545617060302557,0.04170573427653057,0.06290410459184115,0.06298629757751861,0.011082289688904456,0.01821812972448489,0.0352066889640138,0.030515525711393043,-106.36282278360352,-104.94938385097566,-107.64693212822988,-105.66535210433301,0.021160117216228014,1.5015095280959532,0.21530745962253173,0.021198370315310577,4.592133201195745,0.03330925043019354,0.03330925043019457,8.219298567746502e-05,0.017719039821847988,0.8942366180785836,0.8942366180785171,0.03733834514622667,0.017423998597398457,2.1429263172577153,0.0333092504301944,z_ucla_score:C(gender_male)[T.1],-0.0036169112906944707,0.02717175970224053,-0.13311288375615316,0.8942366180785055,129,0.03281673456117795,0.020207032809562556,0.10693038963672981,81,0.045956726435044726,0.03337687551675381,0.17263834923440688,2.483015339672217,2.0053841906112195,10.698324910532232,0.15232997769157675,3.3157965392780485e-14
WCST Slow-State Prob (Shift k1),wcst_slow_prob_shift_k1,210,OLS,0.0019252691367575014,0.014145602031457871,0.018783600556177005,0.01948427198364311,-0.007717964977863145,-0.010017495957967082,-0.01021786937812319,-0.014493995818903871,76.22719162843293,79.64010086261953,80.64981470071348,82.49980338778732,0.01222033289470037,0.8429060503781866,0.47181058577372137,0.0046379985247191335,0.9595372652267703,0.3284694398022161,0.32846943980222176,0.0007006714274661041,0.1443481469027362,0.7043952236128226,0.7043952236127567,0.026722930320062493,0.027280552163837714,0.9795597303006797,0.328469439802224,z_ucla_score:C(gender_male)[T.1],0.016158187020102667,0.04252918145106415,0.37993176611440194,0.7043952236127633,129,0.006084892922453139,0.033370991930769194,0.8556154757379806,81,0.07104910941816238,0.04902724445279548,0.15145693293685364,2.483015339672217,2.0053841906112195,8.443697225600264,0.29509812521354045,2.569750722012545e-09
