outcome_column,n,ucla_beta,ucla_se,ucla_t,ucla_p,r2,adj_r2,cov_type,outcome,outcome_type,confirm_len,include_errors,use_log,merge_pre
rt_ms_exploration,164,78.8537595244693,119.11235639894159,0.6620115822439558,0.508934332886481,0.03314092944697644,-0.003809098727024507,nonrobust,exploration,phase_mean,2,False,False,False
rt_ms_confirmation,197,188.72624025780743,70.415204590043,2.680191605727353,0.00800440489607424,0.05211631082310364,0.022183141691201502,nonrobust,confirmation,phase_mean,2,False,False,False
rt_ms_exploitation,197,45.22155053977848,34.044715854358735,1.3282986626539512,0.1856727646705152,0.08576219855692824,0.056891531142936436,nonrobust,exploitation,phase_mean,2,False,False,False
exploration_minus_exploitation,164,21.79712662687789,115.8636667102066,0.18812736767079846,0.8510197452659584,0.019484854434088872,-0.01798706195696509,nonrobust,exploration_minus_exploitation,phase_contrast,2,False,False,False
confirmation_minus_exploitation,197,143.50468971802894,57.930493896647036,2.477187402787444,0.014115700500454725,0.03948929003932944,0.009157372882676595,nonrobust,confirmation_minus_exploitation,phase_contrast,2,False,False,False
exploration_minus_confirmation,164,-128.01786975707412,127.57392713289575,-1.0034798852254185,0.317173475062629,0.0247488499582198,-0.01252189462936415,nonrobust,exploration_minus_confirmation,phase_contrast,2,False,False,False
