outcome_column,n,ucla_beta,ucla_se,ucla_t,ucla_p,r2,adj_r2,cov_type,outcome,outcome_type,segment
wcst_switch_first_trial_rt,210,113.04417467793061,60.41112428341126,1.8712476554417024,0.06131076216386886,0.04153255322853777,0.01320346613184431,HC3,WCST shift_trial RT Mean,segment_mean,shift_trial
wcst_post_shift_error_rt_mean,206,218.61797632320628,104.44344102676598,2.0931709466291952,0.03633389727734445,0.04273178208937933,0.013869423760416,HC3,WCST post_shift_error RT Mean,segment_mean,post_shift_error
wcst_exploration_rt_mean,207,98.14892976232001,56.69670920710116,1.7311221609670961,0.08342997858760773,0.04708890415480049,0.018501571279444518,HC3,WCST exploration RT Mean,segment_mean,exploration
wcst_confirmation_rt_mean,209,145.94805245553974,60.8015261639737,2.400401135687566,0.016377114004684654,0.08690757113742287,0.05978601384447502,HC3,WCST confirmation RT Mean,segment_mean,confirmation
wcst_exploitation_rt_mean,209,-2.6425738073461402,41.22916397380199,-0.06409477061007823,0.9488947657348633,0.09268447245314604,0.06573450628838795,HC3,WCST exploitation RT Mean,segment_mean,exploitation
wcst_exploration_rt_slope,186,17.945716427083703,42.37493017459444,0.42349843063205606,0.6719316433309034,0.033374450497403174,0.0009735940894948225,HC3,WCST exploration RT Slope,segment_slope,exploration
wcst_confirmation_rt_slope,209,-126.53244316726547,59.61700644932389,-2.1224219514413485,0.033802320431631824,0.04895957308159893,0.0207108475295672,HC3,WCST confirmation RT Slope,segment_slope,confirmation
wcst_exploitation_rt_slope,209,3.3494194168020064,4.642741374754705,0.721431401502301,0.47064413233672364,0.022773224124095992,-0.006253313773208147,HC3,WCST exploitation RT Slope,segment_slope,exploitation
wcst_cycle_rt_slope,209,-28.137748532000366,15.017288014229964,-1.8736904097023257,0.060973108533277184,0.04758052258320089,0.019290835135177153,HC3,WCST Cycle RT Slope (segment trend),cycle_slope,cycle
