model,term,beta,se,t,p
DASS Stress outcome,Intercept,0.008962578650269792,0.18463615605992204,0.04854183948327578,0.9612844206390212
DASS Stress outcome,C(gender_male)[T.1],0.03949841372880353,0.35052881531225627,0.11268235877731693,0.9102823878173646
DASS Stress outcome,pe_rate,0.0034072836493343633,0.015075712254292299,0.2260114541761869,0.8211925116687533
DASS Stress outcome,pe_rate:C(gender_male)[T.1],-0.011207951666698579,0.03208978127273771,-0.3492685590917517,0.7268877001506395
DASS Stress outcome,z_ucla,0.4471699722197377,0.08891788249654729,5.029021830756051,4.929882674293656e-07
DASS Stress outcome,z_ucla:C(gender_male)[T.1],0.18369116106038633,0.1292944070805346,1.4207200853318365,0.1553981510241437
DASS Stress outcome,z_age,0.017630451859265886,0.09801593026731063,0.17987333090839247,0.857252012544404
