outcome,outcome_column,n,cov_type,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
Stroop Interference RT,stroop_interference,212,OLS,0.023264683734992908,0.028096423653265812,0.029457954936452535,0.03544842360167322,0.013917934297050238,0.004506531023490745,0.0010518463004461909,0.002351065588005019,2571.9333063929994,2576.881976702509,2578.58477952373,2579.2721986750794,0.004831739918272904,0.3413707722274156,0.7954331768548905,0.0013615312831867232,0.2875855965982616,0.592353336623206,0.592353336623206,0.005990468665220683,1.2669676123159814,0.2616588161543378,0.2616588161543391,5.281991475672729,9.849498773086882,0.5362700780374153,0.5923533366232054,z_ucla_score:C(gender_male)[T.1],16.75398134161439,14.884534975128465,1.1255965584151406,0.2616588161543374,130,0.7892723974493245,12.779633822804728,0.9508532572521153,82,8.986396157243899,15.730272085734734,0.5694951774867838,2.6841222956282507,1.9613616212049134,4.044207384895074,0.7746717339459962,3.962738015880737e-05
WCST Perseverative Error Rate (%),wcst_perseverative_error_rate,212,OLS,0.003943756608300597,0.030037852479571248,0.030298530984565586,0.030306895449350058,-0.005587882084443052,0.006495081908687084,0.0019170245743577174,-0.002966887549937125,1372.4452655465761,1372.817369874631,1374.7603869597376,1376.758558279222,0.02609409587127065,1.8472829973221703,0.13972926397242855,0.0002606785049943383,0.05510880949588648,0.8146350254004827,0.8146350254005204,8.364464784471615e-06,0.0017596812929836028,0.9665807368832077,0.9665807368825629,-0.13519856194345714,0.5759192004514183,-0.23475265599321135,0.8146350254005271,z_ucla_score:C(gender_male)[T.1],-0.03662201896103956,0.8730221740827896,-0.04194855531535062,0.9665807368825321,130,-0.09776497429885014,0.686824160884499,0.8870396912295104,82,-0.11900108153122851,1.071508379729948,0.9118620163839609,2.6841222956282507,1.9613616212049134,1.8531706993507302,0.9675181361572887,3.935688350930881e-13
Stroop Interference RT Slope,stroop_interference_slope,212,OLS,0.008570609027312659,0.03327422522418433,0.10078353224178893,0.10084706833205692,-0.0009167535657275128,0.009810007389819853,0.07446500147813395,0.06999378146109803,2365.1021133360764,2365.7527471607027,2352.4058384133114,2354.3908585641807,0.02470361619687167,1.7547013052850822,0.15701422900105366,0.0675093070176046,15.39051878477185,0.00011926715626402079,0.00011926715626402399,6.353609026799045e-05,0.01441508108151037,0.904551544342998,0.9045515443430726,22.665761849576548,5.77754972078103,3.9230751694011397,0.00011926715626402584,z_ucla_score:C(gender_male)[T.1],1.0514835504231732,8.75777812148413,0.12006282139572913,0.9045515443430405,130,18.173435754998625,7.381152074737009,0.015184870124741722,82,32.602130135562554,9.455514236354775,0.0009240744166651659,2.6841222956282507,1.9613616212049134,6.745133928054541,0.4558901268995158,0.1411297185621626
"WCST Confirmation RT (ms, all trials)",wcst_confirmation_rt_all,212,OLS,0.01919543821310532,0.023754184183052196,0.054831143438873964,0.05699553711225569,0.009809748626627757,5.889739137876493e-05,0.027167664710255668,0.02463754083669578,3289.800938282219,3294.8132724513175,3289.954898728668,3291.468871672778,0.004558745969946876,0.3206506853751717,0.8104368104246961,0.031076959255821768,6.740358194431748,0.010107758540406337,0.010107758540406584,0.002164393673381726,0.4682229265572706,0.494582442484947,0.49458244248493644,136.8980950173201,52.729774815531066,2.5962199819028626,0.010107758540406696,z_ucla_score:C(gender_male)[T.1],54.632366949933385,79.84057925976686,0.6842681685986169,0.49458244248493266,130,119.445603519416,70.09352680370466,0.09086909874375895,82,152.2260732138212,81.16297551147159,0.06455626767532045,2.6841222956282507,1.9613616212049134,7.019824838538383,0.42681862691646855,7.021476224776584e-10
"WCST Exploitation RT (ms, all trials)",wcst_exploitation_rt_all,212,OLS,0.05879124469168251,0.07390818732169957,0.07764125715787495,0.07816424449815829,0.049784462344234504,0.05143023070329422,0.050645391513715166,0.04653262543682046,3135.9786018297705,3138.545986954417,3139.6896893608778,3141.569448985785,0.01511694263001706,1.1208716526631133,0.3416293483136096,0.0037330698361753845,0.8296981216417475,0.363429636996203,0.36342963699620967,0.0005229873402833318,0.11573582037910887,0.734056203347458,0.734056203347458,33.69786653235643,36.99494213761181,0.9108776655740913,0.3634296369962091,z_ucla_score:C(gender_male)[T.1],19.072985557098093,56.06409069249569,0.34019967721782846,0.7340562033474507,130,45.271533909018075,51.2952043837216,0.37917717425399833,82,-8.530702462114789,50.12294328918375,0.8653085989624139,2.6841222956282507,1.9613616212049134,6.589741530214011,0.4728067060860919,9.562714332871366e-15
"WCST Confirmation - Exploitation RT (ms, all trials)",wcst_confirmation_minus_exploitation_rt_all,212,OLS,0.003295698809557046,0.0076975321464825,0.03833666967419436,0.039927471666743264,-0.006242141393222322,-0.016387479209185374,0.010190425859780472,0.00698380647883734,3176.410175177492,3181.4718272488094,3176.8227552881176,3178.4717704241643,0.004401833336925454,0.30460392094228533,0.8220483501480426,0.030639137527711857,6.531415928122106,0.01132300964954486,0.011323009649545147,0.001590801992548907,0.33801988589692095,0.5616162559412423,0.5616162559412685,103.20022848496372,40.380992435871676,2.5556635005653745,0.011323009649545216,z_ucla_score:C(gender_male)[T.1],35.55938139283529,61.162196227092984,0.5813947762896645,0.5616162559412569,130,74.17406961039777,51.41797222613617,0.15166259834557672,82,160.75677567593604,67.87244791025323,0.020401736738080937,2.6841222956282507,1.9613616212049134,5.056452550935001,0.6530740383625591,5.390284515653922e-07
