participant_id,prp_t2_cv_all,prp_t2_cv_short,prp_t2_cv_long,prp_t2_rt_sd_all,prp_t2_rt_iqr_all,prp_t2_rt_skew_all,prp_t2_rt_mssd_all,prp_t2_rt_sd_block_slope,prp_t2_rt_p90_block_slope,prp_t2_residual_sd_block_slope,prp_t2_rt_sd_soa_50,prp_t1_rt_sd_soa_50,prp_t2_rt_sd_soa_150,prp_t1_rt_sd_soa_150,prp_t2_rt_sd_soa_300,prp_t1_rt_sd_soa_300,prp_t2_rt_sd_soa_600,prp_t1_rt_sd_soa_600,prp_t2_rt_sd_soa_1200,prp_t1_rt_sd_soa_1200,prp_exg_short_sigma,prp_exg_long_sigma,prp_exg_overall_sigma,prp_exg_sigma_bottleneck
EoToosG69XMp4LTYdB6sB9WTrv22,0.358378175532669,0.3084586577346876,0.21461084103769065,330.45006295619146,424.8249999284744,1.0301160980108008,208629.13656077505,-22.807709374674936,-44.09399994373298,-27.42338423640201,371.5582404743402,348.1099289111621,266.13311560559583,215.86468079864946,202.94187750037233,178.66792450461534,247.59645278755227,290.78347279367676,127.14708698120634,164.90670882306625,37.309975416144425,57.24393484893215,118.08724116806935,-19.933959432787724
Fz7EUjZCLuUBxLDUVtN6djaBTy42,0.3705109797674559,0.3128200969007623,0.1471742347238622,323.1631304684892,386.1250000298023,1.5476963455978272,164780.57607769762,44.841635942741675,21.832000001669325,46.81766740035084,400.4602872449899,366.3815358411075,295.3250883975165,280.2636421418072,188.48773992001344,149.09864232881483,217.74867176563103,185.80740570103237,91.11679516818329,84.81391354294337,109.82678866714554,88.65246406966821,72.3701788103783,21.174324597477323
G1Ff3XYUZMRsPafyEQ80ussnVlf1,0.40278108670498325,0.22842993202091783,0.3726640129165576,393.0014113465199,633.1500000357628,0.17398835062502946,217295.77913311348,15.040672361700569,-14.336999999284824,15.392574598958854,267.6887733385482,202.55533253782886,268.22496539496564,240.1940693201534,329.7292555863896,329.17290058375767,445.2973349932865,357.79124679389025,201.79046463681917,276.7940235693493,215.03287338264383,156.92894405998084,349.65549626825083,58.10392932266302
GDZGRW51kbWtAdUIHCtEd8sAtqY2,0.47480083325813716,0.30348533600134003,0.34784966896015873,407.97176812630715,591.1750001311302,0.8057612967606791,274052.9327478474,-38.90581855797116,-103.12399998903288,-24.58168961069575,374.6610374361255,388.55333074226286,302.9734573158304,287.27600197125224,293.9766522337548,265.63161082013994,337.1990650329714,345.0966080846902,156.87150447105654,205.6512433742422,187.1770942259393,61.4035482189569,198.9153768573078,125.7735460069824
GE4hogtdLdTFbNasENgtm6SO3hC3,0.4314755775878409,0.38842362881228115,0.19827365771652036,375.16174540973725,343.40000000596046,2.025657349938579,273855.23396798817,39.11721584802098,76.94799999445674,52.415866750606746,488.80773251650396,469.91138197760074,371.92507171989445,339.3908404342988,301.0532434223514,280.53572436950634,139.35708115826475,202.60514603154442,124.98923540362526,256.9981948860169,59.91396979449389,50.778983184406655,58.07934789146731,9.134986610087232
GEwkBw3YHaNp3TCh9YS9PKVfavz1,0.4401345030733894,0.34807057852762974,0.3025920035693382,347.5653404156024,496.19999998807907,1.0659208426042672,200908.35813159312,-6.176297428078602,-9.645000004172367,-5.665664531300575,348.8628383194309,330.07779428597877,346.80870094697906,297.9396218109528,290.4051636202565,332.6138802255108,300.5641260850898,349.29643630322477,164.45497154199487,474.4902448378954,201.85187105806708,63.22112725762763,64.85672000506322,138.63074380043946
HSggdq91WiQp16bOj7V3dABkcgk2,0.4551653029933037,0.35066398446456143,0.39051923451277104,435.2912686477533,581.424999922514,0.8647883931184858,337692.71277296566,-39.64046084512049,-212.03300002694138,-43.96658596945418,451.1897704125247,355.46100377245716,317.0660659097483,220.27603760273723,388.29728951977,308.82212119300766,250.38196612902837,207.3328577229591,220.80608384548958,178.67280268245665,115.34061769168238,30.938747408778603,149.03052300927828,84.40187028290379
HbydnnT1hUP3WagAy2TJAc6GqVs2,0.3622073796095394,0.29295380625391776,0.3898985916787628,373.2143894346191,581.1999999284744,0.4690673185556857,265344.71895020007,-17.855741594037415,-91.87200000524508,-15.393231482324591,334.0510690529091,343.6379218134486,316.6601662800118,319.53520672094527,328.00758605771546,339.43796253989063,349.373769430212,365.1957888578624,318.6186308076997,323.80820365792806,246.25197159057976,10.0,266.17241657767454,236.25197159057976
HyQM2xKwwuVfqidmRYF6TiRk90C2,0.37482810475772205,0.3157132164905291,0.32423126442678907,295.3270637384966,298.54999999701977,1.4861367993214532,138322.74999988865,-15.67151914849241,-57.91300000309922,-17.9809096040612,323.37290628949586,312.36816163984946,247.4633019201485,147.59538791176232,336.52160529319366,316.10890415781444,173.52054299175344,176.20029117037828,196.47333853305497,162.69303579105633,62.429955191683874,10.0,64.05227992410391,52.429955191683874
IaTJhUGICmO9xcL3605RW8QHneN2,0.5070574391497554,0.3536701873826414,0.36483424200117676,455.89668970971076,679.1000000238419,1.0682299298429334,339748.07651747775,-30.350334427026734,-140.39099999547022,-29.48047486309734,449.03670440886174,366.21698335859355,410.8098618456266,318.46919717308253,460.7359147313855,445.64634851694166,220.01183852021578,222.33647290456105,195.89695312669448,224.74637009217219,294.2875305267778,10.0,35.824791701567015,284.2875305267778
JOBWLirr6KYf3GXJ3jPFKmd48S93,0.45216900542110106,0.361704523875665,0.3846400569101164,462.2171133571873,620.7000000476837,1.09217591931282,351449.87573966297,68.11171216334965,99.07400000035737,55.79165783287197,470.689686770368,404.7192705911255,404.60875925422835,384.21244207309036,284.10883809084737,280.6466697975292,607.3246719485543,532.059904714996,263.1974845088722,446.42043433018324,208.0920705997476,125.79982315653712,169.36389230768316,82.2922474432105
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,0.4197671502682646,0.27095456308974025,0.25920015602606933,397.11797490009485,580.8499999940395,0.7137901974756115,303135.4530690906,21.668358405652693,130.3809999960661,18.446182939222552,328.28370804451174,241.43372567397975,319.77898343677157,277.4551706381703,403.1050383058146,342.97620637095065,291.3061956783743,311.73039335593467,148.8237139320307,171.53741164994,141.33006795904134,100.62026276453102,75.9630132533733,40.70980519451032
JvrZiMHtAfP6gvQtlevYWafKy0z2,0.41779963828969047,0.23664844223260195,0.14370616676141068,370.1088540786821,603.4750001430511,0.45648936109320176,228678.77733083136,17.165672274427276,23.128000249862556,14.878126448358666,283.8201624826585,224.77949494199416,243.15591580563608,217.90713407650316,269.0612722300559,257.81344585131046,257.30719134947145,158.1281195404826,66.328778823545,240.7138916622156,142.7005700645154,64.33273463110122,267.5810326079578,78.36783543341419
K26uNuY0VNPjJNF26wEx3bFg0kr2,0.42003717850826444,0.34282882601185766,0.26440265836172966,366.0311872979748,560.4999999995343,0.749640223515803,224691.68472224058,-10.979164635635406,-68.41299999996548,-11.621917965541403,363.31711594268063,299.24341807826005,330.59312505452925,291.73676768457045,312.699000353609,284.30731681624815,359.2196474900812,324.2578302464925,148.9380174551695,301.7571957704541,227.17918348152213,41.10468125733583,52.29115073799864,186.0745022241863
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,0.3736389164615685,0.23698398184308744,0.2930453289551859,318.9247664125402,494.0,0.41247782957098755,197521.3793103332,19.096263429360803,31.85999999993716,22.13968724552863,230.80227836745217,237.7190107316886,267.8406100487666,228.3321379425263,195.14364367475832,172.86058196446407,189.99070950175465,169.0973041429052,150.6130888609286,132.01383326722657,169.79014582930674,48.80155836315385,256.02474224915454,120.9885874661529
KtKj6zUKc5Oogd2itg2jdwkchnf2,0.37782539376871577,0.2637530281962693,0.299467009645484,243.66274498642412,335.6000000014902,0.9754794879340306,121672.77401863747,-11.926877646038012,-8.96199999928488,-3.132157007288106,243.28400100080657,241.29456785442528,158.15669670987566,161.16792115514724,148.27742572054692,149.8787547503298,187.6911668275433,187.8313058941128,131.17566443809784,135.29086058015386,96.32176773772268,10.0,29.31109976828927,86.32176773772267
LSLmd8jENtONZFVkIpRDX665Bu73,0.5332905261120938,0.4697476762143374,0.40917876666342656,534.1202269624572,768.9750000238419,0.8550486984466035,596233.041413797,19.138786739727436,-21.10599992036818,21.61393501902955,627.4151879320493,562.8521532043181,414.88391145560985,341.09987874641274,490.29792829462116,472.7074937039092,428.34347245306446,587.224134595005,261.9994375208019,590.9386143364895,255.4965434237821,,10.240029361708327,
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,0.3673884497935784,0.2098435123683808,0.19073534031991835,258.2270669367124,413.649999961257,0.7175200428830634,157917.1599968966,4.711811328021139,-20.27499998092664,5.603324337119174,221.81773809420883,223.1036834980661,134.26261212243048,147.64454925329667,158.30431337077408,174.72295399416458,84.8535836088006,96.58053775955689,86.09872735184847,195.30913715208328,92.15785163829112,48.7830136599578,49.26420720938129,43.374837978333325
LliUMEIsrCVZ88YFQfevan2Og4z1,0.45594743939143445,0.35284161966032535,0.36992763932975603,343.8127119798099,402.0999999999767,1.0762937663948533,197146.33054545228,-40.16843919720241,-193.71299999998294,-39.445224610620706,314.0051712144341,262.79548616635253,326.34249763577225,264.7170999884804,351.4183583978439,274.17724437546485,359.9129437997764,303.5506263002623,198.71433829179927,491.57380879452046,94.75365024685352,130.51944335563758,118.17254700225745,-35.76579310878405
M4Km1Q2P2oPliChDQkwl6k20FUI3,0.4379818881926298,0.32279687906004634,0.31077106980501623,388.41781883130545,564.7499997615814,1.0402095193947711,252618.8387294985,-53.061769352987305,-201.49599995613096,-34.26231682377318,342.0471856660647,318.97745454012824,398.73456236372795,361.27326153022926,283.74038170098993,297.4406874652316,293.0900338242501,249.5501038889623,196.46271441084914,363.800736705724,25.448935033414617,101.34469028950248,93.52582492007578,-75.89575525608787
O61Eik2zvrSQLMNpFbTNEgjWwMr2,0.39215869703539985,0.22942323206714976,0.2458994327278454,479.21031304526315,661.6999999973923,0.6033675008680226,416590.9960781176,55.020879546345306,157.5760000002012,41.636340514179246,346.66085285894485,346.7026457519141,369.0634621883892,342.18363200485896,436.24938149725995,429.50833927420723,256.2200097411208,286.840080045331,169.44818136812233,224.9472925276536,377.95751516342256,161.87809895933245,310.55120590439446,216.0794162040901
OExlWyngGfPrScDYjaRcv5PIAet1,0.508549889778798,0.3717622571478425,0.4956551688035658,508.83998432050777,635.1999999880791,1.070463705559031,421345.4940346489,46.232950359810786,23.04899999141648,43.38586300127921,443.9016709321384,409.08845272561825,474.3468579450442,423.4869207298669,493.3426735712118,474.4208437197582,513.9954094094285,468.5151146532869,275.9872630505652,241.26460569743617,77.7434521341394,10.0,171.32709931162225,67.7434521341394
ORvIk1xRWIQmKuLVe6GXNouvAXx2,0.530900714906669,0.4229442639939907,0.36026284166832867,509.8770465967198,692.6000000834465,1.3817052316444385,436983.8080265076,51.1037623798047,92.03399997949607,45.756267706600184,533.09623861106,402.59475229239627,420.1862402382704,335.0767217784655,572.0313370729664,487.7397628244638,408.91581762783983,411.28070294561,206.68107672205267,248.11576023387664,114.68693527466186,81.64973498618214,89.70540045747566,33.037200288479724
P8mTl71XaYNvFMTCvlKpzzUdc9W2,0.3868564256797647,0.24917389250744368,0.33066572064177907,455.53588792368504,635.9500000178814,0.5398780095255196,391890.8750037537,-7.532088400094387,-48.71600000441081,-8.172741659176825,406.34316870295254,386.7923308866802,282.21869978750505,245.6765276583828,390.4938922012027,321.0583543767509,441.6549688682731,384.07519644063984,215.20476612404275,272.3873095572107,178.51340146983802,10.0,310.7969186721016,168.51340146983802
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,0.3729308186819751,0.2384847082099739,0.4874754419383405,568.9906502725768,716.0499999821186,0.3345683109370375,450859.3998936123,32.843979318145,-139.22699998915186,23.702221860254276,439.06940596930906,330.76167199192116,377.69911846377454,343.15587404770764,552.9070526594728,514.3358979821709,424.9376456960475,357.8336194994648,505.87520249226924,517.3254575818265,,202.34175042063237,616.6816822887954,
PLreonkqaMeFc0UqxKUelH44UQu1,0.397651482149562,0.25397350712670047,0.4235783063975074,328.50551986750037,485.59999999403954,0.4514384824604165,193844.11116028158,-15.789088980367287,-87.21299999892702,-16.358101185744324,292.6946841711828,239.24413308990307,232.976770247563,214.1032849320827,290.27555396411896,268.2196826997435,192.04691577389212,206.98644433615422,213.8168041360184,393.836391564119,160.40289257239067,37.05572381896341,199.48411422277877,123.34716875342728
PkpTH7pWpEOG9A86xSloOSozwTk2,0.3547982726405071,0.270445446550033,0.4084764830432209,538.5297868194453,842.4000000953674,0.39703202655786496,358135.3604551241,-4.236734047853123,-158.36300001144426,-15.765327151834924,493.12413515951397,355.58031674731626,387.6311581667183,358.66113139023514,544.3159942510116,410.60330553832546,499.07792841404705,385.64938672028995,458.64805105224457,585.9138315994087,325.15349787111523,50.86480049963018,401.6784925934215,274.28869737148506
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,0.474360035047479,0.30431100398255456,0.3703632679583175,421.2593477502257,646.1000000033528,0.6312763675851822,352070.04912224336,-43.7946651182596,-111.24399999946353,-43.437888365953846,309.09365047159025,313.9057115711381,368.1144046236503,272.6402887223733,412.2125129708984,352.9331135619472,366.0465341247583,436.74659483248854,178.01664792449444,195.34498686896742,81.38806453776,47.856146274326655,162.21906914617188,33.53191826343335
QbOEVCaZLUMOgltUdXm58oZOALv2,0.3127875660695579,0.20718763189429143,0.2686839965413305,315.7980795584098,507.89999997615814,0.5315474554387933,175435.93776212484,8.781608662959256,-43.066999993324444,9.02256095474224,223.7472166032817,220.37430406994602,263.0008258980593,247.3740259913215,322.6126154596358,273.17481059280385,316.6143463756651,266.6762705230998,200.73941139835512,337.8445576660368,192.67526052215987,74.29276231928435,94.001812393046,118.38249820287552
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,0.3023764940516509,0.2488259790276914,0.3318374590753387,497.8784176640688,704.4000000953674,0.5109687624085882,384582.5420638701,-5.597060399439109,-37.049000000953754,-9.137721932850019,522.4955644607187,484.93531578187446,441.490409625014,386.6021598072159,386.7252842451822,361.41311711287887,358.09501736244493,328.15068374399493,434.69802127761193,312.92565353641845,452.3692869706288,10.0,312.9713725327854,442.3692869706288
QreA2rLiUhV3YHeMfuHMPdGbpJ53,0.4632336376318761,0.36046488644058305,0.21251581335812725,471.31598228222106,594.0999999046326,1.0747582247094167,447218.87791136745,18.653758123525698,54.48599993705751,17.910167628072962,434.2408083351337,382.00805158875914,469.13479744602023,214.0657373576108,374.1143467848106,291.51109403005773,433.2267178787789,359.55386534237357,130.4057749525856,290.1912466437155,87.63892820195052,127.29586534103436,145.99781458167575,-39.65693713908385
Rc706mP0TSeIoIpMYH1SpRXjOxA2,0.41107885772165464,0.2907732577392947,0.44352803470271057,449.551549289977,636.8999996185303,0.5062330231083393,324141.2462031475,-6.032780727135295,-20.848000106811668,-5.7196093077826955,356.213783713127,340.4132772604084,430.47007389343804,445.522361956087,388.23188755639103,399.10762403008255,393.4946592838496,468.5829555014582,295.0828976004922,355.3139661738311,250.58451452202135,104.08550614262111,303.5680151770068,146.4990083794003
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,0.45315116258407145,0.3860818473133788,0.42216826716448874,470.80215562424075,573.2750000357628,1.1002812982701824,473176.9595802097,-26.975512289668494,-103.52400001764313,-25.86059719389088,538.8652750068403,487.0186783316835,413.96103786307043,273.9438786853449,410.30251508544137,377.49705975638227,444.003051970978,473.17571970118615,334.70203834830903,375.40773060305094,63.00555326170605,10.0,128.1598876055922,53.00555326170605
Ru3Qf6pXZua1DfNkQdhbor6iJ403,0.380838771669667,0.30389086655359593,0.35974970637690296,432.7925408747803,445.30000000004657,1.0374721722137752,372523.49745767657,30.11938222424746,54.75100000000553,10.683100067528416,427.941832976257,296.06401101216613,356.3687889672739,235.85074003723545,497.9432536895288,476.118152866601,251.28553274591675,183.34314224416923,313.27753909854545,445.6242163031543,114.75821398975364,71.44285136917328,158.51292767336466,43.315362620580345
SOhR7IO689NQCPQu56SjATO8FR92,0.3682855878979824,0.2532734820752914,0.509831887571115,529.5845390967017,785.1999999992545,0.09678436657629864,597890.41990746,-2.6291485148925826,26.080999999958877,-5.857586827800118,489.2194127922495,516.6437821144159,319.4510083514995,304.7771860418061,457.3063004657271,443.5630409381034,495.3499270596675,546.088751983969,505.6998215108686,555.323215193915,369.1825669059227,169.3073391727964,517.1510749625833,199.87522773312637
SPCT9D90pRa1ihXS5jEw6vCmquI3,0.49771905868981203,0.3556427988485183,0.2925724890440952,403.0152284997708,591.5500000268221,1.0321187161301333,297821.0760922295,-36.69448378761118,-26.121000006199182,-37.52563620153012,306.04721263910426,306.0973328125341,458.1120632435037,350.8995417197707,342.6975133105937,285.4898409147507,94.10378794346816,111.16992227083816,144.34728684489318,199.90133913651715,240.93340823612203,10.0,10.0,230.93340823612203
SpSfX0ZcfcPLdlOENlfdfvEPwru2,0.4280494152518972,0.26139411601307194,0.27950678220112435,433.66709032108747,671.0000000000146,0.516635469944589,379449.56249999587,-29.821055063488,-35.259999999998016,-30.53387615328466,309.48157594565197,315.4776227163806,379.25285400735544,346.36116314617414,303.45133293898806,252.79437503123617,325.38160746450984,383.1652385068374,143.97029777116208,198.3380154671468,112.87591444899913,140.79569660865852,302.69442311353777,-27.91978215965939
SvtOrPatsnWjicxtyndEzSdO5Wp1,0.44222618203412234,0.3169580486183301,0.42038611782871377,431.72119521621164,596.3999999761581,1.0015085829870431,340201.21686369105,22.332940741404595,-51.58199999570866,12.78715827258694,299.1035152628609,314.259321070332,399.23762771613434,408.962945875808,349.55775776221003,349.89111473530596,616.8285925755674,568.4614383893006,291.55704040960967,375.5605960299927,111.58685130664456,34.455167765075586,150.61901754239193,77.13168354156898
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,0.42543290624721963,0.34205889768651637,0.5653855352574492,507.907553364228,735.5000000074506,0.8083562599908116,464325.7830075411,23.604853150145725,-126.68099999815226,38.65466656316394,444.9679575235627,436.3668857309239,475.3812868272629,389.96563940928735,403.5675989915093,441.8128969203486,501.1454757542785,542.7294811978647,498.7019986725603,535.7111064035685,203.28590482353152,179.92893810873068,234.9276006861381,23.356966714800848
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,0.3807476435378153,0.26347455910523143,0.31513915964385125,235.84864244182353,317.3750000149012,0.910008606838617,107737.63282170692,7.671035830036255,33.94300000131135,7.299825018198265,209.12549587563106,247.24248170852414,207.20975047586285,222.4804695442603,129.47822462600806,149.1296952793162,202.74086975984352,302.4390198173735,127.51580863000916,378.81137038454955,89.72950861380879,35.10330385653279,129.7750048912116,54.626204757276
Ub7nV8F55kPruh35ZpUcKoBUyn63,0.4005832570037719,0.2756684940681795,0.288029587691709,578.0127281954512,798.9000000059605,0.40136477397941756,661541.256491812,22.413800236447674,69.53899999737713,30.63444811258979,442.67812439992184,371.1613169779068,497.5828588790793,376.3092101792129,594.7498733795582,524.4636473808,606.8526242319045,597.565138876624,255.58493309304112,411.57322104451276,319.4857124125203,93.37192199606103,479.7478925193599,226.11379041645924
UbqFccqQZZgcqJIqCn3ErH9zQdM2,0.5762762915951584,0.44635511706912623,0.27326885747333474,394.89898866846,318.32499986886984,1.7605436278424866,249786.25261384115,-64.12903235868356,-300.2110000026227,-62.153808219361025,500.74382395618875,406.2535164881431,345.18988432607216,354.02136852874133,162.31993773429636,160.78576219437514,269.7635997697357,294.39810168365705,105.85317620434074,233.6938227349222,92.4774343095818,10.0,81.15600472822148,82.47743430958181
UbwuSMtBsHdW3Ji41opk3GInMqi2,0.4867529695547524,0.3903756417919285,0.42645537371197506,419.2923648914998,343.57499999925494,1.8787661188646616,363097.04730419576,31.965924488895325,-28.126000000275862,38.49078618005966,296.03760430380373,238.53215682943883,481.6374219613446,453.4088774273529,527.757431912148,370.51276511363307,309.8594509576436,380.8191970626612,266.588379030155,452.82035099665126,65.91969889837856,56.531492929523765,50.61107515050159,9.388205968854791
UmgPh1pF5GgcJ0YH7ANm2c0UQOP2,0.3890316866123691,0.22763700527836084,0.4701702414538371,484.74999701557914,668.7500000596046,0.25205252698464836,443501.62837790814,43.289354109699524,182.61599997639644,27.435538230802074,210.96018242362805,168.28471874127058,453.3891871483473,443.3576269434036,307.20729704848895,265.9265603952379,511.7141385855991,433.21058031448166,324.4324265638471,367.01228308817406,98.94294861537712,113.5518919864213,419.06349838735946,-14.608943371044177
VwTymW8T68MfpnJvZ2X97ILqDWS2,0.43021867362753585,0.3881916629921841,0.3736895841518448,554.3914735603776,864.2750000059602,0.6627466022213316,475142.7653803233,65.23917669212214,195.22799999952312,50.98142025987269,651.6756370690763,641.5933329741464,549.6314164892049,542.8447996183962,464.428020454249,435.30389249284104,460.41680921555337,470.05660847924423,325.9694242507305,370.4687456752819,10.0,,139.6339607804238,
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,0.3894244327844763,0.2777011427829068,0.48008004499288415,510.29245716170357,777.0,0.2606453900712437,447171.4482758486,-11.661608342920747,-143.4500000000011,-15.942401347814709,436.207881870033,399.02228334855545,418.30972636780996,379.5665624924296,484.83096561314824,478.88337624466357,439.99508621041997,386.79328261780535,419.10987927878784,525.6028460526512,418.75636827764606,158.78432645649323,463.8007786886944,259.97204182115286
WbOfW9KmUkPQK8o5hlHJnJFdpp92,0.35987497381351913,0.21312116374748322,0.24510863107092826,227.04193624434498,235.49999998509884,2.0425444617680397,81048.00232109657,-22.539624186055246,-106.9829999978841,-11.585579023889522,151.6672539826544,137.0055947301737,151.77030676138185,124.39970991170776,219.82879423295267,163.84309832765274,295.1100283866641,202.28769107728766,107.92833336417024,150.08830940288857,55.82288615299513,54.046391953810144,83.13119733434158,1.776494199184988
WcTsIpSoEhYeIBSNjAbbdaNSBya2,0.44057672683896226,0.30496358076237284,0.22264286434591868,436.6876359136269,559.9250000081956,1.4783421710102584,373270.55761582835,-8.155586317820793,-131.5059999980033,-1.8761368982810356,259.1436136103714,239.54109558690826,436.2982983510765,377.8192029809779,492.6155578400295,419.6361120100186,450.90867858274544,440.4319087117073,132.17379177585337,286.23587842408955,103.75585952857574,34.72817005426309,36.29601799057336,69.02768947431265
WeHQDy9BWldTlaQDVVlsJNCqwxA2,0.40810207813109095,0.27411451414448823,0.33358055595209674,418.0084852135127,584.0000000000582,0.5669003521656385,364899.3303571491,-10.549766961917591,91.95999999998465,-12.098090811580416,383.75269194031677,338.5730208923737,347.45431069956186,303.64654665654,252.2584953670433,246.0283832568127,261.1995600014312,230.32017727062538,188.8210981713203,172.63366820875,184.99747916600597,81.74598701786952,304.6894562080032,103.25149214813642
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,0.39384322761461554,0.2450511296129552,0.30083931149666354,371.05217644482303,608.2500002384184,0.2328798605370084,212840.12067765178,4.113189350890973,-109.64799996376041,5.8325294080410695,275.62517314174187,199.95530149496363,312.13073131469196,249.4970399881092,280.27202677779877,217.95116024164403,339.85384411825567,354.0734703093729,159.53634038620277,196.54271757121506,288.15383691773286,39.16429151927107,356.86029448612777,248.9895453984618
WnC6Uscb5VMIr43GASKiUCO3AYH2,0.5424148532271648,0.38795006035632174,0.33306473960028904,394.9520205987028,425.12500001490116,1.324041231880345,300045.942477704,5.870532264442682,28.993000000417304,8.344184355025991,406.2921428391008,396.8433847465418,342.4752340291748,346.7176175309557,368.86571787804525,408.98093291127,279.36354995676885,405.74182481786835,139.25020431672596,350.76156885887656,79.00046947750391,10.0,58.119907661052586,69.00046947750391
WqoZv41KTtTCuPKBPyClregrKAi1,0.4399580613113919,0.2992114302611348,0.5179150031852716,515.3275757952731,736.0,0.5589316053128295,463803.1568627648,-12.22665471680898,-161.26000000000911,-12.942658715648118,453.99653406296363,391.36758710359834,438.09550749148264,318.7775127445143,422.12925791705436,332.72200543462196,499.5442100044084,380.60618089446876,387.1537961905902,421.8685701449931,463.782673684372,89.64069102580928,298.3999625738547,374.1419826585627
XbHvBButpZS4bapbJXJLAYcHnn12,0.3460334522462312,0.1765919058666323,0.4512543978988956,423.55105202207466,709.9500000000698,-0.08925835424459878,333114.66118647694,-15.279443429549096,-107.58700000001092,-10.669472829807964,242.83266013873208,192.55396276647596,280.8655858570764,324.7132710650946,353.79410238733993,314.8984091700885,374.0075070935297,394.5739902096974,335.3910707850304,480.03871394299284,261.17155018394834,87.51605658664528,423.7570510520212,173.65549359730306
XehZHBpwr5MYzUXkj0FAYCsFG922,0.4290688141832985,0.3123916431064778,0.4632503175740595,497.31873838736084,682.6500000022352,0.7668510734698084,472378.93271839456,-5.372648268546814,-46.43799999997023,-6.492154946452742,436.80825694247807,419.5337144633302,442.92614033947723,457.4450415236794,393.4138332403462,406.70118341486875,533.2059456112296,532.7448796173603,349.59084509177643,421.84040169948787,133.38381005213142,10.0,138.87143275986256,123.38381005213142
YEU5ox3jteVINfdSTg5ymqYcS9o2,0.4623804084146434,0.34544269669249666,0.30293885032005163,320.2193404643893,363.7500000298023,1.3780919971632906,211391.11184119104,-60.34139156307921,-145.53899998664872,-60.974087815433684,345.64846266638,296.3303838087389,281.47344253468265,291.0526139176669,200.64973847948008,181.75939195619435,274.7067410137787,289.92792044232414,135.65854166644692,407.8989175488711,95.22558251439212,54.51026268219634,57.09703259759856,40.715319832195775
Yco8O7tmHlbsUBfKW2ywcZByGO32,0.39569552928285656,0.3392798625899478,0.2770058915473743,415.17227724432047,507.5000000074506,0.9921396022372541,264866.5066946558,-56.62750605129852,-222.00399999082083,-55.24045410219947,481.3860524574798,435.62180146554306,388.46676855990654,402.33686915849245,285.55195290721167,254.54162938151217,357.397437177208,381.88176237829276,223.98696390499148,215.56317333510833,308.5251990884714,150.57274053486134,128.95897550475914,157.9524585536101
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,0.45477916070202534,0.3073384544709308,0.25191667501640286,386.9244857170929,513.0000002384186,1.295951289326413,276181.57755570783,51.35256910769578,49.86800003528592,49.20341512027941,206.35920867632356,217.41974514945323,433.726700035436,346.2825463418392,455.81610487581105,378.8364918324462,217.40586570733626,235.48846735308462,140.25734704011072,222.58461985018346,94.64930611963251,161.53227979495097,124.0400519832759,-66.88297367531844
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,0.37954644827366735,0.2858714872905168,0.31915015839135313,450.5766361725,634.6500000357628,0.8190406850289036,356367.1327458921,-0.108465366188026,-41.47200003027895,0.4150939828929537,375.4727002416765,379.301973414491,444.5600407624932,436.3481507716123,427.6619766723268,380.38686870790735,222.14023182049613,219.87779015613776,259.5900898726253,255.6547330447313,10.0,10.0,142.63267207803693,0.0
aM2995jJmJWvr6cneaGH58HauIg2,0.34876872392378244,0.22463204448240967,0.2260813862704723,350.0368112325694,574.3000000119207,0.2807787275138322,271568.34431054286,25.708880517639034,30.17100000202647,14.855830578721216,299.44062250434,294.6284336955034,268.8111103109314,269.11110277331426,305.5949012934971,278.5035984183593,248.73854147013495,241.35858583339058,141.29521438304087,199.9548925503363,273.4559445005535,132.35528387593075,333.2483303257009,141.10066062462278
afdTz6deeYWf1qKNdUpKAYKN3hz1,0.4388898270419912,0.4146501989630104,0.4042204407121674,541.6032960740421,673.1250000037253,0.919985377362989,524485.6200959872,-19.43836107730674,-90.51999999776476,15.385995380975498,485.455611404695,406.99507137943334,677.2431425308919,499.4929927077859,449.39111423448975,432.80595199309005,525.4232593842963,513.1562712989884,358.07699315323794,477.893715672466,217.74651663831483,10.0,206.0391058637557,207.74651663831483
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,0.44762191518367117,0.38080966471307015,0.2436030732613607,477.4825785306908,571.6499999165535,1.2038449481464384,469272.11639623437,-4.3832263211907225,19.590999988317225,-5.882241082698438,458.95686931621105,418.05696891299937,536.3950787889323,470.8976777712333,448.2815520640858,405.80088810966305,401.06739923060735,358.4099550755827,175.06839363745064,337.8441523637509,86.88296917352288,10.0,66.10260189933163,76.88296917352288
