participant_id,prp_exg_short_mu,prp_exg_short_sigma,prp_exg_short_tau,prp_exg_correct_short_mu,prp_exg_correct_short_sigma,prp_exg_correct_short_tau,prp_exg_long_mu,prp_exg_long_sigma,prp_exg_long_tau,prp_exg_correct_long_mu,prp_exg_correct_long_sigma,prp_exg_correct_long_tau,prp_exg_overall_mu,prp_exg_overall_sigma,prp_exg_overall_tau,prp_exg_correct_overall_mu,prp_exg_correct_overall_sigma,prp_exg_correct_overall_tau,prp_exg_mu_bottleneck,prp_exg_sigma_bottleneck,prp_exg_tau_bottleneck,prp_exg_correct_mu_bottleneck,prp_exg_correct_sigma_bottleneck,prp_exg_correct_tau_bottleneck,prp_exg_tau_ratio_short_long,prp_exg_correct_tau_ratio_short_long,prp_exg_soa_50_mu,prp_exg_soa_50_sigma,prp_exg_soa_50_tau,prp_exg_correct_soa_50_mu,prp_exg_correct_soa_50_sigma,prp_exg_correct_soa_50_tau,prp_exg_soa_150_mu,prp_exg_soa_150_sigma,prp_exg_soa_150_tau,prp_exg_correct_soa_150_mu,prp_exg_correct_soa_150_sigma,prp_exg_correct_soa_150_tau,prp_exg_soa_300_mu,prp_exg_soa_300_sigma,prp_exg_soa_300_tau,prp_exg_correct_soa_300_mu,prp_exg_correct_soa_300_sigma,prp_exg_correct_soa_300_tau,prp_exg_soa_600_mu,prp_exg_soa_600_sigma,prp_exg_soa_600_tau,prp_exg_correct_soa_600_mu,prp_exg_correct_soa_600_sigma,prp_exg_correct_soa_600_tau,prp_exg_soa_1200_mu,prp_exg_soa_1200_sigma,prp_exg_soa_1200_tau,prp_exg_correct_soa_1200_mu,prp_exg_correct_soa_1200_sigma,prp_exg_correct_soa_1200_tau
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,1279.17835776489,251.9606622654066,315.0339038366065,1276.956759414134,258.7926011611839,321.756332261516,597.5232316989743,181.9657070044734,249.48604433647512,597.5232316989743,181.9657070044734,249.48604433647512,1083.9367121589037,399.56065141715766,262.48525790250034,1065.4001200014238,395.26970706640526,270.04001295627666,681.6551260659157,69.99495526093321,65.54785950013138,679.4335277151597,76.8268941567105,72.27028792504086,1.2627315675089574,1.289676675572169,1392.0319588865102,214.1755352806681,366.4762439821112,1342.694047727267,180.60078840463902,412.2352871949612,1246.9268989333605,256.95974802932955,182.98189903565938,1253.9492013788977,273.8912233708575,181.16041337915416,933.1138380248749,176.24672032730209,479.4173893751054,1203.7882141750808,390.6296962872296,220.06963797639762,793.7064186864877,97.69560744605229,490.4822916750762,1152.549575374638,343.8311558927149,90.54291202499174,597.5232316989743,181.9657070044734,249.48604433647512,597.5232316989743,181.9657070044734,249.48604433647512
CUNlBEszJVRGK1jWlTaOaCqpDg53,1027.0533797895305,318.0267237876533,348.09399121985325,1047.4871037119685,335.6302555494992,332.9760130548456,487.8822145301229,108.43910664705813,197.1009445897745,487.8822145301229,108.43910664705813,197.1009445897745,460.92756052195307,82.09731664862163,621.335148457247,458.72930868237677,80.47374157917135,622.9907724964391,539.1711652594076,209.58761714059517,150.99304663007874,559.6048891818457,227.1911489024411,135.8750684650711,1.7660696245994154,1.6893679213352701,836.7367674356994,55.02128687569982,505.8485178022143,827.6421321882219,49.15723085948567,524.7816386727906,1190.1774161901424,428.11729154170234,213.6225326511069,1190.1774161901424,428.11729154170234,213.6225326511069,652.0142372701345,206.7497853923971,479.72444554279986,652.0142372701345,206.7497853923971,479.72444554279986,410.8176543237551,21.501714336360475,429.4398683230485,410.8176543237551,21.501714336360475,429.4398683230485,487.8822145301229,108.43910664705813,197.1009445897745,487.8822145301229,108.43910664705813,197.1009445897745
Cbkx2NHyF3NrebzXGqNgSfiWent1,896.3699837658581,241.26674332882882,243.75620623038688,896.3699837658581,241.26674332882882,243.75620623038688,615.522539928782,70.75822541165658,10.0,615.522539928782,70.75822541165658,10.0,538.1974740673289,51.28472731338047,385.25229908833984,538.1974740673289,51.28472731338047,385.25229908833984,280.8474438370762,170.50851791717224,233.75620623038688,280.8474438370762,170.50851791717224,233.75620623038688,24.37562062303869,24.37562062303869,948.0260475077501,222.6417381166549,152.93122865746437,948.0260475077501,222.6417381166549,152.93122865746437,890.6084261605573,281.0822248961899,288.7040738394427,890.6084261605573,281.0822248961899,288.7040738394427,755.7917279037993,186.57227610830176,201.4866075633445,755.7917279037993,186.57227610830176,201.4866075633445,514.906978996301,10.0,239.24400041092196,514.906978996301,10.0,239.24400041092196,615.522539928782,70.75822541165658,10.0,615.522539928782,70.75822541165658,10.0
Co587hoelyeANqFX7AYvuVQW0lZ2,604.7893851171365,84.86619080395484,295.99160725985575,604.7893851171365,84.86619080395484,295.99160725985575,327.9917861797078,10.0,101.80206520483837,327.9917861797078,10.0,101.80206520483837,329.77709640785076,44.15185207362026,356.9764843203378,328.68939177662327,43.455897397682406,358.6451905278919,276.7975989374287,74.86619080395484,194.1895420550174,276.7975989374287,74.86619080395484,194.1895420550174,2.9075206545592565,2.9075206545592565,615.2129808386658,81.78008857184719,339.71217608854045,615.2129808386658,81.78008857184719,339.71217608854045,602.859206129029,88.89649943279542,243.77975743902758,602.859206129029,88.89649943279542,243.77975743902758,422.85612390690335,10.0,311.9923551046473,422.2098455107309,10.0,317.8029812827494,317.14957305184544,50.65345689676738,150.37696435384908,317.14957305184544,50.65345689676738,150.37696435384908,327.9917861797078,10.0,101.80206520483837,327.9917861797078,10.0,101.80206520483837
CtJe4bZZnYUBNrcPk00d3YQFSGp2,1159.896589252969,210.111734476211,365.18659641712594,1137.4218065883742,194.8836150395389,384.0180236781502,502.56203734130787,82.49335943228633,259.2706317534096,487.1912992084167,77.90421188457955,285.3465625492749,860.272672182649,296.063475190803,388.86533145438,852.5353090874341,282.7182743488029,401.45917821460165,657.3345519116613,127.61837504392469,105.91596466371635,650.2305073799575,116.97940315495936,98.67146112887531,1.4085150869090806,1.3457951630724,1440.1793203395275,280.9983628927126,183.47493727574994,1429.4606106997667,284.19860788649686,191.10907388772387,1003.9299524563354,124.46895306477086,422.5680520375367,1003.9299524563354,124.46895306477086,422.5680520375367,811.0734497331351,10.0,509.89163524992,810.8081955693107,10.0,504.3895297094282,761.3690378808641,108.35252939731213,351.3849665018666,761.3690378808641,108.35252939731213,351.3849665018666,502.56203734130787,82.49335943228633,259.2706317534096,487.1912992084167,77.90421188457955,285.3465625492749
DAKDKPH698P12JfTbbjemLI6PIH2,1010.5787318569616,138.77821798115463,49.00472652816962,1010.5787318569616,138.77821798115463,49.00472652816962,324.7493693468349,13.796270485809753,103.3269700784749,324.7493693468349,13.796270485809753,103.3269700784749,754.5998934099821,292.71976415565274,23.00541332356838,754.5998934099821,292.71976415565274,23.00541332356838,685.8293625101267,124.98194749534487,-54.32224355030528,685.8293625101267,124.98194749534487,-54.32224355030528,0.4742684943819745,0.4742684943819745,1014.2616830843187,94.9347217578885,94.73570373335535,1014.2616830843187,94.9347217578885,94.73570373335535,998.7855808179319,143.53238804831162,11.489368389597049,998.7855808179319,143.53238804831162,11.489368389597049,654.962258046763,60.122347567893954,126.25931437226161,654.962258046763,60.122347567893954,126.25931437226161,406.8628413750154,38.92494350344243,152.56363694460128,406.8628413750154,38.92494350344243,152.56363694460128,324.7493693468349,13.796270485809753,103.3269700784749,324.7493693468349,13.796270485809753,103.3269700784749
DPvStUYSmohmXwFwaKRqHv89R3k1,936.8123611122094,191.0788533618693,320.22439794677564,950.0515920017659,195.93038172276007,315.1544691924586,378.0254734108645,81.75717382585677,150.65554658804606,378.0254734108645,81.75717382585677,150.65554658804606,627.2268630118919,277.7651464675121,358.8569578630938,610.9413146248528,267.9036806675519,376.1354227199357,558.7868877013449,109.32167953601254,169.56885135872957,572.0261185909014,114.1732078969033,164.4989226044125,2.125540049463962,2.091887596108359,907.9272043624496,10.0,400.6149183901326,907.9272043624496,10.0,400.6149183901326,867.1779773890413,205.7158475108788,338.3811541992285,886.8942210127417,216.77726788776118,333.21423522242515,640.9897643920272,98.35253681839446,433.9728884058135,640.9897643920272,98.35253681839446,433.9728884058135,459.0029384050727,10.0,353.65904268851654,458.8154202499487,10.0,329.0560686898578,378.0254734108645,81.75717382585677,150.65554658804606,378.0254734108645,81.75717382585677,150.65554658804606
DaRehVxIOhXtEtUExdgvUl0mKcx2,1489.393180894492,328.094660689359,271.5659719144562,1489.393180894492,328.094660689359,271.5659719144562,624.2102824394232,155.23013093942365,463.7733186534984,624.2102824394232,155.23013093942365,463.7733186534984,1206.0048125868764,402.510161947862,316.79141363964686,1203.3636418932124,403.8922064891238,318.99610679742864,865.1828984550688,172.86452974993534,-192.20734673904218,865.1828984550688,172.86452974993534,-192.20734673904218,0.5855575579529034,0.5855575579529034,1786.8578030430222,387.1849817911304,22.1615276158197,1786.8578030430222,387.1849817911304,22.1615276158197,1301.8156582492852,226.03449474591307,411.271660141995,1301.8156582492852,226.03449474591307,411.271660141995,1195.3308543740254,172.12456608407186,430.850632684967,1195.3308543740254,172.12456608407186,430.850632684967,1322.8680286943002,318.64534196224355,65.49034911214103,1285.0069533290132,316.6988260758257,94.40966075125911,624.2102824394232,155.23013093942365,463.7733186534984,624.2102824394232,155.23013093942365,463.7733186534984
Df83JuPuJkXqTGbENhM2gw5SJM43,,,,,,,,,,,,,1554.7349817779746,517.1624506899093,49.688294998421064,1455.542756966647,511.9745949450415,116.20423641418863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DxSidjznjVSNDJuDqqGgxpMEGtw1,1185.0163482165901,174.14297983746812,462.17812313961497,1155.4056548988851,152.3113976181044,484.53186916192857,1036.615723333558,469.11382135359634,169.9327260993456,1077.367088533635,456.8108698354686,161.4000971475675,1255.1626741735686,446.72157894052106,263.65138928693636,1226.5012623770715,422.15597098906346,296.92875683574755,148.40062488303215,-294.9708415161282,292.2453970402694,78.03856636525006,-304.4994722173642,323.1317720143611,2.7197711338392683,3.00205438364094,1653.7712094471815,353.54243874727814,10.0,1653.7712094471815,353.54243874727814,10.0,1128.0605274128775,185.2500032403009,502.59895684451953,1080.8229980739768,154.89036603023632,532.9711980904095,1444.8550999893625,358.4206620227596,379.6450488989257,1444.8550999893625,358.4206620227596,379.6450488989257,940.6093272174627,288.7484653450086,370.56736577571496,940.6093272174627,288.7484653450086,370.56736577571496,1036.615723333558,469.11382135359634,169.9327260993456,1077.367088533635,456.8108698354686,161.4000971475675
DzB19GqCB7fyrlEPexogWkjFzEx2,1013.143399449217,248.27567508006018,486.7431542911809,1013.143399449217,248.27567508006018,486.7431542911809,368.0883301056377,69.2512065256545,270.5202033919587,359.45155782469476,64.72137029138024,281.7128893827743,675.9338518642166,344.56282193162986,552.5910910009516,714.881979487741,366.3351316992483,529.1766560521816,645.0550693435794,179.0244685544057,216.22295089922216,653.6918416245222,183.55430478867993,205.0302649084066,1.7992857767666806,1.7277986653632451,1157.3748162682984,256.36969613014736,433.4310403414645,1157.3748162682984,256.36969613014736,433.4310403414645,876.7424766426678,193.70212960169243,523.9227571441813,876.7424766426678,193.70212960169243,523.9227571441813,1337.8635088090314,505.23851279477253,176.74612598766328,1337.8635088090314,505.23851279477253,176.74612598766328,404.3459220689361,10.0,595.5446506935797,403.26005068567616,10.0,625.9596964038609,368.0883301056377,69.2512065256545,270.5202033919587,359.45155782469476,64.72137029138024,281.7128893827743
EEodWwGh0wWq5f8JmzfKvq0lyeu1,736.0997801066864,217.87934618392202,484.04742967265383,739.2878087917956,227.68084145643758,464.24328010276855,378.573431738107,68.31210131413242,307.8953430877688,376.8695770421831,71.70546638793276,316.224112974874,527.7903308099868,168.05392378054805,494.0336905602372,532.2593211650803,168.24234175756195,479.10506008544746,357.52634836857936,149.5672448697896,176.152086584885,362.41823174961246,155.97537506850483,148.01916712789455,1.5721167615538472,1.468083112750025,722.5877685474951,10.0,587.7832871382511,721.8752111649591,10.0,566.2859861627333,678.0687746503953,235.12825532093586,451.72309368680095,678.0687746503953,235.12825532093586,451.72309368680095,672.2633176032218,156.16675167791416,380.9737729939783,673.2569056073439,109.84665407849764,404.8865140486876,446.0755035841757,102.44840433264464,499.58046532867155,460.2821726180898,110.70689509995802,435.12426948273907,378.573431738107,68.31210131413242,307.8953430877688,376.8695770421831,71.70546638793276,316.224112974874
EUhcW9kURScie1DwGPHqmNqotJB2,898.4033663538064,137.64222808069826,459.70036816054414,898.4033663538064,137.64222808069826,459.70036816054414,456.9197173029927,166.41629952858014,122.5068243978215,456.9197173029927,166.41629952858014,122.5068243978215,584.4780847153386,270.09245153430294,467.5709945722225,597.7159530661696,283.4614678101678,459.7991444876481,441.4836490508137,-28.77407144788188,337.19354376272264,441.4836490508137,-28.77407144788188,337.19354376272264,3.7524470201573425,3.7524470201573425,871.0015968177299,82.74691085448785,554.6714233653661,871.0015968177299,82.74691085448785,554.6714233653661,930.1272272061742,173.23230373592477,363.1704481074765,930.1272272061742,173.23230373592477,363.1704481074765,585.8876291409638,48.85689015668172,557.9968377497202,577.4241918298094,47.47060825339273,602.7689411122201,602.4579165274092,327.75819706300086,180.74035428629924,602.4579165274092,327.75819706300086,180.74035428629924,456.9197173029927,166.41629952858014,122.5068243978215,456.9197173029927,166.41629952858014,122.5068243978215
EmfmKFDgWJdW47a6CNTNjnbYaPh2,1473.7819554942932,405.428680501684,148.7040422595324,1473.7819554942932,405.428680501684,148.7040422595324,525.198193862555,105.7513959289208,249.09540162577733,525.198193862555,105.7513959289208,249.09540162577733,977.0826448712796,396.79029689026913,341.52824751199654,958.892596478203,386.8368455788759,355.4819150240826,948.5837616317383,299.67728457276326,-100.39135936624493,948.5837616317383,299.67728457276326,-100.39135936624493,0.596976264069838,0.596976264069838,1568.8103448559255,427.3103946068815,104.52203416772082,1568.8103448559255,427.3103946068815,104.52203416772082,1408.565208800404,383.757808003034,160.9261381725671,1408.565208800404,383.757808003034,160.9261381725671,983.4537638801655,147.8401668306077,446.70552936161494,935.6621741021474,102.32890123468151,477.251506603832,704.5923974137503,148.52759413205874,456.09527743985154,704.5923974137503,148.52759413205874,456.09527743985154,525.198193862555,105.7513959289208,249.09540162577733,525.198193862555,105.7513959289208,249.09540162577733
EoToosG69XMp4LTYdB6sB9WTrv22,694.6443441341202,37.309975416144425,426.537041515589,694.6443441341202,37.309975416144425,426.537041515589,480.02199408051325,57.24393484893215,112.43172397597276,480.02199408051325,57.24393484893215,112.43172397597276,584.7446818393939,118.08724116806935,337.3315515056745,584.7446818393939,118.08724116806935,337.3315515056745,214.6223500536069,-19.933959432787724,314.10531753961624,214.6223500536069,-19.933959432787724,314.10531753961624,3.793742783902719,3.793742783902719,960.1426808356474,237.7842980701231,291.44503000569597,960.1426808356474,237.7842980701231,291.44503000569597,705.8066861210673,53.858007374629246,284.8898371751321,705.8066861210673,53.858007374629246,284.8898371751321,900.9867852942909,196.8035850544557,27.114272199943603,900.9867852942909,196.8035850544557,27.114272199943603,618.910579137395,57.000022904913784,228.5733156524854,618.910579137395,57.000022904913784,228.5733156524854,480.02199408051325,57.24393484893215,112.43172397597276,480.02199408051325,57.24393484893215,112.43172397597276
Fz7EUjZCLuUBxLDUVtN6djaBTy42,759.0163556204974,109.82678866714554,380.4427945916804,759.0163556204974,109.82678866714554,380.4427945916804,609.1102431834806,88.65246406966821,10.0,609.1102431834806,88.65246406966821,10.0,535.9270940685676,72.3701788103783,353.4157507882133,535.9270940685676,72.3701788103783,353.4157507882133,149.90611243701676,21.174324597477323,370.4427945916804,149.90611243701676,21.174324597477323,370.4427945916804,38.04427945916804,38.04427945916804,738.7193602377818,124.71370992440016,451.9138050872083,738.7193602377818,124.71370992440016,451.9138050872083,742.9427785943122,50.392851248847364,345.32389818973894,742.9427785943122,50.392851248847364,345.32389818973894,651.0888480303227,73.36466583475669,189.48494049144747,651.0888480303227,73.36466583475669,189.48494049144747,475.56831466329476,25.067815176643997,232.54842926868466,475.56831466329476,25.067815176643997,232.54842926868466,609.1102431834806,88.65246406966821,10.0,609.1102431834806,88.65246406966821,10.0
G1Ff3XYUZMRsPafyEQ80ussnVlf1,981.3104657908127,215.03287338264386,201.4587316297863,975.2762768355184,219.33007708677047,208.78923827836934,442.42735401092796,156.92894405998084,106.0870697130743,389.8144299828985,137.83089708536326,151.66502342485305,781.7338398558942,349.65549626825083,205.67853009414586,772.1656238911967,347.8559847572809,215.35885319064096,538.8831117798848,58.10392932266302,95.37166191671201,585.4618468526198,81.49918000140721,57.12421485351629,1.8989942146074592,1.37664725566617,1093.4814289832682,248.6062205706497,67.17243729619395,1087.203614625781,250.98372105985771,71.45518839051007,962.637001216934,217.3264142570415,242.2867656723821,956.8633485520811,222.02566856148,249.3044371311324,1108.5626517278981,326.4628878047434,44.74968340630248,1103.2356677720886,319.2341655938222,40.313148438189266,419.31855201472644,53.42823719184242,450.36085810330394,419.72033559231096,57.5914343935092,465.0629845467119,442.42735401092796,156.92894405998084,106.0870697130743,389.8144299828985,137.83089708536326,151.66502342485305
GDZGRW51kbWtAdUIHCtEd8sAtqY2,840.1292285357092,187.1770942259393,313.0370080351791,820.3025739470307,173.19478445427526,327.7133079688444,298.93154027256514,61.4035482189569,152.043849672779,298.93154027256514,61.4035482189569,152.043849672779,477.1471744783488,198.9153768573078,409.9655395114746,473.3956552844425,197.74946536157717,410.89937371167355,541.1976882631441,125.7735460069824,160.9931583624001,521.3710336744656,111.79123623531837,175.6694582960654,2.05886005062935,2.155386808964205,927.0789847093104,196.9390942519227,326.68338348777286,907.5451068844259,189.1159388220093,340.0546809163917,721.206072401529,98.96856751079096,331.35576617184574,721.206072401529,98.96856751079096,331.35576617184574,645.9074649000924,105.03115053580605,317.29192346563104,652.9309303976926,112.26486825448711,321.24509778169187,362.3755115270793,29.02648903866056,352.7028066296433,362.3755115270793,29.02648903866056,352.7028066296433,298.93154027256514,61.4035482189569,152.043849672779,298.93154027256514,61.4035482189569,152.043849672779
GE4hogtdLdTFbNasENgtm6SO3hC3,680.685893108694,59.91396979449389,425.46645500547123,661.5438713990768,42.32138082661266,448.5386568850434,505.3947895944274,50.778983184406655,124.99393311606994,505.3947895944274,50.778983184406655,124.99393311606994,520.8905948424275,58.07934789146731,352.17761781772674,519.3659486425935,57.20421160841694,351.2812034348896,175.29110351426664,9.134986610087232,300.47252188940126,156.14908180464943,-8.457602357793995,323.5447237689734,3.403896848420484,3.5884834223796154,747.7251026737569,91.43677423463083,403.0644463455356,741.3085190844954,88.97122293719053,406.8266755078546,633.7303303832917,10.0,427.74795976192036,684.2060063895768,133.88736402704845,381.5703101912416,582.5955447675611,19.366040142529368,287.0946457592559,582.5955447675611,19.366040142529368,287.0946457592559,533.552293679565,63.638035508135395,119.44310135599461,533.552293679565,63.638035508135395,119.44310135599461,505.3947895944274,50.778983184406655,124.99393311606994,505.3947895944274,50.778983184406655,124.99393311606994
GEwkBw3YHaNp3TCh9YS9PKVfavz1,703.3489270373705,201.85187105806708,281.92568353549854,717.7276699183901,203.88687809294402,276.426087350333,389.6895833934685,63.22112725762763,153.8021948188625,389.6895833934685,63.22112725762763,153.8021948188625,396.688975152341,64.85672000506322,391.1380259159715,395.0675336457047,64.09367934811759,394.61410024313784,313.65934364390193,138.63074380043946,128.12348871663605,328.0380865249216,140.66575083531637,122.62389253147049,1.8330407044420334,1.7972831120900996,741.7881648327125,225.45462208694144,270.7842177238567,768.5803988512956,224.13645157593936,263.28587785733697,634.1606124331805,144.4996611645279,323.8354481091944,634.1606124331805,144.4996611645279,323.8354481091944,451.7731153989486,73.44608958241756,352.3024483869336,451.7731153989486,73.44608958241756,352.3024483869336,352.8407275819812,36.65047392329889,268.202513532792,352.8407275819812,36.65047392329889,268.202513532792,389.6895833934685,63.22112725762763,153.8021948188625,389.6895833934685,63.22112725762763,153.8021948188625
HSggdq91WiQp16bOj7V3dABkcgk2,738.3273834161361,115.34061769168238,436.7030711935307,738.3273834161361,115.34061769168238,436.7030711935307,343.6097359045644,30.938747408778603,221.80496324521877,343.6097359045644,30.938747408778603,221.80496324521877,492.22704727527474,149.03052300927828,464.0907207980824,492.22704727527474,149.03052300927828,464.0907207980824,394.71764751157167,84.40187028290379,214.89810794831195,394.71764751157167,84.40187028290379,214.89810794831195,1.9688606819439343,1.9688606819439343,925.5581407261698,265.10668003950957,392.761781799417,925.5581407261698,265.10668003950957,392.761781799417,773.4818266081526,149.0105225378332,258.29515521369166,773.4818266081526,149.0105225378332,258.29515521369166,644.1683914384837,10.0,519.3236495881442,644.1683914384837,10.0,519.3236495881442,463.9738079045068,76.12564197023707,238.73663260430013,463.9738079045068,76.12564197023707,238.73663260430013,343.6097359045644,30.938747408778603,221.80496324521877,343.6097359045644,30.938747408778603,221.80496324521877
HbydnnT1hUP3WagAy2TJAc6GqVs2,938.732872540965,246.25197159057979,251.78924079822949,938.732872540965,246.25197159057979,251.78924079822949,459.93416170098413,10.0,357.237280753354,459.93416170098413,10.0,357.237280753354,755.2267105826232,266.17241657767454,275.15506570288267,755.2267105826232,266.17241657767454,275.15506570288267,478.79871083998086,236.25197159057979,-105.44803995512453,478.79871083998086,236.25197159057979,-105.44803995512453,0.7048235286844863,0.7048235286844863,1020.6224448657103,183.35939045983906,296.2919799773465,1020.6224448657103,183.35939045983906,296.2919799773465,835.7249690185904,227.42302948515206,216.32928781900998,835.7249690185904,227.42302948515206,216.32928781900998,1042.6537336152685,311.31572711420006,78.74269627706929,1042.6537336152685,311.31572711420006,78.74269627706929,490.558962745172,67.59199678770561,361.03208758709656,490.558962745172,67.59199678770561,361.03208758709656,459.93416170098413,10.0,357.237280753354,459.93416170098413,10.0,357.237280753354
HyQM2xKwwuVfqidmRYF6TiRk90C2,637.0189103612099,62.429955191683874,291.607795889426,637.0189103612099,62.429955191683874,291.607795889426,419.7931985751533,10.0,186.17218854700627,419.7931985751533,10.0,186.17218854700627,488.2036237223549,64.05227992410391,298.1626228888197,488.2036237223549,64.05227992410391,298.1626228888197,217.2257117860566,52.429955191683874,105.4356073424197,217.2257117860566,52.429955191683874,105.4356073424197,1.5663338233562123,1.5663338233562123,660.5788647468247,70.20512076641675,336.7263212223768,660.5788647468247,70.20512076641675,336.7263212223768,629.5479301624114,59.85735281520345,230.4195188588097,629.5479301624114,59.85735281520345,230.4195188588097,555.1113816195206,10.0,256.38134130820873,555.1113816195206,10.0,256.38134130820873,479.03697521208966,55.911355877917615,178.08325471169385,479.03697521208966,55.911355877917615,178.08325471169385,419.7931985751533,10.0,186.17218854700627,419.7931985751533,10.0,186.17218854700627
IaTJhUGICmO9xcL3605RW8QHneN2,879.8612966604386,294.2875305267778,347.4509791070204,896.455228288272,291.792658270148,343.64192644337,331.4694285851556,10.0,211.80378982812266,331.4694285851556,10.0,211.80378982812266,365.7668071922231,35.824791701567015,550.2347438886023,358.79988711608775,29.459465608950833,559.6995890888471,548.391868075283,284.2875305267778,135.6471892788977,564.9857997031164,281.792658270148,131.83813661524732,1.640437970392194,1.622454096417411,845.7422962817953,231.22270773641895,427.484571038165,881.0609740180066,218.27979638544818,420.2110534843097,1166.9828806716746,402.1957974575461,14.444802591083278,1166.9828806716746,402.1957974575461,14.444802591083278,412.6148951597035,46.55910830858182,525.9802701706806,409.4956701158185,45.05200503303254,525.9331623513751,437.16599838358553,68.23693264372902,206.44258435130092,433.4192490031291,65.27938839236269,189.61625242571455,331.4694285851556,10.0,211.80378982812266,331.4694285851556,10.0,211.80378982812266
JOBWLirr6KYf3GXJ3jPFKmd48S93,775.6715117999549,208.09207059974761,503.6123320877637,781.6183771828775,209.33166077202264,458.3965209977514,439.29286380224386,125.79982315653712,244.97084130929989,439.29286380224386,125.79982315653712,244.97084130929989,542.4864767429682,169.36389230768316,515.5592780643926,566.8866834930627,186.76032100511406,472.38347163796914,336.3786479977111,82.2922474432105,258.64149077846383,342.3255133806336,83.53183761548553,213.4256796884515,2.0558052109226477,1.8712289125830306,811.1790387126252,212.6497946335939,453.50362853589036,799.9177081779933,205.4846043636175,443.4765841187437,731.0742010546925,191.32734886212077,562.7431772813345,757.8704090670454,206.847307708503,478.7358932474531,1013.0760195636839,291.97508493759494,11.181569046134252,1033.0784235597112,277.33451493549546,14.236421481571963,417.9173431329353,10.0,606.7269827318772,448.98196199817266,58.932760908005804,553.5474023767922,439.29286380224386,125.79982315653712,244.97084130929989,439.29286380224386,125.79982315653712,244.97084130929989
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,904.8599733147931,141.33006795904134,294.980743013875,904.8599733147931,141.33006795904134,294.980743013875,465.9425411879124,100.62026276453102,107.88487855342132,465.9425411879124,100.62026276453102,107.88487855342132,446.3755349722406,75.9630132533733,506.87773287266106,562.0918085848799,190.7841869984568,381.42968923866437,438.9174321268807,40.709805194510324,187.09586446045367,438.9174321268807,40.709805194510324,187.09586446045367,2.734217686196027,2.734217686196027,941.3411667523986,57.29218534931068,311.89953677875,941.3411667523986,57.29218534931068,311.89953677875,879.5553220919518,174.9468964591393,266.8811683590837,879.5553220919518,174.9468964591393,266.8811683590837,561.8437634520579,128.02222204417026,489.8000781249093,625.7138617851568,184.6488887633967,383.0804676725895,448.8387644767145,59.70407584559712,283.128176015155,448.8387644767145,59.70407584559712,283.128176015155,465.9425411879124,100.62026276453102,107.88487855342132,465.9425411879124,100.62026276453102,107.88487855342132
JvrZiMHtAfP6gvQtlevYWafKy0z2,889.8223434135537,142.7005700645154,243.77744356253933,889.8223434135537,142.7005700645154,243.77744356253933,451.58355381282234,64.33273463110122,10.0,451.58355381282234,64.33273463110122,10.0,617.3092842921044,267.5810326079578,268.5158152590532,617.3092842921044,267.5810326079578,268.5158152590532,438.2387896007313,78.36783543341419,233.77744356253933,438.2387896007313,78.36783543341419,233.77744356253933,24.377744356253935,24.377744356253935,943.2219534574452,151.18258385580353,249.8584635918648,943.2219534574452,151.18258385580353,249.8584635918648,826.9117197358826,104.95749932214272,247.21646948150658,826.9117197358826,104.95749932214272,247.21646948150658,801.7101066144616,88.39857078743768,267.50460922255064,801.7101066144616,88.39857078743768,267.50460922255064,410.25901228524,42.350138884002234,221.01668384515008,410.25901228524,42.350138884002234,221.01668384515008,451.58355381282234,64.33273463110122,10.0,451.58355381282234,64.33273463110122,10.0
K26uNuY0VNPjJNF26wEx3bFg0kr2,745.9126561782241,227.17918348152213,329.873826926825,710.0072301660506,207.88040342318368,358.6539297838896,430.4998440766222,41.10468125733583,132.79707752252284,430.4998440766222,41.10468125733583,132.79707752252284,431.6771216381019,52.29115073799864,467.97757107316505,432.95843899233995,53.779420749673704,464.60674067372423,315.4128121016019,186.0745022241863,197.07674940430218,279.5073860894284,166.77572216584787,225.85685226136678,2.484044325982078,2.700766737303091,781.1498908417433,212.47880665192935,401.648762500033,781.1498908417433,212.47880665192935,401.648762500033,768.1267415049133,247.9204772937726,200.6689419328877,699.8811869333906,217.55080116822214,243.73872503429172,718.2215110147495,195.8777946652648,251.64103898101706,761.1454898647206,226.34839471159563,218.8504273364219,402.2028504651258,57.87878212832098,426.0226039761223,406.86044738422135,63.579218860238875,427.0298729796407,430.4998440766222,41.10468125733583,132.79707752252284,430.4998440766222,41.10468125733583,132.79707752252284
