participant_id,prp_cb_base,prp_cb_bottleneck,prp_cb_r_squared,prp_cb_rmse,prp_cb_slope,prp_cb_n_trials,prp_cb_n_soa_levels,prp_bottleneck_auc,prp_bottleneck_slope_short,prp_bottleneck_slope_long,prp_rt2_asymptote_long_soa,prp_bottleneck_curvature,prp_cb_aic,prp_cb_bic,prp_cs_base,prp_cs_amplitude,prp_cs_tau,prp_cs_r_squared,prp_cs_rmse,prp_cs_aic,prp_cs_bic,prp_mix_cb_weight,prp_mix_r_squared,prp_mix_rmse,prp_mix_aic,prp_mix_bic
23hG7h2ByUZDbmOMTDtp0HT0xRb2,967.5940224358708,558.6312023028648,0.9075700010145069,68.41384531844145,-1.2037170792746876,113,5,1261386.2253099796,-1.2037170792746876,-0.360093795060682,866.6166666944822,0.00044887441181853943,46.255752210812396,45.474628035680595,785.9269117884453,776.6753071461491,549.270473422436,0.9866098838909179,26.03932359601718,38.59607841427621,37.42439215157851,0.0,0.9866098838909179,26.03932359601718,44.59607841427621,42.25270588888081
28nQWMwCaSNFBEXlicY3eHqpwKU2,627.4416668822067,723.331458307805,0.9555225733781084,62.614702462058446,-1.151287280671429,120,5,980008.6458146572,-1.151287280671429,-0.4858422618986123,627.4416666726271,0.0008595190744044999,45.3700011414107,44.588876966278896,550.2999310536596,971.5508910684989,420.5823100423523,0.9652273726243608,55.363718094838745,46.139244711718916,44.96755844902122,0.3627317658101815,0.9698784942194802,51.528183714218436,51.4212891456618,49.07791662026641
2FHuv7L9nWPdbIiWHRIuXtcoyw83,643.8920153324813,599.9999981630466,0.9967209346796401,13.292925050073148,-1.1175518341305346,112,5,892909.4744024123,-1.1175518341305346,-0.2580946107033618,656.5454545454334,0.0008968224521408239,29.87231942569194,29.09119525056014,599.8965196972867,747.9871990052493,325.3686745537461,0.9566174918051807,48.350709438415464,44.78480894768191,43.61312268498421,0.9879205544983374,0.9967269311618047,13.280764989863448,37.86316747047596,35.519794945080555
2h5FgHUEvBS1twD5DqbTIRrMm1f2,614.9197111035331,564.3974398563058,0.6641731244591138,121.40436554022757,-1.197790331842619,119,5,922709.9818803478,-1.197790331842619,-0.3889950396836043,523.162499996523,9.920277593226252e-05,51.99126837947779,51.21014420434599,200.00000000000028,945.1145028860736,1210.3185542893905,0.9120046278464786,62.14504336548695,47.29471062008591,46.12302435738821,0.0,0.9120046278464786,62.14504336548695,53.29471062008591,50.95133809469051
2zDXvJKvjeejeOSNbtDbtSI5cdz1,694.1749998976119,794.4298936840866,0.9978002244762944,13.400689498323866,-1.0360263157885907,120,5,1105591.0416665468,-1.0360263157885907,-0.5070327380952604,694.1749999999689,0.0006241859787301171,29.953061607318936,29.171937432187136,546.3352953924008,1004.7980470086159,593.4023052400131,0.9873636744363671,32.11799047836213,40.69416324181261,39.52247697911491,1.0,0.9978002244762944,13.400689498323866,37.953061607318936,35.609689081923534
3FSnTCSiUodLp5u3bE0xaUjLk0b2,511.1739130191902,771.249970882667,0.9451150727114564,57.36659251819228,-1.088616808820633,116,5,921378.5029644124,-1.088616808820633,-0.47477104899932043,511.173913043458,0.0003010742107330744,44.49462122012679,43.71349704499499,246.6690245618134,1006.3797126488797,914.9916315099479,0.9931301758296738,20.29575999266687,36.10411996875605,34.932433706058355,0.0,0.9931301758296738,20.29575999266687,42.10411996875605,39.76074744336066
3WijiOiVCoMbn80F05SPYsxl0TC2,634.6215379055513,549.3221061237948,0.9581862767198854,43.42021996087439,-1.0949539473966543,120,5,866509.2708354197,-1.0949539473966543,-0.32359226190854634,564.0999999940395,0.000541619030631388,41.70925230325716,40.92812812812536,514.2553531488386,711.5719142562651,447.0749961913913,0.9985000095884526,8.223881432262871,27.070422913256678,25.89873665055898,0.04016370229936247,0.9985707206320582,8.027700495947672,32.82898122807618,30.485608702680782
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,532.7396240469014,495.0160335482679,0.9607359172203899,33.63358903515304,-0.7769979023878845,118,5,747505.2717523731,-0.7769979023878845,-0.2607867927116062,518.6782608032227,0.0005002226731900424,39.155252412934665,38.374128237802864,482.8865844859252,559.1029329532032,398.42123710695114,0.9871921817363849,19.209367410939315,35.553980460424874,34.38229419772718,0.20535365990817542,0.9890854073542487,17.73287900347212,40.754204872463326,38.410832347067924
3xCaqfcHxRQxuOlEzXz3PNcHODH2,423.7938670093742,578.018871419439,0.7103743083691103,110.36696938420133,-1.1237376048771932,119,5,731309.1394929182,-1.1237376048771932,-0.3133283730160208,407.15833333383006,0.0002853596437408204,51.038108987161344,50.25698481202954,261.0660509307559,751.5385716823827,758.6649087482288,0.9199577513102253,58.02033283761015,46.6079351527815,45.4362488900838,0.0,0.9199577513102253,58.02033283761015,52.6079351527815,50.2645626273861
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,569.3916665723357,793.7768717659076,0.9048807302630002,84.55184528602929,-0.7705416666666134,120,5,1021568.1250000003,-0.7705416666666134,-0.5264702380952401,569.3916666666724,0.0002318207190705435,48.373648998968434,47.592524823836634,200.0000000016803,1162.9396176163755,1071.5507210044034,0.925708462901345,74.72372415066032,49.13797634095305,47.966290078255355,0.13076909798092778,0.9261907706211743,74.48077243255436,55.10541003921402,52.762037513818626
50R0P1MIMvRvK1qpqfGROchII6R2,674.684284042697,440.27282447836876,0.9254305217953593,53.13534453904577,-1.5863925440606046,118,5,865678.840563997,-1.5863925440606046,-0.10715903201561476,665.0739130766495,0.0008379946933437536,43.728423290239384,42.94729911510758,658.4099372536474,680.1688364996301,188.6081735947697,0.9920052222479262,17.398273213991857,34.56370960720631,33.392023344508615,0.04895105593262349,0.9921820619130853,17.20477757044285,40.451871109730725,38.10849858433532
5OOi73igsahMZ5IVKQwwyhnj4Cn2,647.4108085180342,439.28183696500554,0.5484520073282333,107.99768681054994,0.14739254385970144,120,5,880821.4583333049,0.14739254385970144,-0.40847321428574745,602.5541666666201,0.00012028374696889951,50.821098084740086,50.039973909608285,200.00000000033054,819.1370805765539,1626.4292151145455,0.8078252142719919,70.45481814303028,48.5497162696469,47.3780300069492,0.0,0.8078252142719919,70.45481814303028,54.5497162696469,52.2063437442515
5Z68AKm9rIeeB2lVu3nJO7U31wk1,414.2874999997113,709.1327284678976,0.9974589822379324,12.919339425070339,-0.8910767543873045,120,5,725103.8541665981,-0.8910767543873045,-0.432261904761757,414.2874999998603,0.0006431290898989498,29.587253689568392,28.80612951443659,302.4500367900638,872.3078416996186,530.235221913173,0.9738450158867538,41.44896479221337,43.24462906413296,42.07294280143526,1.0,0.9974589822379324,12.919339425070339,37.58725368956839,35.24388116417299
5rXSa3anB5ejmFrnwUsTB82byup1,718.5449323395916,498.7968151722012,0.8507333540731868,64.26556105090661,-0.20142324561422648,119,5,958313.2427536249,-0.20142324561422648,-0.29941338854374755,712.8260869565622,0.00040745509219216957,45.63023889795621,44.84911472282441,606.7551736743303,554.1976682587024,615.3105385093401,0.8694120804177133,60.11023389242056,46.96180108116875,45.790114818471054,0.4113805034058934,0.8872471741324316,55.854817080474206,52.22755772117694,49.88418519578154
5zxa5CMLGQSSonWOXqXf0QNS3PH3,546.7375003174875,677.1761420902436,0.9782506788513927,33.32122286682103,-0.6771030700598892,120,5,854352.9166620225,-0.6771030700598892,-0.4140049603226638,546.7375000019869,0.0005314065314958623,39.06194517310093,38.28082099796913,435.83090306482217,777.3056202943153,565.5315471965483,0.9673653374776312,40.816676681692975,43.09090740096137,41.91922113826367,0.6351869998205806,0.9836088642929132,28.926947094205065,45.64773586084871,43.30436333545332
62fAfeQc27bZelkPX7G54T3gvci2,809.4541666339244,826.938395157508,0.8743563094581077,91.98341396383984,-0.9040416666664786,120,5,1342957.604166645,-0.9040416666664786,-0.5500357142858676,809.4541666665658,6.289859822015865e-06,49.216082777943654,48.434958602811854,200.00000000000003,1387.4170544541032,1563.6401651714543,0.9525273968934694,56.54063808052773,46.34959637672718,45.17791011402948,0.0,0.9525273968934694,56.54063808052773,52.34959637672718,50.00622385133178
6ABZuv4jbjgE0B8TeyUk6nwVb122,706.5291666522701,841.9222176149033,0.9845338841547814,37.27036355305011,-0.6197456139848947,120,5,1171339.0625084438,-0.6197456139848947,-0.6250426587225899,706.5291666785876,0.0004437633351354898,40.18198468019661,39.400860505064806,344.2871517671234,1230.1705555895687,939.9791773151047,0.966773474309449,54.628020743188074,46.005469515332486,44.83378325263479,1.0,0.9845338841547814,37.27036355305011,48.18198468019661,45.83861215480121
6OwhwWQDThSPHTVAeXugohrYuje2,814.530435050565,933.7107693429446,0.9553352443277782,80.07220013152214,-1.3673577421235275,117,5,1340106.6576069142,-1.3673577421235275,-0.6717465062238911,814.5304347743158,0.0008420155305047561,47.829287293081656,47.048163117949855,624.4356985399561,1326.475611033423,583.4652618100707,0.9869258159271744,43.32180847093124,43.6865616805115,42.514875417813805,0.08256924218677808,0.9871837921261252,42.89227204459055,49.58691670886292,47.24354418346752
6WFCyGwk71XLPBmbe4Vav3eotVm1,484.46909298531114,446.13246524666,0.8798962512016688,58.91754907175274,-1.1351236647335643,118,5,673066.9429559206,-1.1351236647335643,-0.1975215665960081,474.9652174244756,0.000580135892367989,44.76138993169022,43.98026575655842,497.55650650867335,578.2194118699849,196.15284675697285,0.9547068021138879,36.181193019085605,41.88539453969814,40.71370827700044,0.0,0.9547068021138879,36.181193019085605,47.88539453969814,45.542022014302745
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,479.33750000631846,820.4354811645588,0.9973524666950627,14.860816189695386,-1.0201425437132514,120,5,891457.3958459,-1.0201425437132514,-0.5392291666851158,479.33750000596046,0.0005199198374812876,30.987279630636024,30.206155455504224,267.8576387438314,1076.0736361991314,716.1100763771561,0.9906125875315878,27.983040223582208,39.315986203604,38.1442999409063,1.0,0.9973524666950627,14.860816189695386,38.987279630636024,36.64390710524063
80UJMJbCOMgs6YVpsMgXfYTzw6o2,557.0903616603309,568.4732700882612,0.951138140473658,46.78127417220374,-1.1298706140352428,120,5,806081.3541666411,-1.1298706140352428,-0.3204712301587489,517.9666666667132,0.0005681289781042042,42.454829983268624,41.67370580813682,483.7968810823271,702.059022493077,404.0087268290786,0.9990916017440012,6.378597479175332,24.52948242340094,23.357796160703238,0.0,0.9990916017440012,6.378597479175332,30.52948242340094,28.18610989800554
87w5Le0CgZhSfYAaOH3Xd2fc98l1,814.9291666537,759.1998223038125,0.9593413998162066,55.64129328062324,-1.3500285087710466,120,5,1226170.1041665357,-1.3500285087710466,-0.40048809523871653,814.929166666232,0.000640491306864331,44.18925610505874,43.40813192992694,714.3883064401663,930.0167810963726,520.9608173799925,0.9616535075957556,54.03607887753792,45.89651950828368,44.724833245585984,0.38939214181165466,0.9632382784026038,52.90770525736596,51.685489852963514,49.34211732756812
8bwaafIhKVMNBoHaXFcY8HirS9u2,578.1177503265102,552.4573281351115,0.9516863246353731,44.90574711800525,-0.7363662281736992,120,5,811379.7916663189,-0.7363662281736992,-0.3594990079554301,514.7666666507721,0.0004445813947382901,42.045657847309776,41.264533672177976,406.12226784684515,719.5420504694575,600.1246283220229,0.9845773238093777,25.371535871538903,38.336279106648284,37.16459284395059,0.2659375834961359,0.989546390470596,20.888152279552127,42.39182121659039,40.048448691194984
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,844.204166590948,863.2160385575273,0.9496907946250258,71.41928031832926,-0.826692982828406,119,5,1323479.660292596,-0.826692982828406,-0.6593359644751123,844.2041666110357,0.000593413845153662,46.68567865362931,45.90455447849751,639.3805814187072,1134.5675174462228,673.2889336853185,0.9433443845541694,75.79022938228607,49.2796938437017,48.108007581004,0.9928288791011185,0.9496911257379057,71.41904529292668,54.6856457457383,52.3422732203429
9NTZ091xWyOO8DgzyTGY0O3i8IR2,547.9929863011805,553.5144259989181,0.9466315827201071,42.90739423769435,-0.5824429824560662,120,5,789086.8749999974,-0.5824429824560662,-0.32572123015872295,527.4583333332945,0.00044872430435249694,41.59044170934733,40.80931753421553,436.7816987108838,637.6674249400292,559.2253084848669,0.9684062284021073,33.01343512802551,40.96914603705229,39.79745977435459,0.3710497820046759,0.980030436659121,26.24667316686629,44.67539244505552,42.33201991966013
9Xz1RIwnPXgyRqmucudW9VeuDnq1,873.3833500431622,574.708360320992,0.8897667347742594,69.69798077800189,-0.932730739893295,117,5,1184656.5217391297,-0.932730739893295,-0.39821687370601855,803.3478260869414,0.00035690677364403326,46.44171347160348,45.66058929647168,685.7455006471631,761.4724997561156,656.882654506668,0.9925836165019861,18.078398274209817,34.94717760011396,33.775491337416256,0.0,0.9925836165019861,18.078398274209817,40.94717760011396,38.60380507471856
9g0uWFg7uhR46Q0VoG6MzqHOUL12,795.5489941322188,481.3992472708342,0.737995543827543,83.69667908325711,-0.12262791756620646,114,5,1064326.3885933356,-0.12262791756620646,-0.37882561251552016,740.69565216873,0.0001318396798782011,48.27199300283653,47.49086882770473,238.37526937574415,960.5371311501638,1791.3156328957468,0.9397636256173963,40.13130656518125,42.921567420638226,41.74988115794053,0.04506163946749642,0.9402139068936203,39.98102965170372,48.88405082910299,46.540678303707594
9l7DjYLs0XdgwykPZR5E01KTZfu2,803.5133334009839,730.9429042771334,0.7435336434135563,140.06973401232744,-1.9833945983082801,87,5,1283569.547986338,-1.9833945983082801,-0.4101146591778231,803.5133333444595,0.0003981137617540376,53.42140398686686,52.64027981173506,796.9187506660998,870.869641597323,455.39363721442385,0.8772969560944621,96.88505074745889,51.735252319430764,50.563566056733066,0.0,0.8772969560944621,96.88505074745889,57.735252319430764,55.39187979403536
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,506.8208333234784,719.4839784510582,0.8940175391807892,72.04134456331649,-1.0834473683384411,120,5,867491.9791842501,-1.0834473683384411,-0.37864980159770895,506.8208333353202,0.00032839114043758087,46.77240184255133,45.99127766741953,339.6211557912818,834.4190551348788,760.9715983349823,0.9717974250208763,37.162865318499065,42.15310018575235,40.98141392305465,0.0,0.9717974250208763,37.162865318499065,48.15310018575235,45.809727660356955
ASGvwW80q7VY7xFaLGZhVuErUQu2,909.9708333089337,796.2639923201475,0.9354722342787396,63.62314510971249,-0.9463548255704421,114,5,1399943.5206760783,-0.9463548255704421,-0.49620138873785624,909.9708333015442,0.00022067647413241516,45.52977320963791,44.74864903450611,388.70552482113743,1260.9323798122875,1362.5249759377339,0.9805742233258804,34.90848617637862,41.52729956566822,40.355613302970525,0.0,0.9805742233258804,34.90848617637862,47.52729956566822,45.18392704027282
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,664.9708333954451,752.6975993687944,0.8987810848896582,79.16968371784893,-1.053728070144066,120,5,1099020.8332876363,-1.053728070144066,-0.4433373015787868,664.9708333015442,0.0002719217591219874,47.715934442006116,46.934810266874315,310.106759267851,1082.836834203157,1080.3899606665814,0.9487135228980509,56.35461731130192,46.31664176992286,45.14495550722516,0.0,0.9487135228980509,56.35461731130192,52.31664176992286,49.97326924452746
AsXBOflrszVNKoFqbN61bMJqS0k2,771.6208330477352,735.0999443794022,0.9888381826095941,28.301131568447765,-0.7953815789677576,120,5,1154122.0833322655,-0.7953815789677576,-0.4934841269940609,771.6208333224058,0.0006309696735341458,37.42901788600627,36.64789371087447,641.7142375757289,919.5409388366398,562.631371688494,0.96540282307535,49.82607472856618,45.08538435932784,43.91369809663014,1.0,0.9888381826095941,28.301131568447765,45.42901788600627,43.08564536061087
AyAnuCaltBbpEYbudoyNzTvXlcC2,1070.0222221180597,635.9124526191572,0.8492824355903315,133.6631756067884,-1.330259011195321,48,5,1402091.848486391,-1.330259011195321,-0.3665634920625461,1070.0222222208977,0.0013529186905979894,52.95323020642438,52.17210603129258,953.8017053567062,1072.7106894966362,352.2204898497815,0.8937053827252801,112.24977460201241,53.20726518620459,52.03557892350689,0.31294921473839465,0.905335003902629,105.93136097362898,58.627913463841644,56.28454093844624
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,740.6695652673178,912.9921432741787,0.9690511403802176,55.35099818759107,-1.4780345029240622,105,5,1275239.1852217724,-1.4780345029240622,-0.6119089591567587,740.6695652173872,0.0004135492045579751,44.136946930948525,43.355822755816725,479.7238983329665,1219.827275480417,805.6989987802489,0.9836240977475303,40.262964706450404,42.95432056508137,41.78263430238367,0.0,0.9836240977475303,40.262964706450404,48.95432056508137,46.610948039685965
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,578.1541666440047,743.685248659786,0.9912132331580917,24.11347442429947,-0.9312982457510193,120,5,947664.5833390454,-0.9312982457510193,-0.45134523806117827,578.1541666785876,0.0005321379845636781,35.827707889985035,35.046583714853234,427.2476532446466,917.5891252227902,632.6493475061474,0.9812378903531208,35.23595725094548,41.62067074025832,40.44898447756062,0.8389781984171293,0.991594733937194,23.58419039343919,43.60576588966164,41.262393364266245
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,403.89999998041617,817.9115959352325,0.9843032507498203,37.767427793705714,-0.9521732455544297,120,5,805758.02083835,-0.9521732455544297,-0.5524990079942205,403.89999997615814,0.000562921543143281,40.31447032570692,39.53334615057512,200.00000000000003,1095.4424382525056,688.8166762236577,0.9732863790092805,49.26958761261614,44.97307006571912,43.80138380302142,1.0,0.9843032507498203,37.767427793705714,48.31447032570692,45.971097800311526
CDEoAyvS8feXLKMKsaZah9agEhF3,623.0249998741808,811.1413803050552,0.9967872773700514,15.53950422652964,-0.8620942982459596,120,5,1056247.812500015,-0.8620942982459596,-0.5522847222221006,623.025000000062,0.00042264580724409105,31.433854413758674,30.652730238626873,356.50615776867915,1084.5763174217234,836.6184295150846,0.9936211640574617,21.896326437480703,36.86318880171305,35.69150253901535,0.6642636590988434,0.9978735821013359,12.642263916999289,37.37045480038442,35.02708227498903
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,532.1333333292072,702.5619981005502,0.8231690415320705,107.95984678239336,-1.9639166667900578,120,5,889132.8124947846,-1.9639166667900578,-0.3097113094774504,532.1333333452543,0.0006071899282446736,50.81759368941621,50.03646951428441,580.516426894693,822.0538939391729,276.01312910872844,0.931058879803097,67.40968177988991,48.10788654187982,46.936200279182124,0.0,0.931058879803097,67.40968177988991,54.10788654187982,51.764514016484426
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,847.0086958295547,879.659649086779,0.8774134104057298,103.20118163443884,-1.28364683447746,117,5,1416484.0489130463,-1.28364683447746,-0.6426930210490056,847.0086956521719,0.0001461864795413666,50.36680302928025,49.58567885414845,200.00000000000048,1509.1521110886915,1481.0242657701301,0.9198046815947207,83.47139976976196,50.245040554568135,49.07335429187044,0.0,0.9198046815947207,83.47139976976196,56.245040554568135,53.90166802917274
CUNlBEszJVRGK1jWlTaOaCqpDg53,684.9739129860842,767.9428661704626,0.9630096237720961,53.71437698241993,-0.9195112781956749,110,5,1080863.6024844348,-0.9195112781956749,-0.4625435275560226,684.9739130434135,0.000579982103093945,43.83680693473934,43.05568275960754,505.6562260212882,986.0020162158291,655.7528909982303,0.9412407328901531,67.69932736569207,48.15076244354722,46.979076180849525,1.0,0.9630096237720961,53.71437698241993,51.83680693473934,49.49343440934395
Cbkx2NHyF3NrebzXGqNgSfiWent1,634.9611494126366,591.7929238136699,0.8538843832857959,79.36533079750149,-0.6461206140421448,120,5,944877.1874992797,-0.6461206140421448,-0.3466101190455202,625.5125000004967,0.0003845469132186738,47.74061633068205,46.95949215555025,462.70409876962583,753.9495005612873,737.2137897240781,0.9221691281560623,57.923988773912285,46.591316126591465,45.41962986389377,0.23999865044871588,0.9297328524937097,55.0374970111761,52.08014716776644,49.736774642371046
Co587hoelyeANqFX7AYvuVQW0lZ2,441.0236154290513,570.0732671989865,0.9923337288205362,18.10902030843151,-0.8696864035124326,120,5,658243.5416695972,-0.8696864035124326,-0.29950793650178675,429.7958333392938,0.0006620891531021996,32.964101737137376,32.182977562005576,376.01714175354374,675.844773770061,394.64956022015247,0.9728702594759068,34.066356508748605,41.283102846201835,40.11141658350414,0.733486726427736,0.9952942334939024,14.187897888068536,38.52389339822362,36.180520872828225
CtJe4bZZnYUBNrcPk00d3YQFSGp2,761.8291666676579,892.2326373139467,0.9747303049652138,46.77704769055156,-1.1706842105263706,120,5,1285996.4583333344,-1.1706842105263706,-0.6160674603174202,761.8291666666822,0.0003122073225716913,42.453926486589566,41.672802311457765,353.5276648610638,1293.240866526998,1057.0706732148785,0.989523737496003,30.11868412186746,40.051457141243446,38.87977087854575,0.0,0.989523737496003,30.11868412186746,46.051457141243446,43.70808461584805
DAKDKPH698P12JfTbbjemLI6PIH2,428.0749999973744,707.4786886262161,0.9859821654029429,30.586387746784133,-1.3280921052252517,120,5,737661.4583331471,-1.3280921052252517,-0.3676041666708061,428.0750000004967,0.0007209448593132607,38.20555065109165,37.42442647595985,369.9235538803624,857.3279183236265,421.18334817052596,0.9924479321252104,22.45022337433418,37.11300563997747,35.941319377279775,0.3225724023729054,0.9943438664142393,19.42887048423599,41.667601291332446,39.32422876593705
DPvStUYSmohmXwFwaKRqHv89R3k1,528.6791679150589,847.8265383470233,0.9948097168887984,20.35992362728461,-0.9292478070159743,120,5,982292.7083158244,-0.9292478070159743,-0.58789087302155,528.6791666547457,0.0003528779965803049,34.135684405595995,33.354560230464195,200.00000000000855,1177.9955853150318,942.3168016894581,0.9987078963068657,10.158493443388338,29.183101480242364,28.011415217544666,0.25166433282724937,0.9992049874987948,7.968335283900459,32.754755981997775,30.411383456602376
DaRehVxIOhXtEtUExdgvUl0mKcx2,1088.0130434592545,831.5281772841226,0.9652887333945002,48.28216547182433,-0.7186403508524758,113,5,1621641.4982717596,-0.7186403508524758,-0.5840544576305612,1088.013043473596,0.00019810147889144457,42.77062247581081,41.98949830067901,378.94958556396125,1474.3945092077195,1632.635386586912,0.9980116736176119,11.5556757470809,30.471767229407547,29.30008096670985,0.057376522736869516,0.9981333640199115,11.196475287364699,36.155990222852765,33.81261769745736
Df83JuPuJkXqTGbENhM2gw5SJM43,1142.0545455325312,889.386533575267,0.7032394471868522,150.8384548930842,-0.29192280701751766,39,5,1810092.5303030352,-0.29192280701751766,-0.7904117845117722,1142.0545454545538,-0.00040792856703824037,54.162094289876805,53.380970114745004,200.0000000000856,1754.6677582505563,2239.7414657501954,0.8296433996111923,114.28479977526528,53.38693576614169,52.21524950344399,0.0,0.8296433996111923,114.28479977526528,59.38693576614169,57.043563240746295
