path,female_beta,female_se,male_beta,male_se
DASS Depression -> Loneliness,0.6052035373998949,0.07383093675851815,0.7638386076053219,0.10460320541339228
Loneliness -> PRP Bottleneck Effect,22.09627335398577,19.702908989624277,44.240233528465026,21.189323441127147
DASS Depression -> PRP Bottleneck Effect (direct),-29.551178527073322,20.482221112946682,-19.06810918916934,18.69653133547313
