path,female_beta,female_se,male_beta,male_se
DASS Stress -> Loneliness,0.44541110737960954,0.09770780596085288,0.6105017303440456,0.11896570669206637
Loneliness -> PRP Bottleneck Effect,18.424201719047925,15.211006459710637,12.89025290459989,20.32278601520078
DASS Stress -> PRP Bottleneck Effect (direct),-36.52003153880568,18.147397505409224,30.53543310677955,19.078629491227403
